pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	0.000758572556608883	0.0151714511321777	0.477270815362862	0.504391216375801	1.53160132224497	118	NDUFB9,ND6,ATP6V1C1,ATP6V1H,NDUFB5,NDUFA11,NDUFA9,NDUFB8,COX3,NDUFA2,UQCRFS1,CYTB,ND1,COX10,COX2,SDHA,COX7B,COX15,COX1,ATP8,NDUFB1,NDUFB2,ATP6V1G1,ND4,ND2,COX6B1,ATP6,ATP12A,COX7A2L,ND3,ND4L,ND5,ATP6V1D,SDHD,COX6C,NDUFB6,ATP6AP1,COX7C,NDUFA3,NDUFC1,NDUFA1,COX5B,NDUFB3,ATP6V0D1,NDUFA4,ATP6V0B,UQCRB,CYC1,NDUFB7,NDUFS2,UQCR10,COX4I1,NDUFA8,NDUFS1,NDUFV1,ATP6V0E1,NDUFA7,SDHC,NDUFB11,COX5A,ATP6V1G3,ATP6V1B2,UQCRC2
Glycolysis / Gluconeogenesis	0.0398600534244134	0.398600534244133	0.321775918075361	-0.309907156793018	-1.276392511163	68	TPI1,ALDOC,PGK1,LDHA,GAPDH,MINPP1,GALM,GPI,G6PC3
Ascorbate and aldarate metabolism	0.101635514018692	0.583700440528634	0.148261500475107	0.510243872494626	1.30685901979051	27	ALDH2,UGT2B15,UGT2B17,UGT1A6,RGN,ALDH7A1,ALDH9A1,ALDH3A2
Fatty acid degradation	0.116740088105727	0.583700440528634	0.132846300606183	0.4560605315588	1.26422737320777	44	CPT1A,ECI1,EHHADH,ACAT1,ACADM,ADH5,ACAA1,ACADSB,ACADVL,ECI2,ALDH2,CPT1C,ACADL,CPT2,HADHA,ADH6,ADH1C,ACSL3,ACAT2,ACSL5,ALDH7A1,ACADS
Fatty acid elongation	0.244897959183673	0.826989102851172	0.237793834423688	-0.334549358432512	-1.11560350607626	26	ELOVL6,ACOT4,ACOT7,ABHD17A,MECR,PPT2,PPT1,ECHS1,HADHB
Fructose and mannose metabolism	0.256	0.826989102851172	0.252961123069611	-0.337972533299216	-1.16228914653814	31	TPI1,ALDOC,TSTA3,PFKFB3,PFKFB4,GMPPA
Inositol phosphate metabolism	0.28944618599791	0.826989102851172	0.0738052724171275	0.382010374437258	1.11180779424797	73	ITPKC,MTMR8,INPP5K,PTEN,PI4KA,IMPA2,PIKFYVE,MTMR4,PI4K2A,PIK3C2B,PIK3CB,PLCG1,ITPKB,MTMR1,INPP5B,PIP4K2C,IMPAD1,PLCH1,ALDH6A1,PIP4K2A,PIK3C3,IMPA1,MTMR14,PIK3CA,PIK3CG,PLCD1,PLCB4,INPP5J,CDIPT
Pentose phosphate pathway	0.362599771949829	0.871111111111111	0.0668966276500666	0.415277258201266	1.08655126912991	30	FBP1,IDNK,GLYCTK,PGLS
Galactose metabolism	0.392	0.871111111111111	0.20207170902116	-0.300014344541535	-1.01744679015774	30	GALK1,GALM,G6PC3
Pyruvate metabolism	0.475391498881432	0.877752467729689	0.0531298054705469	0.376518379369987	1.01928002393501	39	ACSS1,ACACA,GRHPR,ACAT1,DLAT,ACYP2,ALDH2,ACYP1,MDH2,ME3,ME1,LDHB,PDHA1,ACAT2,HAGH,ALDH7A1,PKLR,PC,PDHB,GLO1,LDHC,ALDH9A1,ALDH3A2
Propanoate metabolism	0.583617747440273	0.877752467729689	0.0445070537769277	0.36180781399184	0.95245297154531	32	BCKDHB,MUT,ACSS1,ACACA,EHHADH,ACAT1,MCEE,ACADM
Citrate cycle (TCA cycle)	0.597491448118586	0.877752467729689	0.0435378240914002	0.356282862723808	0.932195512796833	30	IDH3A,SDHA,DLAT,ACLY,SDHD,SUCLG1,MDH2,SUCLA2,SDHC,CS,PDHA1
Glyoxylate and dicarboxylate metabolism	0.602298850574713	0.877752467729689	0.0435378240914002	0.356916672626306	0.922644918297824	28	MUT,GLYCTK,GRHPR,ACAT1,MCEE
Sulfur metabolism	0.65578231292517	0.877752467729689	0.0473534245254193	0.449521743927841	0.890495305989885	8	ETHE1,IMPAD1,BPNT1,PAPSS2
Pentose and glucuronate interconversions	0.658314350797267	0.877752467729689	0.0390355298112393	0.340317239140555	0.899128957195881	34	KL,AKR1A1,UGT2B15,UGT2B17,UGT1A6
Nitrogen metabolism	0.893564356435644	0.981042654028436	0.0283628487151644	0.290273839836459	0.680655534144556	17	CA8,CA3,CA13,CA5B
Butanoate metabolism	0.926436781609195	0.981042654028436	0.0224414263839237	0.260755577534405	0.674064360063747	28	EHHADH,ACAT1,ACSM3,L2HGDH,BDH2,HADHA,ALDH5A1,ACAT2
Amino sugar and nucleotide sugar metabolism	0.942202835332606	0.981042654028436	0.0181674946847152	0.238148583699267	0.667430958516787	48	MPI,FPGT,UXS1,GNPNAT1,CYB5R1,GFPT1,CYB5R2,AMDHD2,GALT,PMM1,CMAS
Starch and sucrose metabolism	0.945516458569807	0.981042654028436	0.0204893625108019	0.246560411482385	0.656820454784513	35	PGM2L1,GANC,AGL
Fatty acid biosynthesis	0.981042654028436	0.981042654028436	0.0894366833718621	-0.225824286072395	-0.616860555866419	13	ACACB,ACSL4,FASN,OLAH,ACSBG2
