pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Sulfur metabolism	0.000706442245819057	0.0141288449163811	0.477270815362862	0.769028297557253	1.93991096598574	8	IMPAD1,SUOX,PAPSS1,MPST,ETHE1,TST
Oxidative phosphorylation	0.02997002997003	0.2997002997003	0.261663521711573	0.345646166181853	1.36451148072618	103	NDUFB10,UQCRQ,COX7A2L,ND6,NDUFB4,NDUFAB1,COX6B1,COX5A,ND2,UQCRH,NDUFB1,UQCR10,NDUFA11,ATP6V1C1,NDUFA4,COX7B,NDUFA2,NDUFB6,NDUFS6,ATP6V1F,NDUFA3,NDUFB2,COX7C,NDUFS5,COX6A1,ATP6V0A2,NDUFB8,NDUFS1,NDUFB7,ND3,COX15,COX4I1,COX7A2,COX6C,NDUFB9,NDUFA1,ATP6V1B2,NDUFS2,NDUFS3,UQCRFS1,LHPP,UQCRHL,UQCR11,NDUFA12,ATP6AP1,COX5B,ATP6V1E2,ND5,NDUFA6,NDUFA5,ATP6V0B,ATP6V0C,NDUFS8,CYC1,ATP6V0E2,NDUFC2,ATP6V0D1,PPA1,PPA2
Glyoxylate and dicarboxylate metabolism	0.135627530364372	0.904183535762483	0.116234148779716	0.395151293898803	1.29694727905727	23	AMT,AFMID,ACAT1,GRHPR,GCSH,MCEE,SHMT2,MUT,ACAT2,PGP,MDH2
Pyruvate metabolism	0.220883534136546	1	0.0860347242455604	0.341886588557347	1.18472921225424	33	ACAT1,GRHPR,ACYP2,HAGH,DLAT,ME3,PC,PDHA1,ACAT2,PKLR,MDH2,LDHB,FH,PDHB,ALDH2,ALDH1B1,ME1,ALDH9A1,DLD,ACACA,ACSS1,ME2,ALDH7A1
Ascorbate and aldarate metabolism	0.274725274725275	1	0.287857117255149	-0.330097087378641	-1.18791003645503	10	UGT2B17,RGN,UGT1A6,UGT2B15,ALDH3A2,UGDH,ALDH7A1,ALDH9A1,ALDH1B1,ALDH2
Inositol phosphate metabolism	0.363636363636364	1	0.0603786357920401	0.283498108964526	1.07629206133588	66	PIK3CA,IMPAD1,PLCB3,PIP4K2B,MTMR3,INPP5E,IMPA2,PIK3CB
Nitrogen metabolism	0.4337899543379	1	0.0583452776743612	0.406661922178962	1.02582430944302	8	GLUD2,CA13,GLUL
Fructose and mannose metabolism	0.607287449392713	1	0.0373029764832679	0.279341271727213	0.916840986955716	23	FPGT,SORD,MPI,AKR1B1,PFKM,ENOSF1,PFKFB2,TSTA3,GMPPB,PMM1,PMM2,FBP1,GMPPA,TPI1,GMDS
Citrate cycle (TCA cycle)	0.678172588832487	1	0.0322153154599285	0.261107620736358	0.874712599414279	27	DLAT,PC,SUCLG1,PDHA1,MDH2,FH,PDHB,IDH2,ACO2,ACLY,DLD,IDH3A,OGDH,SDHD,IDH1,IDH3G,SDHC,DLST,IDH3B,SUCLA2,SUCLG2,PCK2,MDH1
Butanoate metabolism	0.68801652892562	1	0.0323604297137014	0.273411079781032	0.844315204358226	17	EHHADH,ACAT1,BDH2,ALDH5A1,ACAT2
Starch and sucrose metabolism	0.703512396694215	1	0.0312771255290148	0.269537518048668	0.832353337018124	17	AMY2B,PGM2L1,GYG1,ENPP3,PYGB,GYS1,GANC,GBE1,G6PC3
Fatty acid degradation	0.706706706706707	1	0.0294936424723046	0.245511253564806	0.861985200113363	36	ECI1,ACOX1,EHHADH,ECI2,ACAT1,ACADSB,ACSL3,CPT1A,ACAT2,ACADM,ALDH2,ALDH1B1,ACAA1,ACSBG1,ALDH9A1,ALDH7A1,CPT2,ADH5,HADHA,ACSL4,ACADVL,ACAA2,ACADS,ECHS1,ALDH3A2,GCDH
Propanoate metabolism	0.723404255319149	1	0.0289274314524646	0.249521537541596	0.846427805808274	29	EHHADH,ACAT1,MCEE,SUCLG1,MUT,ACAT2,ALDH6A1,LDHB,ACADM,BCKDHB,DLD,ABAT,ACACA,ACSS1,DBT,HADHA,PCCB,LDHA,ECHS1,SUCLA2,SUCLG2
Amino sugar and nucleotide sugar metabolism	0.853146853146853	1	0.0189287891242153	0.214318874203721	0.76246224206243	40	FPGT,CYB5R2,MPI,CYB5R1,GFPT1,GNPNAT1,NANS,CMAS,CYB5R4,PGM3,TSTA3,GMPPB,PMM1,UXS1,UAP1,PMM2,GMPPA,NPL,GALK1,GNPDA2,GMDS,GNE,CYB5R3,UGDH,GALT,GNPDA1,NAGK,HK1,PGM2
Pentose and glucuronate interconversions	0.88519313304721	1	0.0210730272985761	0.230433180008356	0.672454571119846	14	SORD,AKR1B1
Fatty acid biosynthesis	0.919739696312364	1	0.0193794652818346	0.226224847721153	0.627961547386409	11	MCAT,ACSL3,FASN,ACSBG1,ACACA
Fatty acid elongation	0.955329949238579	1	0.0115202567953401	0.180074750834522	0.59494917939833	24	ACOT1,ABHD17B,HSD17B12,ACOT4,ELOVL1,ELOVL5,ACOT2,THEM4,HADHA,ACAA2,MECR,ECHS1,TECR,ABHD17A,PPT1,HADHB,HADH,ELOVL6,ACOT7,ELOVL4
