Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Rheumatoid arthritis	19/93	1.93769023651571e-14	4.88297939601958e-12	0	0	13.3732612612613	422.256640637215	CD86;ATP6V0B;CXCL8;HLA-DRB4;CSF1;ATP6AP1;ITGB2;IL18;HLA-DMA;HLA-DMB;CTSL;IL1B;CCL5;CTLA4;LTB;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Lysosome	20/128	8.21028630391715e-13	1.03449607429356e-10	0	0	9.65438700732818	268.664390288211	CD63;ATP6V0B;ASAH1;ATP6AP1;CTSZ;HEXA;GNS;CTSS;GM2A;CTSL;NPC2;PSAP;PPT1;CTSH;CD68;CTSD;ATP6V0C;GLA;LGMN;CTSB
Phagosome	19/152	1.69104329211566e-10	1.42047636537716e-08	0	0	7.41828571428571	166.915176726042	ATP6V0B;HLA-DRB4;ATP6AP1;ITGB2;CYBB;CORO1A;ACTB;TUBA4A;CTSS;ACTG1;TUBA1B;HLA-DMA;HLA-DMB;CTSL;FCGR2B;ATP6V0C;HLA-DRB1;ATP6V1F;HLA-DQB1
Tuberculosis	20/180	4.71596325408416e-10	2.97105685007302e-08	0	0	6.49933155080214	139.572480425661	CD74;ATP6V0B;HLA-DRB4;FCER1G;ATP6AP1;SYK;IFNGR2;ITGB2;IL18;LSP1;CORO1A;CTSS;HLA-DMA;HLA-DMB;IL1B;FCGR2B;CTSD;ATP6V0C;HLA-DRB1;HLA-DQB1
Influenza A	19/172	1.42423912818536e-09	7.17816520605421e-08	0	0	6.44195206971678	131.220167968749	TPSD1;TPSB2;HLA-DRB4;CXCL8;IFNGR2;IL18;ACTB;ACTG1;PYCARD;DNAJB1;HLA-DMA;HLA-DMB;CDK4;IL1B;CCL5;VDAC1;TPSAB1;HLA-DRB1;HLA-DQB1
Antigen processing and presentation	13/78	3.82684678385054e-09	1.60727564921723e-07	0	0	10.2577427821522	198.807617435962	CD74;HSPA8;HLA-DRB4;IFI30;CTSS;HLA-DMA;HLA-DMB;CD8B;CTSL;HLA-DRB1;CTSB;HLA-DQB1;LGMN
Hematopoietic cell lineage	13/99	7.39049032335859e-08	2.66057651640909e-06	0	0	7.744613318684	127.170319698843	HLA-DRB4;CSF1;HLA-DMA;HLA-DMB;CD8B;IL1B;KIT;CD7;CD9;IL7R;HLA-DRB1;CD33;HLA-DQB1
Viral myocarditis	10/60	2.46257992219913e-07	7.75712675492725e-06	0	0	10.1854166666667	154.99032531508	CD86;HLA-DMA;HLA-DMB;HLA-DRB4;ITGB2;PRF1;ACTB;HLA-DRB1;ACTG1;HLA-DQB1
Leishmaniasis	11/77	3.14419241615664e-07	8.74104215160244e-06	0	0	8.50304612706701	127.312186161192	HLA-DMA;MARCKSL1;HLA-DMB;HLA-DRB4;IFNGR2;IL1B;ITGB2;CYBB;PTGS2;HLA-DRB1;HLA-DQB1
Intestinal immune network for IgA production	9/48	3.46866752047716e-07	8.74104215160244e-06	0	0	11.7284715284715	174.453098799575	CD86;PIGR;HLA-DMA;HLA-DMB;HLA-DRB4;CXCR4;LTBR;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	21/295	4.49927360610167e-07	1.03074268067056e-05	0	0	3.97225103226943	58.0511903517391	IL32;CCL23;CXCL9;CXCL8;CSF1;IFNGR2;IL18;CXCR4;CXCR6;TNFRSF1B;CXCL16;IL1RL1;IL1B;CXCR3;CCL5;IL2RB;CD27;CCR7;LTB;LTBR;IL7R
