pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Glyoxylate and dicarboxylate metabolism	0.0264227642276423	0.246420246420246	0.282013350011725	0.568644209469757	1.33894777016204	28	HYI,CS,MDH2,CAT,DLD,GLYCTK,PCCB,ACAT1,MDH1,SHMT2,GCSH,ACAT2,GRHPR,GLDC,ACO2,PGP
Nitrogen metabolism	0.0284078722695409	0.246420246420246	0.352487857583619	-0.45	-1.58095525844851	17	CA6,GLUL,CPS1,CA5A,CA13,CA3,CA2,CA7,CA14,CA1,CA4,CA9,CA8,CA5B,CA12,GLUD1,GLUD2
Oxidative phosphorylation	0.036963036963037	0.246420246420246	0.234392647294686	0.463883084447642	1.20036863979866	118	ATP6V1A,NDUFV2,NDUFA7,SDHC,NDUFB5,NDUFS5,LHPP,NDUFV3,PPA1,NDUFS2,ATP6V1D,SDHD,ATP6V0C,UQCRFS1,NDUFS3,COX8A,NDUFC2,NDUFA5,NDUFA2,COX7B,NDUFC1,ATP6V1E1,COX10,ATP6V0D1,ATP6V1G1,NDUFAB1,COX4I1,COX7C,NDUFA6,UQCRC2,ATP6AP1,NDUFB4,ATP6V1B2,UQCRQ,NDUFA1,NDUFA4,PPA2,NDUFA11,NDUFB3,NDUFB1,NDUFA13,UQCRC1,COX17,COX6B1,NDUFB6,UQCR11,SDHB,NDUFB11,UQCR10,ATP6V1F,ATP6V0B,ATP6V1C1,COX6A1,ND6,ATP6V0E1,COX6C,COX11,ATP6V1C2,NDUFA8,NDUFB9,NDUFS4,ATP6V0E2,COX5B,UQCRB,NDUFB10,COX7A2,NDUFB2,NDUFS6,CYC1,COX7A2L,ND4,ND5,UQCRH,NDUFA10,COX5A
Ascorbate and aldarate metabolism	0.0579268292682927	0.280561122244489	0.186432558434075	0.535174293718923	1.26000829870729	27	ALDH1B1,ALDH3A2,ALDH9A1
Pyruvate metabolism	0.0701402805611222	0.280561122244489	0.166933848713193	0.508415259407209	1.23437266799679	39	PKM,MDH2,ACYP2,DLD,PDHB,ACAT1,MDH1,ALDH1B1,ALDH3A2,GLO1,HAGH,FH,ME2,ACAT2,LDHA,GRHPR,PCK2,ALDH9A1,LDHB,PDHA1
Citrate cycle (TCA cycle)	0.114954221770092	0.383180739233639	0.128142916898415	0.511005107793445	1.20896706829564	30	OGDH,SDHC,CS,MDH2,DLD,PDHB,IDH1,IDH3B,SDHD,MDH1,IDH3G,ACLY,FH,PCK2,SDHB,ACO2,SUCLG2,SUCLA2,PDHA1
Propanoate metabolism	0.155241935483871	0.443548387096774	0.107140237276725	0.493341050227585	1.17911997320227	32	ALDH6A1,ABAT,DLD,MLYCD,ECHS1,PCCB,ACAT1,BCKDHA,HADHA,ECHDC1,DBT,HIBCH,ACAT2,LDHA,SUCLG2,SUCLA2,LDHB,BCKDHB
Butanoate metabolism	0.177845528455285	0.444444444444444	0.0992333343771191	0.499906367208263	1.17709545708283	28	ABAT,BDH1,OXCT1,HADH,ALDH5A1,ECHS1,ACAT1
Glycolysis / Gluconeogenesis	0.2	0.444444444444444	0.0913924325943768	0.447057109672717	1.12400529733103	68	GALM,PGAM4,PFKL,PKM,PGAM1,DLD,PDHB,MINPP1,GAPDH,TPI1,ADPGK,ALDH1B1,ALDOA,BPGM,GPI,G6PC3,ALDH3A2,AKR1A1,LDHA,PCK2,PGM1,ALDH9A1,ADH5,PFKP,LDHB,PDHA1,ALDOC,HK1,PGM2,ENO1
Fatty acid elongation	0.240081383519837	0.44573442520991	0.0822054920415869	0.488249306023294	1.14275876655033	26	ELOVL1,HADH,HSD17B12,ECHS1,ELOVL7,ELOVL5,HADHA,HADHB,TECR,ACAA2,THEM4
Sulfur metabolism	0.24515393386545	0.44573442520991	0.0873098257637931	0.601598265045988	1.15577177848222	8	ETHE1,PAPSS1,IMPAD1,SUOX,MPST,BPNT1
Fatty acid degradation	0.302	0.503333333333333	0.0694481442003175	0.444682188469539	1.09355774041671	44	ACADVL,HADH,ACOX3,ECHS1,ACAT1,ACSL4,ALDH1B1,ACSL1,ACADSB,HADHA,HADHB,ALDH3A2,ACAA2,ACAT2,ACSL3,ALDH9A1,ADH5,GCDH,ACAA1
Pentose phosphate pathway	0.479145473041709	0.737146881602629	0.0484087618816951	0.432709782375263	1.02373120941978	30	PFKL,GLYCTK,PGD,PRPS2,TKT,PGLS,ALDOA,PRPS1,GPI,DERA,TALDO1,PGM1,PFKP,ALDOC,PGM2,RPIA,RPE
Galactose metabolism	0.542217700915565	0.774596715593664	0.0427591434738678	0.419856273165377	0.993321592940818	30	GALM,PFKL,GLB1,G6PC3,GALK1,PGM1,PFKP,GALT,HK1,PGM2,B4GALT1,LCT,AKR1B1,GALE,GANC,HK2,GLA
Fructose and mannose metabolism	0.72994923857868	0.872855701311806	0.0285743975105342	0.377078288368709	0.895630025600415	31	PFKFB3,PFKL,SORD,TPI1,ALDOA,PFKP,GMPPB,ALDOC,HK1,GMDS,AKR1B1,PMM2
Fatty acid biosynthesis	0.787781350482315	0.872855701311806	0.0274480081801021	0.39657531625109	0.833619342507423	13	ACSL4,MCAT,ACSL1,ACSL3
Inositol phosphate metabolism	0.813	0.872855701311806	0.0219398252709772	0.347340124587327	0.875252563960209	73	CDIPT,SYNJ2,PI4KB,INPP4B,ALDH6A1,MTMR6,IPPK,PIP5K1A,PI4K2A,MINPP1,MTMR4,TPI1,IMPAD1,ITPKB,PLCB2,PLCD1,INPP5F,PIKFYVE,SACM1L,IPMK,PIK3CB,PTEN,MTMR2,PIK3C3,PIK3C2A,PI4K2B,PIP4K2C,PIK3CA,MTMR14,IMPA1,MTM1,INPP1,MTMR3
Starch and sucrose metabolism	0.815524193548387	0.872855701311806	0.0222267787552589	0.348976819760997	0.840537703836925	35	PYGB,GBE1,PGM2L1,GPI,G6PC3,GYS1,PGM1,HK1,PGM2,AGL,GANC,HK2
Amino sugar and nucleotide sugar metabolism	0.848848848848849	0.872855701311806	0.0193794652818346	0.332768021129873	0.822291949667945	48	GNPDA1,NANS,CYB5R4,HEXB,GNE,UAP1,GPI,GALK1,GFPT1,HEXA,UXS1,PGM1,GMPPB,GALT,CYB5R3,HK1,GMDS,PGM2,PGM3,GALE,PMM2,CMAS,NAGK,HK2,AMDHD2,GMPPA,CYB5R1,GFPT2
Pentose and glucuronate interconversions	0.872855701311806	0.872855701311806	0.0180905963991599	0.328390484595685	0.787476203231595	34	SORD,CRYL1,DCXR,AKR1A1,GUSB,AKR1B1,RPE
