gene	avg_expr
MALAT1	330.911274207971
CD74	162.767459787298
FTL	83.1671637230066
EEF1A1	82.1320390557697
TMSB4X	74.9416111456065
B2M	71.2974412148935
ACTB	60.5115248309364
FTH1	56.4567602162463
HLA-DRA	53.9967332506437
RPL10	53.2566001872618
MT-CO1	53.2352145256182
HLA-DRB1	52.9943010160064
RPLP1	52.2056465044482
MT-CO2	47.5371191345797
RPL13	46.0780117935626
TPT1	43.5013044836284
RPS12	42.9680683879491
FOS	41.1060893722886
IGKV3-20	39.8315488036345
CST3	38.8056736320215
HLA-DPA1	35.5746147059044
RPL28	33.4035364091574
RPL32	32.9764382474499
MT-CO3	32.5887946860718
TMSB10	32.3282240810315
HLA-B	32.0037943015906
RPS8	31.8829009589863
RPS27	31.5432397214368
CCL4	31.0133477871151
RPS23	30.4210656232081
RPL19	30.4001477004697
RPL30	30.3399077757405
RPS27A	29.5558646979518
RPS19	28.9680162972448
RPS18	28.8757950887359
RPS15A	28.6426419694995
RPS3A	27.988662447856
RPL11	27.6599153105746
RPL18A	27.5229613515684
RPL34	26.7737944115321
RPS14	26.1625864324135
MT-ATP6	26.0808625650482
HLA-DPB1	25.8815534205127
MT-ND4L	25.4787838768924
RPL39	25.2414291808239
RPS28	25.0619515042371
RPL26	25.0311370367967
RPS3	24.1954032168734
JUNB	23.8936978140734
RPS4X	23.7332736116125
RPS24	23.6161664215449
MT-CYB	23.5114105738752
RPS2	23.4369849915382
SELENOP	22.8762691895103
RPS13	22.7758926557676
RPS6	22.7740877474801
RPS15	22.6460839280608
RPL12	21.826597669295
VIM	21.6990433187435
C1QC	21.2084818217295
RPL37	21.1420514866643
ZFP36	21.1406649273702
IGHV4-59	21.0776581573491
HSPA1A	20.8172228151684
PTMA	20.4535708846385
RPL29	20.377933328931
C1QA	20.0050291164364
RPL7A	19.8214526429571
ADAMDEC1	19.6860128086875
C1QB	19.6406568993482
HLA-A	19.4876400681395
MT-ND3	19.4391358737729
RPLP0	19.383185747738
HLA-DQA1	19.2728270202522
HLA-C	18.9254974625907
RPL18	18.4056495609127
RPL3	18.3352622650141
RPL35A	18.1129461289745
RPS7	18.0811393910795
FAU	17.8457192423249
RPL8	17.6755715380425
RPS25	17.5100531497874
RPLP2	17.31679379054
RNASE1	17.3119576845033
RPL6	17.1887604144189
ITM2B	17.1542635229931
MT-ATP8	16.8376042226068
HLA-DRB5	16.7694079130995
RPL15	16.6802893533285
DUSP1	16.4584013774804
RPL23A	16.2855706298328
EIF1	16.2553608809529
JUN	16.2473985929162
HSP90AA1	15.9270957633498
MT-ND1	15.8077716887183
LYZ	15.3222323470115
CCL4L2	15.0801356004019
RPL14	15.0251037495824
RACK1	14.92649302846
RPL5	14.8116718293899
RPL17	14.6525857977023
ACTG1	14.5340249577225
RPS16	14.3410312914578
RPS5	14.0740831344482
IGFBP7	14.0113036924674
PFN1	13.8419914233512
RPSA	13.7810623616932
HLA-DQB1	13.6688181023774
RPL13A	13.6513640746692
RPS26	13.5733260551292
H3F3B	13.5714391340438
RPL37A	13.3915333227354
CYBA	13.2524533676848
RPS9	13.2050305498217
RPL21	13.1808401242985
NEAT1	13.1636946451827
UBC	12.934793403319
S100A6	12.9121950529268
GAPDH	12.8847003308058
RPL10A	12.7167448552002
HLA-E	12.5742355044667
RPL36	12.5291523585618
ZFP36L2	12.4586778711842
SAT1	12.4156498062625
NACA	12.3541545513775
RPS21	12.3523363398888
RPL35	12.2278674180235
PSAP	12.0208809714733
RPL9	11.889880459544
CFD	11.8690743113913
RPL41	11.5409253316459
APOE	11.4594765136984
RPL22	10.8478678922384
RPL24	10.7744182102064
SERF2	10.7585418404376
MYL6	10.7379442168472
BTG1	10.7349780275076
KLF6	10.6219429510199
HSPA8	10.4320230682639
GSN	10.3744578120795
MT-ND4	10.2700632733395
CD69	10.0924893026522
MT-ND5	10.0715318496068
UBA52	9.99653228525309
TYROBP	9.98325961419279
CTSC	9.86046276359753
EEF1B2	9.55657092753424
CCL3	9.51099368821281
SARAF	9.44515316587588
H3F3A	9.43147415795738
S100A4	9.36520489033927
CFL1	9.19350329969967
PPIA	9.18284476664294
OAZ1	9.08149523738769
EEF2	8.96273226549361
HSPA1B	8.88706222388318
PFDN5	8.81135806618629
CCL5	8.80702063285049
PABPC1	8.75644697236709
FOSB	8.54701606496751
EEF1D	8.5358349638537
IFITM3	8.50119574845657
TNFAIP3	8.46000599401846
RPL27	8.39179105027369
SRGN	8.39148181064027
LGALS1	8.35008696641787
ZFP36L1	8.33317688198068
RPS29	8.31009115474474
MT-ND2	8.16019850284125
DDX5	7.97481393765464
HSP90AB1	7.89377969219639
PNRC1	7.88254108960628
RPL4	7.87958129030904
CXCL14	7.75775957311833
CALM2	7.54446549752723
DDX17	7.51254844196949
NPC2	7.39020833075677
S100A10	7.38700831388699
TSC22D3	7.37085439523721
SH3BGRL3	7.26562353181059
ATP5F1E	7.22158079925313
S100A11	7.15827272538068
RPS11	7.04432942367994
RPL38	6.95044510393135
IER2	6.87162424658577
EVL	6.85089215711189
DUSP2	6.79917075377704
RPL7	6.74349602863951
TXNIP	6.7417611460478
PHGR1	6.71689699139745
JCHAIN	6.68375895205818
HNRNPA2B1	6.67785180798884
TMEM176B	6.5852869675745
HMGB1	6.58253287130347
LAPTM5	6.5553042422
EEF1G	6.5369128237413
RPL31	6.52933396831574
COX4I1	6.51427700361562
FCER1G	6.50361918034046
RHOA	6.49905138045221
UBB	6.42344142201583
TAGLN2	6.41398236582631
SLC40A1	6.38966985112523
ARPC3	6.3062706347238
IFITM1	6.29273166314329
PTPRC	6.2809036851871
DNAJB1	6.23337756435626
HNRNPA1	6.22944691807404
