Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	99/249	6.66512670696606e-31	2.06618927915948e-28	5.29235616438356	367.73010073558	PSMC6;PSMC4;UQCRC2;BAX;PSMC1;CALM3;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;COX8A;DAXX;XBP1;COX7A2L;ATF4;TXN;UBE2J2;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA10;COX5B;GNAI2;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;MAP3K5;SEM1;TXN2;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFB9;PSMD13;UBA7;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA2;NDUFA1;DDIT3;VDAC3;VDAC1;SLC25A6;SLC25A5	1	KEGG_2021_Human
Huntington disease	106/306	4.45961338401109e-27	6.91240074521719e-25	4.25141090242785	257.95323172503	ATG13;PSMC6;PSMC4;TBPL1;UQCRC2;BAX;PSMC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;NRBF2;AP2S1;COX8A;COX7A2L;ATG2A;ATP5F1D;ATP5F1E;COX6C;COX7B;CLTB;CLTA;ACTR1A;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA10;AP2A1;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;MAP3K5;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;AP2M1;GPX7;WIPI1;WIPI2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PIK3C3;NDUFB9;PSMD13;NDUFB5;NDUFB4;NDUFB3;NDUFB1;CASP8;UQCRFS1;CASP3;COX4I1;DNAI2;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A6;SLC25A5;BECN1;DCTN6;DCTN3;DCTN2;RB1CC1;POLR2G;POLR2J	2	KEGG_2021_Human
Pathways of neurodegeneration	139/475	1.21841361125784e-26	1.25902739829977e-24	3.34319629014396	199.487395052647	BAD;ATG13;PSMC6;CCS;PSMC4;UQCRC2;BAX;PSMC1;OPTN;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;NRBF2;GABARAPL2;DAXX;GABARAPL1;PRKCB;ATG2A;ATF4;GABARAP;CSNK1A1;ATXN1;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA1;NDUFA12;NDUFA10;PSMB7;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;UQCRQ;PARK7;NRAS;MAP3K5;MAP2K2;MAP2K3;UQCRB;FASLG;UQCRH;GPX7;WIPI1;WIPI2;TNFRSF1A;TNFRSF1B;CDK5;PIK3C3;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB1;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA2;NDUFA1;SLC25A6;SLC25A5;BECN1;HSD17B10;BAK1;CALM3;UQCR10;UQCR11;UBE2L6;UBE2L3;FRAT2;COX8A;XBP1;COX7A2L;CSNK2B;UBE2J2;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;ACTR1A;PPP3CC;ATP5PD;ATP5PB;NDUFAB1;COX5A;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;RAB8A;SDHB;SDHC;PPIF;NDUFB11;NDUFB10;COX6A1;CAPN1;CAPN2;SEM1;ATP5MC3;COX7A2;ATP5MC2;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;GSK3B;PSMD13;UBA7;CASP8;CASP7;UQCRFS1;CASP3;DNAI2;DDIT3;VDAC3;KRAS;VDAC1;DCTN6;DCTN3;DCTN2;RB1CC1;MAPK1	3	KEGG_2021_Human
Prion disease	98/273	1.72557524465465e-26	1.33732081460735e-24	4.4820447284345	265.88229739462	BAD;PSMC6;PSMC4;UQCRC2;BAX;PSMC1;ATF2;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;COX8A;COX7A2L;CSNK2B;ATF4;ATP5F1D;ATP5F1E;COX6C;COX7B;PPP3CC;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAC2;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;ATF6B;NDUFB10;COX6A1;CYBA;SEM1;NOTCH1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;GSK3B;NDUFB9;PSMD13;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;UQCRFS1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA2;NDUFA1;DDIT3;VDAC3;VDAC1;SLC25A6;SLC25A5;PIK3CD;CCL5;MAPK1;FYN	4	KEGG_2021_Human
Alzheimer disease	116/369	2.55187700256942e-25	1.58216374159304e-23	3.68359802025942	208.594045182832	BAD;ATG13;PSMC6;PSMC4;UQCRC2;PSMC1;CALM3;UQCR10;UQCR11;PSMD9;FRAT2;PSMD7;PSMD8;PSMD6;PSMD4;NRBF2;COX8A;XBP1;COX7A2L;CSNK2B;ATG2A;ATF4;PSENEN;CSNK1A1;ATP5F1D;ATP5F1E;COX6C;COX7B;PPP3CC;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;SDHB;SDHC;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;NRAS;CAPN1;CAPN2;MAP3K5;MAP2K2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;WIPI1;WIPI2;TNFRSF1A;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PIK3C3;GSK3B;NDUFB9;PSMD13;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;CASP8;CASP7;UQCRFS1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA2;NDUFA1;DDIT3;VDAC3;KRAS;VDAC1;SLC25A6;SLC25A5;GAPDH;BECN1;RB1CC1;PIK3CD;HSD17B10;MAPK1	5	KEGG_2021_Human
Oxidative phosphorylation	63/133	4.13428580374361e-25	2.13604766526753e-23	7.13247978436658	400.455308041261	SDHB;SDHC;UQCRQ;UQCRC2;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;COX8A;ATP6V0C;ATP6V0B;COX7A2L;ATP6V1A;ATP6V1D;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;CYC1;ATP6V1C1;ATP6V1H;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;ATP5ME;NDUFB9;COX7B;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COX4I1;ATP5MG;ATP5MF;NDUFA9;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	6	KEGG_2021_Human
Amyotrophic lateral sclerosis	114/364	9.50689292677278e-25	4.21019543899937e-23	3.66078896551724	202.487793140395	BAD;ATG13;PSMC6;CCS;PSMC4;UQCRC2;BAX;PSMC1;PFN1;OPTN;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;PSMD4;NRBF2;COX8A;GABARAPL2;DAXX;GABARAPL1;XBP1;COX7A2L;ATG2A;ATF4;GABARAP;ATP5F1D;ATP5F1E;COX6C;COX7B;ACTR1A;PPP3CC;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAB8A;BID;SDHB;SDHC;UQCRQ;SRSF3;NDUFB11;NDUFB10;COX6A1;MAP3K5;MAP2K3;SEM1;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;GPX7;WIPI1;WIPI2;TNFRSF1A;TNFRSF1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PIK3C3;NDUFB9;PSMD13;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;CASP3;COX4I1;CASP1;DNAI2;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA2;NDUFA1;DDIT3;VDAC1;BECN1;DCTN6;DCTN3;DCTN2;RB1CC1	7	KEGG_2021_Human
Diabetic cardiomyopathy	76/203	4.10322482158197e-22	1.58999961836301e-20	4.75495194822292	234.158078667175	UQCRC2;PDHB;UQCR10;UQCR11;COX8A;PRKCB;COX7A2L;PDK2;ATP5F1D;ATP5F1E;COX6C;COX7B;CTSD;ATP5PD;ATP5PB;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA10;COX5B;GYS1;ATP5F1A;ATP5F1B;ATP5F1C;RAC2;TGFB1;G6PD;SDHB;SDHC;PPP1CA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;PPP1CC;PTPA;CYBA;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;MPC2;CYC1;GFPT2;TGFBR2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;GSK3B;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;UQCRFS1;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A6;SLC25A5;GAPDH;PIK3CD	8	KEGG_2021_Human
Non-alcoholic fatty liver disease	63/155	9.86696580383243e-21	3.39862155465339e-19	5.42011894995898	249.678291971033	TGFB1;SDHB;SDHC;UQCRQ;UQCRC2;BAX;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;BCL2L11;MAP3K5;COX8A;XBP1;COX7A2L;ATF4;UQCRB;FASLG;COX7A2;UQCRH;CYC1;COX6C;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;GSK3B;NDUFB9;COX7B;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;CASP8;CASP7;UQCRFS1;CASP3;COX4I1;MLX;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NR1H3;NDUFA2;NDUFA1;ITCH;COX6B1;NDUFAB1;DDIT3;COX5A;NDUFA12;NDUFA10;PIK3CD;PRKAG1;COX5B;BID	9	KEGG_2021_Human
Proteasome	32/46	2.9269421347579e-20	9.07352061774948e-19	17.9221469713273	806.097731629255	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSME4;IFNG;PSMA1;PSME2;PSMC1;PSME1;PSMD13;POMP;PSMB10;PSMB7;PSMD9;PSMB8;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMB2;PSMD4;PSMF1	10	KEGG_2021_Human
