statistic	p.value	sumsq	meansq	gene	method	p_adjust
20.8125102830885	1.42579061903756e-09	39.9583364568174	19.9791682284087	ST6GAL1	anova	4.19448363263292e-08
20.8078448658696	1.43217702902525e-09	39.9497559056174	19.9748779528087	ASB2	anova	4.20492847710047e-08
20.7621830631865	1.49621609608074e-09	39.8657669992296	19.9328834996148	CYCS	anova	4.38426799537335e-08
20.7231055208514	1.55329501485528e-09	39.7938766657808	19.8969383328904	RTN4	anova	4.5425454014318e-08
20.7100529998791	1.57284240067189e-09	39.7698616201153	19.8849308100577	H2AFZ	anova	4.58163738207507e-08
20.7102743693447	1.57250883267478e-09	39.7702689234801	19.8851344617401	UBQLN1	anova	4.58163738207507e-08
20.6983703580421	1.59054723853277e-09	39.7483659101371	19.8741829550685	SHKBP1	anova	4.61326281476718e-08
20.6976795783865	1.59160033464261e-09	39.7470948645345	19.8735474322672	BAZ1A	anova	4.61326281476718e-08
20.6967403197779	1.59303335884589e-09	39.7453666079937	19.8726833039969	PSMA6	anova	4.61326281476718e-08
20.6937745513723	1.59756671575513e-09	39.7399094856856	19.8699547428428	LEPROTL1	anova	4.61737265000026e-08
20.6873256038308	1.60746899265868e-09	39.7280429605716	19.8640214802858	KDELR1	anova	4.63389690344805e-08
20.6859853977252	1.60953456887823e-09	39.7255768465708	19.8627884232854	SLC9A3R1	anova	4.63389690344805e-08
20.6713725906023	1.63222972342707e-09	39.6986869448876	19.8493434724438	SF3A1	anova	4.68795832417757e-08
20.6698353554831	1.63463576826047e-09	39.6958580941119	19.847929047056	TPP1	anova	4.68795832417757e-08
20.6534773220303	1.66046017558939e-09	39.6657546251418	19.8328773125709	METTL8	anova	4.75282683850654e-08
20.57628596054	1.78794856201887e-09	39.523673531069	19.7618367655345	SYNRG	anova	5.10788310771748e-08
20.5169028576916	1.89266305476346e-09	39.4143407478551	19.7071703739276	IPCEF1	anova	5.39663752172649e-08
20.4620000768171	1.99493748500207e-09	39.3132335143172	19.6566167571586	NDUFB1	anova	5.67733936470743e-08
20.4527593370109	2.0126879818023e-09	39.296213851073	19.6481069255365	MCM3	anova	5.7168821276212e-08
20.4488611051328	2.02022346494069e-09	39.2890338678434	19.6445169339217	NDUFB5	anova	5.72731420930701e-08
20.4043127424055	2.1083718973148e-09	39.2069741417986	19.6034870708993	TMOD3	anova	5.96580727509286e-08
20.34227172163	2.2375920862618e-09	39.0926676536186	19.5463338268093	CSK	anova	6.31938625961975e-08
20.338702210243	2.24526367438378e-09	39.0860901914842	19.5430450957421	ICOS	anova	6.32899705324873e-08
20.3249851163454	2.27499049513976e-09	39.0608131126199	19.5304065563099	CCT8	anova	6.40062316346056e-08
20.2307309563941	2.49020051906368e-09	38.8870889743804	19.4435444871902	TAF7	anova	6.9928414954843e-08
20.1347845194608	2.73024447614042e-09	38.7101776534302	19.3550888267151	ATP5I	anova	7.65242624720871e-08
20.1268817025912	2.75102072052009e-09	38.6956029422622	19.3478014711311	PHTF2	anova	7.69611023078327e-08
20.0975913654271	2.82941541618103e-09	38.6415803898041	19.320790194902	RNF44	anova	7.90051645493712e-08
20.0662500224168	2.91578068438793e-09	38.5837679064924	19.2918839532462	XRCC6	anova	8.12636846004131e-08
20.0378577405355	2.99629800000021e-09	38.5313889517882	19.2656944758941	ATP6V1G1	anova	8.33510514934393e-08
20.0280245262198	3.02470028133117e-09	38.5132469320047	19.2566234660024	CCDC109B	anova	8.39187673309029e-08
20.0268792015179	3.02802593390659e-09	38.5111337913282	19.2555668956641	CPSF7	anova	8.39187673309029e-08
19.9614827913697	3.22412121513661e-09	38.3904602128879	19.195230106444	RHOF	anova	8.91866515985645e-08
19.9371678915713	3.30023377239427e-09	38.3455846779899	19.1727923389949	ZNRF1	anova	9.11220971010985e-08
19.9249729954444	3.33908265360031e-09	38.3230761361944	19.1615380680972	NCL	anova	9.20233801206911e-08
19.9154279801313	3.36980935582531e-09	38.3054577956732	19.1527288978366	GORASP2	anova	9.26978911295397e-08
19.9051438975011	3.4032324044567e-09	38.2864745108838	19.1432372554419	CD58	anova	9.34439386312584e-08
19.8444741884635	3.60727950719567e-09	38.1744688143374	19.0872344071687	YTHDF2	anova	9.8863462575213e-08
19.8099707211042	3.72874620147803e-09	38.110757783135	19.0553788915675	RNF139	anova	1.02003911308699e-07
19.7951094133501	3.78231923456226e-09	38.0833134719057	19.0416567359528	LCK	anova	1.03278908454613e-07
19.7812311137253	3.8330449496657e-09	38.057682985749	19.0288414928745	HOOK3	anova	1.04471612993921e-07
19.7406461733597	3.9853302934227e-09	37.9827223260591	18.9913611630295	KLHDC2	anova	1.08422921579043e-07
19.7322051190039	4.01775716566992e-09	37.9671300933984	18.9835650466992	IFRD1	anova	1.09062049241532e-07
19.7307084754068	4.02353415627692e-09	37.9643654524077	18.9821827262038	RPN1	anova	1.09062049241532e-07
19.6397815347241	4.39058279137897e-09	37.7963712729571	18.8981856364786	ANXA6	anova	1.18794107751416e-07
19.6193142286932	4.47772623559844e-09	37.7585478930904	18.8792739465452	TCEB1	anova	1.20931232960324e-07
19.6056020213288	4.53707607370823e-09	37.7332061143373	18.8666030571687	FYN	anova	1.22089341097771e-07
19.6073030312167	4.52967106176849e-09	37.7363498580122	18.8681749290061	HOXB2	anova	1.22089341097771e-07
19.6013506363133	4.5556367349721e-09	37.7253487667577	18.8626743833789	RAB7A	anova	1.22366713531579e-07
19.557754442279	4.75041559650875e-09	37.6447671076718	18.8223835538359	RECQL	anova	1.27367833724114e-07
19.5278743755694	4.88871268370438e-09	37.5895296294317	18.7947648147158	CXCR6	anova	1.30839247222536e-07
19.4741549146598	5.14757492472064e-09	37.4902048763348	18.7451024381674	U2SURP	anova	1.37519087223122e-07
19.4575296249931	5.23043884653916e-09	37.4594611167268	18.7297305583634	DTX3L	anova	1.39481504995748e-07
19.4549800794929	5.24326399749917e-09	37.4547462719718	18.7273731359859	ULK3	anova	1.39572487057307e-07
19.4495680151209	5.27059321779463e-09	37.4447376429736	18.7223688214868	WAS	anova	1.40048540573909e-07
19.4224744012741	5.40956855927933e-09	37.3946296297093	18.6973148148547	RPS18	anova	1.43484209353192e-07
19.405288020782	5.49962278559434e-09	37.3628415976085	18.6814207988043	SGTB	anova	1.45612334003584e-07
19.4012083251961	5.5212195322228e-09	37.3552954430311	18.6776477215156	TRPC4AP	anova	1.45923568635058e-07
19.3952887724297	5.55270717233119e-09	37.3443459090399	18.67217295452	GZMM	anova	1.46494642783193e-07
19.3734968277035	5.67018279891134e-09	37.3040345795989	18.6520172897994	CXCR3	anova	1.49063475814643e-07
19.3735948733907	5.6696487173515e-09	37.3042159551409	18.6521079775705	HIAT1	anova	1.49063475814643e-07
19.3674735676697	5.70309000705117e-09	37.2928919619234	18.6464459809617	MPHOSPH8	anova	1.49663213335483e-07
19.3192183881276	5.97372861867477e-09	37.2036133696326	18.6018066848163	FKBP1A	anova	1.56488470369418e-07
19.3022658908673	6.07183083736688e-09	37.1722448166915	18.5861224083457	SLAMF1	anova	1.58777840962326e-07
19.2625523345312	6.30801680835833e-09	37.0987512252784	18.5493756126392	NIPBL	anova	1.64663671157621e-07
19.2212276604574	6.56356492066393e-09	37.0222635470287	18.5111317735144	ATP6AP2	anova	1.71033351632134e-07
19.1842369522774	6.80110005612152e-09	36.9537867172893	18.4768933586446	C1orf162	anova	1.76912123740551e-07
19.1698301846737	6.8959269281735e-09	36.9271142734351	18.4635571367175	TNFRSF1B	anova	1.79064638465899e-07
19.1440260329907	7.06909674935644e-09	36.8793370116269	18.4396685058135	RTCA	anova	1.83240380249489e-07
19.1015348822028	7.3637999893191e-09	36.800652308713	18.4003261543565	CDKN1A	anova	1.90546356791683e-07
19.0974490810836	7.39277850442852e-09	36.7930855469628	18.3965427734814	SMARCA5	anova	1.90630829365499e-07
19.0976539814337	7.3913225321008e-09	36.7934650182804	18.3967325091402	THRAP3	anova	1.90630829365499e-07
19.0904449963919	7.44272104113204e-09	36.7801139336719	18.390056966836	TMEM128	anova	1.91585459855668e-07
19.0741878013401	7.55994982985778e-09	36.7500040756015	18.3750020378007	SH3BP1	anova	1.94265816511787e-07
19.0611328808429	7.65542556926329e-09	36.7258236945172	18.3629118472586	RPS27	anova	1.96378883936794e-07
19.0487264960031	7.74727788185218e-09	36.7028433473698	18.3514216736849	BCLAF1	anova	1.98391863824218e-07
19.0158725807649	7.9958864145675e-09	36.6419824521314	18.3209912260657	MAPK1IP1L	anova	2.04405185980676e-07
19.0064938421094	8.06831201877565e-09	36.6246071310099	18.3123035655049	THOC3	anova	2.0590165628638e-07
18.9969186400573	8.14293303759036e-09	36.6068671541349	18.3034335770675	TTC39C	anova	2.07448914344248e-07
18.9744965150849	8.32038934844795e-09	36.565322986803	18.2826614934015	HIST1H1D	anova	2.11243857653147e-07
18.9755420926631	8.31202879451245e-09	36.5672603381234	18.2836301690617	ACAP2	anova	2.11243857653147e-07
18.9595670901686	8.44069002622036e-09	36.5376593499921	18.268829674996	PPP1CC	anova	2.13931813707298e-07
18.953525959458	8.48986315781863e-09	36.5264648963399	18.26323244817	ZBTB2	anova	2.14810923278117e-07
18.9370152228984	8.62572540885654e-09	36.4958684500871	18.2479342250435	SFPQ	anova	2.17876713180777e-07
18.9303069904221	8.68154608276361e-09	36.4834366762733	18.2417183381366	IRF2BPL	anova	2.18913747906694e-07
18.8794285944721	9.11687087598342e-09	36.3891372295542	18.1945686147771	TMEM183A	anova	2.29500584852642e-07
18.8736800546548	9.16741196026228e-09	36.37848150044	18.18924075022	FNTA	anova	2.30381723957303e-07
18.8634858267913	9.25773092125333e-09	36.3595844504284	18.1797922252142	EBLN3	anova	2.32257828036249e-07
18.839536195983	9.47344421028942e-09	36.3151859210149	18.1575929605075	B4GALT1	anova	2.37268171124934e-07
18.8250065350681	9.606759705775e-09	36.2882483055212	18.1441241527606	MIA3	anova	2.40201393183012e-07
18.8094715565364	9.75137980250296e-09	36.2594451000919	18.129722550046	PPP1R10	anova	2.43406916383353e-07
18.8007368476382	9.83365013827374e-09	36.2432493902265	18.1216246951132	ARNTL	anova	2.45047950588546e-07
18.7525887284261	1.02997918327071e-08	36.1539638746033	18.0769819373017	CD4	anova	2.56233244133469e-07
18.7379559608763	1.04457979218419e-08	36.126825521527	18.0634127607635	DNAJC1	anova	2.59430227449162e-07
18.7342424269295	1.04831804725497e-08	36.1199380378405	18.0599690189203	ADAR	anova	2.59923272351997e-07
18.6959047951804	1.08770334674462e-08	36.0488272432564	18.0244136216282	ADAM8	anova	2.69238355962979e-07
18.6416821687452	1.14595277635471e-08	35.948233170903	17.9741165854515	TINF2	anova	2.83184030250188e-07
18.619831298395	1.17030091072474e-08	35.9076890730381	17.9538445365191	CREM	anova	2.88719660620894e-07
18.5955649128217	1.19794867283528e-08	35.8626587925269	17.9313293962635	C1orf85	anova	2.9504958425463e-07
18.5677438429183	1.23045279863406e-08	35.8110267496478	17.9055133748239	SKA2	anova	3.0205171598257e-07
18.5677617169255	1.23043163474308e-08	35.8110599231957	17.9055299615978	ZYG11B	anova	3.0205171598257e-07
18.5230375561281	1.28454584751419e-08	35.728045870984	17.864022935492	KIAA0040	anova	3.14809277373437e-07
18.5072337131403	1.30423277822817e-08	35.6987082096824	17.8493541048412	RLF	anova	3.191065908051e-07
18.501738985587	1.31114819352383e-08	35.6885075624516	17.8442537812258	HIGD2A	anova	3.2027008674428e-07
18.4870625931368	1.32979991891682e-08	35.6612605638926	17.8306302819463	EIF3L	anova	3.23759333296874e-07
18.4874805298806	1.32926511713697e-08	35.6620364937804	17.8310182468902	PAG1	anova	3.23759333296874e-07
18.4851671269407	1.33222811023824e-08	35.6577414768459	17.8288707384229	CYLD	anova	3.23818790008235e-07
18.4660514116148	1.3569660819242e-08	35.622250083532	17.811125041766	CCDC47	anova	3.29291916476106e-07
18.4415250039938	1.38938153855697e-08	35.5767088359415	17.7883544179707	SH3KBP1	anova	3.36607190721965e-07
18.4085397072424	1.4342037255363e-08	35.5154537577226	17.7577268788613	P2RY10	anova	3.46899488393584e-07
18.4020043014491	1.44325491944066e-08	35.5033162612276	17.7516581306138	CTSB	anova	3.48520206686427e-07
18.3956947430399	1.45204763247771e-08	35.4915979007652	17.7457989503826	APOLD1	anova	3.50073337345479e-07
18.355708211954	1.50903282875397e-08	35.4173263567597	17.7086631783798	ARHGAP4	anova	3.63221262206739e-07
18.3341430938124	1.54069024949114e-08	35.3772659959579	17.688632997979	HSPB1	anova	3.70240102580311e-07
18.3123243764732	1.5733973530587e-08	35.3367309658213	17.6683654829106	DNAJC2	anova	3.77488067213615e-07
18.2689397949625	1.64051442361988e-08	35.2561199827948	17.6280599913974	CORO1B	anova	3.92954884636704e-07
18.2666150403013	1.64419080268526e-08	35.2518000573034	17.6259000286517	PSMD6	anova	3.9320027470023e-07
18.2622380173622	1.65113507017617e-08	35.2436664375669	17.6218332187835	TRIB2	anova	3.94225115708567e-07
18.2184413726248	1.72225882493002e-08	35.1622731885644	17.5811365942822	CAMK4	anova	4.10545524071342e-07
18.1836663736821	1.7809122931927e-08	35.0976357713639	17.5488178856819	RPS3A	anova	4.23845691351014e-07
18.1794669838087	1.78812935162965e-08	35.0898296112511	17.5449148056255	GTF2A2	anova	4.24881312445719e-07
18.157356648209	1.82661431158854e-08	35.0487269626011	17.5243634813006	MCF2L2	anova	4.33331366366773e-07
18.1482581458794	1.84269110283242e-08	35.0318119656435	17.5159059828218	LOC101929241	anova	4.36446980538279e-07
18.1370638504646	1.86266578759327e-08	35.0109998282446	17.5054999141223	CCR4	anova	4.40474412003914e-07
18.1339199397988	1.86831459138092e-08	35.0051545825498	17.5025772912749	CAPZB	anova	4.41106695006447e-07
18.1271453981754	1.88054513047783e-08	34.9925589134764	17.4962794567382	ST13	anova	4.43288436400553e-07
18.1200762726926	1.89339305390192e-08	34.9794151651706	17.4897075825853	RALGAPA1	anova	4.45608552542917e-07
18.0607446592182	2.00475313572314e-08	34.8690839748658	17.4345419874329	EIF3I	anova	4.71069330322774e-07
18.0512145598953	2.0232422956151e-08	34.8513596236903	17.4256798118452	KAT6A	anova	4.74661606282991e-07
18.0460134271241	2.03340489025263e-08	34.8416861186643	17.4208430593321	PTBP1	anova	4.76292169159174e-07
18.0385771402775	2.04802371267352e-08	34.8278551305096	17.4139275652548	ATP1B3	anova	4.78959741132655e-07
18.0168777941206	2.09128681007158e-08	34.7874934314278	17.3937467157139	ZFP36L1	anova	4.88307236739076e-07
18.0076416929227	2.10997805813635e-08	34.7703128134619	17.3851564067309	OGDH	anova	4.91896928741945e-07
17.9778320421018	2.17145408036664e-08	34.714857718498	17.357428859249	HNRNPLL	anova	5.05434060433221e-07
17.9697465104961	2.18843605974964e-08	34.6998149907722	17.3499074953861	SMIM19	anova	5.08588424105139e-07
17.9611915246923	2.20654895846466e-08	34.6838983285966	17.3419491642983	MYADM	anova	5.11995327185532e-07
17.926271951283	2.28205331349333e-08	34.6189242671824	17.3094621335912	SON	anova	5.28687569986963e-07
17.9049659857461	2.32938809706599e-08	34.5792762070869	17.2896381035434	ABRACL	anova	5.38811814589664e-07
17.8766928099615	2.39372433091346e-08	34.5266576312954	17.2633288156477	BUB3	anova	5.52831007078722e-07
17.8471025656928	2.46296554279144e-08	34.471581410086	17.235790705043	DEDD2	anova	5.67937637682249e-07
17.8401298894775	2.47957169911854e-08	34.4586022267278	17.2293011133639	RFFL	anova	5.70879030789294e-07
17.8365812431378	2.48806620615953e-08	34.4519965110207	17.2259982555103	TNFRSF4	anova	5.71946630057788e-07
17.8127217351968	2.54594164387929e-08	34.4075801633049	17.2037900816525	PPP2R1A	anova	5.84344841390066e-07
17.8059240237702	2.56267627648175e-08	34.3949249008316	17.1974624504158	CKAP2	anova	5.87276679310586e-07
17.7657172475552	2.66393618950311e-08	34.3200650090891	17.1600325045446	RGS14	anova	6.09539843854362e-07
17.7425128935467	2.72419069624016e-08	34.2768558888425	17.1384279444213	GIMAP6	anova	6.22366339802048e-07
17.7216289080069	2.77958682290205e-08	34.2379640692117	17.1189820346058	PPP1R15A	anova	6.34045135741058e-07
17.6725018804424	2.91439178795242e-08	34.1464627820547	17.0732313910274	ZYX	anova	6.63773994469592e-07
17.6669088497214	2.93014871126219e-08	34.1360443526722	17.0680221763361	HSDL2	anova	6.66339186225223e-07
17.6468201538996	2.98745073658501e-08	34.0986221388696	17.0493110694348	SERTAD1	anova	6.78329740755681e-07
17.6376479788835	3.01398603035441e-08	34.0815347417393	17.0407673708696	PTBP3	anova	6.83308423120258e-07
17.5925341650953	3.14797945198545e-08	33.997480220535	16.9987401102675	IL27RA	anova	7.12596814268524e-07
17.5687539074563	3.22099589411797e-08	33.9531674448649	16.9765837224325	ADAM19	anova	7.28013812836695e-07
17.5502578136145	3.27895892584983e-08	33.9186983587255	16.9593491793628	UBA1	anova	7.3998666656888e-07
17.543614070237	3.30003327095263e-08	33.9063165295108	16.9531582647554	UBE2D3	anova	7.43610840553413e-07
17.5269857490939	3.35337621543074e-08	33.8753251487574	16.9376625743787	TAF3	anova	7.54484205556777e-07
17.5034191043908	3.4304604987344e-08	33.8313987305947	16.9156993652973	POTEE	anova	7.70658148708105e-07
17.4868146331028	3.48583610827423e-08	33.8004467400594	16.9002233700297	UCP2	anova	7.81913645648745e-07
17.4741928688511	3.52852796631173e-08	33.7769174175914	16.8884587087957	REXO2	anova	7.90294322605801e-07
17.4318258915059	3.67569846399005e-08	33.6979286331094	16.8489643165547	LOC100131564	anova	8.22014798274214e-07
17.3551491059744	3.95786954863192e-08	33.5549381759297	16.7774690879649	RBCK1	anova	8.82456117256624e-07
17.3554230403556	3.95682378545273e-08	33.5554491010139	16.7777245505069	CCDC115	anova	8.82456117256624e-07
17.3410826408237	4.01194317273253e-08	33.5287015289646	16.7643507644823	SMEK2	anova	8.93169390722301e-07
17.3208988369212	4.09082865661808e-08	33.4910522512433	16.7455261256216	NIP7	anova	9.09366064342972e-07
17.2893461725603	4.21727357721929e-08	33.432190198896	16.716095099448	OCIAD2	anova	9.36070588763927e-07
17.2727652745664	4.28528261410402e-08	33.4012552103661	16.7006276051831	GIT2	anova	9.49744175176685e-07
17.2626900894335	4.32714319197014e-08	33.3824569131768	16.6912284565884	TIMP1	anova	9.57590329960317e-07
17.2497093836896	4.38168033961492e-08	33.3582363541022	16.6791181770511	LITAF	anova	9.6821422347944e-07
17.2457463328726	4.39846755779073e-08	33.3508414852053	16.6754207426027	KTN1	anova	9.70477358323856e-07
17.2390034877189	4.42717805162886e-08	33.3382593748836	16.6691296874418	SYAP1	anova	9.75360608789021e-07
17.1970764717732	4.60996273807313e-08	33.2600160520772	16.6300080260386	KIAA1191	anova	1.01412340530282e-06
17.168618637682	4.73831733241565e-08	33.2069010252248	16.6034505126124	ABHD14B	anova	1.04081527537373e-06
17.1622957445768	4.76731854765087e-08	33.1950988473814	16.5975494236907	RPL41	anova	1.04563656961567e-06
17.1527965886075	4.81122303302884e-08	33.1773673536182	16.5886836768091	HELB	anova	1.05370759100027e-06
17.1444756985378	4.8500144471354e-08	33.1618346932359	16.580917346618	ANKRD55	anova	1.06063664023122e-06
17.1389855813399	4.87578045982532e-08	33.151585967057	16.5757929835285	PIGC	anova	1.06470098494595e-06
17.1175390591967	4.97775384165435e-08	33.111548281066	16.555774140533	MINOS1	anova	1.08536994426778e-06
17.0964885135355	5.07992264110971e-08	33.0722464276204	16.5361232138102	SF3A3	anova	1.10602074889477e-06
17.071446282691	5.20420570447182e-08	33.0254876175806	16.5127438087903	PERP	anova	1.13141873871266e-06
17.0109455242476	5.51718747814984e-08	32.9125010253711	16.4562505126855	GYG1	anova	1.19770627728445e-06
17.0043219211654	5.55257835768309e-08	32.9001295994719	16.4500647997359	H3F3AP4	anova	1.20196754432672e-06
17.0042376551381	5.55303006585151e-08	32.8999722070162	16.4499861035081	MVP	anova	1.20196754432672e-06
16.9201427157625	6.02268570848648e-08	32.7428723764572	16.3714361882286	RAVER1	anova	1.3017253790048e-06
16.8936526328787	6.17871951503866e-08	32.6933744511812	16.3466872255906	TSPYL1	anova	1.3335061753927e-06
16.8833184239242	6.2406835740191e-08	32.6740630629388	16.3370315314694	TRA2B	anova	1.34492173476717e-06
16.8674674426845	6.33693857465431e-08	32.6444409812538	16.3222204906269	HIST1H1E	anova	1.36368342883018e-06
16.8058598500268	6.72539129023398e-08	32.5292914440833	16.2646457220417	PIK3R1	anova	1.4451793718884e-06
16.7989841564162	6.77019855563137e-08	32.5164384274872	16.2582192137436	UQCRHL	anova	1.45270237314539e-06
16.7356175703695	7.19748782171755e-08	32.3979677093057	16.1989838546528	LIMD2	anova	1.54215537474864e-06
16.7316381063323	7.2252065292562e-08	32.3905266478285	16.1952633239142	SSBP1	anova	1.5458605657905e-06
16.7269065600259	7.25830306450378e-08	32.3816791368069	16.1908395684035	LONP2	anova	1.55070402791639e-06
16.7178883972883	7.32180523026746e-08	32.3648156159446	16.1824078079723	ASH1L	anova	1.56202023236224e-06
16.7138554710569	7.35038329848015e-08	32.3572740416346	16.1786370208173	RSL1D1	anova	1.56586398227824e-06
16.7123258333145	7.36125181222233e-08	32.3544135857752	16.1772067928876	GGT1	anova	1.5659294206574e-06
16.69864622177	7.45916820152119e-08	32.3288316216629	16.1644158108315	ATP2B4	anova	1.58448548601654e-06
16.6967230469044	7.47303821782921e-08	32.3252350169924	16.1626175084962	APH1A	anova	1.58516076760735e-06
16.6907215314366	7.51648778529029e-08	32.3140111665	16.15700558325	PGAM1	anova	1.59209949132142e-06
16.6819070203833	7.58076215827793e-08	32.2975260400334	16.1487630200167	UBXN4	anova	1.60342311727228e-06
16.6770183558157	7.61664686900496e-08	32.2883828778307	16.1441914389153	HNRNPR	anova	1.60871827815864e-06
16.6654876188438	7.70196270562795e-08	32.2668164715109	16.1334082357555	EIF3C	anova	1.62442391232355e-06
16.6587287912073	7.75241572903394e-08	32.2541746900855	16.1270873450428	BECN1	anova	1.63274244338617e-06
16.6213974207397	8.03711170851492e-08	32.1843434320526	16.0921717160263	MYL12A	anova	1.69030149364753e-06
16.6064105073715	8.15433088009006e-08	32.1563062449341	16.0781531224671	ATP6V0E2	anova	1.71252498525631e-06
16.6016777124784	8.19170289738641e-08	32.1474518807038	16.0737259403519	OFD1	anova	1.71794029504312e-06
16.59441849638	8.24935834149548e-08	32.1338706214354	16.0669353107177	TMSB4X	anova	1.72758808092307e-06
16.5898852480235	8.28556920357694e-08	32.1253891682957	16.0626945841479	NEDD9	anova	1.73272404205127e-06
16.5841497967084	8.33161140933266e-08	32.114658236312	16.057329118156	MESDC2	anova	1.73989862487571e-06
16.5774582282012	8.38565316216808e-08	32.1021381081586	16.0510690540793	HNRNPUL1	anova	1.74872122975339e-06
16.5645972841324	8.49050773330677e-08	32.0780739316403	16.0390369658201	GBP5	anova	1.76810053597949e-06
16.5571574990232	8.55176271443064e-08	32.0641527365817	16.0320763682908	BIN2	anova	1.77835884666007e-06
16.5274195731777	8.80106306669967e-08	32.0085034353039	16.0042517176519	PER1	anova	1.82763812450919e-06
16.5060149398028	8.98499902850724e-08	31.9684442498367	15.9842221249184	GNPAT	anova	1.86322490343604e-06
16.492023515006	9.10730833007449e-08	31.9422571380029	15.9711285690015	THEM4	anova	1.88595056717897e-06
16.4734303267375	9.27243079135424e-08	31.9074548033627	15.9537274016814	PTGER4	anova	1.91746626699316e-06
16.4718055036286	9.28700229211968e-08	31.9044133686322	15.9522066843161	PPP2R5E	anova	1.91780477695346e-06
16.4615707047	9.37931751157806e-08	31.8852548365725	15.9426274182862	TMEM14B	anova	1.93417441925129e-06
16.4461668605391	9.51999261021868e-08	31.856418855354	15.928209427677	RB1CC1	anova	1.96045736710712e-06
16.4300222268454	9.6697028884362e-08	31.8261941726795	15.9130970863397	NUP98	anova	1.98852544697425e-06
16.4262254711887	9.705251761272e-08	31.8190859035657	15.9095429517829	TMED5	anova	1.99307157706897e-06
16.4141126779495	9.81954112177808e-08	31.796407650063	15.8982038250315	CCNH	anova	2.01375292133615e-06
16.384530567928	1.01043624302804e-07	31.7410176489561	15.870508824478	UTP18	anova	2.0693008529526e-06
16.3630925079059	1.03159319096062e-07	31.7008725167463	15.8504362583732	CRTAP	anova	2.10971479205146e-06
16.3537111516192	1.0409906292471e-07	31.6833037880985	15.8416518940493	CNTRL	anova	2.12600111017174e-06
16.3175301908381	1.07804409208103e-07	31.6155403933096	15.8077701966548	BTG1	anova	2.19864645849869e-06
16.3143236891361	1.08139099894186e-07	31.6095344473467	15.8047672236734	H3F3B	anova	2.20244290402624e-06
16.3097143526242	1.08622041846792e-07	31.6009007805417	15.8004503902708	SMAP2	anova	2.20924418993469e-06
16.3062385048384	1.0898765176268e-07	31.594390124089	15.7971950620445	IL1R1	anova	2.21364371600719e-06
16.2754506834817	1.12280412658857e-07	31.5367170184696	15.7683585092348	DHRS7	anova	2.27740311695331e-06
16.24675560061	1.15439056797456e-07	31.4829576009544	15.7414788004772	DDX6	anova	2.33508171232726e-06
16.2469205693784	1.15420645541849e-07	31.4832666832126	15.7416333416063	NFKBIZ	anova	2.33508171232726e-06
16.2448590792165	1.15650928622401e-07	31.4794043006211	15.7397021503105	SEPHS2	anova	2.33618027068711e-06
16.2305870135481	1.17257897664076e-07	31.4526634431413	15.7263317215706	PAK2	anova	2.36541884172143e-06
16.2210758883751	1.18341212364232e-07	31.434842057801	15.7174210289005	RABGAP1L	anova	2.38402874419086e-06
16.1986153346777	1.20939440552888e-07	31.3927540522271	15.6963770261135	ZNF800	anova	2.43306524433877e-06
16.1932557435755	1.21567837552242e-07	31.3827103415802	15.6913551707901	ARPC5L	anova	2.44239339754348e-06
16.1614396400222	1.2536613248316e-07	31.3230834096144	15.6615417048072	PPP1R11	anova	2.51529586783195e-06
16.1573200197363	1.25866563016339e-07	31.3153622149954	15.6576811074977	ZNF410	anova	2.52192368897737e-06
16.1432707918277	1.27588294709962e-07	31.2890294861353	15.6445147430677	GRAP2	anova	2.55297118173361e-06
16.1149007608407	1.31137326396227e-07	31.2358504077985	15.6179252038992	RAF1	anova	2.62044897368849e-06
16.0338266284314	1.41834371756509e-07	31.0838445619379	15.541922280969	CNST	anova	2.83038792736711e-06
16.026077520366	1.42901502401112e-07	31.0693131300036	15.5346565650018	RBM27	anova	2.84785023669528e-06
16.0065568242719	1.45625499644169e-07	31.0327051164575	15.5163525582287	RPS14	anova	2.89824064862294e-06
15.9979689127366	1.46840315454962e-07	31.0165989071811	15.5082994535906	EWSR1	anova	2.91850047888836e-06
15.9790309941735	1.49555217793604e-07	30.9810797691981	15.490539884599	EVL	anova	2.96848087580424e-06
15.954303917942	1.53175904436517e-07	30.9346986052465	15.4673493026233	COMMD8	anova	3.03628226615005e-06
15.9499970852167	1.53815459899265e-07	30.926619698133	15.4633098490665	DHX36	anova	3.04488895050255e-06
15.9400695280587	1.55299892966149e-07	30.9079966989484	15.4539983494742	SSR1	anova	3.07017535067879e-06
15.9201441421951	1.58322731107178e-07	30.8706166013367	15.4353083006683	NCOA4	anova	3.12576715596022e-06
15.9112709277149	1.59687775460097e-07	30.8539694396202	15.4269847198101	HNRNPA3	anova	3.14852479620593e-06
15.8963621926805	1.6200792536837e-07	30.8259975956035	15.4129987978018	PARP9	anova	3.19002856498913e-06
15.8863427256801	1.63586140750525e-07	30.8071980644032	15.4035990322016	TMEM50A	anova	3.21683250518307e-06
15.8825232002812	1.64191820934557e-07	30.800031284436	15.400015642218	C1GALT1	anova	3.22446639602209e-06
15.8759299512763	1.65242636142678e-07	30.7876597554254	15.3938298777127	BAG6	anova	3.23708704625859e-06
15.8757518181648	1.65271119850122e-07	30.7873255030079	15.393662751504	TGS1	anova	3.23708704625859e-06
15.8645390664113	1.67073990689133e-07	30.7662851893991	15.3831425946996	HMGB1	anova	3.26808187328203e-06
