Gene	Expression
146	SRGN	10.2173829051629
147	EEF2	10.1398294546651
148	PPIA	10.0812453237786
149	HSP90AA1	10.0386649475083
150	EEF1G	9.70946279139987
151	UBB	9.41208266801028
152	MYL12A	9.40055835552096
153	ATP5E	9.36573575321663
154	DDX5	9.28985662212067
155	TMA7	9.08075244043918
156	CST7	8.90525998691688
157	RPL17	8.89951266008603
158	ARHGDIB	8.85287045631272
159	PCBP2	8.85010874127134
160	HCST	8.84451146997809
161	BTF3	8.79511573881866
162	CD74	8.71305259973205
163	CRIP1	8.60026012219337
164	RPL36AL	8.46864764029812
165	PPP1R15A	8.19885464966878
166	CYBA	8.11779001384279
167	CALM1	7.98225628162943
168	BTG2	7.86091008450889
169	ND5	7.83040492737755
170	COX7C	7.79759920863321
171	PTPRCAP	7.75577563988641
172	CD52	7.62387402629838
173	COX4I1	7.61409607993685
174	HSP90AB1	7.56234546866766
175	TOMM7	7.49131582819905
176	LTB	7.46669137105363
177	PPDPF	7.42522411181399
178	IFITM2	7.39878291008368
179	ITM2B	7.26623345702684
180	LAPTM5	7.12706970906301
181	NPM1	7.12411205370666
182	S100A10	7.09768989292
183	RPL27A	7.07459267879194
184	GZMK	7.01691835030895
185	ANXA1	6.98195430762892
186	PTPRC	6.96110336429726
187	RPL31	6.90575042291409
188	LOC101929876	6.80080670723983
189	CD7	6.72802589906279
190	MIF	6.71708100017806
191	SRSF7	6.71245352424856
192	MYL6	6.67157496142685
193	TAGLN2	6.52164346749455
194	GADD45B	6.48057005205434
195	HINT1	6.39639105798428
196	HNRNPDL	6.3707978651706
197	RAC2	6.33375127360691
198	KLF2	6.32467406585116
199	YWHAZ	6.17772966109541
200	ATP5L	6.12850620220134
201	NR4A2	6.02694002263317
202	LRRC75A-AS1	6.01080608509022
203	COMMD6	5.99154350606495
204	CD99	5.91577375522509
205	CORO1A	5.88165035543294
206	ATP5G2	5.86932254518776
207	OST4	5.77562282027657
208	CIRBP	5.61781567081762
209	CCNI	5.42202763273113
210	ZFAS1	5.37404294718616
211	RHOA	5.3518088187174
212	CD3D	5.33304254365204
213	RPS11	5.28052528938261
214	CITED2	5.24039645977912
215	SLC2A3	5.20606677073357
216	YBX1	5.08446046601592
217	LIMD2	5.08418832122397
218	CTSW	5.08317215126107
219	HMGB1	5.08309688993043
220	RN7SK	5.02120718101434
221	HNRNPA2B1	5.01330943768902
222	PCBP1	5.00234273918443
223	PCED1B-AS1	4.98597735134174
224	PRF1	4.94946598759006
225	SNHG8	4.89730792520764
226	SRSF5	4.87124408307216
227	SNRPD2	4.84975669912691
228	DDIT4	4.83804750160737
229	DNAJA1	4.83251637204289
230	RPL7	4.81562881583876
231	FOSB	4.79590039605401
232	SRP14	4.76144455918948
233	IL2RG	4.75215136884501
234	PSME1	4.74800122440366
235	LITAF	4.66475876819705
236	EIF3K	4.62367206680154
237	CD37	4.58909919569855
238	EMP3	4.58618493813549
239	GZMA	4.58405380135446
240	SAT1	4.55233709618762
241	DAZAP2	4.52568483859212
242	CHCHD2	4.4764213500996
243	IFITM3	4.43767970449662
244	CNBP	4.39602303282603
245	LEPROTL1	4.38239154069852
246	TAGAP	4.3350078548141
247	RPL13A	4.32077356609907
248	PPIB	4.30208925622236
249	SLC25A6	4.22504251841573
250	CYTIP	4.20181327834452
