Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Rheumatoid arthritis	41/93	2.44131173838638e-20	4.87305127778031e-18	8.82323708135098	398.450031255127	TGFB2;MMP1;IL18;VEGFA;IL1A;TLR2;IL1B;CXCL12;IL6;HLA-DQB1;HLA-DRA;TLR4;CXCL8;CD86;CCL3L1;TNFRSF11A;CD80;CXCL2;CXCL1;CXCL3;CTSL;ACP5;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;ATP6V0B;HLA-DRB5;TNFSF13;HLA-DPB1;ATP6V0D2;ATP6V1B2;HLA-DRB1;ICAM1;TNFSF13B;HLA-DMB;HLA-DPA1;CCL3;CCL2;HLA-DMA;ATP6V0A1	1	KEGG_2021_Human
Phagosome	53/152	3.25956607209385e-20	4.87305127778031e-18	6.01967235588457	270.103347409318	CD209;NCF1;TUBB6;LAMP2;STX7;HLA-DOB;RILP;HLA-DOA;MSR1;ATP6V0B;HLA-DRB5;CYBB;CYBA;ATP6V1B2;HLA-DRB1;NCF2;NCF4;C3;CD14;ATP6V0A1;TLR2;FCGR2A;FCGR2B;HLA-DQB1;HLA-DRA;TLR6;TLR4;RAB7B;CTSS;FCGR3A;CLEC7A;CTSL;CD36;HLA-DQA2;HLA-DQA1;CANX;HLA-DPB1;ATP6V0D2;COLEC12;ITGB5;THBS1;ITGAM;HLA-DMB;FCGR1A;TUBA1B;MRC1;MRC2;HLA-DPA1;RAC1;ITGAV;HLA-DMA;OLR1;SCARB1	2	KEGG_2021_Human
Tuberculosis	56/180	1.25012950019558e-18	1.2459624018616e-16	5.08050560229674	209.435127988501	CD74;TGFB2;CLEC4E;CD209;CALM2;CALML4;LAMP2;HLA-DOB;HLA-DOA;ARHGEF12;ATP6V0B;HLA-DRB5;HLA-DRB1;C3;CD14;ATP6V0A1;IL10;CARD9;SPHK1;IL18;TNFRSF1A;IL1A;TLR2;IL1B;TLR1;FCGR2A;FCGR2B;IL6;HLA-DQB1;HLA-DRA;TLR6;TLR4;CTSS;FCGR3A;CLEC7A;IRAK1;FCER1G;CIITA;CTSD;HLA-DQA2;HLA-DQA1;CR1;IFNGR1;IFNGR2;SYK;HLA-DPB1;ATP6V0D2;SRC;ITGAM;HLA-DMB;FCGR1A;MRC1;MRC2;HLA-DPA1;ITGAX;HLA-DMA	3	KEGG_2021_Human
Hematopoietic cell lineage	38/99	1.72686478243944e-16	1.29083142487348e-14	6.95488797146178	252.428034404829	IL1R2;CD4;CD9;CSF3R;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB1;CSF1R;CD1E;CD1D;CSF2RA;CD1C;ANPEP;CD19;CD14;IL6R;IL1A;IL1B;IL6;IL3RA;HLA-DQB1;HLA-DRA;CD24;FCER2;CD22;CD36;HLA-DQA2;CD33;HLA-DQA1;CR1;HLA-DPB1;ITGAM;HLA-DMB;FCGR1A;HLA-DPA1;CD59;HLA-DMA	4	KEGG_2021_Human
Leishmaniasis	33/77	3.42595572856795e-16	2.04872152568363e-14	8.35557586837294	297.541898002706	IL10;TGFB2;IL1A;TLR2;IL1B;FCGR2A;HLA-DQB1;HLA-DRA;NCF1;TLR4;FCGR3A;IRAK1;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;CR1;HLA-DRB5;IFNGR1;IFNGR2;CYBB;CYBA;HLA-DPB1;HLA-DRB1;NCF2;NCF4;ITGAM;C3;PTGS2;HLA-DMB;FCGR1A;HLA-DPA1;HLA-DMA	5	KEGG_2021_Human
Lysosome	43/128	5.53586470312677e-16	2.75870591039151e-14	5.65775597792765	198.757610844365	AP1B1;CD68;ASAH1;LAPTM4A;LAMP2;ARSB;ATP6V0B;MANBA;SLC11A2;LGMN;PPT1;TPP1;GNS;LIPA;ATP6V0A1;CTSB;FUCA1;FUCA2;NPC2;GNPTG;MAN2B1;CLTC;CTSZ;CTSS;PSAP;CTSL;ACP5;CTSH;CTSF;ACP2;CTSD;CTSC;SORT1;GAA;NAGA;MCOLN1;PLA2G15;ATP6V0D2;SCARB2;CD63;HEXA;HEXB;GM2A	6	KEGG_2021_Human
Osteoclast differentiation	41/127	1.25106392391468e-14	5.3438301892927e-13	5.32505447243624	170.466692666162	TGFB2;MITF;TYROBP;OSCAR;TEC;NCF1;JUND;CYBA;BTK;CSF1R;SPI1;NCF2;NCF4;SIRPA;GAB2;LILRB1;LILRB2;LILRB3;LILRB4;LILRB5;TNFRSF1A;IL1A;IL1B;FCGR2A;FCGR2B;TNFRSF11A;TREM2;FCGR3A;ACP5;BLNK;IFNGR1;IFNGR2;STAT2;SYK;LILRA1;LILRA2;LILRA4;LILRA5;LILRA6;FCGR1A;RAC1	7	KEGG_2021_Human
Intestinal immune network for IgA production	23/48	5.73271614938356e-13	2.14260266083211e-11	10.1980133252574	287.455651803926	HLA-DRB5;IL10;TNFSF13;CXCL12;IL6;LTBR;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;CD40;TNFRSF13C;CD80;TNFSF13B;HLA-DMB;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1;ICOSLG	8	KEGG_2021_Human
Staphylococcus aureus infection	31/95	1.52644683661621e-11	5.0711956016472e-10	5.38384433962264	134.087299222003	IL10;FCGR2A;FCGR2B;HLA-DQB1;HLA-DRA;C3AR1;FPR1;FPR3;FCGR3A;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;HLA-DPB1;CFB;HLA-DRB1;C1QC;C1QB;CFD;C1QA;C5AR1;PTAFR;ITGAM;C2;ICAM1;C3;HLA-DMB;FCGR1A;HLA-DPA1;HLA-DMA	9	KEGG_2021_Human
Inflammatory bowel disease	24/65	1.62457668222921e-10	4.85748427986534e-09	6.48691796008869	146.219046657113	IL10;TGFB2;IL18;IL1A;TLR2;IL1B;IL6;HLA-DQB1;HLA-DRA;TLR5;TLR4;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;IFNGR1;IFNGR2;MAF;HLA-DPB1;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DMA	10	KEGG_2021_Human
