p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.73120995093584	0.876	0.195	0	Tcm/Naive helper T cells	CCR7
0	2.72793922728343	0.866	0.194	0	Tcm/Naive helper T cells	SELL
0	2.53179375371174	0.855	0.235	0	Tcm/Naive helper T cells	LEF1
0	2.98438370341141	0.623	0.085	0	Tcm/Naive helper T cells	C1orf162
0	3.37947686323571	0.528	0.06	0	Tcm/Naive helper T cells	ACTN1
0	0.859890990466645	1	0.999	0	Tcm/Naive helper T cells	RPS23
0	0.879855388751327	1	1	0	Tcm/Naive helper T cells	RPL32
0	0.876519810157054	0.999	0.999	0	Tcm/Naive helper T cells	RPS3A
3.8599569836138e-300	0.812770097848224	0.999	1	1.2945523731644e-295	Tcm/Naive helper T cells	RPL30
3.06084867450511e-299	0.943540801023292	1	1	1.02654742845552e-294	Tcm/Naive helper T cells	RPS12
3.23174635716523e-298	0.905996213174323	0.999	0.999	1.08386309326608e-293	Tcm/Naive helper T cells	RPS13
1.24798338227907e-293	3.38411839693021	0.374	0.037	4.18548666748754e-289	Tcm/Naive helper T cells	SCML1
2.1587227657421e-287	0.737631670727417	1	1	7.23992441174586e-283	Tcm/Naive helper T cells	RPL19
9.03728190647342e-287	0.751683513511119	0.999	1	3.03092360579306e-282	Tcm/Naive helper T cells	RPL11
8.65137463655485e-286	0.881442818868476	1	1	2.90149802560777e-281	Tcm/Naive helper T cells	RPS8
9.2980772130647e-286	2.3637261672253	0.885	0.305	3.11838913571764e-281	Tcm/Naive helper T cells	KLF2
2.84239843631828e-268	0.719914585554567	1	1	9.53283587572426e-264	Tcm/Naive helper T cells	RPL13
1.64237690192407e-266	0.819192803111695	0.999	1	5.50820365367294e-262	Tcm/Naive helper T cells	RPS14
1.81653332775314e-264	2.18157267050799	0.853	0.296	6.09228947461849e-260	Tcm/Naive helper T cells	TCF7
2.01476081497213e-257	0.720279117405831	1	1	6.75710482125355e-253	Tcm/Naive helper T cells	RPL18A
9.99995723784815e-248	0.689413927347844	1	1	3.35378565842951e-243	Tcm/Naive helper T cells	RPS27A
2.95035376908193e-245	0.801594174273744	1	1	9.89489647074697e-241	Tcm/Naive helper T cells	RPL34
5.58348731155882e-242	5.12272874966569	0.167	0.005	1.8725899745506e-237	Tcm/Naive helper T cells	AK5
1.75212211494782e-241	0.740121549652748	1	0.999	5.87626714911199e-237	Tcm/Naive helper T cells	RPL35A
3.13929062828674e-241	3.29281143306861	0.358	0.043	1.05285529091481e-236	Tcm/Naive helper T cells	LYPD3
4.35067706171141e-239	0.665044568793295	0.999	0.999	1.45913007295677e-234	Tcm/Naive helper T cells	RPL18
1.14694280348164e-236	0.795677745394273	0.999	0.999	3.84661677431672e-232	Tcm/Naive helper T cells	RPS6
1.08093240032293e-235	0.840599038478291	0.997	0.997	3.62523108420304e-231	Tcm/Naive helper T cells	RPS5
2.73667732418775e-230	0.845316388676078	1	0.996	9.17826840986087e-226	Tcm/Naive helper T cells	RPL22
4.318289000381e-228	3.45330926707395	0.332	0.04	1.44826776494778e-223	Tcm/Naive helper T cells	FHIT
1.27368937290759e-226	0.808701103129475	1	0.996	4.27169941885749e-222	Tcm/Naive helper T cells	RPL21
3.16430924836703e-226	0.715013574844408	0.999	0.999	1.06124603571733e-221	Tcm/Naive helper T cells	RPS25
5.76539478255171e-224	0.624847747390186	1	0.999	1.93359810217219e-219	Tcm/Naive helper T cells	RPL29
2.30915486542324e-221	0.780403847422437	0.999	0.998	7.74444358765646e-217	Tcm/Naive helper T cells	RPL5
2.80627874788578e-218	2.85848755839787	0.449	0.082	9.41169766465932e-214	Tcm/Naive helper T cells	TRABD2A
6.50251548420013e-215	2.74245799377943	0.496	0.102	2.18081364309104e-210	Tcm/Naive helper T cells	S1PR1
1.73366169829838e-214	0.785255113899949	0.997	0.996	5.81435460375311e-210	Tcm/Naive helper T cells	RPL9
1.0532178768448e-209	0.527397454015139	1	1	3.5322821153621e-205	Tcm/Naive helper T cells	RPS15A
4.51612088612474e-207	0.912599278964224	0.999	0.983	1.51461662278851e-202	Tcm/Naive helper T cells	EEF1B2
1.41775389657874e-200	0.641141755021881	0.997	0.999	4.75486301834579e-196	Tcm/Naive helper T cells	RPL14
1.09856380904931e-198	0.597318346861569	1	1	3.68436330278959e-194	Tcm/Naive helper T cells	RPL10
3.33445258774571e-197	0.678871721908151	1	0.999	1.11830870887816e-192	Tcm/Naive helper T cells	RPS28
1.0610386497239e-195	0.737265311703125	0.997	0.995	3.55851142344402e-191	Tcm/Naive helper T cells	RPS9
1.20196572023957e-195	0.699899532401624	1	0.999	4.03115263253947e-191	Tcm/Naive helper T cells	RPS18
2.5683493416464e-193	0.667600200585346	0.999	0.999	8.61373002201371e-189	Tcm/Naive helper T cells	RPL39
