Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	77/158	7.34374822395196e-107	1.46874964479039e-104	108.079140797831	26412.6782489859	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	81/232	8.55328491780063e-98	8.55328491780063e-96	62.2092950350719	13904.214379972	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;TNF;RPS5;RPS2;RPS3;RPL13A;RPS3A;NFKBIA;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	12/78	2.33957806284991e-10	1.5597187085666e-08	15.0374331550802	333.468318145267	HSP90AA1;HSPA8;HSPA1A;HSPA1B;TNF;B2M;HLA-C;HLA-A;HLA-B;HLA-E;PSME1;HSP90AB1	3	KEGG_2021_Human
Salmonella infection	19/249	3.73058207431464e-10	1.86529103715732e-08	6.98061358930924	151.544141447628	PFN1;MYL12B;ACTB;S100A10;MYL12A;RHOA;JUN;PTPRC;ARPC1B;FOS;TNF;RPS3;ARPC3;ARPC2;ACTG1;HSP90AA1;NFKBIA;GAPDH;HSP90AB1	4	KEGG_2021_Human
Shigellosis	17/246	1.43054270950973e-08	5.72217083803892e-07	6.21955882077328	112.341570179486	PFN1;MYL12B;ACTB;MYL12A;RHOA;JUN;ARPC1B;RPS27A;TNF;ARPC3;ARPC2;ACTG1;UBC;UBB;NFKBIA;UBA52;CCL5	5	KEGG_2021_Human
Human immunodeficiency virus 1 infection	15/212	7.58454450584683e-08	2.52818150194894e-06	6.33534938978291	103.865317546087	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;CXCR4;RAC2;TNF;CFL1;NFKBIA	6	KEGG_2021_Human
Yersinia infection	12/137	1.56242846445741e-07	4.46408132702117e-06	7.91596638655462	124.057872108084	TNF;ACTB;FYB1;ARPC3;ARPC2;ACTG1;RHOA;JUN;NFKBIA;ARPC1B;FOS;RAC2	7	KEGG_2021_Human
Fluid shear stress and atherosclerosis	12/139	1.8321135454456e-07	4.580283863614e-06	7.79051148018262	120.851286326241	CALM1;TNF;ACTB;CYBA;ACTG1;RHOA;HSP90AA1;JUN;DUSP1;FOS;HSP90AB1;RAC2	8	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	14/219	7.13493927631027e-07	1.58554206140228e-05	5.65584952459694	80.0477581549585	B2M;EGR1;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;TNF;ZFP36;NFKBIA;SLC25A6	9	KEGG_2021_Human
Human cytomegalovirus infection	14/225	9.86128516593815e-07	1.80965501028085e-05	5.49333279781509	75.9699313884529	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;RHOA;PTGER4;CXCR4;RAC2;TNF;NFKBIA;CCL5;CCL4	10	KEGG_2021_Human
