pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Arachidonic acid metabolism	0.000403176833399123	0.02925825476286	0.49849310876659	-0.484643353543107	-1.80627931312305	62	GPX1,EPHX2,LTC4S,GPX7,FAM213B,PLA2G2C,CBR1,CBR3,GGT1,TBXAS1,ALOX15,PLA2G1B,ALOX5,PLA2G6,CYP2J2,ALOX12B,GGT5,PTGS2,PLA2G4A,ALOX15B,PTGIS,GPX3
Glycolysis / Gluconeogenesis	0.000688429523832	0.02925825476286	0.477270815362862	-0.443839085943548	-1.68453564960145	68	PCK2,ALDOC,GALM,ENO3,GAPDH,LDHB,PFKL,AKR1A1,ACSS2,PKM,HK2,PFKP,ALDH2,ALDH3A2,ALDH3B1,ALDOA,PGAM2,GCK,PGK1,ENO4,ALDH7A1,GAPDHS,HK3,G6PC3
Steroid biosynthesis	0.00166299387097438	0.0471181596776075	0.45505986738723	0.667830806491977	1.86714643882568	19	EBP,CYP51A1,LSS,DHCR7,CYP2R1,DHCR24,MSMO1,SOAT1,NSDHL,SQLE,LIPA
Mannose type O-glycan biosynthesis	0.00790539335843206	0.167989608866681	0.380730400722792	0.606663894763875	1.69613369084089	19	B3GAT1,B4GALT1,POMGNT2,POMK,ISPD,FUT4,B4GALT3,FKTN
Tyrosine metabolism	0.0147406145217501	0.250590446869751	0.380730400722792	-0.478902599346047	-1.60965059989064	36	DBH,MIF,FAHD1,IL4I1,FAH,TPO,ALDH3B1,DDC,HPD,HGD,MAOB,AOC2
Glutathione metabolism	0.0185279206946704	0.262478876507831	0.352487857583619	-0.39235246946081	-1.4298462116579	54	GPX1,GPX4,GPX7,GSR,OPLAH,GGCT,GGT1,GSTM5,GSTA4,GSTO1,MGST1,ANPEP,GGT5,GPX3,GSTM2,GSTM3,GSTK1,MGST2,GSTT2B,RRM1,NAT8B,LAP3
Other types of O-glycan biosynthesis	0.0274231891068935	0.332995867726564	0.352487857583619	0.532284888278628	1.50678448378928	21	B4GALT1,B4GALT3,LFNG,MFNG,POGLUT1,COLGALT2,ST6GAL1,PLOD3,POMT2,OGT,COLGALT1,POMT1,GXYLT1,POFUT2
Terpenoid backbone biosynthesis	0.0348670766129946	0.370462689013068	0.321775918075361	0.523129398287579	1.51158339336518	22	MVD,IDI1,PDSS2,PDSS1,RCE1,GGPS1,PCYOX1,HMGCS1,ACAT1,FNTA,ICMT,NUS1,HMGCR
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.0516814193801677	0.462962962962963	0.321775918075361	0.49557322548459	1.476837799677	25	GPAA1,PIGZ,PIGT,PIGK,PIGV,PIGB,PIGF,PIGX,PIGH
Linoleic acid metabolism	0.0544662309368192	0.462962962962963	0.287857117255149	-0.446732767362003	-1.43392146799497	29	PLA2G2C,ALOX15,PLA2G1B,PLA2G6,CYP2J2,PLA2G4A,JMJD7-PLA2G4B,PLA2G4C,CYP2E1,PLB1,PLA2G5
