p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.23900988780939	0.895	0.762	0	5	KLRB1
0	1.06540426675632	0.892	0.796	0	5	RBPJ
0	1.02409824748485	0.758	0.51	0	5	LINC00892
0	0.958235181335239	0.967	0.705	0	5	CXCL13
0	0.952097032396467	0.911	0.804	0	5	LOC100996809
0	0.942988163993713	0.974	0.927	0	5	S100A11
0	0.9400868557212	0.908	0.823	0	5	TMEM173
0	0.874778965468834	0.933	0.87	0	5	YWHAQ
0	0.861142309466052	0.91	0.793	0	5	CTSH
0	0.846951416796133	0.975	0.898	0	5	PGAM1
0	0.823609902708502	0.929	0.867	0	5	TXN
0	0.818026440570281	0.956	0.878	0	5	CTLA4
0	0.797845483272413	0.929	0.829	0	5	ANXA5
0	0.783639795382633	0.99	0.963	0	5	S100A4
0	0.766979947525378	0.861	0.757	0	5	CD4
0	0.725441975025436	0.999	0.995	0	5	TMSB10
0	0.710529244020405	0.929	0.851	0	5	ALOX5AP
0	0.674926728979635	0.905	0.785	0	5	LINC00152
0	0.66974655986242	0.968	0.934	0	5	CRIP1
0	0.623090554162701	0.911	0.819	0	5	PDCD1
0	0.538110711046418	0.99	0.982	0	5	VIM
0	0.518838262981729	0.999	0.994	0	5	GAPDH
0	0.512839109690231	0.994	0.985	0	5	PFN1
0	0.512526625126959	0.995	0.979	0	5	SH3BGRL3
0	0.504122778749745	0.96	0.894	0	5	EPSTI1
0	0.477843892855053	0.873	0.673	0	5	CDK6
0	0.459825501327678	1	0.999	0	5	TMSB4X
0	0.456914033412558	0.853	0.687	0	5	CDCA7
0	0.446673990435497	0.97	0.891	0	5	DNPH1
0	0.402969442185879	0.898	0.813	0	5	SNX9
0	0.390539551919112	1	0.998	0	5	ACTB
0	0.37588479694577	0.764	0.575	0	5	TBXAS1
0	0.364569032876767	0.871	0.643	0	5	NUDT16
0	0.350490575733446	0.894	0.771	0	5	PTPN13
0	0.348535133316716	0.835	0.694	0	5	CSGALNACT1
