pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	2.75612559694399e-05	0.00234270675740239	0.575610261071129	-0.535433352286217	-1.58039213284154	118	NDUFB1,NDUFV2,NDUFA13,ATP6V0A1,ATP6V0B,NDUFA7,UQCRHL,NDUFC1,UQCR10,COX5B,NDUFS3,COX8A,NDUFA6,COX5A,NDUFB3,NDUFA2,NDUFA11,COX17,NDUFS6,ATP6V1E1,COX6B1,NDUFS7,NDUFS4,NDUFS2,ATP6V1D,ATP6V1B2,NDUFS8,COX15,NDUFB10,NDUFC2-KCTD14,NDUFA12,ATP6V1F,NDUFA10,NDUFB11,UQCRFS1,ATP6V0D1,UQCRH,NDUFA8,NDUFB8,NDUFB5,LHPP,UQCRQ,COX6C,NDUFB2,UQCRC2,CYC1,NDUFA1,NDUFAB1,SDHB,NDUFB9,NDUFA9,NDUFA4,NDUFA3,SDHC,NDUFB6,COX6A1,NDUFB4,ATP6V1H,NDUFV3,COX7A2,ATP12A,UQCRC1,NDUFV1,NDUFA4L2,COX7C,ATP6V1C1,ATP6V0E1,SDHA,ATP6V0A2,COX10,ATP6V0E2,PPA1,NDUFB7
Nitrogen metabolism	0.00274811281230558	0.116794794522987	0.431707695803346	0.601370762346256	1.90242235253662	17	GLUL,CA5B,CA2,CA7,CA9,CA6
Sulfur metabolism	0.0251840101812001	0.599240780911063	0.352487857583619	-0.740016315269978	-1.47802308718022	8	SUOX,TST,PAPSS1,ETHE1,MPST
Pentose phosphate pathway	0.0281995661605206	0.599240780911063	0.282013350011725	-0.554889225812198	-1.42645933617872	30	ALDOA,ALDOC,DERA,PFKL,GPI,PGLS,RPIA,PFKP,PGD,TALDO1,GLYCTK,RBKS,RPE,TKT,IDNK,G6PD,H6PD,TKTL1,PGM2,PRPS1
Glutathione metabolism	0.0368852459016393	0.627049180327869	0.237793834423688	-0.491608374853205	-1.36147319650533	54	GPX1,GGT1,GPX4,GSTO1,SMS,GSS,OPLAH,MGST2,GGCT,LAP3,PGD,GPX7,IDH1,GSR,RRM2
Pentose and glucuronate interconversions	0.0513918629550321	0.632961003331374	0.204294756516886	-0.527927241744097	-1.38128371687707	34	DCXR,CRYL1,AKR1A1,SORD,RPE,UGP2,GUSB,KL,XYLB
Valine, leucine and isoleucine biosynthesis	0.0521262002743484	0.632961003331374	0.231126709673834	-0.823968533048385	-1.39413623980722	4	BCAT1,SDSL
Valine, leucine and isoleucine degradation	0.087991718426501	0.920609884332282	0.150169802128406	-0.469747913609571	-1.28404760939206	48	BCAT1,MCCC2,ABAT,HIBCH,ALDH3A2,HADH,HADHB,ACAA1,AUH,ACAT2,BCKDHA,HSD17B10,BCKDHB,ECHS1,ACADS,ACAA2,ALDH9A1,MCCC1,HMGCS1,HADHA,ALDH1B1,OXCT2,ACAT1,ACAD8,ACSF3,MCEE,AACS,ALDH7A1
Citrate cycle (TCA cycle)	0.100867678958785	0.920609884332282	0.142901149386948	-0.505131561991506	-1.29854680733194	30	PCK2,IDH3G,IDH1,PDHB,MDH1,SDHB,OGDH,SDHC,CS,IDH3A,SUCLA2,MDH2,IDH3B,IDH2,SDHA
Glycine, serine and threonine metabolism	0.108307045215563	0.920609884332282	0.135002033828631	-0.476297905598704	-1.27322776420564	39	SARDH,GLDC,SHMT2,GCAT,PHGDH,PSAT1,SDSL,MAOB,PGAM1,CHDH,SRR,GLYCTK,GRHPR,PGAM4
Lipoic acid metabolism	0.145015105740181	0.936210669823844	0.204294756516886	0.808497894224101	1.38918827659353	3	LIPT2,LIPT1
Tryptophan metabolism	0.145723336853221	0.936210669823844	0.114266502484433	-0.465507944388429	-1.23666292933137	38	ASMT,ALDH3A2,HADH,MAOB,HAAO,ACAT2,AFMID,CYP1B1,ECHS1,CAT,OGDH,IDO1,ALDH9A1,TPH1,HADHA,ALDH1B1
Fatty acid degradation	0.156964656964657	0.936210669823844	0.108394255853397	-0.452538024262698	-1.22393740950922	44	ACSL1,ACSL4,ALDH3A2,HADH,HADHB,ACAA1,ACOX3,ACAT2,CPT1C,CPT2,ACADVL,ECHS1,ACADS,ACAA2,ALDH9A1,HADHA,ACSBG1,ADH5,ALDH1B1
One carbon pool by folate	0.158836689038031	0.936210669823844	0.112378519110475	-0.524804035212626	-1.25910486148039	19	MTHFD2,MTHFD1L,SHMT2,MTHFD1,TYMS,DHFR,MTHFD2L,SHMT1,ALDH1L2
Alanine, aspartate and glutamate metabolism	0.172373788611069	0.936210669823844	0.249246554383295	0.304085530391706	1.16831522256535	35	GFPT2,RIMKLB,GLUL,CAD
Folate biosynthesis	0.221238938053097	0.936210669823844	0.0913924325943768	-0.477077360114959	-1.18644523235635	24	AKR1C3,SPR,PCBD2,DHFR,ALPP,PCBD1,GPHN,TPH1,MOCS2
