Gene	Expression
90	IL32	20.0390952604676
91	HSPA8	19.9878341531571
92	RPL14	19.6683999468069
93	HSP90AA1	19.632852698084
94	CFL1	19.4287415120901
95	RPS9	18.9202549937086
96	DUSP2	18.7430702848626
97	FTH1	18.5082698337116
98	RPS6	18.4684707654024
99	TSC22D3	18.4217395533563
100	IFITM1	18.1284693880403
101	S100A4	18.0591819929265
102	CYTB	17.9979937682776
103	RPL15	17.3684282009088
104	RPLP2	17.2153826090574
105	RPL35	16.9080313224656
106	ATP5E	16.8422447486609
107	ZFP36L2	16.3155100230404
108	CRIP1	16.113041622875
109	RPLP0	16.112415062792
110	COX3	15.9183955762234
111	RPS5	15.780108438889
112	FXYD5	15.5444349853505
113	RPL5	15.2054536920333
114	VIM	14.9259236130738
115	UBB	14.9102769609305
116	RPL24	14.8787337764084
117	CD3E	14.7685932798455
118	HLA-H	14.7461396166391
119	NACA	14.0832752803174
120	RPS2	13.768784569281
121	RPL23A	13.7087163288382
122	IFITM2	13.6397846181158
123	KLF6	13.5636893335354
124	SRGN	13.4300046719196
125	CD3D	13.2450828388775
126	GNB2L1	13.2363443936844
127	PTPRCAP	13.2295509089969
128	EEF1D	13.1372246608092
129	SERF2	13.0905320309317
130	MYL6	12.86114559604
131	RGS1	12.7908487186051
132	MYL12A	12.6727201919942
133	HCST	12.602222345383
134	RPL9	11.9392046783856
135	HSP90AB1	11.570538257133
136	ARHGDIB	11.3937195045295
137	RPSA	11.3866224529117
138	RAC2	11.1533926298823
139	RPL22	11.0015691434255
140	CORO1A	10.9642768749831
141	CST7	10.8390357891398
142	PPP1R15A	10.7640085020225
143	CD52	10.7509057300311
144	RPL10A	10.6193410139858
145	ALOX5AP	10.5703146358257
146	COTL1	10.4842980139425
147	IFITM3	10.3881332844295
148	RPS16	10.3654718578702
149	UBA52	10.3520626282554
150	TMA7	10.327882592265
151	CYBA	10.2381781857343
152	PPIA	10.2377865861546
153	RPL37A	10.2137956738234
154	HNRNPA1	9.89215795466704
155	PPDPF	9.79346971089794
156	RPL27	9.78268813889121
157	MIF	9.64887704521441
158	S100A6	9.63363754053643
159	IER2	9.56525288754675
160	PFDN5	9.54145454960815
161	LOC101060038	9.40244431499487
162	SARAF	9.28748417023523
163	LOC101929531	9.14011576002762
164	CLIC1	9.05489219803749
165	CD99	9.02705998490556
166	GZMH	8.88652992799477
167	CD8A	8.86750914158764
168	CXCR4	8.85336234179577
169	IFNG	8.81139085147398
170	PCBP2	8.79214687929895
171	PNRC1	8.74784266461417
172	CTSW	8.67999323622309
173	RARRES3	8.41807205958992
174	CCL4L1	8.40805596387648
175	SRP14	8.37772734896447
176	BTF3	8.3558108971808
177	EVL	8.3472618889215
178	PSME1	8.346330163331
179	ATP5L	8.23875131708173
180	CCL3	8.22877089841885
181	RHOA	8.18842170597529
182	DDX5	8.11784781631815
183	RPL21	8.03780810070186
184	RPL38	7.76552041981735
185	ARPC2	7.76053675786124
186	ND1	7.74379486165216
187	LSP1	7.71190629886508
188	YWHAZ	7.56836678641356
189	TNFAIP3	7.47134594443857
190	ATP5G2	7.40474304279367
191	RPL36A	7.36569548301664
192	ZNF683	7.32797614331505
193	HSPE1	7.31762676561144
194	PABPC1	7.30863876464845
195	COX4I1	7.23120676751827
196	RPL36AL	7.19606835135281
197	SRSF7	7.16948743923617
198	COX7C	7.16448403186541
199	EEF1B2	7.14589458921095
200	CALM1	7.10235925837158
201	HSPB1	6.98317921924919
202	HMGB1	6.90594760953804
203	LAPTM5	6.89983329647897
204	OST4	6.81605813274043
205	RPL4	6.78406315135165
206	PSMB9	6.67566678286433
207	PTPRC	6.66747977476276
208	CD2	6.6396193684141
209	ITM2B	6.57858430239219
210	ARPC3	6.56386182508181
211	ND2	6.46300321325579
212	HNRNPA2B1	6.40975387316201
213	PRF1	6.34166961604948
214	DNAJA1	6.32618955860405
215	SUMO2	6.31931811341213
216	RN7SK	6.21655271690916
217	MYL12B	6.11160510680837
218	IL2RG	6.01562751301335
219	RPL17	6.00080781506375
220	TOMM7	5.99373401979827
221	CKLF	5.99121045834765
222	KLRD1	5.94290375099291
223	CHCHD2	5.93444904752614
224	ARPC1B	5.85428284072059
225	RPS11	5.79997079537724
226	PCBP1	5.76947141160966
227	EEF2	5.76539972922978
228	TPI1	5.72932444509728
229	NPM1	5.70490532900819
230	HOPX	5.65397367201899
231	CIRBP	5.64160900471306
232	ALDOA	5.62417031136568
233	SUB1	5.62041627522146
234	DAZAP2	5.56294544786649
235	HNRNPDL	5.51074571084894
236	CTSD	5.50342490542044
237	CD8B	5.50229965867656
238	UQCR11	5.48213745902282
239	LOC101929876	5.47486334176803
240	PPIB	5.44317896038039
241	CITED2	5.41282837499348
242	HINT1	5.3752595117034
243	UBL5	5.35806511919627
244	COMMD6	5.35751732298587
245	LY6E	5.34644421733624
246	RPL27A	5.24827921890974
247	EEF1G	5.23413835207413
248	LCK	5.23073836536836
249	SAMSN1	5.17407765470329
250	LDHA	5.16269582646001
