p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.66991298467901	0.963	0.543	0	15	MS4A1
0	3.01741382692775	0.933	0.751	0	15	CD79A
0	2.57836694164579	1	0.982	0	15	CD74
0	2.47576131799201	0.96	0.641	0	15	CD19
0	2.42929438514914	0.878	0.635	0	15	BANK1
0	2.42404882225332	0.957	0.668	0	15	HLA-DQB1
0	2.20289206984779	0.798	0.555	0	15	SMIM14
0	2.13519657898859	0.778	0.535	0	15	NAPSB
0	2.10016065120901	0.831	0.695	0	15	CD24
0	1.97717078530628	0.868	0.553	0	15	FCRLA
0	1.96081451957347	0.717	0.543	0	15	LINC00926
0	1.75178467670703	0.735	0.575	0	15	IRF8
0	1.71821239810771	0.727	0.599	0	15	ARHGAP24
0	1.71445972800435	0.97	0.815	0	15	LOC100996809
0	1.65857139155342	0.925	0.823	0	15	SYNGR2
0	1.60746238212738	0.882	0.65	0	15	TSPAN3
0	1.60105432642162	0.884	0.808	0	15	CTSH
0	1.51712691911347	0.822	0.703	0	15	HLA-DMA
0	1.48717851568772	0.952	0.806	0	15	HLA-DRB4
0	1.46542391928309	0.735	0.673	0	15	POU2AF1
0	1.45724034552134	0.936	0.659	0	15	CAPG
0	1.39026489192105	0.81	0.601	0	15	CD40
0	1.37237351334344	0.776	0.656	0	15	SCIMP
0	1.36517749972016	0.783	0.628	0	15	SYK
0	1.31601338365115	0.708	0.494	0	15	HLA-DOB
0	1.30519257270123	0.866	0.743	0	15	ID3
0	1.29198685603709	0.835	0.622	0	15	HLA-DRB1
0	1.1880796318682	0.734	0.499	0	15	CYBB
0	1.1743159844019	0.862	0.591	0	15	BTK
0	1.16343572654773	0.776	0.484	0	15	PDLIM1
0	1.14936457524278	0.874	0.706	0	15	CXCR5
0	1.12183875314025	0.842	0.731	0	15	CCDC50
0	1.10169737310527	0.761	0.586	0	15	TFEB
0	1.07907247949739	0.843	0.673	0	15	GRN
0	0.884466785921531	0.74	0.598	0	15	CD86
0	0.797431570628107	0.866	0.605	0	15	VOPP1
0	0.701203989518516	0.85	0.671	0	15	SPI1
0	0.700433211808634	0.761	0.599	0	15	FAM49A
0	0.63133920668447	0.871	0.426	0	15	RAB31
0	0.613545721894225	0.75	0.579	0	15	FCRL5
0	0.575313959787802	0.769	0.536	0	15	FAM26F
0	0.540442307148513	0.751	0.623	0	15	LOC102724608
0	0.510461101032585	0.792	0.719	0	15	CXorf21
0	0.435395874875834	1	0.998	0	15	RPS8
0	0.414481267549517	0.805	0.483	0	15	SLC2A6
0	0.356090136085729	0.788	0.722	0	15	ZBTB32
0	0.341238384914766	0.777	0.64	0	15	PPAP2B
0	-0.251223842983717	0.115	0.717	0	15	NPDC1
0	-0.258059640185469	0.143	0.838	0	15	IL1R2
0	-0.261746059358304	0.264	0.747	0	15	GK
0	-0.263823242425259	0.008	0.618	0	15	LINC01272
0	-0.272954954901461	0.242	0.748	0	15	GPR25
0	-0.288152431628078	0.111	0.749	0	15	TNFRSF9
0	-0.305546633717917	0.124	0.792	0	15	CTSL
0	-0.307312226947791	0.084	0.76	0	15	FAAH2
0	-0.310088084129388	0.06	0.743	0	15	LOC102724246
0	-0.311876011782678	0.071	0.648	0	15	APOE
0	-0.324523607733261	0.139	0.68	0	15	LAMP2
0	-0.333726210679008	0.258	0.783	0	15	HAVCR2
0	-0.334819806929885	0.061	0.76	0	15	LAIR2
0	-0.334986870355574	0.237	0.751	0	15	IKZF2
0	-0.337699199976658	0.241	0.818	0	15	APOC1
0	-0.354508931309351	0.107	0.822	0	15	NGFRAP1
0	-0.361194671609576	0.28	0.787	0	15	STAM
0	-0.361700131538704	0.058	0.743	0	15	FBLN7
0	-0.375433928343921	0.136	0.854	0	15	ICA1
0	-0.397995046330306	0.213	0.729	0	15	NDFIP2
0	-0.437588358328573	0.179	0.836	0	15	TXK
0	-0.446820152186096	0.279	0.756	0	15	JAKMIP1
0	-0.453047422961529	0.028	0.733	0	15	NMB
0	-0.492601391130942	0.342	0.868	0	15	RTKN2
0	-0.493174259209461	0.292	0.755	0	15	MAGEH1
0	-0.518466992801342	0.208	0.768	0	15	HOXB2
0	-0.523013278081069	0.361	0.782	0	15	PASK
0	-0.604759904592273	0.18	0.848	0	15	MT1E
0	-0.623981623628691	0.346	0.767	0	15	SDF2L1
0	-0.644353052715584	0.195	0.844	0	15	FOXP3
0	-0.695700734444162	0.086	0.761	0	15	CD4
0	-0.707112200926098	0.152	0.728	0	15	LEF1
0	-0.714409850124969	0.37	0.928	0	15	TNFSF13B
0	-0.731127581106684	0.206	0.792	0	15	IL6ST
0	-0.766145355067715	0.343	0.79	0	15	ITGAE
0	-0.775865653073473	0.128	0.854	0	15	MAL
0	-0.814091834582436	0.188	0.736	0	15	PTGER2
0	-0.828812498345594	0.34	0.738	0	15	HNRNPLL
0	-0.852777392658	0.21	0.747	0	15	GATA3
0	-0.857565567391301	0.263	0.768	0	15	AQP3
0	-0.94897968398657	0.259	0.74	0	15	UPP1
0	-0.959011451303366	0.228	0.8	0	15	GCHFR
0	-0.967633433979813	0.436	0.803	0	15	GPR171
0	-0.972878175669029	0.373	0.75	0	15	TRAT1
0	-0.978578190998418	0.271	0.845	0	15	SAMHD1
0	-0.982708844399285	0.346	0.828	0	15	TNFRSF18
0	-0.986633246670494	0.465	0.787	0	15	TOB1
0	-1.02860546398547	0.16	0.775	0	15	CXCR6
0	-1.03353897688155	0.289	0.728	0	15	SH2D1A
0	-1.07468824935245	0.22	0.805	0	15	PDCD1
0	-1.07600082505864	0.342	0.783	0	15	FKBP11
0	-1.11274591862693	0.279	0.815	0	15	TNFRSF4
0	-1.1189595881614	0.193	0.848	0	15	SIRPG
0	-1.21345354804327	0.241	0.863	0	15	CTLA4
0	-1.27126008533236	0.474	0.857	0	15	PRDM1
0	-1.30566898509881	0.347	0.78	0	15	ID2
0	-1.31819440049391	0.196	0.812	0	15	TMEM173
0	-1.3305129681664	0.369	0.828	0	15	LGALS3
0	-1.4057958796075	0.739	0.834	0	15	SH2D2A
0	-1.48208219316774	0.534	0.854	0	15	TIGIT
0	-1.49532332425916	0.275	0.805	0	15	ITM2A
0	-1.50090971431594	0.711	0.849	0	15	CLEC2B
0	-1.58010717697398	0.861	0.943	0	15	S100A6
0	-1.77189109340587	0.655	0.937	0	15	S100A10
0	-1.93098767045665	0.103	0.749	0	15	KLRB1
0	-2.01182431526881	0.898	0.991	0	15	SRGN
0	-2.02117501555594	0.124	0.763	0	15	PRF1
0	-2.04142489490961	0.147	0.708	0	15	GZMK
0	-2.12741233902894	0.77	0.926	0	15	MT2A
0	-2.35773017993646	0.505	0.942	0	15	TNFAIP3
0	-2.37190728797634	0.752	0.962	0	15	S100A4
0	-2.4560873208253	0.253	0.828	0	15	ANXA1
0	-2.67090544131708	0.149	0.729	0	15	GZMB
0	-2.71451607103734	0.315	0.884	0	15	IL7R
0	-2.81025996881287	0.205	0.795	0	15	GZMA
0	-2.8807518298805	0.358	0.859	0	15	CST7
0	-2.99300627489219	0.354	0.78	0	15	NKG7
0	-3.06735024740279	0.522	0.927	0	15	CD7
0	-3.31618702237024	0.355	0.807	0	15	CCL5
0	-3.59842084279586	0.494	0.957	0	15	IL32
2.96032009477041e-303	-0.761798241816598	0.248	0.753	8.88096028431124e-300	15	AIF1
4.54358066432491e-302	-0.884438623653852	0.549	0.841	1.36307419929747e-298	15	P4HB
1.48570241924129e-299	-1.22282704087182	0.11	0.723	4.45710725772388e-296	15	LAG3
2.02010648879817e-294	-1.43676000319493	0.869	0.983	6.06031946639451e-291	15	VIM
5.08047345670237e-292	-0.425883487197005	0.215	0.694	1.52414203701071e-288	15	TESPA1
5.96238222793455e-291	0.640943210759777	0.726	0.798	1.78871466838037e-287	15	FCRL4
4.54988132278584e-288	-0.650352579161681	0.383	0.82	1.36496439683575e-284	15	RNF19A
6.96938853171277e-288	-1.61291391322212	0.255	0.728	2.09081655951383e-284	15	CD8B
9.73925439093333e-288	-1.41452558388533	0.492	0.818	2.92177631728e-284	15	CLDND1
1.51346836468349e-286	0.406902821221636	0.849	0.607	4.54040509405048e-283	15	FUOM
2.02254169521323e-286	-1.38190429078452	0.732	0.964	6.0676250856397e-283	15	LDHB
1.6977754252986e-285	-0.552214007385079	0.354	0.732	5.0933262758958e-282	15	CH25H
9.77183927077425e-285	-0.420050331173732	0.226	0.727	2.93155178123228e-281	15	SATB1
1.41491576631239e-284	1.78408713847052	0.737	0.67	4.24474729893717e-281	15	CD79B
