p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.03261624625518e-100	1.77901044234128	0.709	0.369	1.23910199398683e-95	Regulatory T cells.3	CXCL13
1.32241435629735e-92	1.56219338246922	0.653	0.306	4.06338259259486e-88	Regulatory T cells.3	KLRB1
3.78089573580267e-72	1.25641400832812	0.729	0.495	1.16175583274009e-67	Regulatory T cells.3	NR3C1
2.06631513509094e-68	1.05134579532455	0.778	0.522	6.34916651559394e-64	Regulatory T cells.3	SPOCK2
2.88393134348018e-68	2.11155166854265	0.314	0.099	8.86145583911155e-64	Regulatory T cells.3	CD40LG
9.18106337740889e-50	1.60013534402595	0.401	0.182	2.82106534397643e-45	Regulatory T cells.3	CD4
1.12576022298026e-49	0.733970803878221	0.907	0.784	3.45912343715144e-45	Regulatory T cells.3	CD2
2.40786901778428e-47	0.652434096302266	0.88	0.808	7.39865913094576e-43	Regulatory T cells.3	LAPTM5
1.95183845971914e-45	1.19928193323043	0.566	0.348	5.997414035179e-41	Regulatory T cells.3	FKBP5
1.48048532825132e-43	1.28054765615621	0.568	0.349	4.54908726811782e-39	Regulatory T cells.3	PDCD1
3.45292846254814e-42	0.235382302113773	1	1	1.06098132868717e-37	Regulatory T cells.3	B2M
2.36395470139417e-37	1.85608089466392	0.229	0.083	7.26372361097387e-33	Regulatory T cells.3	LINC00892
1.12842528358142e-34	0.549635135870782	0.968	0.955	3.46731236886064e-30	Regulatory T cells.3	FTH1
2.08596275126332e-33	1.02600535596664	0.581	0.406	6.40953774580681e-29	Regulatory T cells.3	CD6
1.38568041819123e-29	0.799213379037448	0.787	0.682	4.25778022097619e-25	Regulatory T cells.3	S100A11
1.96247615934417e-29	1.69957401378025	0.314	0.162	6.03010049481682e-25	Regulatory T cells.3	MAF
5.39815510884139e-29	2.00013938098388	0.172	0.061	1.65869112029369e-24	Regulatory T cells.3	PTPN13
1.86375825647966e-27	0.572512931053085	0.873	0.844	5.72676999468505e-23	Regulatory T cells.3	SARAF
1.65841137564097e-26	0.636875799185542	0.799	0.668	5.095800633932e-22	Regulatory T cells.3	RGS1
1.60694045421855e-24	2.0126749792573	0.153	0.056	4.93764593367735e-20	Regulatory T cells.3	CYSLTR1
6.33112022108544e-24	0.458411893708243	0.992	0.994	1.94536331033292e-19	Regulatory T cells.3	TMSB10
9.8614119790851e-24	1.02120215889349	0.442	0.292	3.03011605881348e-19	Regulatory T cells.3	CTSB
2.02591027066683e-23	2.29619134715817	0.1	0.028	6.22501448867797e-19	Regulatory T cells.3	CTSL
5.7507653119217e-21	0.740042424114984	0.571	0.433	1.76703765739418e-16	Regulatory T cells.3	RBPJ
8.60343919741843e-21	1.80681492698426	0.157	0.064	2.64357876219076e-16	Regulatory T cells.3	BHLHE40-AS1
5.50350465693644e-19	1.65322080213826	0.179	0.082	1.69106187593686e-14	Regulatory T cells.3	PDE7B
6.5004866983782e-19	1.01781338956126	0.315	0.184	1.99740454781067e-14	Regulatory T cells.3	TRAT1
1.71390910866225e-18	0.28557796693033	0.963	0.968	5.26632851818651e-14	Regulatory T cells.3	FXYD5
3.02046206562076e-17	0.724900178881603	0.59	0.462	9.28097378903291e-13	Regulatory T cells.3	IL7R
3.34267950145166e-17	0.654088913763643	0.569	0.428	1.02710513041105e-12	Regulatory T cells.3	DUSP4
1.27817443031357e-16	0.567796062032964	0.713	0.638	3.9274465720245e-12	Regulatory T cells.3	GMFG
9.74632738419643e-16	0.470582612557123	0.903	0.894	2.99475401534204e-11	Regulatory T cells.3	SRGN
3.97758179378651e-15	1.34861632112309	0.1	0.038	1.22219155777678e-10	Regulatory T cells.3	IL21
4.64488409751815e-15	1.49294163517909	0.206	0.113	1.4272335366444e-10	Regulatory T cells.3	NPDC1
5.52664940250155e-15	0.848917702132888	0.425	0.308	1.69817356190665e-10	Regulatory T cells.3	PRDM1
8.2961952957271e-15	2.23548135257652	0.062	0.018	2.54917192851807e-10	Regulatory T cells.3	ANKRD55
2.58683514458149e-14	0.877230430628816	0.422	0.315	7.94856834875555e-10	Regulatory T cells.3	TMEM173
5.16852915880555e-14	1.37358323027292	0.172	0.089	1.58813395462618e-09	Regulatory T cells.3	CTSH
1.1585384466555e-13	1.43565989541754	0.164	0.083	3.55984108503837e-09	Regulatory T cells.3	CHN1
2.75781629157678e-13	0.966306073597132	0.394	0.288	8.47394211912798e-09	Regulatory T cells.3	RNF19A
2.88025178643278e-13	0.614017103078142	0.465	0.342	8.85014966417201e-09	Regulatory T cells.3	CTLA4
4.65972308757783e-13	1.25541107242057	0.184	0.099	1.43179311312004e-08	Regulatory T cells.3	MAL
4.87541800947494e-13	0.846792865899284	0.359	0.252	1.49806969177137e-08	Regulatory T cells.3	IL6ST
6.08633055541535e-13	1.07808496426266	0.285	0.186	1.87014678976247e-08	Regulatory T cells.3	TNFRSF25
1.1077572984582e-12	1.28637183244916	0.186	0.103	3.4038058509725e-08	Regulatory T cells.3	ADAM19
1.52985442241112e-12	0.884891451630559	0.355	0.249	4.70078368374266e-08	Regulatory T cells.3	LOC101928173
1.64561961744324e-12	0.192299030496655	1	0.999	5.05649539851783e-08	Regulatory T cells.3	EEF1A1
1.89300918307677e-12	1.54646894048599	0.147	0.074	5.81664931684e-08	Regulatory T cells.3	TNFSF8
5.61816847582046e-12	0.735169286261567	0.469	0.377	1.72629462756535e-07	Regulatory T cells.3	CORO1B
5.83582297519549e-12	1.46242879796078	0.141	0.071	1.79317332558832e-07	Regulatory T cells.3	GNA15
9.42226409297069e-12	0.560235392785126	0.624	0.548	2.8951790878471e-07	Regulatory T cells.3	ITM2A
1.97183247842561e-11	0.241191471428714	0.956	0.981	6.05884965645838e-07	Regulatory T cells.3	TPT1
2.40915898573253e-11	0.356007707643186	0.489	0.363	7.40262281546034e-07	Regulatory T cells.3	TNFRSF18
3.57115427691147e-11	0.30567299742717	0.831	0.745	1.09730857466659e-06	Regulatory T cells.3	ALOX5AP
5.00110381818951e-11	0.668819036610223	0.47	0.38	1.53668917021509e-06	Regulatory T cells.3	PIK3IP1
6.52174771260003e-11	1.34328047660791	0.161	0.089	2.00393741965061e-06	Regulatory T cells.3	CSGALNACT1
8.19832852640748e-11	0.302720977439173	0.922	0.923	2.51910040630923e-06	Regulatory T cells.3	RPS26
9.95661992929942e-11	0.2561839072979	0.956	0.953	3.05937060567583e-06	Regulatory T cells.3	SERF2
1.6708595908815e-10	0.618725018467217	0.575	0.507	5.13405026490158e-06	Regulatory T cells.3	YWHAQ
1.86610332270957e-10	0.200766652670399	0.946	0.971	5.7339756796897e-06	Regulatory T cells.3	RPL6
2.0746531161453e-10	0.782413287875469	0.397	0.306	6.37478662997967e-06	Regulatory T cells.3	CD5
2.26641508125871e-10	1.2958716015472	0.127	0.065	6.96401362018365e-06	Regulatory T cells.3	IGFBP4
4.67775347754191e-10	1.51972857507803	0.119	0.06	1.4373333110443e-05	Regulatory T cells.3	LOC101059954
4.6872411721697e-10	0.227875971006434	0.877	0.856	1.44024859497258e-05	Regulatory T cells.3	ZFP36L2
4.96406671835518e-10	0.570138893599746	0.48	0.392	1.525308780549e-05	Regulatory T cells.3	GIMAP4
5.08258346340236e-10	1.38215626124632	0.131	0.069	1.56172542079964e-05	Regulatory T cells.3	NCK2
6.4587947751698e-10	0.580832191747317	0.41	0.309	1.98459387056642e-05	Regulatory T cells.3	PBXIP1
6.72113427087585e-10	0.128933565413678	0.994	0.999	2.06520292741202e-05	Regulatory T cells.3	RPLP1
1.13782555871674e-09	0.734311761843135	0.336	0.247	3.49619659426891e-05	Regulatory T cells.3	BHLHE40
1.37587138435445e-09	0.135471509710733	0.989	0.997	4.22764000270592e-05	Regulatory T cells.3	RPL11
1.6460656849715e-09	0.731932335842438	0.415	0.341	5.05786603021194e-05	Regulatory T cells.3	EML4
2.99269070185894e-09	0.244009907779407	0.917	0.916	9.19564071960197e-05	Regulatory T cells.3	TMA7
3.04664960955727e-09	1.36004248978253	0.12	0.063	9.36144025528663e-05	Regulatory T cells.3	TBXAS1
9.2039230384465e-09	0.617262672639708	0.527	0.449	0.000282808943202346	Regulatory T cells.3	IGFLR1
9.43175472918226e-09	1.4113844593385	0.113	0.059	0.000289809527563583	Regulatory T cells.3	TGFBR3
1.75364794296705e-08	0.354321764015611	0.799	0.785	0.000538843403435487	Regulatory T cells.3	CIRBP
2.82265123953385e-08	0.658336381468137	0.342	0.261	0.000867316046371565	Regulatory T cells.3	RORA
2.99954063494208e-08	1.17011054167606	0.144	0.085	0.000921668850898652	Regulatory T cells.3	KIAA0319L
3.24099908885349e-08	2.15974178784875	0.041	0.014	0.000995861790032013	Regulatory T cells.3	LOC728989
4.00010533920624e-08	1.07845380656526	0.21	0.14	0.0012291123675779	Regulatory T cells.3	GADD45G
4.66454768596625e-08	0.462985462234892	0.629	0.581	0.00143327556746685	Regulatory T cells.3	C9orf16
8.85348718984235e-08	0.772959574624224	0.318	0.24	0.00272041100882286	Regulatory T cells.3	SNX9
1.07129488815461e-07	1.35084294674184	0.105	0.056	0.00329176780283267	Regulatory T cells.3	TNFSF13B
2.07542947734984e-07	0.223836858585941	0.842	0.82	0.00637717215505286	Regulatory T cells.3	COTL1
2.19957951554288e-07	0.942118219561936	0.225	0.158	0.0067586479774086	Regulatory T cells.3	MPRIP
3.11517277727045e-07	1.12978834244532	0.148	0.092	0.00957199139271891	Regulatory T cells.3	TRPS1
3.37502188418592e-07	0.698093900050396	0.39	0.325	0.0103704297435381	Regulatory T cells.3	CXCR6
3.43244178542362e-07	1.13726704341787	0.16	0.103	0.0105468638740712	Regulatory T cells.3	FBLN7
4.80207808631851e-07	0.4843456655732	0.411	0.331	0.0147553453358309	Regulatory T cells.3	ICOS
4.95325754995113e-07	0.455075001148738	0.619	0.578	0.0152198744737348	Regulatory T cells.3	GPSM3
4.99708363806412e-07	2.31787036448739	0.028	0.008	0.0153545388946796	Regulatory T cells.3	TGFBI
5.4299630035591e-07	0.111114448433322	0.982	0.994	0.016684647321036	Regulatory T cells.3	RPS27A
5.54717583999712e-07	0.798137533686025	0.275	0.205	0.0170448072035591	Regulatory T cells.3	PHTF2
6.24588258109541e-07	0.689717166007438	0.321	0.253	0.0191917234069319	Regulatory T cells.3	PAG1
6.31937070524447e-07	1.18975361864912	0.13	0.079	0.0194175303660047	Regulatory T cells.3	ZBED2
6.47841395701101e-07	0.801820809070947	0.288	0.223	0.0199062225657077	Regulatory T cells.3	NCF4
6.54522859001307e-07	0.347748578007494	0.695	0.674	0.0201115238885332	Regulatory T cells.3	YWHAB
6.7312985093667e-07	1.63003941794516	0.097	0.054	0.0206832609297311	Regulatory T cells.3	PKIA
7.42405684893444e-07	0.743479873172517	0.311	0.242	0.0228118994797209	Regulatory T cells.3	LIMS1
8.66128257767633e-07	1.42908273101801	0.1	0.056	0.0266135229764261	Regulatory T cells.3	NCDN
1.00761494449203e-06	1.17317802159346	0.154	0.099	0.0309609843994065	Regulatory T cells.3	ITPR1
1.2197869610426e-06	2.0140577886126	0.062	0.029	0.037480393951956	Regulatory T cells.3	PRR5L
1.39612475666655e-06	0.417064608268179	0.661	0.619	0.0428987253980932	Regulatory T cells.3	TXNIP
