pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Inositol phosphate metabolism	3.93929510894821e-08	7.87859021789641e-07	0.719512826338911	0.553115152481831	2.26519526701322	62	MTMR8,PLCG2,PLCH2,INPPL1,MTMR1,ISYNA1,SYNJ1,INPP5B,IMPAD1,PIK3CA,PIK3CD,PI4K2B,MTMR3,PIK3C2A,PIK3C2B,INPP4A,PI4KA,INPP5E,MINPP1,PIP4K2A,ITPKB,PIP4K2B,MTMR4,PIP5K1C,INPP1,INPP5K,PLCD1,PLCG1,PIP4K2C,INPP5D,IPMK,IMPA1,PIKFYVE,PTEN,PIK3CG,MTMR2,PLCB2,MTMR6,MTM1
Sulfur metabolism	0.0156240923954337	0.156240923954337	0.380730400722792	0.653174567517576	1.64510832719832	7	BPNT1,IMPAD1,MPST,ETHE1,PAPSS1
Galactose metabolism	0.0695296523517382	0.414333706606943	0.169570644405628	0.400668755518279	1.3971265568726	23	GLA,UGP2,G6PC3,GANC,GALE,GAA,B4GALT1,GALM,AKR1B1,GALK1,GLB1
Nitrogen metabolism	0.0828667413213886	0.414333706606943	0.161978948883402	0.519231767951222	1.4330615274748	9	CA5B,GLUL
Starch and sucrose metabolism	0.147574819401445	0.590299277605779	0.111918316325105	0.378093730829242	1.28162038645452	20	UGP2,G6PC3,GANC,GYG1,PGM2L1,GBE1,GAA,AGL
Pentose and glucuronate interconversions	0.235546038543897	0.756048387096774	0.0860347242455604	0.387933191769472	1.18769438663524	13	UGP2,UGDH,RPE,CRYL1,AKR1B1,DCXR
Glyoxylate and dicarboxylate metabolism	0.296334012219959	0.756048387096774	0.0713052987340038	0.318196604639548	1.12105500236248	24	GLUL,MCEE,PGP,ACAT1,GLYCTK,SHMT2,PCCB,GRHPR,PCCA,ACAT2
Butanoate metabolism	0.308008213552361	0.756048387096774	0.0697792517076235	0.330786662112452	1.10838480547161	19	BDH2,ACAT1,HADH,HMGCS1,ACADS,OXCT2,ACAT2,OXCT1,AACS,HMGCL
Fatty acid biosynthesis	0.3745963401507	0.756048387096774	0.0625237414724762	0.355734954218748	1.0653089332658	12	ACACA,OXSM,ACSL4,FASN,ACSL3
Fatty acid degradation	0.378024193548387	0.756048387096774	0.0589694466690997	0.288443422619282	1.07301520155535	33	CPT1B,CPT1A,ACOX1,ACAT1,ECI2,HADH,ACADS,ACSL4,ECI1,ACSL3,ACAT2,ACAA2,ACOX3,ACADSB,CPT2,ALDH3A2,ACSL6,ACADM,ACAA1,EHHADH,ACADVL,ACSL5,ACSL1,ECHS1
Fatty acid elongation	0.541922290388548	0.924408924408924	0.0430173196927508	0.273339143980998	0.953129915495131	23	ACOT7,ACOT4,ELOVL6,MECR,HADH,ABHD17B,ACOT2,HSD17B12,ACAA2,ABHD17A,ELOVL1,ELOVL5,ELOVL4,TECR,PPT1,ECHS1
Pyruvate metabolism	0.635448136958711	0.924408924408924	0.0349401058848478	0.245456357801937	0.904945344084969	31	ACACA,ACAT1,ACSS1,LDHA,GRHPR,ACYP1,PDHA1,HAGH,ACAT2,FH
Amino sugar and nucleotide sugar metabolism	0.664	0.924408924408924	0.0325057651164641	0.223159414519317	0.880799484239009	46	UAP1L1,UGP2,UGDH,GMPPB,GALE,FUK,PMM2,PGM3,GMDS,UXS1,GFPT1,CYB5R4,GMPPA,HEXA,GALK1,AMDHD2,GNE,CYB5R1,GNPDA2,PMM1,GALT,NAGK
Propanoate metabolism	0.677062374245473	0.924408924408924	0.0318534652552707	0.239089528124121	0.872445609605452	29	ACACA,MCEE,ACAT1,HIBCH,ACSS1,LDHA,PCCB,DBT,PCCA
Oxidative phosphorylation	0.693306693306693	0.924408924408924	0.0303467275556782	0.207947542323697	0.901230235082594	109	ATP6V1C2,PPA1,UQCRB,UQCRH,ND6,NDUFS1,UQCRHL,ND5,UQCR11,COX15,NDUFV3,COX4I1,COX10,ATP6V0E2,ATP6V1A,ATP6V0A2,ATP6V0C,COX7C,NDUFS7,ATP6V0B,NDUFB2,TCIRG1,NDUFB5,ND2,NDUFA3,ATP6V1C1,NDUFV1,COX1,NDUFA5,UQCRQ,CYTB,ATP6V1H,UQCR10,COX2,ND3,NDUFA1,LHPP,NDUFB1,NDUFV2,COX6A1,ATP6V0E1,ND4,ATP6V1B2,NDUFS5,ND1,ATP8,NDUFB8,ATP6V1D,PPA2,NDUFA10,COX3,NDUFB10,COX8A,NDUFB9,NDUFB7,ATP6V1E1,ATP6V1F,ATP6V1G1,NDUFA9,SDHD,NDUFA13,COX17,UQCRFS1,COX6B1,COX7A2,NDUFC2,NDUFA11,COX5B,NDUFA4,ATP6,NDUFS3,NDUFS8,NDUFC1,COX7A2L,NDUFA6,ATP6AP1,NDUFB3,UQCRC2,SDHB,NDUFS4,NDUFS2,NDUFA12,ND4L,NDUFA7,ATP6V0D1,NDUFAB1,COX6C,COX5A,COX7B,SDHA,NDUFA2,NDUFB6
Ascorbate and aldarate metabolism	0.747002398081535	0.933752997601919	0.0355420211253902	0.326513703500803	0.787361470226449	6	UGDH,ALDH3A2,ALDH9A1,MIOX,ALDH1B1
Citrate cycle (TCA cycle)	0.868686868686869	0.953	0.0184736429135616	0.196731362851412	0.708663517534491	27	IDH1,PDHA1,FH,IDH3A,DLST,OGDH,IDH2,IDH3G,DLD,ACO1,SUCLG1,PCK2,SDHD,CS,DLAT,ACO2,ACLY,SDHB,PDHB,IDH3B,SUCLA2,SUCLG2,SDHA,MDH2,MDH1,SDHC
Pentose phosphate pathway	0.874493927125506	0.953	0.0181674946847152	0.195359484828817	0.698574552712359	26	RPE,ALDOC,IDNK,GLYCTK,PGD,H6PD,PRPS2,G6PD,TKT
Fructose and mannose metabolism	0.950404858299595	0.953	0.0117231586093378	0.173938894622778	0.621977917360201	26	GMPPB,ALDOC,FUK,PMM2,GMDS,GMPPA,AKR1B1,PMM1,ALDOA,TSTA3,ENOSF1,PFKP,KHK,HK1,PFKFB3,MPI,PFKL,TPI1
Glycolysis / Gluconeogenesis	0.953	0.953	0.0102389179310485	0.164089804263386	0.653727670811456	49	G6PC3,ENO2,ALDOC,MINPP1,ACSS1,LDHA,GALM,PDHA1,GAPDH,BPGM,ALDOA,PGAM1,ALDH3A2,PGK1,PKM,ADPGK,AKR1A1,DLD,PCK2,PFKP,HK1,DLAT,ADH5,PGM2,LDHB,ALDH9A1,ENO1,PFKL,PDHB,TPI1,GPI
