pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	1.64409404800806e-15	1.38103900032677e-13	1.01754479730988	0.758889210272487	1.60344902233508	115	ND5,UQCRB,CYTB,ND2,ND4,ND4L,ND6,ND1,COX3,ATP6,NDUFC2,ATP8,PPA1,COX5A,NDUFAB1,UQCRQ,NDUFA6,NDUFB2,COX7B,CYC1,NDUFA12,TCIRG1,NDUFB5,NDUFA2,NDUFB6,NDUFS6,NDUFS5,NDUFB9,COX6A1,COX17,NDUFB4,NDUFA13,COX8A,ND3,NDUFA7,NDUFB7,SDHD,COX7A2,NDUFA4,COX6C,NDUFB11,ATP6V0B,COX5B,NDUFC1,ATP6AP1,NDUFB8,UQCR10,NDUFB3,COX1,NDUFB1,NDUFA11,COX2,NDUFS3,ATP6V1G1,COX6B1,UQCRFS1,ATP6V1F,UQCRH,UQCRC2,UQCRC1,NDUFB10,NDUFA1,SDHC,COX7A2L,ATP6V0E2,NDUFV1,NDUFA8,NDUFS4,UQCRHL,NDUFS7
Nitrogen metabolism	0.00323733777054983	0.135968186363093	0.431707695803346	0.795474669183961	1.48547943237994	13	GLUD1,GLUL
Glycolysis / Gluconeogenesis	0.00739897963113803	0.207171429671865	0.407017918923954	0.616392975018745	1.2693644718216	55	PKM,ENO1,LDHA,PGAM1,TPI1,ALDH9A1,PGK1,GPI,GAPDH,GALM,LDHB,AKR1A1,ALDOA,PDHB,PFKL,ACSS1,PFKP,ENO2,PGM1,ADPGK,HK1
Metabolism of xenobiotics by cytochrome P450	0.0559440559440559	0.867132867132867	0.188204146308491	0.599012657357648	1.20909206487814	39	GSTP1,GSTM1,GSTO1,AKR7A2,GSTK1,ADH5,MGST2,MGST3,GSTM4,CBR1
D-Glutamine and D-glutamate metabolism	0.0579420579420579	0.867132867132867	0.184706471207739	0.844846792610466	1.42720578539891	4	GLUD1,GLS
Citrate cycle (TCA cycle)	0.0619380619380619	0.867132867132867	0.178219874951973	0.622581387237391	1.22621646068122	27	IDH2,SDHD,MDH1,MDH2,OGDH,SUCLG2,SDHC,PDHB,IDH3G,SDHA,CS,SUCLG1,IDH3A,SDHB,PDHA1,DLST,FH,PCK2,ACLY,SUCLA2,ACO2,DLD
Drug metabolism - other enzymes	0.0829170829170829	0.995004995004995	0.152144922367565	0.569138663139571	1.17052404687837	54	TYMP,CMPK1,GSTP1,NME2,GSTM1,HPRT1,GSTO1,ITPA,NME3,NME1,IMPDH1,TPMT,IMPDH2,DPYD,RRM1,DUT,UCKL1,UCK2,UPP1,MGST2,MGST3,GMPS,GSTM4
Glutathione metabolism	0.0969030969030969	1	0.139599673451922	0.567465808723483	1.16020418026173	48	ODC1,GSTP1,IDH2,SRM,GSTM1,GSTO1,SMS,GPX1,TXNDC12,LAP3,GGT1,GSTK1,GPX4,RRM1,GCLM,GGCT,MGST2,MGST3,PGD,GSTM4
Ascorbate and aldarate metabolism	0.120879120879121	1	0.123257226381337	0.6980432933457	1.25986681650215	9	ALDH9A1,ALDH3A2,UGDH,ALDH1B1
Drug metabolism - cytochrome P450	0.126873126873127	1	0.119887845115423	0.586543839435469	1.16715207482265	31	GSTP1,GSTM1,GSTO1,GSTK1,ADH5,MGST2,MGST3,GSTM4
Arginine and proline metabolism	0.15984015984016	1	0.104732821580651	0.55754280611685	1.12847414165081	40	ODC1,ALDH9A1,SRM,AMD1,SMS,SAT1,PYCR2,LAP3,GOT2,CNDP2,P4HA1
Glycosphingolipid biosynthesis - lacto and neolacto series	0.203796203796204	1	0.0902635484340068	0.576855639384922	1.12815146559363	24	B3GNT2,B4GALT1,B4GALT3,B4GALT4
Starch and sucrose metabolism	0.218781218781219	1	0.0862865626267245	0.565588971999524	1.11396601578958	27	GPI,UGP2,PGM2L1,GYG1,PGM1,AGL,HK1
Riboflavin metabolism	0.235764235764236	1	0.0822054920415869	0.653870730103068	1.17125537365438	8	ACP5,ACP1,FLAD1,RFK,ACP2
Cysteine and methionine metabolism	0.237762237762238	1	0.0817515582532145	0.538827210595065	1.09265426653651	41	LDHA,SRM,AMD1,MDH1,MDH2,LDHB,ENOPH1,SMS,MAT2A,AHCY,MAT2B,GOT2,GCLM,DNMT3A,MTR,ADI1,MPST,DNMT1,AHCYL2,MRI1,IL4I1,BCAT2,TST
Galactose metabolism	0.250749250749251	1	0.0789209638180035	0.565271305295928	1.10949688391297	25	UGP2,GALM,B4GALT1,PFKL,PFKP,GLA,PGM1,HK1,GLB1,GALK1,PGM2,AKR1B1,GALT,GALE
beta-Alanine metabolism	0.284715284715285	1	0.0723570851036907	0.552514860055505	1.08561713794789	26	ALDH9A1,SRM,SMS,HADHA,ECHS1,DPYD,CNDP2,MLYCD,HIBCH
Glycosaminoglycan biosynthesis - keratan sulfate	0.298701298701299	1	0.0699458736501659	0.588135253174809	1.10369792048361	14	B3GNT2,B4GALT1,ST3GAL1,B4GALT3,B4GALT4,CHST2,FUT8
Pyruvate metabolism	0.300699300699301	1	0.0696133438850965	0.532614050467733	1.06751404389853	35	PKM,LDHA,ALDH9A1,MDH1,MDH2,LDHB,PDHB,GRHPR,ACSS1,GLO1,HAGH,ME2,PDHA1,FH,PCK2
Neomycin, kanamycin and gentamicin biosynthesis	0.323676323676324	1	0.065981614400873	0.657136543326276	1.12674952460708	5	HK1,HK2,HKDC1
Fatty acid elongation	0.334665334665335	1	0.0643583367917361	0.546748464484643	1.07314082980444	25	ELOVL5,THEM4,HADHA,HADHB,ELOVL1,PPT1,ECHS1,TECR,ACAA2
Histidine metabolism	0.344655344655345	1	0.0629394692018967	0.556010513695743	1.07140832404135	19	ALDH9A1,CNDP2
Glycerolipid metabolism	0.415584415584416	1	0.0541200569620232	0.505105472085625	1.0242720454221	41	ALDH9A1,GK,DGKE,AKR1A1,DGKZ,PNPLA2,DGKA,AGPAT2,LPIN2,GLA,LPIN1
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.416583416583417	1	0.0540088272801684	0.537128412575458	1.03839702667336	20	CHST11,CSGALNACT2,CHST7,B3GAT3,CHST12,CHPF2
Phenylalanine metabolism	0.418581418581419	1	0.05378728077603	0.552385761444048	1.03661022344693	14	MIF,GOT2,IL4I1,GOT1
Purine metabolism	0.426573426573427	1	0.0529129848430583	0.477034524793196	1.0167105870816	155	PKM,ENTPD1,POLR2J,PDE4B,NME2,POLR2L,HPRT1,PDE3B,APRT,POLR2E,POLR3GL,NUDT5,ITPA,NME3,POLD4,GUK1,POLR2H,POLR2G,NME1,IMPDH1,POLR2K,AK2,ADK,PDE4D,POLD2,NT5C3B,ADSL,NT5C,DGUOK,PAICS,ATIC,POLR3K,AK6,IMPDH2,ADA,POLR2I,NT5C3A,PGM1,POLR2F,POLR2C,DCK,CANT1,RRM1,AK3,GART,POLR2A,ADSS,POLE3,AMPD2,PRPS1,PDE6D,GMPR2,NTPCR,PAPSS1,GMPS,ZNRD1
One carbon pool by folate	0.447552447552448	1	0.0507027937029348	0.534429454114437	1.02577479477236	18	SHMT2,ATIC,MTHFD2,MTHFD1,MTHFS,MTR,GART
Nicotinate and nicotinamide metabolism	0.493506493506494	1	0.0462302524077616	0.510827810653205	1.00370771155333	26	NAMPT,NAPRT,NT5C3B,NT5C,NT5C3A,CD38,NMRK1
Phenylalanine, tyrosine and tryptophan biosynthesis	0.526473526473527	1	0.0432768714901103	0.589589284568614	0.995997434452595	4	GOT2,IL4I1,GOT1
Sphingolipid metabolism	0.529470529470529	1	0.0430173196927508	0.48775484836092	0.989087792164123	41	KDSR,NEU1,CERK,SGMS1,ARSA,CERS5,DEGS1,ASAH1,GLA,CERS2,UGCG,GLB1,SMPD1,GALC,SMPD4,SPHK2,SGPP1,SPTLC1
Pyrimidine metabolism	0.534465534465534	1	0.0425877779273254	0.47180849905743	0.992584588996585	98	TYMP,ENTPD1,CMPK1,POLR2J,NME2,POLR2L,POLR2E,POLR3GL,NME3,DCTPP1,POLD4,POLR2H,POLR2G,NME1,POLR2K,POLD2,NT5C3B,NT5C,POLR3K,POLR2I,NT5C3A,DPYD,POLR2F,POLR2C,DCK,CANT1,RRM1,DUT,UCKL1,CTPS1,UCK2,DCTD,POLR2A,UPP1,POLE3
Arachidonic acid metabolism	0.537462537462537	1	0.042331839351853	0.482589350674737	0.984331289857583	46	PTGES3,PTGES2,GPX1,LTA4H,GGT1,EPHX2,FAM213B
Tyrosine metabolism	0.544455544455544	1	0.0417397034728504	0.502711163906603	0.986705790011122	25	MIF,COMT,GOT2,FAH,ADH5,IL4I1,GOT1,GSTZ1
Fatty acid degradation	0.559440559440559	1	0.0404934829859503	0.484478871768418	0.97463481396766	37	ALDH9A1,ACAA1,HADHA,ACADVL,HADHB,ACSL4,ECI2,ACSL5,ECHS1,ACAA2,ADH5,ACADS,ACSL3,HADH,ACADM,ACAT1,CPT1A,ACADSB,ACSL1,ACOX3,ACOX1,ALDH3A2,CPT2,ACAT2
