p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
3.71845400490401e-106	-2.1189580647771	0.652	0.937	1.24709510416471e-101	CD2	ILC
1.30767476250624e-70	-3.01415996041417	0.203	0.695	4.38567961849343e-66	CD27	ILC
2.07622132409699e-35	-0.786169968923935	0.918	0.974	6.9632310767565e-31	IL32	ILC
7.85844174198467e-35	-2.11735376649233	0.339	0.653	2.63556419142682e-30	CCL5	ILC
3.13281326797668e-31	-0.707626267365769	0.93	0.986	1.05068291381402e-26	SH3BGRL3	ILC
9.90268235113345e-30	-0.402476934825278	0.997	1	3.32116160692314e-25	B2M	ILC
1.84829571033005e-28	-0.587049606816022	0.794	0.918	6.19881415330491e-24	CLIC1	ILC
1.5700615552039e-27	-1.31971252334173	0.43	0.699	5.26567244384285e-23	CST7	ILC
7.39018381240177e-27	-0.285043141130537	0.994	0.999	2.4785198470033e-22	PFN1	ILC
2.09364603747375e-26	1.18170825779602	0.481	0.229	7.02167008047945e-22	CCR7	ILC
2.43132622524052e-26	-2.06955479033412	0.142	0.446	8.15418189421167e-22	CXCR6	ILC
1.82396397743707e-25	-0.384709043932427	1	1	6.11721038752846e-21	TMSB4X	ILC
7.88341259106249e-25	-0.871006362622184	0.915	0.961	2.64393891479054e-20	CD69	ILC
6.06585022758811e-24	-0.496292362673296	0.991	0.998	2.0343648493285e-19	HLA-C	ILC
6.72351429961575e-24	-1.128714303969	0.241	0.543	2.25493222580513e-19	CYTOR	ILC
8.02454430679917e-24	-0.613682061050691	0.997	0.999	2.69127166961431e-19	HLA-A	ILC
9.31839956582673e-24	-0.359020098345493	0.946	0.987	3.12520484638697e-19	MYL6	ILC
9.55241211183085e-24	-0.406679495056689	0.905	0.954	3.20368797406583e-19	ARPC2	ILC
1.2789957746144e-23	-0.706043785690996	0.953	0.985	4.28949602890179e-19	SRGN	ILC
9.1512962029032e-23	-2.40196666789951	0.158	0.421	3.06916172052968e-18	TIGIT	ILC
1.33979717842878e-22	-1.37962565622709	0.215	0.498	4.49341177701445e-18	NKG7	ILC
1.51921735315837e-22	-1.81092287954302	0.152	0.426	5.09515115902254e-18	LAG3	ILC
1.76211378861288e-22	-0.842851962738129	0.772	0.892	5.90977722424988e-18	HCST	ILC
1.92974977920517e-22	-1.53536882276799	0.212	0.485	6.4719948094983e-18	PRF1	ILC
4.06229107653267e-22	-0.600839630916742	0.829	0.911	1.36241118124753e-17	LSP1	ILC
4.33538118259345e-22	-0.513884609406809	0.911	0.961	1.45400014101819e-17	CYBA	ILC
8.7689424332982e-22	-1.64210778909459	0.193	0.456	2.94092791327955e-17	GZMA	ILC
1.47709418620729e-21	-0.248222056052391	0.984	0.991	4.95387848170201e-17	CFL1	ILC
4.12532588396458e-21	-0.52689456819087	0.956	0.989	1.38355179496404e-16	UBC	ILC
8.92043178861035e-21	-0.513936316878919	0.994	1	2.99173441326414e-16	HLA-B	ILC
1.04343688799884e-20	-0.521173738336638	0.788	0.906	3.49947863497052e-16	CD99	ILC
1.10817894167023e-20	-0.507607088022112	0.972	0.986	3.71661053457361e-16	RAC2	ILC
1.17903409723328e-20	-0.389008421083538	0.991	0.998	3.95424455530097e-16	CD3E	ILC
2.41513775838266e-20	-0.681124759261323	0.446	0.69	8.09988901406378e-16	CTSC	ILC
1.3011514168462e-19	4.89812436288352	0.016	0	4.36380162181877e-15	GALNT18	ILC
1.51853286580156e-19	-0.617658536827131	0.934	0.979	5.09285552532527e-15	CD3D	ILC
1.96279043129624e-19	-0.295354352800733	1	1	6.58280654848133e-15	ACTB	ILC
3.62052439288825e-19	-0.754561190162897	0.953	0.976	1.21425147088686e-14	CD52	ILC
3.71521247964529e-19	1.14576382202772	0.551	0.342	1.24600796142344e-14	KLF2	ILC
4.01710398088258e-19	-0.893512116622148	0.528	0.714	1.3472563331084e-14	CKLF	ILC
5.17658081711205e-19	-1.13980431165524	0.348	0.596	1.73612167444304e-14	ID2	ILC
1.40134679317222e-18	-0.664506824946397	0.962	0.986	4.699836874941e-14	PTPRCAP	ILC
2.38683976374578e-18	0.84963013562675	0.551	0.322	8.00498319965061e-14	TCF7	ILC
5.52730237965527e-18	-2.38548979604984	0.146	0.377	1.85374667208878e-13	CCL4	ILC
9.32196572572241e-18	-1.14860029883095	0.497	0.703	3.12640086509278e-13	RGS1	ILC
1.64319706162475e-17	-1.27759011690857	0.19	0.422	5.5109543052771e-13	CD8A	ILC
1.71079323298581e-17	-0.279875854711328	0.946	0.972	5.7376583447878e-13	OAZ1	ILC
1.86319001755883e-17	-1.01160256568094	0.149	0.394	6.24876668088881e-13	MIR4435-2HG	ILC
2.51894913648764e-17	-0.813310797831936	0.332	0.566	8.44805161395226e-13	IL2RB	ILC
3.43984051480404e-17	0.403219392036591	0.991	0.999	1.15365371185498e-12	RPS3A	ILC
3.65107647145304e-17	-1.12280401816269	0.234	0.474	1.22449802699592e-12	LINC01871	ILC
3.90998757535667e-17	0.395926041593687	0.994	1	1.31133163302312e-12	RPL32	ILC
3.93205890092014e-17	0.521208226435167	0.978	0.984	1.3187339141906e-12	EEF1B2	ILC
6.68116198150428e-17	-0.516868794213979	0.915	0.958	2.24072810535691e-12	EVL	ILC
1.34154444611004e-16	-0.389935438870904	0.614	0.795	4.49927176336385e-12	SLC9A3R1	ILC
1.62656190849766e-16	-0.3885792710305	0.684	0.836	5.45516332871946e-12	PSMB9	ILC
2.34077190916295e-16	-0.757630734785713	0.535	0.722	7.85048082895071e-12	FYN	ILC
3.47217855661187e-16	-0.627636202188114	0.668	0.836	1.16449924431649e-11	LCP2	ILC
3.9317008063562e-16	-0.427076966828419	0.775	0.862	1.31861381643574e-11	CAPZB	ILC
5.29616636385704e-16	-0.261083162133442	0.835	0.891	1.77622827511038e-11	COTL1	ILC
5.93597106760732e-16	-0.905541523434074	0.829	0.883	1.99080597665414e-11	RARRES3	ILC
8.2574655738726e-16	-0.984696296307733	0.234	0.455	2.76938880416539e-11	CXCR3	ILC
8.68683724185926e-16	0.29812148449698	0.997	1	2.91339147417476e-11	RPL30	ILC
9.01510965898909e-16	-0.407754666205089	0.975	0.985	3.02348747743176e-11	PTPRC	ILC
2.09092894263352e-15	-0.339874647532954	0.623	0.803	7.01255748780431e-11	PPP1CA	ILC
2.71939392539955e-15	-0.988414925924596	0.231	0.461	9.12030334700501e-11	RUNX3	ILC
3.28754249285741e-15	0.416313786456086	1	1	1.10257600125452e-10	RPS12	ILC
4.19106355286066e-15	-1.5885287244888	0.108	0.315	1.40559889435841e-10	PTMS	ILC
4.45033270669724e-15	-0.836844633792398	0.329	0.548	1.49255258317212e-10	ABI3	ILC
4.60180647399972e-15	-0.248368776962536	0.88	0.937	1.54335385525002e-10	ARPC1B	ILC
4.64106886523714e-15	-1.26274315393192	0.348	0.538	1.55652167602323e-10	CBLB	ILC
5.50162337991766e-15	-0.393358577203542	0.604	0.773	1.84513444915678e-10	FKBP1A	ILC
7.16743756040071e-15	-0.325242750243793	0.984	0.996	2.40381520900719e-10	ARHGDIB	ILC
7.67836382712525e-15	-0.309904842280252	0.889	0.931	2.57516966034126e-10	ARPC3	ILC
7.86097492067509e-15	-0.470444457122627	0.829	0.907	2.63641376889601e-10	CD74	ILC
1.52923490187023e-14	1.33172119165803	0.209	0.085	5.12874801389236e-10	ACTN1	ILC
2.49445903534597e-14	0.380754818477019	0.997	0.999	8.36591671274331e-10	RPS13	ILC
2.60595395880523e-14	-1.20050163282841	0.095	0.295	8.73984838704099e-10	GZMB	ILC
2.72638514412062e-14	-0.490899376951788	0.953	0.977	9.14375049635175e-10	LAPTM5	ILC
3.61062744468751e-14	-1.04229516174499	0.168	0.385	1.2109322323993e-09	CD8B	ILC
3.85589861038059e-14	-0.319151579595895	0.37	0.572	1.29319127594944e-09	IDH2	ILC
4.97711180580147e-14	-0.931616490707798	0.345	0.547	1.6692237574297e-09	PTPN22	ILC
5.2986915748106e-14	-0.20084241800504	0.816	0.916	1.77707518035998e-09	PPIB	ILC
5.6760561768902e-14	-1.04799073303417	0.18	0.397	1.90363572060544e-09	PYHIN1	ILC
8.27907017089504e-14	-0.372556826647831	0.858	0.94	2.77663455391478e-09	MYL12B	ILC
8.53865107360523e-14	-0.727846208346003	0.513	0.687	2.86369279706572e-09	IL2RG	ILC
8.9336913447877e-14	-0.835412840401298	0.263	0.464	2.9961814032149e-09	CD63	ILC
1.05036975567357e-13	-1.32173560021871	0.139	0.342	3.52273008657802e-09	DUSP4	ILC
1.32305070561534e-13	-0.498602727233246	0.241	0.455	4.43724745649273e-09	APOBEC3G	ILC
1.55584190236683e-13	-0.873731600025635	0.551	0.698	5.21798257215788e-09	CLEC2B	ILC
2.04017564184461e-13	-0.604788117354472	0.427	0.62	6.84234106761846e-09	REEP5	ILC
2.14761263641785e-13	-0.772905566938594	0.516	0.666	7.20266326001818e-09	ALOX5AP	ILC
2.43825579219195e-13	-0.330973551470717	0.652	0.791	8.17742227585335e-09	LY6E	ILC
2.80070681550639e-13	0.375693226741268	0.984	0.996	9.39301051784532e-09	RPL9	ILC
2.96839421147334e-13	-1.0071748785338	0.329	0.535	9.9554005064393e-09	RGS2	ILC
3.22748630391334e-13	-0.880952604847015	0.244	0.444	1.08243435660645e-08	GYG1	ILC
3.59240665742705e-13	-0.510193412060101	0.778	0.9	1.20482134476788e-08	KLF6	ILC
3.84070134088015e-13	-0.227331962124972	0.905	0.958	1.28809441570439e-08	RHOA	ILC
3.86341774507298e-13	-0.6355318407755	0.209	0.429	1.29571304334257e-08	ACTN4	ILC
4.14078598752871e-13	1.1814661341843	0.247	0.114	1.38873680449738e-08	C1orf162	ILC
5.28162314964491e-13	0.921132182303996	0.437	0.268	1.77135077192791e-08	LEF1	ILC
6.29611987529689e-13	-0.946181695346971	0.421	0.598	2.11159268377707e-08	ADGRE5	ILC
