Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	81/158	4.23760252382038e-115	7.79718864382951e-113	122.455467609314	32249.0500318565	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	82/232	1.35754907524278e-99	1.24894514922336e-97	63.7777777777778	14519.0266271632	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	9/78	5.55301228409728e-07	2.79278352855123e-05	10.6518130976006	153.426107405058	HSPA8;B2M;HLA-C;HLA-A;HLA-B;HLA-E;CD8B;PSME1;HSP90AB1	3	KEGG_2021_Human
Salmonella infection	15/249	6.07126854032877e-07	2.79278352855123e-05	5.32351336606656	76.2035815760926	PFN1;ACTB;MYL12A;SKP1;RHOA;PTPRC;ARPC1B;FOS;TUBA1A;RPS3;ARPC2;TCF7;ACTG1;GAPDH;HSP90AB1	4	KEGG_2021_Human
Fluid shear stress and atherosclerosis	11/139	1.42814306693607e-06	5.25556648632474e-05	7.05550470711297	94.9609939595415	CALM1;ACTB;CYBA;ACTG1;RHOA;DUSP1;FOS;KLF2;HSP90AB1;SUMO2;RAC2	5	KEGG_2021_Human
Human immunodeficiency virus 1 infection	13/212	2.84097069067701e-06	8.71231011807615e-05	5.38903377647732	68.8253161263878	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;SKP1;CD3E;CD3D;FOS;CXCR4;RAC2;CFL1	6	KEGG_2021_Human
Yersinia infection	10/137	8.89213454506704e-06	0.000221473537701069	6.43799212598425	74.8760594309656	ACTB;FYB1;CD8B;ARPC2;ACTG1;RHOA;LAT;ARPC1B;FOS;RAC2	7	KEGG_2021_Human
Viral myocarditis	7/60	9.62928424787255e-06	0.000221473537701069	10.7057224939825	123.658606584492	ACTB;HLA-C;HLA-A;HLA-B;HLA-E;ACTG1;RAC2	8	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	11/193	3.28286889046653e-05	0.00067116430649538	4.94845740034025	51.0889023081615	CALM1;HLA-C;HLA-A;HLA-B;HLA-E;RPS27A;FOS;ZFP36;TCF7;UBC;UBA52	9	KEGG_2021_Human
Parkinson disease	12/249	7.43617721962499e-05	0.001368256608411	4.15126050420168	39.4642426049867	CALM1;DUSP1;ATP5F1E;COX7C;RPS27A;TUBA1A;UQCRB;ATP5MC2;UBC;COX4I1;SLC25A6;UBA52	10	KEGG_2021_Human
