Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Tight junction	43/169	0.000546326853202873	0.0855843195818679	0	0	1.87040408756095	14.0510237756031	ROCK2;NEDD4L;CACNA1D;MYL6B;F11R;CLDN1;YBX3;AMOT;EPB41L4B;PPP2CB;PARD6B;CCND1;CLDN23;ERBB2;MARVELD3;MYH14;SYNPO;MPDZ;CGNL1;MAGI1;ACTN1;PRKCE;CGN;MAPK10;TJP1;CLDN5;CLDN4;OCLN;CLDN3;CTTN;CLDN9;CLDN8;PARD3;CLDN7;RAB13;AMOTL2;AMOTL1;CLDN16;MYL9;CFTR;TJP3;CRB3;TJP2
Adherens junction	22/71	0.000794193274913355	0.0855843195818679	0	0	2.4551795401705	17.5255225915336	TCF7L2;TCF7L1;ACTN1;INSR;CTNND1;TCF7;PTPRM;LMO7;BAIAP2;PTPRF;EGFR;IGF1R;TJP1;FER;PTPRB;CDH1;PARD3;ERBB2;WASF1;MET;WASF3;FGFR1
Histidine metabolism	10/22	0.00085017536008478	0.0855843195818679	0	0	4.54925099687466	32.1635135502094	ALDH3A1;ALDH3B2;MAOB;ALDH2;UROC1;MAOA;ALDH3B1;HNMT;ALDH7A1;ASPA
Metabolism of xenobiotics by cytochrome P450	22/76	0.00212902723685989	0.13238819266607	0	0	2.22718694026711	13.7018547258177	ADH1C;AKR1C1;UGT2B15;EPHX1;MGST1;HSD11B1L;UGT2B17;MGST2;ADH6;ALDH3A1;ALDH3B2;CYP2A6;CYP2A13;GSTA3;ALDH3B1;CYP2S1;GSTA2;GSTA1;CYP1B1;CYP2F1;GSTT2B;UGT1A6
Arrhythmogenic right ventricular cardiomyopathy	22/77	0.00255151462386033	0.13238819266607	0	0	2.18656280428432	13.0561154661614	DSP;TCF7L2;TCF7L1;ITGB5;JUP;ITGA3;CACNA2D1;TCF7;CACNA2D3;ATP2A2;CACNA1D;SLC8A1;CACNG6;GJA1;CACNB3;CACNB4;DAG1;ITGB8;DSG2;DMD;ITGB6;CACNG4
Axon guidance	43/182	0.00263022899336563	0.13238819266607	0	0	1.69415996614473	10.0644696258395	SEMA5A;SEMA3C;ROCK2;SEMA3B;LRRC4;NTN4;PIK3R2;SEMA3E;SEMA3F;NTN1;GNAI1;ROBO1;PARD6B;EFNB3;PLXNA2;SLIT2;SRGAP1;EPHB3;WNT4;PAK4;EPHA7;FZD3;WNT5B;UNC5B;SEMA6D;SEMA4B;WNT5A;SEMA4C;RHOD;PTK2;NFATC4;EFNA1;ENAH;SMO;PIK3CA;PARD3;PLXNB2;PLXNB1;BMPR1B;MYL9;MET;NGEF;EPHA2
Complement and coagulation cascades	22/85	0.00918250359973224	0.39615944101702	0	0	1.90799730040236	8.94937621843794	CR2;SERPINA1;VWF;CFH;PROS1;C5AR1;CFI;C4BPA;PLG;C8B;TFPI;F3;C3;C4A;PROCR;C6;C7;CR1L;BDKRB2;SERPING1;MASP1;CFB
Signaling pathways regulating pluripotency of stem cells	33/143	0.0110182008963488	0.415937083837167	0	0	1.64042345276873	7.39536807710205	TCF7;PIK3R2;ACVR1B;IGF1R;SOX2;MYC;OTX1;WNT4;FZD1;FZD3;ZFHX3;WNT5B;FZD5;FZD4;WNT3A;PCGF2;WNT7B;WNT5A;SMAD9;LIFR;INHBB;KLF4;ACVR2B;ACVR2A;BMP4;MEIS1;PIK3CA;ID4;ID3;BMPR1B;FGFR3;FGFR2;FGFR1
Drug metabolism	25/108	0.0236378532378227	0.746354628541686	0	0	1.64537291466059	6.16176673770576	MAOB;ADH1C;MAOA;MGST1;MGST2;ADH6;ALDH3B2;ALDH3B1;GSTT2B;XDH;UGT1A6;UGT2B15;UGT2B17;FMO2;FMO3;ALDH3A1;CYP2C8;CYP2A6;NAT1;RRM2B;NME7;GSTA3;GSTA2;GSTA1;CES1
Hepatocellular carcinoma	36/168	0.0252128974778206	0.746354628541686	0	0	1.49079645493079	5.48672669238508	SHC2;SMARCD2;SHC3;TCF7;MGST1;LRP5;MGST2;PIK3R2;EGFR;IGF1R;LRP6;CCND1;MYC;DPF1;HMOX1;BRD7;GSTT2B;WNT4;FZD1;TCF7L2;FZD3;PBRM1;TCF7L1;WNT5B;FZD5;TXNRD3;FZD4;WNT3A;WNT7B;WNT5A;GAB1;PIK3CA;GSTA3;GSTA2;GSTA1;MET
Breast cancer	32/147	0.0271851023641011	0.746354628541686	0	0	1.5206036838305	5.4819072998758	NOTCH3;SHC2;SHC3;TCF7;LRP5;PIK3R2;DLL1;EGFR;IGF1R;LRP6;CCND1;MYC;HEY2;ERBB2;HES1;WNT4;FZD1;NCOA1;TCF7L2;FZD3;TCF7L1;JAG1;WNT5B;FZD5;FZD4;WNT3A;WNT7B;WNT5A;FGF17;HEYL;PIK3CA;FGFR1
Melanogenesis	23/101	0.0345941086513802	0.76158428016918	0	0	1.61021062271062	5.41686427932634	FZD1;TCF7L2;FZD3;EDN1;TCF7L1;WNT5B;FZD5;FZD4;WNT3A;WNT7B;WNT5A;TCF7;MITF;ADCY2;CALML4;ADCY6;GNAI1;KITLG;ADCY9;PLCB4;CREB3L1;GNAQ;WNT4
Fluid shear stress and atherosclerosis	30/139	0.0351421936840842	0.76158428016918	0	0	1.50359598396212	5.03456977965193	NCF2;SDC2;MGST1;MGST2;PIK3R2;CALML4;CDH5;GPC1;KDR;HMOX1;GSTT2B;MEF2C;EDN1;CAV2;CAV1;ACVR2B;PTK2;ACVR2A;ASS1;KLF2;BMP4;MAPK10;PIK3CA;GSTA3;TRPV4;GSTA2;GSTA1;PECAM1;SDC1;BMPR1B
Malaria	13/50	0.0381404998561778	0.76158428016918	0	0	1.91708213067436	6.262107702664	IL10;CD40;CXCL8;GYPC;LRP1;CD81;SDC2;IL18;CR1L;PECAM1;SDC1;ACKR1;MET
Amoebiasis	23/102	0.038326883659184	0.76158428016918	0	0	1.58973368403748	5.18508127511101	IL10;LAMA5;CXCL8;LAMB3;LAMB2;ACTN1;PIK3R2;CXCL1;LAMC2;C8B;CXCL3;CXCL2;PTK2;GNA14;GNAL;PLCB4;PIK3CA;COL4A1;GNAQ;GNA11;COL4A5;CD14;RAB7B
Hippo signaling pathway	34/163	0.041096817006077	0.76158428016918	0	0	1.44003677687099	4.59634481736642	YAP1;WWC1;TCF7;AMOT;SAV1;SOX2;PPP2CB;PARD6B;CCND1;CDH1;MYC;RASSF6;TEAD1;TEAD2;WNT4;FZD1;TEAD4;TCF7L2;FZD3;TCF7L1;WNT5B;FZD5;FZD4;WNT3A;WNT7B;WNT5A;BMP8B;WTIP;BMP4;PARD3;DLG5;BMPR1B;AJUBA;TP73
Glutathione metabolism	14/57	0.0500428938296094	0.76158428016918	0	0	1.77641593953037	5.32014326895938	GGT5;GPX2;GGT6;GPX3;GPX8;MGST1;MGST2;GCLC;RRM2B;GSTA3;ANPEP;GSTA2;GSTA1;GSTT2B
Aldosterone-regulated sodium reabsorption	10/37	0.0509213481552032	0.76158428016918	0	0	2.02009316137994	6.01477290548364	SLC9A3R2;SCNN1G;PIK3CA;INSR;FXYD2;SCNN1B;SCNN1A;NEDD4L;PIK3R2;SFN
