Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	82/158	1.47732572395767e-81	3.91491316848783e-79	38.9368912936547	7246.9014625257	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	92/232	6.04015663451689e-78	8.00320754073488e-76	24.0864761904762	4282.65271943993	RPL22;RPL21;RPL24;MX2;RPL23;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;C3AR1;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;ACE;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;TNF;NLRP3;RPS5;RPS2;RPS3;RPL13A;RPS3A;IL2;NFKBIA;PIK3CB;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Protein processing in endoplasmic reticulum	20/171	3.44161151424079e-07	3.0400901709127e-05	4.26680865697139	63.4993113120302	ERN1;ERP29;PPP1R15A;XBP1;CKAP4;SEC62;SKP1;SSR4;BCL2;TRAM1;RPN2;DNAJB1;SEC61G;SEC61B;SSR2;BCAP31;SVIP;DAD1;P4HB;HSP90AB1	3	KEGG_2021_Human
Th17 cell differentiation	15/107	1.00841253400303e-06	6.68073303777006e-05	5.22470388559873	72.1381825423189	CD4;IL23A;AHR;SMAD3;IL23R;RORC;GATA3;RORA;JUN;IL2;NFKBIA;RARA;IFNGR1;FOS;HSP90AB1	4	KEGG_2021_Human
Salmonella infection	23/249	3.09044370718384e-06	0.000163793516480744	3.28216531092637	41.641474219472	AHNAK;AKT3;MYC;S100A10;MYL12A;SKP1;ANXA2;JUN;TUBB2A;FOS;TUBA1A;TNF;NLRP3;RPS3;M6PR;TCF7;NFKBIA;PIK3CB;BCL2;CYCS;TRADD;DYNLT3;HSP90AB1	5	KEGG_2021_Human
Inflammatory bowel disease	11/65	4.3446128567664e-06	0.000191887067840516	6.49734140080675	80.2199057850727	JUN;IL2;IL23A;TNF;SMAD3;IFNGR1;STAT4;IL23R;RORC;GATA3;RORA	6	KEGG_2021_Human
Measles	15/139	2.63417486492145e-05	0.000997223341720262	3.8699630264709	40.8062658310888	MX2;SLAMF1;CCND3;AKT3;JUN;IL2;NFKBIA;PIK3CB;BCL2;CYCS;TRADD;TNFAIP3;FOS;CD46;RACK1	7	KEGG_2021_Human
Ferroptosis	8/41	3.04585889485671e-05	0.00100894075892129	7.70264218540081	80.1008739921422	GPX4;PRNP;ACSL6;SLC3A2;SLC40A1;PCBP2;FTH1;SLC39A8	8	KEGG_2021_Human
Chagas disease	12/102	7.1789264162337e-05	0.00211379500033548	4.25190082644628	40.5706836329262	TNF;AKT3;ACE;JUN;IL2;NFKBIA;PIK3CB;GNAO1;IFNGR1;FOS;PLCB1;PPP2R2B	9	KEGG_2021_Human
Lipid and atherosclerosis	18/215	0.000128465416934157	0.0031310034622843	2.92660356092642	26.2219313115752	CALM1;AKT3;ABCA1;XBP1;JUN;FOS;CD40LG;PLCB1;ERN1;NCF1;TNF;NLRP3;NCF4;NFKBIA;PIK3CB;BCL2;CYCS;HSP90AB1	10	KEGG_2021_Human
