pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Glycolysis / Gluconeogenesis	0.0011332409245506	0.022664818491012	0.45505986738723	0.566594858195732	1.41214971094459	68	ALDH3A2,GAPDH,ALDOC,MINPP1,TPI1,GPI,G6PC3,PGAM4,GALM,LDHB,PGAM1,PGK1,DLD,PGM1,LDHA,HK1,ALDOA,PDHB,PCK2
Ascorbate and aldarate metabolism	0.00696895890772599	0.0696895890772599	0.407017918923954	0.611830492337778	1.42549760112845	27	ALDH3A2,UGDH,ALDH9A1
Citrate cycle (TCA cycle)	0.012782425722306	0.08521617148204	0.380730400722792	0.579100147364872	1.36410562166582	30	MDH1,DLST,SUCLG1,SDHA,MDH2,SDHC,ACO2,IDH3B,DLD,SDHD,PDHB,PCK2,ACLY,SUCLG2,IDH1,IDH3G,FH,SUCLA2,CS,DLAT,SDHB
Nitrogen metabolism	0.0196629991647303	0.0983149958236513	0.352487857583619	-0.453346450940103	-1.52028631557092	17	CA5B,CA8,GLUL,CA13,GLUD1
Oxidative phosphorylation	0.040959040959041	0.163836163836164	0.222056046145248	0.463632194877695	1.18600200924236	118	NDUFA12,NDUFA7,NDUFA8,ATP6V0A2,NDUFS3,COX5A,UQCRFS1,NDUFB4,UQCRC2,COX7B,NDUFB11,NDUFS2,SDHA,SDHC,NDUFC1,UQCRC1,NDUFB6,SDHD,NDUFS4,CYC1,COX6C,PPA2,NDUFA9,NDUFB10,NDUFB5,ATP6V1B2,COX6B1,ATP6V0D1,UQCR10,UQCRH,NDUFB3,ATP6V1E1,NDUFA4,NDUFA2,NDUFA6,NDUFS7,NDUFB8,COX15,ATP6V1F,NDUFS1,ATP6V1C2,NDUFV3,NDUFV2,PPA1,COX11,ATP6V1D,NDUFA10,NDUFA13,NDUFS5,COX8A,UQCRQ,ATP6V0E1,NDUFS8,NDUFC2,COX7C,NDUFA1,ATP6V0C,COX4I1,COX7A2L,NDUFA3,ATP6V0E2,COX6A1,SDHB,ATP6AP1,COX10,ATP6V1C1,ATP6V0B,COX7A2,NDUFS6,UQCRB,NDUFB9,TCIRG1,COX5B
Propanoate metabolism	0.0555555555555556	0.185185185185185	0.190023305279108	0.535945708490051	1.2729855002464	32	LDHB,SUCLG1,HIBCH,BCKDHA,DLD,ABAT,LDHA,PCCA,ECHDC1,ACACA,SUCLG2,ACADM,MLYCD,ECHS1,SUCLA2,ALDH6A1,ACSS1,HADHA
Fructose and mannose metabolism	0.0756811301715439	0.216231800490125	0.160801401070022	0.52897527246919	1.25204142479653	31	ALDOC,TPI1,GMDS,GMPPA,ENOSF1,AKR1B1,HK1,ALDOA,TSTA3,PFKFB4
Pentose phosphate pathway	0.0940343781597573	0.235085945399393	0.142901149386948	0.519235500265613	1.22309080407558	30	DERA,ALDOC,GPI,PRPS2,PGM1,TALDO1,ALDOA,RPIA,PRPS1,PFKM,G6PD,RPE,PGM2,PGLS,RPEL1,PGD,RBKS,PRPS1L1
Pentose and glucuronate interconversions	0.147029204431017	0.300902708124373	0.110564716336619	0.491028080862393	1.17240507161954	34	DCXR,GUSB,AKR1B1,CRYL1,UGDH,XYLB,RPE,RPEL1
Pyruvate metabolism	0.150451354062187	0.300902708124373	0.108820126769161	0.489239345632762	1.18119287672535	39	ALDH3A2,MDH1,LDHB,MDH2,DLD,LDHA,PDHB,PCK2,ACACA,ME2,FH,ALDH9A1,GLO1,GRHPR,ACSS1,HAGH,DLAT,ACAT2
Sulfur metabolism	0.218994413407821	0.398171660741493	0.0925528864684773	0.61250608208615	1.1866826739578	8	MPST,TST,PAPSS1,SUOX
Glyoxylate and dicarboxylate metabolism	0.239593908629442	0.399323181049069	0.0822054920415869	0.483698284351574	1.1282523094996	28	AFMID,MDH1,GLDC,HYI,MDH2,ACO2,PGP,DLD,PCCA,CAT,SHMT1,SHMT2,GRHPR,CS,ACAT2
Fatty acid degradation	0.492477432296891	0.726514170622932	0.0465084048719156	0.414420322009377	1.0088014187596	44	ALDH3A2,HADHB,CPT2,HADH,ACADS,ACSL4,ACAA1,ACADM,ECI2,ADH5,ACSL3,GCDH,ECHS1,ACSL5,ALDH9A1,HADHA,ACSL1
Starch and sucrose metabolism	0.508559919436052	0.726514170622932	0.0452247443372884	0.421713794739879	1.00930417109701	35	GPI,G6PC3,PYGB,PGM1,HK1,PGM2,GANC,GAA,GYS1,GCK,AMY2B,HK2,AGL,GYG1,GBE1
Galactose metabolism	0.583417593528817	0.754852194684981	0.0391155247681459	0.41136316745789	0.968990962666787	30	G6PC3,GALM,AKR1B1,PGM1,HK1,GALK1,GLB1,PFKM,PGM2,GANC,GAA,GCK,PFKL,HK2,LCT
Fatty acid elongation	0.638578680203046	0.754852194684981	0.035090109926935	0.40430921152391	0.938795617987066	26	HADHB,ACOT7,MECR,HADH,ACOT2,ELOVL6,PPT1,ACOT1,TECR,ECHS1,HADHA,PPT2,ELOVL1,ABHD17C,ABHD17A,HSD17B12,ABHD17B,ACAA2
Butanoate metabolism	0.641624365482233	0.754852194684981	0.0348652196832942	0.402952373315818	0.939908121488123	28	ALDH5A1,HADH,ACADS,ABAT,HMGCL,AACS,OXCT1,ECHS1,HADHA,ACAT2,BDH1,OXCT2
Fatty acid biosynthesis	0.712328767123288	0.791476407914764	0.031636972118622	0.411237608805971	0.871655348182413	13	ACSL4,ACACA,ACSL3,ACSL5,ACSL1,MCAT,FASN,ACSBG1
Amino sugar and nucleotide sugar metabolism	0.792377131394183	0.834081190941245	0.0235793094960052	0.356340423840324	0.871247125775007	48	GMDS,GPI,GMPPA,CYB5R4,PGM1,HK1,NANS,GALK1,UGDH,TSTA3,CMAS,UAP1,UAP1L1,PMM2,PGM2,HEXA,PGM3,FPGT,GNPDA2,NANP,HEXB,MPI,GCK,GMPPB,HK2
Inositol phosphate metabolism	0.996	0.996	0.00323243877654383	0.229445152780796	0.574473752022236	73	INPP5F,MINPP1,TPI1,INPP1,PIP5K1B
