Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	89/158	4.23703903482794e-22	1.32619321790115e-19	0	0	4.87423557007623	239.875790991463	RPL4;RPL5;RPL30;RPL3;MRPS16;RPL32;RPL31;RPL34;RPLP1;MRPS12;RPLP0;RPL8;MRPL34;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;MRPL3;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;MRPL9;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPSA;RPS3A;MRPS7;MRPS6;MRPS5;MRPS18C;RPL24;RPL26;RPL29;RPL28;UBA52;RPL10;MRPL18;RPL12;RPL11;MRPL16;RPL36A;MRPL17;MRPL14;MRPL13;MRPL10;MRPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;MRPL28;RPL35A;RPL23A;MRPL23;RPS26;RPS25;RPS27;RPS29;RNR2;RPL22L1;FAU;RNR1;RPS21;RSL24D1;RPS23
Parkinson disease	116/249	2.53778911180437e-19	3.97163995997384e-17	0	0	3.30392526771474	141.466888948139	NDUFA13;NDUFA12;UBE2L6;PARK7;PSMD6;PSMD4;PSMD2;KIF5B;PSMD1;SDHD;SDHB;ERN1;COX7A2L;DDIT3;UQCRC1;VDAC3;VDAC2;VDAC1;ND1;UQCRC2;ND3;UBA52;ND2;ND5;ND4;ND6;PSMD12;PSMD11;UBA7;UQCRB;ATP8;NDUFB11;ATP6;ITPR1;ITPR2;COX7A2;TXN;UBE2J1;UBB;UBC;COX3;COX2;COX1;PLCG1;CYC1;NDUFV2;NDUFV1;XBP1;HSPA5;EIF2S1;UQCRQ;GNAS;CYCS;CALM3;UBA1;CYTB;CALM1;BCL2L1;NFE2L2;COX7B;COX7C;TUBA1C;TUBA1B;TUBA1A;UQCRFS1;DUSP1;TUBB;NDUFC2;NDUFC1;PSMA5;PSMA6;PSMA3;NDUFS8;PSMA1;ADORA2A;NDUFS7;NDUFS6;NDUFS2;NDUFS1;SLC25A5;SLC25A4;CAMK2D;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;GNAI3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;MAPK9;TUBA3D;PSMB2;PSMB1;MFN2;RPS27A;CAMK2G;NDUFA9;NDUFA7;NDUFA4;NDUFA1;ND4L;UBE2G1;UBE2G2;COX6C;TUBB4B;UQCRHL;PSMC6;NDUFAB1
Spliceosome	80/150	4.53339856940394e-18	4.72984584074478e-16	0	0	4.30912898685069	172.085323687944	TCERG1;RBM25;DDX46;EIF4A3;HNRNPU;PRPF19;EFTUD2;SNRPD1;MAGOH;DHX15;SNRPD3;BCAS2;RBM17;BUD31;THOC3;PRPF40A;THOC2;PLRG1;WBP11;CRNKL1;SYF2;SNRPG;SRSF2;PPIE;SRSF3;SNRPE;SRSF4;SNRPA1;SRSF5;SNRNP200;SNRPC;SRSF6;SRSF7;SLU7;SRSF8;SNRPB;RBM22;SF3B4;DDX5;SF3B2;SF3B3;DHX8;SF3B6;U2AF1;PRPF8;ZMAT2;PUF60;PCBP1;TRA2B;DHX38;SNRPB2;HNRNPA1;SF3B1;SF3A3;PRPF38B;HNRNPA3;PPIL1;SF3A1;PRPF38A;SF3A2;ALYREF;HSPA6;CDC5L;HSPA2;LSM4;LSM3;U2SURP;CHERP;HNRNPM;LSM8;XAB2;SNRNP40;HNRNPK;SNW1;RNU5A-1;HNRNPC;RBMX;HSPA1B;HSPA1A;RNU4-2
Amyotrophic lateral sclerosis	147/364	4.80714608055637e-17	3.76159180803536e-15	0	0	2.57167845942922	96.6278426896055	NDUFA13;NUP107;NDUFA12;TNF;ACTB;ACTG1;PSMD6;PSMD4;PSMD2;KIF5B;PSMD1;NUP214;MAP2K3;GABARAPL2;GABARAPL1;NUP210;ANXA11;SDHD;SDHB;NUP93;ATXN2L;ERN1;COX7A2L;DDIT3;UQCRC1;SRSF3;VDAC1;MATR3;ND1;NUP98;UQCRC2;PFN1;ND3;ND2;SQSTM1;SRSF7;OPTN;ND5;ND4;ND6;PSMD12;VCP;PSMD11;UQCRB;ATP8;NDUFB11;ATP6;COX7A2;GABARAP;POM121C;TPR;COX3;COX2;COX1;NRBF2;CYC1;NDUFV2;NDUFV1;XBP1;HSPA5;ALYREF;CHCHD10;EIF2S1;SETX;UQCRQ;BCL2;CYCS;CYTB;BCL2L1;COX7B;COX7C;TUBA1C;TUBA1B;ACTR1B;TUBA1A;RB1CC1;NUP62;ANXA7;UQCRFS1;RAC1;NEFH;SPG11;RAB8A;SEC13;NUP133;TUBB;GPX7;NDUFC2;NDUFC1;WIPI1;WIPI2;TNFRSF1B;TNFRSF1A;PSMA5;PSMA6;PSMA3;NDUFS8;PSMA1;NDUFS7;NDUFS6;NUP50;CAT;NDUFS2;NDUFS1;DCTN6;BECN1;NDUFB7;DCTN2;NDUFB6;DCTN1;NDUFB5;NDUFB4;NDUFB3;DERL1;NDUFB2;NDUFB1;UQCR11;UQCR10;AMBRA1;COX5B;COX5A;TANK;PSMA7;PSMB6;PSMB7;TUBA3D;PSMB2;PSMB1;UBQLN1;NUP43;HNRNPA1;RAE1;NDUFA9;HNRNPA3;NDUFA7;NDUFA4;NDUFA1;ND4L;COX6C;TUBB4B;MAPK12;UQCRHL;MAPK13;MAPK11;PSMC6;HNRNPA2B1;NDUFAB1
Non-alcoholic fatty liver disease	78/155	9.0161803494112e-16	4.7552274234954e-14	0	0	3.81591696797078	132.192295718283	GSK3B;NDUFA13;COX7B;NDUFA12;PIK3CD;PRKAG2;IRS2;FASLG;TNF;COX7C;IKBKB;CASP8;AKT2;UQCRFS1;RAC1;IL6R;NDUFC2;NDUFC1;SDHD;FOS;SDHB;TNFRSF1A;ERN1;COX7A2L;NDUFS8;NDUFS7;NDUFS6;DDIT3;UQCRC1;NDUFS2;NDUFS1;UQCRC2;NDUFB7;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;ADIPOR1;COX5B;ADIPOR2;COX5A;RELA;CDC42;SOCS3;MAPK9;RXRA;COX3;COX2;COX1;CYC1;NDUFV2;NDUFV1;NDUFA9;JUN;XBP1;NDUFA7;NDUFA4;NDUFA1;COX6C;EIF2S1;NFKB1;MAPK12;UQCRHL;MAPK13;MAPK11;UQCRQ;NDUFAB1;CYCS;FAS;CYTB;MAP3K11
Pathways of neurodegeneration	176/475	9.11545193002314e-16	4.7552274234954e-14	0	0	2.23867175126601	77.5283156196136	APP;NDUFA13;CSF1;NDUFA12;ARAF;UBE2L6;PARK7;ZFYVE1;TNF;PSMD6;PSMD4;PSMD2;KIF5B;CAPN2;PSMD1;CAPN1;MAP2K3;GABARAPL2;GABARAPL1;MAP2K1;CSNK2A1;SDHD;SDHB;ATXN2L;ERN1;COX7A2L;DDIT3;UQCRC1;VDAC3;VDAC2;ND1;VDAC1;UQCRC2;ND3;RAF1;UBA52;ND2;SQSTM1;OPTN;ND5;STX1A;PPID;ND4;ND6;PSMD12;VCP;PSMD11;UQCRB;UBA7;ATP8;NDUFB11;ATP6;ITPR1;ITPR2;COX7A2;GABARAP;UBE2J1;ATXN3;UBB;UBC;COX3;COX2;COX1;NRBF2;PLCG1;FADD;CYC1;MAP2K7;NDUFV2;NDUFV1;PRNP;WNT10A;XBP1;HSPA5;FZD6;EIF2S1;NFKB1;UQCRQ;BCL2;CYCS;CALM3;UBA1;CYTB;CALM1;BCL2L1;GSK3B;COX7B;HIP1;ATP2A3;FASLG;COX7C;TUBA1C;TUBA1B;TUBA1A;ACTR1B;CASP8;RB1CC1;UQCRFS1;RAC1;IFT57;NEFH;SPG11;RAB8A;TUBB;GPX7;NDUFC2;NDUFC1;WIPI1;WIPI2;TNFRSF1B;TNFRSF1A;PSMA5;PSMA6;PSMA3;NDUFS8;PSMA1;NDUFS7;NDUFS6;CAT;NDUFS2;NDUFS1;SLC25A5;PLCB2;SLC25A4;DCTN6;BECN1;CAMK2D;NDUFB7;NDUFB6;DCTN2;NDUFB5;DCTN1;NDUFB4;NDUFB3;NDUFB2;DERL1;NDUFB1;UQCR11;AMBRA1;UQCR10;COX5B;TANK;COX5A;PSMA7;RELA;PSMB6;PSMB7;MAPK9;NRAS;TUBA3D;PSMB2;PSMB1;MFN2;BAK1;RPS27A;CAMK2G;NDUFA9;NDUFA7;CSNK1A1;NDUFA4;NDUFA1;ND4L;UBE2G1;UBE2G2;TUBB4B;COX6C;MAPK12;UQCRHL;MAPK13;MAPK11;PSMC6;NDUFAB1;CTNNB1;FAS;KRAS;CDK5R1
Salmonella infection	108/249	2.27202383238709e-15	9.91561515675093e-14	0	0	2.89444069785999	97.595056537517	CYFIP2;FHOD1;ARPC5L;GCC2;TNF;ACTB;ACTG1;PYCARD;AKT2;KIF5B;TNFSF10;KPNA3;VPS39;SKP1;MAP2K3;MAP2K1;DYNC1LI1;ELMO1;ELMO2;PFN1;RAF1;ARL8B;RAB5B;RAB5C;LY96;TXN;MYL12A;MYL12B;HSP90B1;SNX9;FADD;MAP2K7;S100A10;VPS16;JUN;M6PR;ARPC4;ARPC5;NFKB1;NFKBIA;PTPRC;ARPC2;ARPC3;BCL2;PLEKHM1;CYCS;MYD88;ARF1;HSP90AB1;ARPC1B;TRADD;BRK1;PIK3CD;PIK3C2A;PIK3CG;IKBKB;TUBA1C;FYCO1;TUBA1B;ACTR1B;TUBA1A;CASP8;RAC1;ACTR3;ACTR2;HSP90AA1;ANXA2;EXOC7;TUBB;DYNLT3;RHOG;RHOH;FOS;IRAK4;RHOA;RHOB;TNFRSF1A;TLR9;EXOC5;BIRC2;RAB7A;BIRC3;DCTN6;RALA;AHNAK;DCTN2;DCTN1;LEF1;RELA;STX10;CDC42;CYTH3;MAPK9;PAK1;TUBA3D;CYTH4;RPS3;FLNA;BAK1;CYTH1;DYNC1H1;TUBB4B;MAPK12;MAPK13;MAPK11;SNX18;ABI1;CTNNB1
T cell receptor signaling pathway	59/104	2.53434253207692e-15	9.91561515675093e-14	0	0	4.92654232424677	165.575383309518	GSK3B;CSF2;PIK3CD;CBLB;CD3G;CD3E;TNF;CD3D;IKBKB;AKT2;GRAP2;NCK2;CTLA4;MAP3K8;IL10;VAV3;MAP2K1;FOS;RHOA;VAV1;ZAP70;CD8B;CD8A;LCK;PRKCQ;LCP2;RAF1;CARD11;BCL10;MALT1;RELA;CDC42;MAPK9;NRAS;PAK1;FYN;PLCG1;ICOS;MAP2K7;PAK2;JUN;NFATC3;NFATC2;NFATC1;NFKB1;MAPK12;MAPK13;NFKBIA;MAPK11;CD4;PTPRC;CD40LG;CDK4;CD28;GRB2;KRAS;PTPN6;PDCD1;LAT
Diabetic cardiomyopathy	93/203	3.32304476733364e-15	1.15568112463937e-13	0	0	3.18961383361094	106.335010863889	GSK3B;COX7B;NDUFA13;NDUFA12;NCF4;ATP2A3;PIK3CD;COX7C;PPP1CC;MPC1;AKT2;MPC2;PDK4;RAC2;PDK3;UQCRFS1;RAC1;CTSD;G6PD;NDUFC2;CYBA;NDUFC1;SDHD;SDHB;TGFBR2;COX7A2L;NDUFS8;NDUFS7;TBC1D4;NDUFS6;UQCRC1;VDAC3;VDAC2;NDUFS2;VDAC1;ND1;NDUFS1;UQCRC2;ND3;SLC25A5;PLCB2;ND2;SLC25A4;ND5;ND4;ND6;CAMK2D;NDUFB7;UQCRB;NDUFB6;ATP8;NDUFB11;NDUFB5;NDUFB4;ATP6;NDUFB3;NDUFB2;NDUFB1;UQCR11;COX7A2;UQCR10;PDHB;COX5B;COX5A;RELA;MAPK9;COX3;COX2;COX1;CYC1;NDUFV2;NDUFV1;CAMK2G;NDUFA9;NDUFA7;PDHA1;SMAD3;NDUFA4;GSR;NDUFA1;ND4L;COX6C;NFKB1;MAPK12;UQCRHL;PPP1CA;MAPK13;MAPK11;COL3A1;SP1;UQCRQ;NDUFAB1;CYTB
Coronavirus disease	102/232	4.59251170906514e-15	1.43745616493739e-13	0	0	2.9627334733399	97.81271779298	RPL4;RPL5;RPL30;RPL3;CSF2;RPL32;RPL31;RPL34;RPL8;RPL9;TNF;RPL6;RPL7;RPS15;RPS14;RPS16;RPL18A;RPS19;RPS18;C3AR1;RPL36;RPL35;RPL38;RPL37;RPS11;RPL39;IL6R;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPSA;ADAM17;RPL24;RPL26;RPL29;IL6ST;RPL28;UBA52;PLCG1;JUN;RPL41;EIF2AK2;ISG15;NFKB1;RPS26;NFKBIA;RPS25;RPS27;RPS29;RPS21;RSL24D1;MYD88;RPS23;RPLP1;RPLP0;PIK3CD;ADAR;IFIH1;IKBKB;RPS4X;RPLP2;JAK1;RPS3A;FOS;IRAK4;TNFRSF1A;OAS1;OAS2;OAS3;IRF9;RPL10;RPL12;RPL11;RPL36A;RELA;MAPK9;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;STAT1;STAT3;MX1;RPL35A;RPL23A;MAPK12;MAPK13;MAPK11;RPL22L1;FAU
