Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	80/158	5.09382371119328e-113	9.37263562859564e-111	118.684766214178	30687.6181860619	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	82/232	1.35754907524278e-99	1.24894514922336e-97	63.7777777777778	14519.0266271632	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	10/78	4.64651759602504e-08	2.84986412556202e-06	12.0600490196078	203.628653945213	CD74;HSP90AA1;HSPA8;B2M;HLA-C;HLA-A;HLA-B;HLA-E;PSME1;HSP90AB1	3	KEGG_2021_Human
Fluid shear stress and atherosclerosis	12/139	1.8321135454456e-07	8.42772230904977e-06	7.79051148018262	120.851286326241	CALM1;ACTB;CYBA;ACTG1;HSP90AA1;JUN;DUSP1;FOS;KLF2;HSP90AB1;SUMO2;RAC2	4	KEGG_2021_Human
Salmonella infection	15/249	6.07126854032877e-07	2.23422682284099e-05	5.32351336606656	76.2035815760926	PFN1;ACTB;MYL12A;JUN;PTPRC;ARPC1B;FOS;RPS3;ARPC3;ARPC2;TCF7;ACTG1;HSP90AA1;GAPDH;HSP90AB1	5	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	13/193	9.95310255654469e-07	3.05228478400704e-05	5.96366619784341	82.4191271776234	CALM1;HLA-C;HLA-A;HLA-B;HLA-E;JUN;RPS27A;FOS;ZFP36;TCF7;UBC;UBB;UBA52	6	KEGG_2021_Human
Human immunodeficiency virus 1 infection	13/212	2.84097069067701e-06	7.46769438692241e-05	5.38903377647732	68.8253161263878	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;CXCR4;RAC2;CFL1	7	KEGG_2021_Human
Yersinia infection	10/137	8.89213454506704e-06	0.000196865366845394	6.43799212598425	74.8760594309656	ACTB;FYB1;ARPC3;ARPC2;ACTG1;JUN;ARPC1B;FOS;LCK;RAC2	8	KEGG_2021_Human
Viral myocarditis	7/60	9.62928424787255e-06	0.000196865366845394	10.7057224939825	123.658606584492	ACTB;HLA-C;HLA-A;HLA-B;HLA-E;ACTG1;RAC2	9	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	12/219	2.13264919775305e-05	0.00039240745238656	4.76019973206674	51.1986162258342	B2M;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;ZFP36;LCK;SLC25A6	10	KEGG_2021_Human
