pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Proteasome	2.80789012593883e-06	0.000536307014054316	0.627256739718528	0.859595348805452	1.59574548551427	46	PSMB9,PSME2,PSMB8,PSME1,PSMB10,IFNG,PSMA5,PSMB2,PSMA1,PSMB6,PSMA7,PSMA2,SEM1,PSMB3,POMP,PSMB4,ADRM1,PSMA4,PSMD9,PSMD8,PSMD13,PSMB7,PSMA6,PSMC4,PSMC3,PSMA3,PSMC5,PSMB1,PSMD6,PSMD7,PSMD4,PSMF1,PSMD14,PSMC2
Nicotine addiction	3.38139372184895e-05	0.00322923100436574	0.557332238758646	-0.873216311421577	-2.08361035106703	40	CHRNA6
Maturity onset diabetes of the young	0.000250378213394337	0.0109686302826238	0.49849310876659	-0.905213093844163	-2.00569423315417	26	NKX2-2,GCK,HES1
Taste transduction	0.000252076859027606	0.0109686302826238	0.49849310876659	-0.606645307746256	-1.663890276042	85	ENTPD2,TAS2R14,P2RY1,PLCB2,PLCB3,GABBR1,SCNN1B,CHRM3,TAS2R19
Cardiac muscle contraction	0.000287136918393294	0.0109686302826238	0.49849310876659	0.734387455070229	1.41594560811401	83	COX5A,UQCR10,COX7B,UQCRQ,COX6C,COX7A2,COX7C,COX8A,TPM4,UQCR11,COX6B1,CYC1,UQCRFS1,UQCRH,COX5B,COX6A1,CACNA2D4,ATP1B3,COX7A2L,ATP2A2,COX4I1,UQCRC2,TPM3,UQCRB
Viral myocarditis	0.000755977150680258	0.0240652726299882	0.477270815362862	0.766103059471332	1.45050236005187	57	HLA-B,HLA-A,FYN,HLA-DRA,HLA-F,HLA-DRB1,HLA-G,RAC2,HLA-DPA1,HLA-E,EIF4G3,CYCS,CD55,RAC1,HLA-DRB5,CD28,ACTG1,HLA-DPB1,HLA-C,CD40,PRF1,DMD,HLA-DOA,EIF4G1,ICAM1,CD80,SGCB,ABL2
Primary immunodeficiency	0.00113128694878703	0.0308679724597603	0.45505986738723	0.8135470974642	1.47055835259798	37	TAP1,ICOS,IL7R,JAK3,LCK,CD8A,ADA,CD3D,IL2RG,CD8B,ORAI1,CD3E,TAP2,CD40,CIITA,IKBKG,RFXANK
Cytosolic DNA-sensing pathway	0.00172327943918038	0.0411432966104315	0.45505986738723	0.745945578118529	1.41875113165999	61	CCL5,PYCARD,IRF7,NFKBIA,AIM2,ADAR,POLR2L,TBK1,CCL4,CGAS,POLR2K,CHUK,POLR3H,NFKBIB,IKBKE,POLR2H,IKBKB,IKBKG,POLR3A,POLR2E,CXCL10,ZBP1,POLR2F,POLR3GL,POLR3D,IRF3,POLR1D,RIPK1,POLR3E
Autoimmune thyroid disease	0.00209228961795301	0.0444030352254472	0.431707695803346	0.758889213663766	1.4254064136101	50	HLA-B,HLA-A,HLA-DRA,HLA-F,HLA-DRB1,HLA-G,HLA-DPA1,HLA-E,GZMB,TSHR,HLA-DRB5,CD28,FASLG,HLA-DPB1,HLA-C,CD40,PRF1,HLA-DOA,FAS
Antigen processing and presentation	0.00233399950965135	0.0445793906343408	0.431707695803346	0.735403695124562	1.40492689338228	69	HLA-B,TAP1,B2M,CD74,HLA-A,PSME2,PSME1,HLA-DRA,HLA-F,HLA-DRB1,HLA-G,IFNG,HLA-DPA1,CD8A,HLA-E,CD8B,HLA-DRB5,IFI30,TAPBP,HLA-DPB1,HLA-C,TAP2,CIITA,HLA-DOA,CALR,RFXANK,NFYC,HSP90AA1
Type I diabetes mellitus	0.00276051805349883	0.047932631656207	0.431707695803346	0.773810702960644	1.41656654490503	41	HLA-B,HLA-A,HLA-DRA,HLA-F,HLA-DRB1,HLA-G,IFNG,HSPD1,HLA-DPA1,HLA-E,GZMB,HLA-DRB5,CD28,FASLG,HLA-DPB1,HLA-C,PRF1,HLA-DOA,FAS
