statistic	p.value	sumsq	meansq	gene	method	p_adjust
109.118518403915	7.06031843674199e-45	189.999911180706	94.9999555903529	PFN1	anova	1.69089195545789e-42
105.834926481286	1.23337049441686e-43	185.009439266554	92.5047196332769	MYH9	anova	2.90907249796776e-41
104.571419183199	3.71892837550994e-43	183.078627660056	91.5393138300278	RPL39	anova	8.57479449361963e-41
104.563227714133	3.74565443287811e-43	183.06609082263	91.5330454113148	TPM4	anova	8.57479449361963e-41
99.6390055707469	2.80918130443648e-41	175.484697039912	87.742348519956	NR4A2	anova	6.33775729944387e-39
98.4027173651146	8.33854947000965e-41	173.567077368312	86.783538684156	TMBIM6	anova	1.85437427999486e-38
98.3646904423214	8.62254889628532e-41	173.508002284388	86.7540011421942	LCP1	anova	1.89052420659822e-38
97.2842609401296	2.23447932266708e-40	171.827268836563	85.9136344182813	LAPTM5	anova	4.83113050221644e-38
95.9419674101794	7.30639490259173e-40	169.733024472704	84.8665122363522	CCL5	anova	1.55806369107734e-37
94.7878838979176	2.02654976804122e-39	167.926952017001	83.9634760085006	ADARB2	anova	4.26314868095914e-37
94.3211104199465	3.06287348474231e-39	167.195036675908	83.5975183379538	FYN	anova	6.35730020493115e-37
93.5665267612444	5.97470449139334e-39	166.010063811867	83.0050319059337	HLA-A	anova	1.22379243180948e-36
91.3256450779847	4.36174540850053e-38	162.478169262835	81.2390846314174	NR3C1	anova	8.81808971092568e-36
90.9495069552167	6.09265760860105e-38	161.883433158753	80.9417165793764	GSTM1	anova	1.2159538588858e-35
90.8633327043795	6.57763269867253e-38	161.747100457084	80.8735502285419	SNX9	anova	1.29612668633209e-35
90.1151864347984	1.27937526142476e-37	160.562280056373	80.2811400281867	C8orf59	anova	2.48950433682491e-35
88.0584892095128	7.99180238891006e-37	157.293924864966	78.6469624324829	PIK3IP1	anova	1.53590602207609e-34
87.7038328401607	1.0966017345201e-36	156.728661344297	78.3643306721483	TNFAIP3	anova	2.08180478064322e-34
87.2628119236132	1.62553666565423e-36	156.025059745266	78.0125298726329	NAP1L4	anova	3.04876256316137e-34
87.2008123271541	1.71805231625654e-36	155.926084887571	77.9630424437855	EMB	anova	3.18391909609113e-34
87.1287241913613	1.83227229313703e-36	155.810985931483	77.9054929657415	CTLA4	anova	3.35564503379578e-34
85.3750096994882	8.78602254110467e-36	153.004634492611	76.5023172463056	SYTL3	anova	1.59037224299275e-33
84.6623464048931	1.66292525052977e-35	151.860739795277	75.9303698976383	MCL1	anova	2.97548935344792e-33
84.6461317891416	1.68725114869877e-35	151.83469035542	75.91734517771	BTF3	anova	2.98470893543111e-33
82.9459357776255	7.74829639015913e-35	149.097464354433	74.5487321772165	STK17B	anova	1.35525539219783e-32
82.8891657547705	8.15333823697644e-35	149.00586921092	74.5029346054601	CD5	anova	1.41025573705569e-32
82.8252626591318	8.63469609960724e-35	148.902749894504	74.4513749472522	RPS13	anova	1.47710235365479e-32
82.4900764988737	1.16666517969154e-34	148.361598976954	74.180799488477	STK17A	anova	1.97407357089762e-32
82.4501028843324	1.20930755569572e-34	148.297032498007	74.1485162490033	DNAJA1	anova	2.02422480855002e-32
82.3074531022205	1.37460965614338e-34	148.066568630637	74.0332843153186	LY6E	anova	2.27644133161532e-32
81.0644177456516	4.20203034954711e-34	146.054884574015	73.0274422870077	LDHA	anova	6.88557962646314e-32
80.9721703309569	4.56564619653609e-34	145.905347775954	72.9526738879768	LCP2	anova	7.40348066057055e-32
80.8948064636133	4.89477995084951e-34	145.779911466227	72.8899557331137	TPM3	anova	7.8553648963788e-32
80.3631645117642	7.89873300236723e-34	144.917266653722	72.4586333268608	EMP3	anova	1.25468955763113e-31
80.3237635670905	8.18399046717927e-34	144.85328924053	72.4266446202649	HSPA5	anova	1.28687050103616e-31
79.7889951530366	1.32482938561402e-33	143.984338922589	71.9921694612943	RPS23	anova	2.06236190458534e-31
79.7610347501602	1.35863104889998e-33	143.938874086163	71.9694370430817	RHOA	anova	2.09404054833921e-31
79.4702879184523	1.76563246228522e-33	143.465920089907	71.7329600449535	EIF5	anova	2.69466671964647e-31
79.2191818239961	2.21419910152792e-33	143.057174452492	71.5285872262459	ATP5EP2	anova	3.34645023431895e-31
79.1265963855253	2.40699214042783e-33	142.906401374372	71.4532006871862	HLA-DRB5	anova	3.60285063942692e-31
77.8119566396479	7.8842365880333e-33	140.761797678225	70.3808988391127	NACA	anova	1.16889439015157e-30
77.7378545769261	8.43004112592371e-33	140.640704445489	70.3203522227444	MT1E	anova	1.23802311516278e-30
77.6987064003062	8.73350356645614e-33	140.576721788672	70.2883608943358	EIF4G2	anova	1.27060233662638e-30
77.4729400831473	1.07096891324877e-32	140.207614213137	70.1038071065684	LGALS3	anova	1.54368269190218e-30
77.3742449521211	1.17087794666104e-32	140.046191443839	70.0230957219194	ZFP36L1	anova	1.67220706382316e-30
76.8125117749029	1.9456511879116e-32	139.126682323853	69.5633411619267	DUSP4	anova	2.75345018565636e-30
76.7940316029034	1.9784426949217e-32	139.096410014732	69.548205007366	RPS16	anova	2.77463220106721e-30
76.6611213458014	2.23116561153123e-32	138.878649119915	69.4393245599575	HSP90AA1	anova	3.10112098881309e-30
76.5923665315242	2.37433886496182e-32	138.765972567607	69.3829862838033	HNRNPA2B1	anova	3.27091443458944e-30
74.0612247317257	2.35253181879699e-31	134.60442331662	67.30221165831	ARPC4	anova	3.21244410729937e-29
73.7466271406712	3.13002778894553e-31	134.085341756541	67.0426708782707	CCT8	anova	4.22614692352253e-29
73.7399072876267	3.14918123677403e-31	134.074249642406	67.0371248212028	IFITM1	anova	4.22614692352253e-29
73.6675095963701	3.36312940343331e-31	133.954734698972	66.9773673494858	JAK1	anova	4.47468678831165e-29
73.5680824889526	3.68087633926048e-31	133.790564033535	66.8952820167677	RPL23A	anova	4.85594931976847e-29
73.1012795765703	5.62462278848836e-31	133.019249094041	66.5096245470206	KIAA1551	anova	7.3578573906217e-29
73.0218444424573	6.04559842038426e-31	132.887905943165	66.4439529715827	ABRACL	anova	7.83319720902321e-29
73.0140391610768	6.08862890917845e-31	132.874998781558	66.4374993907791	KMT2E	anova	7.83319720902321e-29
72.759751835118	7.67159625242201e-31	132.454360021291	66.2271800106457	RPS3A	anova	9.7888310542175e-29
72.5869962081773	8.97614665539459e-31	132.168437209036	66.0842186045182	PCBP1	anova	1.13602987792299e-28
72.013961581917	1.5115779835262e-30	131.21913847832	65.6095692391599	FURIN	anova	1.8976398765768e-28
71.8819455019882	1.70450418913712e-30	131.00024530193	65.5001226509651	RPL7	anova	2.12272133698381e-28
71.2003899931648	3.16999851032841e-30	129.869019420866	64.9345097104331	PCED1B-AS1	anova	3.91645768335575e-28
70.9092131007258	4.13284829379513e-30	129.385142993731	64.6925714968656	YWHAB	anova	5.06583066059125e-28
70.6788883542911	5.09795956587757e-30	129.002139993689	64.5010699968445	IL2RB	anova	6.19999504390751e-28
70.2893792240141	7.27105852717763e-30	128.353928199371	64.1769640996855	RPS27	anova	8.77430760407552e-28
69.8100813819884	1.12576691187098e-29	127.555421921211	63.7777109606053	PDIA3	anova	1.34806257823812e-27
69.6857357878491	1.26101626502116e-29	127.348106118718	63.6740530593589	AREG	anova	1.49849161813621e-27
69.468891109803	1.53696603682449e-29	126.986415793001	63.4932078965005	ANXA2	anova	1.81257199206416e-27
68.781274639468	2.87969890456549e-29	125.838188062198	62.919094031099	EEF1B2	anova	3.3705468306294e-27
68.7420494152387	2.98476013946547e-29	125.772627306012	62.8863136530061	SLC25A3	anova	3.46744485754171e-27
68.4630019630389	3.85160617654739e-29	125.306042684051	62.6530213420254	ITGB2	anova	4.44132987780098e-27
68.3754549878639	4.17244418125033e-29	125.159591207733	62.5797956038666	ND3	anova	4.77591460070028e-27
67.8415129820669	6.7983376062347e-29	124.265696524331	62.1328482621654	CXCR6	anova	7.72479719096755e-27
67.3604336350111	1.05571536239171e-28	123.459271663364	61.7296358316822	NBL1	anova	1.19089282944578e-26
66.9973458878355	1.47192893120188e-28	122.849986546244	61.4249932731218	TSC22D3	anova	1.64845450877839e-26
66.4560861315195	2.4164569880019e-28	121.940681221183	60.9703406105917	SEMA4D	anova	2.68692756658754e-26
66.4388765534774	2.45486031433172e-28	121.911749119278	60.9558745596389	CD6	anova	2.71027024916326e-26
65.6886116331591	4.88318116478811e-28	120.649209699199	60.3246048495996	THEMIS	anova	5.35327332339835e-26
65.5554977081382	5.51727018162731e-28	120.424956889181	60.2124784445903	EIF4H	anova	5.96439895259669e-26
65.56124002522	5.48828696152881e-28	120.43463234441	60.2173161722052	SNHG9	anova	5.96439895259669e-26
65.4410877983513	6.12777313793131e-28	120.232153898354	60.1160769491769	CCSER2	anova	6.57869271987425e-26
65.4159771598834	6.27057105478757e-28	120.189830124382	60.094915062191	SRSF2	anova	6.68588901437521e-26
65.3884518480752	6.43093190482722e-28	120.143433354679	60.0717166773397	PDCD4	anova	6.81022564370377e-26
65.0400846292741	8.85330945206468e-28	119.555945394624	59.7779726973122	CORO1A	anova	9.31212623245209e-26
64.9081104044769	9.99346588409896e-28	119.33324841749	59.666624208745	CPNE7	anova	1.04408243904543e-25
64.8104526859204	1.09308080029544e-27	119.168410246493	59.5842051232467	GEM	anova	1.1343992545466e-25
64.5915612618623	1.33641620885475e-27	118.798791743021	59.3993958715107	ARF1	anova	1.37774775650608e-25
64.4608871801412	1.50682711444306e-27	118.578038898331	59.2890194491657	ARL6IP5	anova	1.54320905858784e-25
64.300014878749	1.74679542231377e-27	118.306170824901	59.1530854124507	ICA1	anova	1.77153442227624e-25
64.2964474430114	1.75252971690461e-27	118.300140740482	59.1500703702411	CAPN2	anova	1.77153442227624e-25
64.1903546229961	1.93195738671391e-27	118.120785754357	59.0603928771784	TOX	anova	1.940308428321e-25
64.1149354419798	2.07058967645202e-27	117.993256750114	58.9966283750572	UBE2D3	anova	2.06620958290568e-25
63.9468983375483	2.41635444773957e-27	117.709029255246	58.8545146276229	CREM	anova	2.39588469350076e-25
63.8703110232395	2.592583356503e-27	117.579445030648	58.7897225153242	IPCEF1	anova	2.55435095637229e-25
63.8558444870816	2.62728875209746e-27	117.55496511701	58.7774825585049	SURF4	anova	2.57226440276108e-25
63.7116064515327	2.99981019787602e-27	117.310840071375	58.6554200356875	PPP2CA	anova	2.918627834396e-25
63.6639655636984	3.13412532806672e-27	117.230187571384	58.6150937856921	RPL9	anova	3.03036825975246e-25
63.4434180784424	3.83878643808993e-27	116.856690228119	58.4283451140593	SSB	anova	3.68878941245345e-25
63.2517711222817	4.57878058586196e-27	116.531966559743	58.2659832798717	HERPUD1	anova	4.37287591289037e-25
62.792899391532	6.98437679817241e-27	115.753820521015	57.8769102605076	NCOR1	anova	6.62962156202134e-25
62.6244055632953	8.15622530316618e-27	115.467864701957	57.7339323509784	PSPH	anova	7.69502783602351e-25
62.39472810406	1.00770711301062e-26	115.077875611602	57.5389378058009	MATR3	anova	9.44998592062426e-25
62.3349762919534	1.0647133533163e-26	114.976380650779	57.4881903253897	PCBP2	anova	9.92478609046399e-25
62.0474155367787	1.38762152460992e-26	114.487712250706	57.2438561253532	RASSF5	anova	1.28578001628587e-24
61.45763794403	2.38969316110743e-26	113.484353602922	56.7421768014611	NINJ2	anova	2.20120434550055e-24
61.2863707874403	2.79852115839417e-26	113.192704015167	56.5963520075837	MIR4435-1HG	anova	2.56262228663071e-24
60.257496293968	7.23220358224284e-26	111.437968523612	55.7189842618062	SLC9A3R1	anova	6.583842875133e-24
60.1578130346247	7.9295648180989e-26	111.267715790838	55.6338578954191	ANXA1	anova	7.17671718158986e-24
60.0688214024557	8.60883508085329e-26	111.115687225866	55.5578436129328	JUNB	anova	7.74645871119325e-24
60.0353606393585	8.87905466000042e-26	111.058515740806	55.529257870403	RPL6	anova	7.94369217771417e-24
59.9156630507938	9.91714139403732e-26	110.853959089157	55.4269795445785	PTPRC	anova	8.82172229034165e-24
59.5840295019672	1.34731159167979e-25	110.286890041881	55.1434450209406	RPL4	anova	1.19168179248178e-23
59.5415772437989	1.40122477211786e-25	110.214265247266	55.107132623633	ARHGDIB	anova	1.23236531229146e-23
59.5154653057867	1.43545387241e-25	110.169590602433	55.0847953012167	WSB1	anova	1.25537699055093e-23
59.4941096141943	1.46406972027349e-25	110.133051163886	55.0665255819428	TMEM59	anova	1.27324990701103e-23
59.4595274707225	1.51162505016178e-25	110.073877147731	55.0369385738656	TYMP	anova	1.30693498824141e-23
59.4538390731394	1.51959422413885e-25	110.064143147939	55.0320715739693	SLC7A5	anova	1.30693498824141e-23
59.2689881861565	1.80278230188956e-25	109.747749157068	54.8738745785342	KLF6	anova	1.54197319195136e-23
59.2258067736493	1.87621531316443e-25	109.673817650849	54.8369088254247	CAP1	anova	1.59601332131315e-23
58.6511477717464	3.19246656206116e-25	108.689161634773	54.3445808173866	CMTM3	anova	2.70093081367424e-23
58.645029683085	3.2105906446948e-25	108.678670771603	54.3393353858016	RAP1A	anova	2.70158186843049e-23
58.5870404478347	3.38757638296417e-25	108.579226837032	54.2896134185159	EML4	anova	2.83518287922598e-23
58.3180870643355	4.34506248566142e-25	108.117814914289	54.0589074571445	TBC1D10C	anova	3.61709025210114e-23
58.2341073341862	4.69634094115024e-25	107.973675897787	53.9868379488937	SBDS	anova	3.88872018249393e-23
58.0409304985929	5.61615423572431e-25	107.641998769628	53.8209993848142	DHRS7	anova	4.6257498935196e-23
57.9269541723753	6.24136600114583e-25	107.44622921548	53.7231146077402	RPS3	anova	5.11364971262301e-23
57.7066006976316	7.65461661730948e-25	107.067581349558	53.533790674779	ACTR3	anova	6.23871292574119e-23
57.5203081843499	9.09671579024193e-25	106.747296638329	53.3736483191646	MT1L	anova	7.37544659930709e-23
57.2320817168425	1.18822185349871e-24	106.251461233524	53.1257306167618	CACYBP	anova	9.58396351990382e-23
57.0881245421541	1.35786674651787e-24	106.003675409664	53.0018377048322	ITM2B	anova	1.08958307438369e-22
57.0196965701604	1.44680885043762e-24	105.885862056506	52.9429310282529	PBXIP1	anova	1.1549986346032e-22
56.901702789559	1.61409673562224e-24	105.682662245947	52.8413311229733	BTN3A2	anova	1.28197162670569e-22
56.8837407754995	1.64120881575805e-24	105.651724078954	52.8258620394769	HSPE1	anova	1.29688820481754e-22
56.6318862113717	2.07308386441392e-24	105.217774794201	52.6088873971004	RGS1	anova	1.62988366249149e-22
56.5912764723611	2.15267515346147e-24	105.147777457321	52.5738887286606	RHOH	anova	1.68395447808717e-22
56.2211585235124	3.03485398082496e-24	104.509485607898	52.2547428039492	TOX2	anova	2.3621785959751e-22
56.0817050500259	3.45427183211313e-24	104.268832661468	52.1344163307342	PELO	anova	2.67525619952762e-22
55.801849317908	4.47926393340929e-24	103.785630608374	51.8928153041869	RPL30	anova	3.45191592333576e-22
55.79259437359	4.51792839581103e-24	103.769645011884	51.8848225059422	MAP1LC3B	anova	3.46456114963499e-22
55.6755523437011	5.03672651639492e-24	103.567451600033	51.7837258000164	S100A4	anova	3.84346674905489e-22
55.459048430362	6.15877127427419e-24	103.19327543834	51.5966377191701	FOS	anova	4.67676060617689e-22
55.2656790210803	7.37100850139023e-24	102.858906618109	51.4294533090545	RPL34	anova	5.57012084180299e-22
55.2599797411096	7.41015186221015e-24	102.849049077622	51.4245245388112	HNRNPK	anova	5.57264898739253e-22
55.0630362464722	8.89862004277326e-24	102.508325014173	51.2541625070864	PRKCH	anova	6.65984702912747e-22
55.0050164062782	9.39173845613064e-24	102.407914461202	51.2039572306012	KIF5B	anova	6.99527237065003e-22
54.9419880402472	9.95848538696175e-24	102.298819134406	51.1494095672028	TXNL1	anova	7.38208295327779e-22
54.9331199381745	1.00409289676858e-23	102.283467990668	51.1417339953339	APBB1IP	anova	7.40792138578035e-22
54.9166793659079	1.01955834531566e-23	102.25500758729	51.1275037936451	HSPA8	anova	7.48653998185323e-22
54.8630298155099	1.07170452961498e-23	102.162126099586	51.0810630497932	PFKFB3	anova	7.83249972418609e-22
54.8185881147388	1.11691768289391e-23	102.085176162777	51.0425880813883	CRIP1	anova	8.12479325682687e-22
54.7237283693172	1.21991649317942e-23	101.920899079137	50.9604495395686	TGIF1	anova	8.83276281363907e-22
54.5760825103035	1.39947734082545e-23	101.665128187361	50.8325640936804	CNN2	anova	1.00859554465878e-21
54.5676408801307	1.41050905340348e-23	101.650501602044	50.8252508010218	SASH3	anova	1.01186149466967e-21
54.4343716639472	1.59666948885846e-23	101.419547717289	50.7097738586447	XRN2	anova	1.14015385014035e-21
54.16034967852	2.06037115629649e-23	100.944423288179	50.4722116440897	SEPT7	anova	1.46455697671541e-21
54.125505310222	2.12827929926001e-23	100.883983024711	50.4419915123556	EVI2B	anova	1.50595108416276e-21
53.849693542543	2.75122765849677e-23	100.405375631929	50.2026878159647	SLFN5	anova	1.93793488505969e-21
53.588136522418	3.50992887026322e-23	99.9511913970473	49.9755956985237	ATP6AP2	anova	2.46121904159404e-21
53.4225701845844	4.09515636015551e-23	99.663534035403	49.8317670177015	RORA	anova	2.8587129622664e-21
53.3485084088175	4.38766380063187e-23	99.534818490847	49.7674092454235	JAK3	anova	3.0492304635909e-21
53.3138754586801	4.53153796836555e-23	99.474619820983	49.7373099104915	UBA2	anova	3.13522006904651e-21
52.9466949727672	6.38032634072078e-23	98.8360611216241	49.4180305608121	HSP90AB1	anova	4.39480266132745e-21
52.8005383406319	7.31158767583024e-23	98.5817146350275	49.2908573175137	CYTIP	anova	5.01407424447794e-21
52.7461410590954	7.69194651128945e-23	98.4870263671459	49.243513183573	SNORD3A	anova	5.25177769040539e-21
52.6478111049274	8.43048065800448e-23	98.3158318176336	49.1579159088168	PHYKPL	anova	5.73088613114218e-21
52.2784351074988	1.18977860775261e-22	97.6723541027572	48.8361770513786	RPS10P7	anova	8.05273199429777e-21
52.1566303746913	1.33296297387032e-22	97.4600282523227	48.7300141261613	SYNRG	anova	8.98278554728972e-21
51.8986389999104	1.69579987253786e-22	97.0100870704096	48.5050435352048	TOB1	anova	1.13786709550849e-20
51.7615715217613	1.92725072298199e-22	96.770917799398	48.385458899699	PGK1	anova	1.28761854097256e-20
51.5800018777762	2.28326823819612e-22	96.4539668813558	48.2269834406779	U2AF1	anova	1.51895883179483e-20
51.4122993870888	2.67035117938778e-22	96.1610912530275	48.0805456265137	H2AFZ	anova	1.76890880040552e-20
51.1037324236836	3.56242289954733e-22	95.6218798547975	47.8109399273988	CXCR4	anova	2.34984056259548e-20
51.0793232755216	3.64459865885538e-22	95.5792073441616	47.7896036720808	SON	anova	2.39390157478488e-20
50.9326346657397	4.18000227213769e-22	95.3227072471866	47.6613536235933	CCND3	anova	2.73403762060368e-20
50.9099099054082	4.26971924037662e-22	95.2829620108417	47.6414810054208	FABP5	anova	2.78103428514405e-20
50.7037189800859	5.17718679806296e-22	94.9222312173668	47.4611156086834	AHNAK	anova	3.35805278689358e-20
50.6755500411843	5.31532167567711e-22	94.8729348292234	47.4364674146117	RPS27A	anova	3.43334491806081e-20
50.6616260014553	5.38495941967512e-22	94.8485660716082	47.4242830358041	PRNP	anova	3.46395302835052e-20
50.533731266201	6.06889863360692e-22	94.6246939273905	47.3123469636952	SPCS1	anova	3.88784135923288e-20
50.4338160546508	6.66320407538317e-22	94.4497469966672	47.2248734983336	YBX1	anova	4.25106958366761e-20
50.2862354246865	7.64930017406824e-22	94.1912577826732	47.0956288913366	RBL2	anova	4.86027166570287e-20
50.1278178268806	8.87103529603355e-22	93.9136781659418	46.9568390829709	TAP1	anova	5.61363440867294e-20
50.1158771434438	8.97068070884956e-22	93.8927510881192	46.9463755440596	CD44	anova	5.65162434841859e-20
50.1119520599812	9.00367982532158e-22	93.8858719002064	46.9429359501032	ADAM19	anova	5.65162434841859e-20
49.9775932546955	1.02096500461302e-21	93.6503497554625	46.8251748777313	CALCOCO2	anova	6.38287639630957e-20
49.9107593636148	1.08684946872491e-21	93.5331639834339	46.766581991717	RPL3	anova	6.76759427185626e-20
49.8028160147796	1.20236982075451e-21	93.3438547518096	46.6719273759048	CSRNP1	anova	7.45708804768344e-20
49.6659722214644	1.36666092734258e-21	93.1037847168229	46.5518923584114	RPL10	anova	8.44238518092936e-20
49.4716592402445	1.63930500073182e-21	92.7627489192489	46.3813744596245	TPST2	anova	1.00865853543052e-19
49.4165025443532	1.72618611577477e-21	92.6659131056746	46.3329565528373	EIF3F	anova	1.05793461670338e-19
49.296090550409	1.93221376088295e-21	92.4544640331423	46.2272320165711	ANKRD32	anova	1.17955967120255e-19
49.2101536915731	2.09414852350352e-21	92.3035147606276	46.1517573803138	KDSR	anova	1.27342226817888e-19
49.1414680440199	2.23329527345955e-21	92.1828434268178	46.0914217134089	PLP2	anova	1.35275126544533e-19
49.0484441781616	2.43662448967234e-21	92.0193790793431	46.0096895396716	BCLAF1	anova	1.47019121824533e-19
48.4781223023679	4.15811938587361e-21	91.0163344229541	45.5081672114771	ELF1	anova	2.48959401845748e-19
48.4815304911664	4.1448554558259e-21	91.0223329063598	45.5111664531799	LINC00861	anova	2.48959401845748e-19
48.4194459613727	4.39325703891407e-21	90.9130545645244	45.4565272822622	RGS2	anova	2.62030008907185e-19
48.2138847614388	5.32713472301765e-21	90.5511101682339	45.275555084117	RBM39	anova	3.16517199363419e-19
