p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
4.93961168748259e-295	0.974708916383904	0.999	0.953	1.65664696774791e-290	CD69	Platelet
3.06642640625378e-240	-1.2182535159103	0.825	0.947	1.02841808812939e-235	CD2	Platelet
7.4319211185798e-183	-1.85435381828115	0.458	0.72	2.49251770474929e-178	CD27	Platelet
2.00277150690254e-177	0.962349697553925	0.974	0.823	6.71689507984972e-173	FOS	Platelet
2.75812789929483e-147	2.38564190316645	0.238	0.053	9.25020934865501e-143	CD9	Platelet
1.30869815474113e-140	-2.10006180351299	0.2	0.512	4.38911187137081e-136	CD28	Platelet
8.85823652238272e-140	1.09079868468898	0.834	0.607	2.97087536487672e-135	FOSB	Platelet
4.12759597549836e-105	-1.70137990493129	0.17	0.454	1.38431313826264e-100	CTLA4	Platelet
2.54993722399206e-102	-0.682190553518894	0.998	0.999	8.55197946182456e-98	HLA-A	Platelet
6.66656142297495e-102	-1.27747754318998	0.847	0.915	2.23583137003734e-97	CD74	Platelet
1.9979450883722e-99	1.10902085611929	0.71	0.482	6.70070823738267e-95	NR4A1	Platelet
9.97756548940683e-97	-1.86972821723549	0.167	0.425	3.34627591383726e-92	MIR4435-2HG	Platelet
9.64714137167635e-87	-1.32708960790511	0.338	0.568	3.23545827323281e-82	CYTOR	Platelet
3.34181828740719e-78	0.569471369754899	0.983	0.928	1.12077901723062e-73	DUSP1	Platelet
1.26237078238638e-71	-0.712610555154675	0.98	0.986	4.23373912996744e-67	PTPRCAP	Platelet
5.00887168534387e-70	-1.22627582022228	0.574	0.702	1.67987538583063e-65	UCP2	Platelet
1.4761456464251e-69	0.867236871504016	0.892	0.795	4.9506972689805e-65	JUN	Platelet
1.41342890304712e-68	-0.395413405815166	1	1	4.74035785503944e-64	B2M	Platelet
3.2261385699666e-67	-0.839186997006855	0.823	0.886	1.0819823535954e-62	LIMD2	Platelet
3.92927155652605e-67	-1.61755133731447	0.162	0.372	1.31779909462771e-62	HLA-DRB1	Platelet
3.85140054537706e-65	-0.540620471130355	0.999	1	1.29168271490856e-60	HLA-B	Platelet
4.08237836747918e-63	-1.12456665232509	0.838	0.899	1.36914805688517e-58	COTL1	Platelet
4.69410586357796e-63	-1.50202236577861	0.277	0.472	1.57430922452678e-58	GBP5	Platelet
1.65760357258798e-62	-1.60416477835442	0.244	0.442	5.55927086174556e-58	TIGIT	Platelet
7.23615848919605e-62	-0.651091761364779	0.977	0.987	2.42686283410657e-57	RAC2	Platelet
1.76159485269408e-60	-1.82261952877692	0.065	0.247	5.90803681696539e-56	HLA-DRA	Platelet
6.77186244522736e-60	-1.71566239209907	0.165	0.354	2.27114722688035e-55	CD38	Platelet
2.16108037316149e-59	-1.28575851245234	0.361	0.537	7.24783135550902e-55	GBP2	Platelet
1.03809139282092e-58	0.53439945386796	0.837	0.642	3.48155091324278e-54	IL7R	Platelet
3.28678910876845e-56	-0.918197188759153	0.629	0.746	1.10232333129876e-51	ISG20	Platelet
4.83529845165378e-56	-0.589964175089847	0.993	0.996	1.62166239471564e-51	ARHGDIB	Platelet
3.48330904848553e-55	-1.30299252312765	0.318	0.507	1.16823218868108e-50	MT2A	Platelet
4.75634677490012e-55	1.13072960785084	0.402	0.232	1.595183581366e-50	EGR1	Platelet
6.28607684521151e-55	-0.819288844799429	0.776	0.841	2.10822445234704e-50	PSMB9	Platelet
2.01941459309806e-54	0.768790079887442	0.665	0.49	6.77271266233228e-50	MYADM	Platelet
2.16372003508033e-54	-0.664827617414723	0.845	0.893	7.2566842536524e-50	GMFG	Platelet
3.05953821269724e-54	-0.603772133005428	0.965	0.98	1.0261079257744e-49	CD3D	Platelet
1.50741390782683e-52	-1.67423823537	0.139	0.317	5.05556476406962e-48	PDCD1	Platelet
3.2005168831941e-52	-1.37662728355138	0.179	0.363	1.07338935228564e-47	DUSP4	Platelet
8.22894882791128e-52	-1.99566487404776	0.081	0.245	2.75982485790488e-47	GZMK	Platelet
1.41143548352461e-51	-1.86876538914989	0.076	0.239	4.73367232464483e-47	GZMH	Platelet
5.46124128646622e-51	-0.850637785354763	0.574	0.702	1.83159110265504e-46	CTSC	Platelet
5.72293230524549e-51	-1.05536895950204	0.607	0.706	1.91935703653323e-46	CST7	Platelet
6.42467778277233e-51	0.552476266300058	0.855	0.764	2.15470843478618e-46	PPP1R15A	Platelet
7.81513539304489e-51	-0.476450835709683	0.96	0.979	2.6210401081194e-46	LAPTM5	Platelet
2.87135438352917e-50	-0.673870438717679	0.996	0.999	9.62994833148015e-46	PFN1	Platelet
4.65337953007918e-50	-1.37221090231656	0.297	0.462	1.56065042679796e-45	CXCR6	Platelet
6.47755323290092e-50	-0.724055712630609	0.774	0.846	2.17244180325031e-45	LAT	Platelet
7.51053948721044e-49	-0.602873895569948	0.894	0.934	2.51888473322064e-44	SUMO2	Platelet
1.35260161580198e-48	-1.60938655319001	0.276	0.442	4.5363552990767e-44	LAG3	Platelet
8.90700062637179e-48	-1.19236830151495	0.245	0.417	2.98722987007257e-43	ARID5B	Platelet
1.16624174171805e-47	-0.595023884291672	0.933	0.955	3.91134155337398e-43	ATP5MG	Platelet
3.12509637763841e-47	-0.792365186881066	0.65	0.746	1.04809482313237e-42	PSMB8	Platelet
4.34415461248195e-47	-0.850588665316239	0.503	0.642	1.4569425739342e-42	TAP1	Platelet
1.30356399277076e-46	1.95090541940717	0.119	0.037	4.37189291895457e-42	KIR2DL4	Platelet
1.92105246159818e-46	-0.68274652914346	0.914	0.939	6.44282574570797e-42	ARPC1B	Platelet
3.54794317814433e-46	-0.533478606660187	0.882	0.934	1.18990918308604e-41	LCK	Platelet
6.66687497459601e-46	1.73617984586977	0.11	0.032	2.23593652898001e-41	TRDC	Platelet
9.18839960252826e-46	-0.620916111388965	0.899	0.935	3.08160545869593e-41	ARPC3	Platelet
1.72391240577644e-45	-0.993999339018051	0.861	0.885	5.78165742649301e-41	RARRES3	Platelet
4.2016863515182e-45	-0.79414251593467	0.989	0.992	1.40916156857217e-40	GAPDH	Platelet
4.25303718517539e-45	-0.699801998961599	0.715	0.81	1.42638361116412e-40	GIMAP4	Platelet
5.52469498122218e-45	-1.45236925354592	0.178	0.34	1.85287220280229e-40	HLA-DPB1	Platelet
6.88222191356786e-45	-0.373577942080032	0.99	0.995	2.30815958537239e-40	HLA-E	Platelet
7.44692231573356e-45	0.458622620286018	0.976	0.96	2.49754880625072e-40	JUNB	Platelet
