Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	76/158	5.97082254181746e-100	1.30163931411621e-97	87.4873358348968	19988.3737503252	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	82/232	2.73880141461089e-94	2.98529354192587e-92	52.9508910891089	11407.500551194	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;ACE;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;TNF;RPS5;RPS2;RPS3;RPL13A;RPS3A;IL2;NFKBIA;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Apoptosis	11/142	6.00199774277405e-06	0.000436145169308248	6.02396331403965	72.4286300679965	ERN1;TNF;LMNA;AKT3;GADD45B;JUN;NFKBIA;TRADD;MCL1;FOS;TUBA1A	3	KEGG_2021_Human
Salmonella infection	14/249	1.39650131373496e-05	0.000679222971564226	4.29840819542947	48.0517135843568	AHNAK;AKT3;MYC;S100A10;JUN;TUBB2A;FOS;TUBA1A;TNF;RPS3;TCF7;NFKBIA;TRADD;DYNLT3	4	KEGG_2021_Human
Legionellosis	7/57	1.55785085221153e-05	0.000679222971564226	9.93949458483755	110.026410675869	CLK1;EEF1A1;NFKBIA;EEF1G;HSPA1B;TNF;CR1	5	KEGG_2021_Human
Colorectal cancer	8/86	3.04893883649916e-05	0.00110778111059469	7.29765886287625	75.8820191061408	JUN;TGFA;AREG;AKT3;MYC;GADD45B;FOS;TCF7	6	KEGG_2021_Human
IL-17 signaling pathway	8/94	5.80059542224736e-05	0.00180647114578561	6.61611054937647	64.5399261418652	JUN;NFKBIA;TRADD;TNFAIP3;TNF;JUND;FOS;FOSB	7	KEGG_2021_Human
MAPK signaling pathway	14/294	8.58637704344818e-05	0.00233978774433963	3.59925925925926	33.698959527259	HSPA1B;AKT3;FLT3LG;MYC;JUND;GADD45B;JUN;DUSP1;TGFA;AREG;FOS;TNF;NR4A1;TRADD	8	KEGG_2021_Human
Chagas disease	8/102	0.000103642237792188	0.00235440653521849	6.05057045945113	55.5113556613656	TNF;AKT3;ACE;JUN;IL2;NFKBIA;FOS;PLCB1	9	KEGG_2021_Human
NF-kappa B signaling pathway	8/104	0.000118800329758731	0.00235440653521849	5.92391304347826	53.5407192884186	TNF;GADD45B;NFKBIA;TRADD;TNFAIP3;LTB;CD40LG;TNFSF13B	10	KEGG_2021_Human
T cell receptor signaling pathway	8/104	0.000118800329758731	0.00235440653521849	5.92391304347826	53.5407192884186	CD4;TNF;AKT3;JUN;IL2;NFKBIA;FOS;CD40LG	10	KEGG_2021_Human
TNF signaling pathway	8/112	0.000198933441200707	0.00361395751514618	5.4659977703456	46.5841860343213	TNF;AKT3;JUNB;JUN;NFKBIA;TRADD;TNFAIP3;FOS	12	KEGG_2021_Human
Pathways in cancer	19/531	0.000226738512566498	0.00380223044149973	2.68923938679245	22.567325475841	AKT3;MYC;JUN;FOS;WNT7A;PLCB1;IL5RA;IL23A;FLT3LG;GADD45B;MGST3;TGFA;PTGER2;PTGER4;CXCR4;TCF7;IL7R;IL2;NFKBIA	13	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	10/193	0.000454190497699639	0.00679026127603701	3.89553667584061	29.9839218343393	AKT3;MYC;JUN;RPS27A;FOS;ZFP36;TCF7;NFKBIA;TRADD;UBA52	14	KEGG_2021_Human
Osteoclast differentiation	8/127	0.000467219812571354	0.00679026127603701	4.77335281938863	36.6054619378415	TNF;AKT3;JUND;JUNB;JUN;NFKBIA;FOS;FOSB	15	KEGG_2021_Human
C-type lectin receptor signaling pathway	7/104	0.000710596853111667	0.00968188212364646	5.11120622278462	37.0532054955776	IL23A;TNF;AKT3;EGR3;JUN;IL2;NFKBIA	16	KEGG_2021_Human
Leishmaniasis	6/77	0.000792663291334999	0.0101647410300606	5.9717296585267	42.6388187603552	JUN;EEF1A1;NFKBIA;TNF;CR1;FOS	17	KEGG_2021_Human
Measles	8/139	0.000848259682807771	0.0102733672695608	4.33344396504038	30.6475186269897	HSPA1B;AKT3;JUN;IL2;NFKBIA;TRADD;TNFAIP3;FOS	18	KEGG_2021_Human
Lipid and atherosclerosis	10/215	0.00104439609859931	0.0119830710260342	3.47356239985758	23.843631544678	HSPA1B;AKT3;XBP1;JUN;FOS;CD40LG;PLCB1;ERN1;TNF;NFKBIA	19	KEGG_2021_Human
