Gene	Rank
NDUFV2	0.403069913226756
HACD1	0.337348458375624
UGP2	0.284325566456129
NDUFC1	0.274844168920904
ELOVL5	0.271559904211328
COX7C	0.265358244102565
INPP1	0.257913329783873
PGAM1	0.244411756013209
ATP5F1E	0.24001622699861
COX8A	0.235015024511142
PKM	0.234105371522328
INPP5F	0.233265347837379
COX5B	0.232519260000449
ALDOA	0.22814919699293
GAPDH	0.227748768108658
COX5A	0.226382209208145
ATP5MC2	0.225038838203907
OGDH	0.22357821821578
UQCR10	0.219673985443962
NDUFA4	0.217487349660321
NDUFB1	0.214958114390334
NDUFB4	0.205055827783575
ATP5MF	0.202820663456742
UQCRH	0.19160557433141
ATP6V0E1	0.191121882453082
UQCRC2	0.185785159842419
ATP5MC3	0.181526408511815
UQCRFS1	0.178649732025958
ATP5F1A	0.175940018871719
NDUFA13	0.173825662968103
PGLS	0.17371854436387
COX6B1	0.170653730619315
ATP5ME	0.166709062821616
NDUFAB1	0.166324497182714
NDUFS6	0.16506493526583
PFKP	0.164326937790024
PGM2L1	0.161746947695807
SHMT2	0.161216378203382
NDUFB5	0.161033125658433
UQCRB	0.160221161358941
NDUFA1	0.160179596976006
NDUFA10	0.158022416739688
COX6A1	0.157415343538365
RPIA	0.156684988070048
UQCRC1	0.154138982894774
UQCR11	0.152300265163032
ATP6V0C	0.151401217902954
ENO1	0.150595227870373
DERA	0.150365700738197
HIBCH	0.149308275303257
NDUFB3	0.148350098999663
GPI	0.145875931876588
TKT	0.145691549475655
PCK2	0.14565463984916
OXCT1	0.144829762473997
TPI1	0.144526984104587
SUOX	0.143709337718721
ATP5PF	0.14319398910274
SDHB	0.140727014538704
ATP6V0B	0.140357677882035
COX7A2	0.138063406225181
SDHC	0.138035332990576
ATP5MC1	0.137421140996696
ALDH9A1	0.134354785795365
ATP5MG	0.134251087151607
PIP5K1B	0.133843711077108
COX10	0.133144726114957
NDUFS2	0.131571573991491
COX6C	0.130618199833221
NDUFA7	0.130505054042103
ALDH3A2	0.128282772328565
CRYL1	0.12754541282864
NDUFA12	0.125276428060764
MTMR6	0.124927371666279
PGM2	0.124095949598135
PI4K2A	0.122536808143651
NDUFS8	0.122062792401889
MDH1	0.121893459367453
B4GALT1	0.121834972307239
NDUFA11	0.12134357582332
CYC1	0.119232419169032
NDUFS7	0.119135207865091
PIK3C3	0.119015904841228
HADHA	0.118890157202806
UQCRQ	0.118274251727298
PAPSS1	0.117333590597979
MINPP1	0.115606294942696
PMM1	0.1148704671307
BDH2	0.112557093253316
GLUD1	0.111607962039379
ATP5PO	0.111019296521715
ABAT	0.1109754033344
NDUFC2	0.110561939713956
INPP5K	0.109664237967194
NDUFA6	0.109554323147152
TSTA3	0.109344097735022
COX7B	0.108272237455963
NDUFB11	0.107035470846476
ATP6V0A1	0.106757313666441
HK1	0.105878317582775
ATP6V1B2	0.104656348340991
NAGK	0.104216669184411
NDUFS3	0.10361487644522
UXS1	0.103087828841174
MDH2	0.102981335466048
ATP5F1D	0.102314573381003
NDUFA2	0.101505474536672
ATP6V1F	0.100878498333235
PFKL	0.0998026084593071
NDUFB6	0.0997193888283622
ATP6V1H	0.0991865858223901
ATP6V1C1	0.0980628741818753
ACLY	0.0963905526851302
GALM	0.0963768195911038
SDHA	0.0950516899927731
NDUFV1	0.094676101536291
MTMR14	0.0941816287520126
RENBP	0.0936343296145292
ADPGK	0.0934102093665892
TKFC	0.0921952938070108
PIP5K1C	0.0916183835410289
ACADVL	0.0912053786628826
NDUFS4	0.0911688765882358
AKR1A1	0.0910580097427969
CYB5R4	0.0904461193689234
ATP6V0D1	0.0888602308656897
PI4KB	0.0882663110616582
PLCB2	0.0875841962150961
PCCA	0.0871497833263095
ATP5F1C	0.086991749142587
HADHB	0.0860667828213828
PDHB	0.0856852247195089
GLYCTK	0.0848267429100362
ATP5F1B	0.0847630693348291
ATP6V1D	0.0846483300394344
HEXA	0.0829197076784838
ACAT2	0.0829087370233692
COX7A2L	0.0826009127994773
ACOX1	0.0815629124257018
PYGB	0.0810379600666522
ATP6V1E1	0.0810340292184864
MPST	0.0802585965806308
COX17	0.0800740276314048
ACSL4	0.078637014378888
LDHD	0.0776143065548369
PLCH2	0.0775472297354807
ETHE1	0.0771572073502413
IDH1	0.0763745570927409
AACS	0.0754269026562967
NDUFA8	0.0742404888100534
ALDOC	0.0738263982431034
MLYCD	0.0733519181121308
NDUFB10	0.0724040010452379
TCIRG1	0.0719239882091584
IDH3G	0.0717347002175057
G6PC3	0.0714275659886867
ATP5PB	0.0713820506423384
GNPDA1	0.0713813360001032
CAT	0.0713120485314471
PDHA1	0.071069312699492
ECHS1	0.0707193713465633
TALDO1	0.0702491312096981
NDUFB9	0.068748605164226
ATP5PD	0.068640268621466
HMGCL	0.0685755785313856
NDUFB8	0.0683340071110305
CMAS	0.0683258829285077
GMDS	0.0677332408837836
ALDH6A1	0.0674929537894177
GLB1	0.0674769913467127
GRHPR	0.0667730216899349
INPPL1	0.0662168030936999
TECR	0.0659148899012682
ABHD17A	0.0656262475441732
PIKFYVE	0.0652851120499849
NDUFA3	0.0644641728651567
CDIPT	0.0639307021465516
MCEE	0.0633851893505937
PTEN	0.0629964303713497
TIGAR	0.0629494580911199
IMPA1	0.0621111299869695
CA8	0.0616669622593778
PRPS1	0.0613605014719701
NDUFB2	0.0611884345328732
CS	0.061025786055755
IDNK	0.0610150902389689
ATP6V0A2	0.0606157691907837
BCKDHA	0.0601131651739586
NDUFB7	0.0590882228652081
PGD	0.0589694352111455
ECI1	0.0567981053284994
GMPPA	0.056190670121967
ACOX3	0.0561832916798336
NDUFS5	0.0553420812996344
PIK3CA	0.0548685879807876
KL	0.0548018606673655
ALDH3A1	0.0547995418547979
HMGCS1	0.054254668249412
ADH5	0.0538105853491989
ACO2	0.0525022108318538
MUT	0.0524210742153489
ECI2	0.0512098304913652
ACYP2	0.050968035673345
NDUFV3	0.0508521559692808
GAA	0.0507676330935182
ALDH5A1	0.0505965435131572
IMPAD1	0.0504734635865938
NDUFA5	0.0504627442849145
ACOT2	0.0488784662976386
COX15	0.0480999237573079
MTMR2	0.0478275290459894
MTMR1	0.047514627315142
PIP5K1A	0.0473996334417709
PGP	0.046594575941332
GLDC	0.046045876179191
ATP6V1A	0.0457323769576507
ENOSF1	0.0453829892968409
GCDH	0.0452469165386526
CPT2	0.045040740844371
NDUFA9	0.0439527014010954
UGDH	0.0422489583385179
NDUFS1	0.0414501079743396
SYNJ1	0.0413077904459059
ITPKB	0.0404209959985193
PCCB	0.0397459391299744
COX4I1	0.0395455093659759
PIP4K2C	0.0395133439879124
MTMR3	0.0394930762907975
PC	0.0393748135906412
NANS	0.0384654058501291
MECR	0.0384520063479286
ACSS1	0.0379699290088274
NANP	0.0366290247245221
INPP4B	0.0362615791297934
PPA2	0.0357288148333838
ACAA1	0.0354671192736464
ECHDC1	0.0353614296518199
FUK	0.0351978565299616
ELOVL1	0.0351406926374535
ACSL1	0.0344033695228993
FASN	0.0337613867982593
ITPK1	0.0336794624880815
AMT	0.0329845623427771
ATP6V1G3	0.0325227087440739
ENPP3	0.0325221790619596
ACOT1	0.0325220494111232
IDH3B	0.0316025723439286
ACADS	0.0304966196308556
PMM2	0.0293162142903849
ACAA2	0.029088204324324
ITPKC	0.0281692743595086
SORD	0.0280893489050883
AMDHD2	0.0277367502188328
INPP5A	0.0277215909985943
ABHD17C	0.027721493256431
PLCD3	0.0277211073450404
BDH1	0.025847323192319
SUCLG1	0.0255794337413033
PYGM	0.0255680077675241
IPPK	0.0255489219855404
INPP5E	0.0246583395106652
PIK3C2A	0.0245246455415328
XYLB	0.0241047710004869
H6PD	0.0239032055028274
GALT	0.0238024649998638
COX11	0.0237634778846005
B4GALT2	0.0232967504721655
TST	0.0230022259648526
ACADM	0.0229453426699721
ATP6V1C2	0.0219824371252936
ABHD17B	0.0219624752696398
ACSS2	0.0216350275036617
DLD	0.0207694201046333
BCKDHB	0.020624871480264
ATP6V1E2	0.0204264692215888
IDH3A	0.01888470371992
PFKFB4	0.0185861806406506
MTM1	0.0177897949004594
BPNT1	0.017113844688923
ALDH2	0.0162176593155375
SDHD	0.0159679443956451
UAP1L1	0.0157335559453642
HACD2	0.0156241115534528
G6PD	0.0154713337516011
SQOR	0.0151523919803992
GYS1	0.0138247464707236
PLCG1	0.0125761058327103
ATP6V0E2	0.0122868826753039
BPGM	0.0121670153891088
GANC	0.0107547388870962
ATP6V1G2	0.0106850030113548
GALK1	0.00974106380857592
PI4K2B	0.00935296277403327
FPGT	0.00815668013378021
PIK3CG	0.00707822705356266
HKDC1	0.0070644823109335
IPMK	0.00684331138773988
LHPP	0.00612270546170327
GLA	0.00583875618538896
SYNJ2	0.00573619277396817
HADH	0.00558429056610189
OCRL	0.00498854822284041
DCXR	0.00480478727633555
AMY2B	0.00468528308413565
DBT	0.00466951867475882
ACOT7	0.00354598491587486
MTMR4	0.00345103281313726
ENO3	0.00307488597053935
RPE	0.00287985880127329
HAGH	0.00210001445615257
ACAT1	0.00196106062128245
LDHB	0.00166750182270193
PPT1	0.00117700253670661
INPP5B	0.000983503125404138
HACD3	0.000330035801589882
THEM4	0.000103887461198465
CYP4A11	0
CYP4A22	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
CHIA	0
HAO2	0
HMGCS2	0
CA14	0
THEM5	0
PKLR	0
ATP6V1B1	0
LCT	0
G6PC2	0
GAD1	0
ACADL	0
PLCD4	0
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A1	0
AGXT	0
PLCH1	0
SI	0
COX7B2	0
UGT2B17	0
UGT2B15	0
UGT2B10	0
UGT2A3	0
UGT2B7	0
UGT2B11	0
UGT2B28	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
PDHA2	0
ADH4	0
ADH6	0
ADH1A	0
ADH1B	0
ADH1C	0
ADH7	0
TKTL2	0
ELOVL7	0
ACOT12	0
HK3	0
ELOVL2	0
PGK2	0
HMGCLL1	0
PRPS1L1	0
AKR1B10	0
ATP6V0A4	0
MGAM	0
MGAM2	0
GYG2	0
RGN	0
PFKFB1	0
PGAM4	0
GLUD2	0
CA1	0
CA3	0
ATP6V0D2	0
CA9	0
FBP2	0
ALDOB	0
LDHC	0
LDHAL6A	0
ALDH3B2	0
ALDH3B1	0
NDUFC2-KCTD14	0
TREH	0
OLAH	0
GAD2	0
OGDHL	0
PAPSS2	0
ACSM6	0
HOGA1	0
RPEL1	0
ENO4	0
ACSM4	0
PIK3C2G	0
PLCZ1	0
GYS2	0
LALBA	0
NDUFA4L2	0
ACSS3	0
ATP4B	0
PYGL	0
COX8C	0
LDHAL6B	0
CA12	0
ALDH1A3	0
ACSM5	0
ACSM2A	0
ACSM2B	0
CA7	0
CA5A	0
G6PC	0
HAO1	0
COX4I2	0
PCK1	0
ACSBG2	0
GAPDHS	0
ATP4A	0
COX7A1	0
CPT1C	0
COX6B2	0
INPP5J	0
ACACB	-0.000992097981346637
ACSL5	-0.00111737801720076
AGL	-0.00208119984211463
PI4KA	-0.00314512125478721
MCAT	-0.00351498014030376
