pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	2.72798639588945e-14	5.45597279177889e-13	0.97599468306432	0.727577033715997	1.79319479433639	120	NDUFV2,NDUFC1,COX7C,ATP5F1E,COX8A,COX5B,COX5A,ATP5MC2,UQCR10,NDUFA4,NDUFB1,NDUFB4,ATP5MF,UQCRH,ATP6V0E1,UQCRC2,ATP5MC3,UQCRFS1,ATP5F1A,NDUFA13,COX6B1,ATP5ME,NDUFAB1,NDUFS6,NDUFB5,UQCRB,NDUFA1,NDUFA10,COX6A1,UQCRC1,UQCR11,ATP6V0C,NDUFB3,ATP5PF,SDHB,ATP6V0B,COX7A2,SDHC,ATP5MC1,ATP5MG,COX10,NDUFS2,COX6C,NDUFA7,NDUFA12,NDUFS8,NDUFA11,CYC1,NDUFS7,UQCRQ,ATP5PO,NDUFC2,NDUFA6,COX7B,NDUFB11,ATP6V0A1,ATP6V1B2,NDUFS3,ATP5F1D,NDUFA2,ATP6V1F,NDUFB6,ATP6V1H,ATP6V1C1,SDHA,NDUFV1,NDUFS4,ATP6V0D1,ATP5F1C,ATP5F1B,ATP6V1D,COX7A2L,ATP6V1E1,COX17,NDUFA8,NDUFB10,TCIRG1,ATP5PB,NDUFB9,ATP5PD,NDUFB8
Nitrogen metabolism	0.00101355305887624	0.0101355305887624	0.45505986738723	-0.66418219343306	-1.94716936956646	17	GLUL,CA2,CA5B,CA6,CA4,CPS1
Fatty acid biosynthesis	0.0801953937814243	0.453141091658084	0.287805130535564	-0.496619143572716	-1.34555974608745	13	ACSL6,OXSM,ACSBG1,ACSL3
Glycolysis / Gluconeogenesis	0.0953815261044177	0.453141091658084	0.141225119642531	0.506529716836546	1.20416549106911	68	PGAM1,PKM,ALDOA,GAPDH,PFKP,ENO1,GPI,PCK2,TPI1,ALDH9A1,ALDH3A2,PGM2,MINPP1,HK1,PFKL,GALM,ADPGK,AKR1A1,PDHB,ALDOC,G6PC3,PDHA1
Pentose phosphate pathway	0.113285272914521	0.453141091658084	0.130105630751129	0.551274464343142	1.2364456207144	30	ALDOA,PGLS,PFKP,RPIA,DERA,GPI,TKT,PGM2,PFKL,GLYCTK,ALDOC,TALDO1,PRPS1,IDNK,PGD
Galactose metabolism	0.295687885010267	0.985626283367557	0.0718276293603809	0.497653205919444	1.12054277444635	31	UGP2,PFKP,PGM2,B4GALT1,HK1,PFKL,GALM
Ascorbate and aldarate metabolism	0.355578727841502	0.998998998998999	0.0635007968065945	0.488927528355054	1.0869285571818	27	ALDH9A1,ALDH3A2
Citrate cycle (TCA cycle)	0.454170957775489	0.998998998998999	0.0514264916187015	0.460661863153532	1.03321191197382	30	OGDH,PCK2,SDHB,SDHC,MDH1,MDH2,ACLY,SDHA,PDHB,IDH1,IDH3G,PDHA1
Sulfur metabolism	0.538194444444444	0.998998998998999	0.0489954089862481	0.53198544966365	0.995392930399106	9	SUOX,PAPSS1,MPST,ETHE1
Butanoate metabolism	0.701554404145078	0.998998998998999	0.0315649069021069	0.39990668361865	0.893677136293106	28	OXCT1,HADHA,BDH2,ABAT,ACAT2,AACS,ECHS1,HMGCL,HMGCS1,ALDH5A1
Starch and sucrose metabolism	0.711637487126674	0.998998998998999	0.0305608138615649	0.393113603265267	0.892533261383978	35	UGP2,PGM2L1,GPI,PGM2,HK1,PYGB,G6PC3
Pentose and glucuronate interconversions	0.725590955806783	0.998998998998999	0.0294936424723046	0.393574718432068	0.892425262402941	34	UGP2,CRYL1,AKR1A1
Propanoate metabolism	0.769467213114754	0.998998998998999	0.0263245268606861	0.376683617227953	0.850895483890245	32	HIBCH,HADHA,ABAT,PCCA,ACAT2,MLYCD,ECHS1,ALDH6A1,MCEE,BCKDHA,MUT,PCCB,ACSS1,ECHDC1,SUCLG1,ACADM,ACSS2,DLD,BCKDHB
Fatty acid elongation	0.835221421215242	0.998998998998999	0.0220834140571177	0.352237498459151	0.790028453322518	30	HACD1,ELOVL5
Fructose and mannose metabolism	0.850715746421268	0.998998998998999	0.020562605901185	0.343874832917544	0.779172045563284	33	ALDOA,PFKP,TPI1,PMM1,TSTA3,HK1,PFKL,TKFC,ALDOC,GMDS,TIGAR,GMPPA
Pyruvate metabolism	0.890593047034765	0.998998998998999	0.0176259777744384	0.331286458090189	0.759943031777087	39	PKM,PCK2,ALDH9A1,ALDH3A2,MDH1,MDH2,PDHB,ACAT2,LDHD,PDHA1,GRHPR
Glyoxylate and dicarboxylate metabolism	0.90259067357513	0.998998998998999	0.0176259777744384	0.320122934412086	0.715383260660755	28	SHMT2,MDH1,MDH2,PCCA,GLYCTK,ACAT2,CAT,GRHPR,MCEE,CS,ACO2,MUT,PGP,GLDC,PCCB
Amino sugar and nucleotide sugar metabolism	0.941056910569106	0.998998998998999	0.0129839954274655	0.305411528739144	0.708916876442004	48	UGP2,GPI,PGM2,PMM1,TSTA3,HK1,NAGK,UXS1,RENBP,CYB5R4,HEXA,GNPDA1,CMAS,GMDS
