Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Spliceosome	75/150	3.30934205300223e-19	1.0457520887487e-16	0	0	4.64562002275313	197.682129882554	TCERG1;RBM25;DDX46;EIF4A3;DDX42;HNRNPU;PRPF19;USP39;PQBP1;EFTUD2;MAGOH;DHX15;DHX16;CTNNBL1;RBM17;THOC3;PRPF40A;THOC2;PLRG1;WBP11;CRNKL1;CDC40;PRPF6;DDX39B;SYF2;SNRPG;SRSF2;SRSF3;SRSF4;SNRPA1;SRSF5;SRSF6;SLU7;SNRPB;SRSF9;RBM22;SF3B4;DDX5;SF3B2;DHX8;SRSF1;U2AF1;PRPF8;ZMAT2;PUF60;PCBP1;TRA2B;SNRPB2;HNRNPA1;SF3B1;SF3A3;HSPA8;HNRNPA3;SF3A1;PRPF38A;SF3A2;HSPA1L;FUS;HSPA6;CDC5L;LSM4;LSM3;U2SURP;HNRNPM;LSM8;SNRNP40;HNRNPK;LSM6;SNW1;RNU5A-1;ACIN1;HNRNPC;RBMX;HSPA1A;RNU4-2
Ribosome	73/158	2.48462792484419e-16	3.92571212125382e-14	0	0	3.98505835534896	143.188082473443	RPL5;RPL30;RPL3;RPL32;RPL34;RPLP1;RPLP0;RPL8;MRPL34;RPL9;RPL6;RPS15;MRPL4;RPS4X;MRPL3;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPL37;MRPL9;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPS3A;MRPS7;MRPS6;MRPS5;RPL24;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;MRPL19;RPL11;MRPL16;RPL36A;MRPL15;MRPL13;MRPL10;RPS15A;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;MRPL23;RPS26;RPS25;RPS27;RPS29;RNR2;RPL22L1;FAU;RNR1;RPS21;RPS23
Amyotrophic lateral sclerosis	125/364	3.37121722228057e-14	3.55101547413553e-12	0	0	2.44002105329235	75.691691619721	NDUFA13;NUP107;NDUFA12;ACTB;ACTG1;PSMD6;PSMD7;TBK1;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;NUP214;GABARAPL2;DAXX;ANXA11;SDHC;SDHD;SDHB;TUBA4A;NUP93;ATXN2L;COX7A2L;DDIT3;UQCRC1;SRSF3;VDAC1;MATR3;ND1;NUP98;UQCRC2;PFN1;ND3;ND2;SQSTM1;OPTN;ND5;ND4;PSMD12;VCP;PSMD11;UQCRB;ATP8;ATP6;GABARAP;ATXN2;KLC2;TPR;COX3;COX2;COX1;NRBF2;NDUFV2;HSPA5;FUS;EIF2S1;CHMP2B;BCL2;CYCS;CYTB;BCL2L1;COX7B;PPP3CA;ACTR1B;TUBA1A;CASP3;RB1CC1;NUP62;ANXA7;UQCRFS1;RAC1;SPG11;RAB8A;SEC13;APAF1;NUP133;TUBB;GPX7;NDUFC2;NDUFC1;WIPI2;TNFRSF1B;TNFRSF1A;PSMA5;PSMA6;PSMA3;NDUFS8;PSMA1;ALS2;PSMA2;NDUFS6;NDUFS5;NUP50;CAT;NDUFS2;BECN1;RAB1A;DCTN2;NDUFB6;NDUFB5;NDUFB3;DERL1;NDUFB1;AMBRA1;COX5A;PSMB2;UBQLN1;HNRNPA1;RAE1;UBQLN2;RANBP2;HNRNPA3;NDUFA6;NDUFA5;NDUFA4;ADRM1;ND4L;UQCRHL;MAPK11;PSMC6;PSMC4;PSMC1;HNRNPA2B1;NDUFAB1
Protein processing in endoplasmic reticulum	70/171	1.58170769385585e-12	1.03794058822412e-10	0	0	3.21004665078834	87.2250440873356	HSP90AB1;UBE2D2;UBE2D3;HERPUD1;SEC61A1;MAN1A2;SEC61G;CAPN2;CAPN1;SEC62;UBXN4;SKP1;PDIA3;HSP90AA1;SEC13;SSR2;SSR3;RAD23A;PDIA6;RAD23B;DDOST;PDIA4;RBX1;DNAJC3;DNAJC1;DAD1;DDIT3;PREB;PPP1R15A;VCP;SEC23A;RPN2;ATF6B;RPN1;SEL1L;DERL1;DERL2;UBE2J2;RNF5;HSP90B1;DNAJB1;ERLEC1;LMAN1;HSPH1;OS9;UBQLN1;SSR1;SEC31A;UBQLN2;EDEM3;BCAP31;HSPA8;MBTPS1;HSPA5;HSPA1L;EIF2AK1;AMFR;HSPA6;EIF2AK2;UBE2G1;EIF2AK4;UBE2G2;EIF2S1;DNAJA1;DNAJC10;BCL2;HYOU1;CALR;P4HB;HSPA1A
Endocytosis	92/252	1.64231105731664e-12	1.03794058822412e-10	0	0	2.67024149757073	72.4567805647866	ARF3;VPS29;ARF1;WIPF1;SH3KBP1;ARPC1B;ARPC1A;CLTC;CLTA;CBLB;AP2A1;ARRB2;RAB22A;EEA1;CAPZB;CHMP1B;KIF5B;CHMP1A;VPS35;LDLRAP1;VPS36;RAB8A;AP2M1;SH3GLB1;ACTR3;USP8;PDCD6IP;IST1;HLA-C;HLA-A;ARAP1;HLA-F;ARFGAP3;HLA-G;RHOA;EPN1;ARFGAP2;EPN2;TGFBR2;ACAP2;ACAP1;RABEP1;BIN1;RAB35;CHMP6;RAB7A;CHMP5;RAB5B;RAB5C;VPS4B;VPS4A;AGAP2;CXCR4;VPS26B;IL2RG;ACTR3B;SNX3;CDC42;CYTH3;SNX1;RAB11FIP1;SNX2;CYTH4;PIP5K1A;PIP5K1B;PIP5K1C;RAB11FIP4;SNX6;GIT2;HSPA8;RAB4A;SMAD3;HSPA1L;SMURF2;IQSEC1;VTA1;IQSEC3;HSPA6;ARPC4;STAM;ARPC5;RAB11B;EHD1;RAB10;ARPC2;ARPC3;NEDD4;IL2RA;CHMP2B;IL2RB;SMAP1;HSPA1A
Epstein-Barr virus infection	76/202	2.60784661188667e-11	1.37346588226031e-09	0	0	2.79416559416559	68.0935673941086	CDKN1A;CDKN1B;PIK3CD;TNFAIP3;CD3G;RBPJ;CD3E;ITGAL;CD3D;IKBKB;PSMD6;CCND3;PSMD7;TBK1;CCND2;CASP8;PSMD4;SIN3A;AKT2;PSMD2;CASP3;PSMD3;PSMD1;CIR1;RAC1;B2M;JAK3;MAP3K7;JAK1;IFNAR2;PDIA3;ENTPD1;APAF1;DDX58;TAP2;HLA-C;TAP1;HLA-A;HLA-F;HLA-G;RUNX3;DDB2;TAPBP;OAS2;CD44;IRF9;IFNAR1;PSMD12;PSMD11;HDAC1;CD58;HLA-DRB5;HLA-DRB4;GADD45B;ADRM1;EIF2AK2;ISG15;GADD45G;NFKBIA;MAPK11;MAVS;SNW1;PSMC6;CDK6;PSMC4;NEDD4;PSMC1;BCL2;FAS;CYCS;CALR;TAB1;CD247;VIM;HLA-DRB1;MYD88
Parkinson disease	88/249	3.7137648220382e-11	1.46693710470509e-09	0	0	2.53522535253722	60.8869605103946	COX7B;NDUFA13;NDUFA12;PSMD6;PSMD7;TUBA1A;PSMD4;PSMD2;KIF5B;CASP3;PSMD3;PSMD1;UQCRFS1;PRKACB;DAXX;APAF1;DUSP1;TUBB;NDUFC2;SDHC;NDUFC1;SDHD;SDHB;TUBA4A;PSMA5;PSMA6;COX7A2L;PSMA3;NDUFS8;PSMA1;PSMA2;NDUFS6;DDIT3;NDUFS5;UQCRC1;VDAC3;VDAC2;NDUFS2;VDAC1;ND1;UQCRC2;ND3;UBA52;ND2;ND5;ND4;PSMD12;CAMK2D;PSMD11;UQCRB;NDUFB6;ATP8;NDUFB5;ATP6;NDUFB3;GNAI3;ITPR1;NDUFB1;TXN;UBE2J2;COX5A;KLC2;PSMB2;COX3;COX2;COX1;RPS27A;NDUFV2;CAMK2G;NDUFA6;HSPA5;NDUFA5;NDUFA4;ADRM1;ND4L;UBE2G1;UBE2G2;EIF2S1;UQCRHL;PSMC6;PSMC4;PSMC1;NDUFAB1;CYCS;CALM3;CYTB;CALM1;BCL2L1
Salmonella infection	88/249	3.7137648220382e-11	1.46693710470509e-09	0	0	2.53522535253722	60.8869605103946	ARF1;HSP90AB1;ARPC1B;ARPC1A;BRK1;PIK3CD;GCC2;FBXO22;ACTB;ACTG1;IKBKB;PYCARD;FYCO1;ACTR1B;TUBA1A;CASP8;AKT2;KIF5B;CASP3;RAC1;KPNA3;MAP3K7;VPS39;SKP1;ACTR3;MAP2K1;HSP90AA1;ANXA2;EXOC7;TUBB;VPS33A;DYNLT3;RHOH;FOS;DYNLL1;RHOA;TUBA4A;RHOB;TNFRSF1A;DYNC1LI1;ELMO1;ELMO2;EXOC5;PFN1;RAF1;MYL9;GAPDH;EXOC2;RAB7A;ARL8B;RAB5B;RALA;RAB5C;AHNAK;DCTN2;ROCK2;TXN;ACTR3B;MYL12A;MYL12B;STX10;HSP90B1;CDC42;CYTH3;KLC2;CYTH4;RPS3;FLNA;SNX9;RILP;S100A10;VPS16;GSDMD;DYNC1H1;M6PR;ARPC4;ARPC5;NFKBIA;MAPK11;PTPRC;ARPC2;ARPC3;BCL2;CTNNB1;CYCS;DYNLRB1;TAB1;MYD88
Prion disease	92/273	2.50955261598385e-10	8.81131807389886e-09	0	0	2.35738387763513	52.1117302450162	RYR1;GSK3B;COX7B;NDUFA13;NDUFA12;NCF4;PIK3CD;PPP3CA;PSMD6;PSMD7;TUBA1A;PSMD4;PSMD2;KIF5B;CASP3;PSMD3;RAC2;PSMD1;UQCRFS1;RAC1;PRKACB;CSNK2A1;APAF1;TUBB;NDUFC2;SDHC;NDUFC1;SDHD;SDHB;TUBA4A;PSMA5;PSMA6;COX7A2L;PSMA3;NDUFS8;PSMA1;PSMA2;NDUFS6;DDIT3;NDUFS5;UQCRC1;VDAC3;VDAC2;NDUFS2;VDAC1;ND1;UQCRC2;ND3;ND2;ND5;ND4;PSMD12;PSMD11;UQCRB;ATF6B;NDUFB6;ATP8;NDUFB5;ATP6;NDUFB3;ITPR1;NDUFB1;COX5A;STIP1;KLC2;PSMB2;CCL5;COX3;COX2;COX1;NDUFV2;EGR1;HSPA8;PRNP;NDUFA6;HSPA1L;HSPA5;NDUFA5;NDUFA4;HSPA6;ADRM1;ND4L;EIF2S1;UQCRHL;MAPK11;PSMC6;PSMC4;PSMC1;NDUFAB1;CYCS;CYTB;HSPA1A
Measles	56/139	5.35608450014716e-10	1.6925227020465e-08	0	0	3.11602051771442	66.5196148370116	GSK3B;CDKN1B;PIK3CD;TNFAIP3;CBLB;CD3G;FASLG;CD3E;CD3D;BBC3;IKBKB;CCND3;CCND2;TBK1;CASP8;AKT2;CASP3;MAP3K7;JAK3;JAK1;IFNAR2;CSNK2A1;APAF1;DDX58;FOS;OAS2;CD46;IRF9;IFNAR1;IL2RG;SLAMF1;STAT5A;HSPA8;HSPA1L;EIF2AK1;MX2;HSPA6;MX1;EIF2AK2;MSN;EIF2AK4;EIF2S1;NFKBIA;MAVS;CDK6;IL2RA;IL2RB;BCL2;CD28;CYCS;EIF3H;FAS;MYD88;BCL2L1;TP73;HSPA1A
Antigen processing and presentation	37/78	2.23104039968464e-09	6.40917060273042e-08	0	0	4.15619638469879	82.7947478520769	HSP90AB1;KIR2DL4;KLRC1;B2M;CTSB;PDIA3;CD74;HSPA8;HSP90AA1;HLA-DRB5;HLA-DRB4;HSPA1L;HSPA5;KLRC2;HSPA4;KLRC3;KLRC4;NFYC;HSPA6;TAP2;KIR2DS5;HLA-C;TAP1;HLA-A;KIR3DL2;HLA-F;HLA-G;TAPBP;CD4;CD8B;IFNG;CD8A;PSME3;PSME2;CALR;HLA-DRB1;HSPA1A
