Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Type II diabetes mellitus	2/46	0.242164135048124	0.489023147487527	0	0	2.18304668304668	3.0958648161185	SOCS3;PIK3R1
Proteoglycans in cancer	6/205	0.24351356732032	0.489023147487527	0	0	1.45082733768096	2.04941348192149	MYC;RPS6;PXN;RRAS2;FLNA;PIK3R1
Platelet activation	4/124	0.248727843596068	0.493485360057918	0	0	1.60255144032922	2.22978362842159	FYN;PIK3R1;RASGRP2;PLCB1
Carbohydrate digestion and absorption	2/47	0.249764018968089	0.493485360057918	0	0	2.13442533442533	2.96095749239465	PIK3R1;PLCB1
Endocytosis	7/252	0.258407745533985	0.505945328345772	0	0	1.37498223169865	1.86064868789189	EHD1;CYTH3;SMAD3;CHMP1B;VPS37B;LDLRAP1;CYTH1
Rap1 signaling pathway	6/210	0.260555152264326	0.505945328345772	0	0	1.41490293387827	1.90296057522161	FGF9;FLT4;PIK3R1;PLCB1;RASGRP2;SIPA1
Cardiac muscle contraction	3/87	0.263035822073153	0.505945328345772	0	0	1.71595707248417	2.29160069842344	COX3;COX2;CYTB
Sphingolipid metabolism	2/49	0.264980807315946	0.505945328345772	0	0	2.0433896178577	2.71382142121053	GALC;CERK
Human immunodeficiency virus 1 infection	6/212	0.267459153799809	0.505945328345772	0	0	1.40102146522441	1.84765088504288	NFKBIA;JUN;PXN;CYCS;PIK3R1;NFKB1
Gap junction	3/88	0.268570955912687	0.505945328345772	0	0	1.69568241089539	2.22921214868388	TUBB2A;PLCB1;TUBB4B
Cholesterol metabolism	2/50	0.272590952414865	0.505945328345772	0	0	2.00071662571663	2.60049735836414	MYLIP;LDLRAP1
N-Glycan biosynthesis	2/50	0.272590952414865	0.505945328345772	0	0	2.00071662571663	2.60049735836414	B4GALT1;MGAT4A
Morphine addiction	3/91	0.28525011071164	0.525460730258285	0	0	1.63762315270936	2.05421630861108	PDE3B;PDE4B;PDE8A
