gene	avg_expr
MALAT1	189.223339254522
B2M	174.740354539321
EEF1A1	149.056956730731
ACTB	116.198551020863
TMSB4X	112.446803034334
RPLP1	95.8590457740529
RPL10	85.9189127777061
MT-CO1	70.2746532233168
RPL13	68.710556132778
RPS27	67.5273449559315
RPS12	64.7380052637575
RPL28	62.5178875701672
TPT1	58.0784753720771
RPL30	56.4073124886571
RPS15A	55.6272666669487
HLA-B	55.1313186258866
RPL32	52.4863070580564
MT-CO2	51.7139305943762
RPL19	50.4984228583053
RPS3	47.4101393926566
RPL11	47.0678718908223
RPS3A	46.5967043912565
HLA-A	45.8679234761591
RPS8	45.534036121622
RPS19	44.7379068379862
IL32	44.5252106305777
RPS27A	43.4758379596339
RPS18	41.6608338090564
RPS4X	41.1295546697178
FTH1	41.1045496881536
RPL18A	40.6192935754538
RPL34	39.804050435365
TMSB10	39.6386583267694
JUNB	39.1462666806411
RPS28	38.6104053303936
RPS23	38.010135700198
RPL39	37.5376066987441
RPS14	37.4960289101207
RPL26	37.0436378655231
RPS15	36.0184461623151
RPS2	34.7858073235855
RPS6	33.8736727989527
ACTG1	33.3013840321454
RPL37	33.0503346121694
MT-CO3	32.762280630294
MT-ATP6	32.3606813394878
RPL7A	32.2944747709941
RPL3	32.1035685833371
RPL29	31.9736966448008
RPS13	31.7401394379296
PFN1	31.505969294797
RPL18	31.2467149691299
DUSP1	30.2495305561694
RPL12	29.8972832702042
RPL8	29.4202298422122
RPS7	29.3267183647676
RPL6	29.2622348906418
MT-ND4L	29.1752229589677
RPS24	29.1480967730945
MT-CYB	28.9858432650682
RPS25	28.3976106831586
RPL35A	28.3410266179753
PTMA	28.3352779669019
BTG1	26.710275536139
FAU	26.4094942374027
RPLP2	26.2818127607513
RPL14	25.9849871998613
RPL15	25.6493629682966
RPS26	25.070062077915
EIF1	24.865848156502
HLA-C	24.8428342299574
RACK1	23.2739110889698
RPL23A	23.2562779032349
SRGN	22.7899269655504
RPLP0	22.7680047349482
GAPDH	22.7043524834815
RPL17	22.6844204948437
RPL5	22.5642048365866
MT-ATP8	22.5189941655809
RPS16	21.6796537510813
UBC	21.3812696286165
FOS	21.0981242501664
RPSA	20.8937170770479
FTL	20.3831192507405
RPL36	20.359730457094
ARHGDIB	19.7822309813392
RPL21	19.1925959795574
RPL24	18.9829611723537
MT-ND3	18.8885585918597
NACA	18.570658634921
RPS5	18.2473543299776
RPS9	18.1225910065427
RPS21	17.6754931888179
HSPA8	17.636839934621
RPL9	17.609308636763
