Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	28/158	2.54133979372824e-38	1.85517804942161e-36	0	0	73.4684350132626	6359.83490518769	RPL30;RPL32;RPL10;RPL34;RPL11;RPS14;RPS15A;RPL18A;RPS18;RPL36;RPS3;RPLP2;RPL13;RPS27A;RPL39;RPS12;RPL19;RPL41;RPS7;RPS5;RPS3A;RPS25;RPS27;RPS29;FAU;RPL28;RPS21;RPS24
Coronavirus disease	28/232	2.25734362055781e-33	8.239304215036e-32	0	0	46.6430020283976	3506.20667166431	RPL30;RPL32;RPL10;RPL34;RPL11;RPS14;RPS15A;RPL18A;RPS18;RPL36;RPS3;RPLP2;RPL13;RPS27A;RPL39;RPS12;RPL19;RPL41;RPS7;RPS5;RPS3A;RPS25;RPS27;RPS29;FAU;RPL28;RPS21;RPS24
Natural killer cell mediated cytotoxicity	11/131	1.00242093123889e-11	2.43922426601463e-10	0	0	24.1926666666667	612.703911889644	TYROBP;KLRK1;KLRC2;KLRC3;PRF1;KIR2DS5;GZMB;KLRD1;KIR3DL2;KIR3DL3;HCST
Antigen processing and presentation	8/78	1.53829727062822e-09	2.8073925188965e-08	0	0	29.0754578754579	590.016337025094	CD8B;KLRC2;KLRC3;KLRC4;KIR2DS5;KLRD1;KIR3DL2;KIR3DL3
Graft-versus-host disease	5/42	9.80824811187861e-07	1.43200422433428e-05	0	0	33.1614948281615	458.785035453749	PRF1;GZMB;KLRD1;KIR3DL2;KIR3DL3
Viral protein interaction with cytokine and cytokine receptor	6/100	4.57011626728069e-06	5.5603081251915e-05	0	0	15.813829787234	194.446406884405	CCL3L1;CCL4L1;CCL5;CCL4;XCL2;XCL1
Chemokine signaling pathway	7/192	1.90803940431848e-05	0.000198981252164641	0	0	9.44940130003421	102.685219335721	FGR;CCL3L1;CCL4L1;CCL5;CCL4;XCL2;XCL1
Prion disease	8/273	2.29987306790644e-05	0.000209863417446462	0	0	7.60483792936623	81.2202130705238	CCL5;COX3;COX2;CYBA;NCAM1;COX1;ND3;ND2
Diabetic cardiomyopathy	6/203	0.000243196144790903	0.00197259095219288	0	0	7.50647208121827	62.4661752946437	COX3;COX2;CYBA;COX1;ND3;ND2
Oxidative phosphorylation	5/133	0.000272833487338426	0.00199168445757051	0	0	9.54185956790123	78.3066911871357	COX3;COX2;COX1;ND3;ND2
Parkinson disease	6/249	0.000717959076040752	0.00476463750463408	0	0	6.0712962962963	43.9507088012379	COX3;COX2;COX1;ND3;RPS27A;ND2
Toll-like receptor signaling pathway	4/104	0.00105644871013753	0.00642672965333662	0	0	9.66536585365854	66.2352276677439	CCL3L1;CCL4L1;CCL5;CCL4
Cytokine-cytokine receptor interaction	6/295	0.00171397440341726	0.00962462549611233	0	0	5.09299307958478	32.4369693445482	CCL3L1;CCL4L1;CCL5;CCL4;XCL2;XCL1
Huntington disease	6/306	0.00206050155694856	0.0107440438326604	0	0	4.9035	30.3271954931677	POLR2A;COX3;COX2;COX1;ND3;ND2
Cytosolic DNA-sensing pathway	3/63	0.0025307172466992	0.0123161572672694	0	0	11.9602409638554	71.5133009193667	CCL4L1;CCL5;CCL4
Thermogenesis	5/232	0.0032694681628567	0.0149169484930337	0	0	5.3535106325121	30.6388263242111	COX3;COX2;COX1;ND3;ND2
Cardiac muscle contraction	3/87	0.00627378446602173	0.0269403685893874	0	0	8.53270223752151	43.2725372751679	COX3;COX2;COX1
Hematopoietic cell lineage	3/99	0.00894818425807786	0.0362898583799824	0	0	7.46159638554217	35.1911616808311	ITGAM;CD8B;MS4A1
Allograft rejection	2/38	0.0116206465259278	0.0446477471785646	0	0	13.1468253968254	58.568737586145	PRF1;GZMB
Type I diabetes mellitus	2/43	0.0147213489193764	0.053732923555724	0	0	11.5406504065041	48.6837320831752	PRF1;GZMB
Human cytomegalovirus infection	4/225	0.0161586830430515	0.0549740993968612	0	0	4.34676084317404	17.9316826134257	CCL3L1;CCL4L1;CCL5;CCL4
Pathways of neurodegeneration	6/475	0.0165675368045335	0.0549740993968612	0	0	3.10954157782516	12.7500847768408	COX3;COX2;COX1;ND3;RPS27A;ND2
Amyotrophic lateral sclerosis	5/364	0.0203882352370897	0.0638103558844742	0	0	3.36239210426768	13.0891107320528	COX3;COX2;COX1;ND3;ND2
Alzheimer disease	5/369	0.0214788858151078	0.0638103558844742	0	0	3.31535748202415	12.733243357951	COX3;COX2;COX1;ND3;ND2
Autoimmune thyroid disease	2/53	0.021852861604272	0.0638103558844742	0	0	9.27310924369748	35.4550228744561	PRF1;GZMB
Apoptosis	3/142	0.0233741779552477	0.0656274996435802	0	0	5.14215133916963	19.3145548280112	PRF1;GZMB;CTSW
Cell adhesion molecules	3/148	0.02600861597793	0.0703195913477367	0	0	4.92787702534275	17.9834367119898	ITGAM;CD8B;NCAM1
Non-alcoholic fatty liver disease	3/155	0.02927564272608	0.0763257828215658	0	0	4.69927076727964	16.5931223300168	COX3;COX2;COX1
Leishmaniasis	2/77	0.0434404098426665	0.109349997190161	0	0	6.29809523809524	19.753126534025	ITGAM;CYBA
Rheumatoid arthritis	2/93	0.0607990049006526	0.147944245258255	0	0	5.1865515436944	14.5232875325792	CCL3L1;CCL5
Lipid and atherosclerosis	3/215	0.0655671191923886	0.15439999035627	0	0	3.3590588770175	9.15236370027429	CCL3L1;CCL5;CYBA
Chagas disease	2/102	0.0714374607347741	0.162966707301203	0	0	4.71761904761905	12.4494800534378	CCL3L1;CCL5
NF-kappa B signaling pathway	2/104	0.0738787055922056	0.163428651764576	0	0	4.62464985994398	12.0487419988687	CCL4L1;CCL4
Leukocyte transendothelial migration	2/114	0.086472508885839	0.185661563196066	0	0	4.20960884353742	10.3048224381863	ITGAM;CYBA
Osteoclast differentiation	2/127	0.103717264320831	0.216324579869163	0	0	3.76933333333333	8.54163611296591	TYROBP;CYBA
RNA polymerase	1/31	0.125136605265329	0.253749227343584	0	0	7.79764705882353	16.2062342773024	POLR2A
Retrograde endocannabinoid signaling	2/148	0.133297765880885	0.262992889440665	0	0	3.22374429223744	6.4963921793929	ND3;ND2
Phagosome	2/152	0.139133474886624	0.267282728071672	0	0	3.13714285714286	6.18745448018518	ITGAM;CYBA
Primary immunodeficiency	1/38	0.151176375696448	0.282971164765147	0	0	6.32019077901431	11.940787460669	CD8B
Ferroptosis	1/41	0.162100377850262	0.295833189576727	0	0	5.84529411764706	10.6357436488332	FTL
NOD-like receptor signaling pathway	2/181	0.182885773007535	0.325625888525611	0	0	2.62503325352487	4.4596519638403	CCL5;CYBA
Malaria	1/50	0.194045512854838	0.331556804938118	0	0	4.76950780312125	7.82038330328814	KLRK1
Neutrophil extracellular trap formation	2/189	0.195300583730672	0.331556804938118	0	0	2.51171377641966	4.10216975118144	ITGAM;CYBA
Transcriptional misregulation in cancer	2/192	0.199984488895231	0.331792447485269	0	0	2.47167919799499	3.97820590843661	ITGAM;GZMB
Legionellosis	1/57	0.21805680846439	0.353736600397788	0	0	4.1718487394958	6.35372421538773	ITGAM
Mineral absorption	1/60	0.228129634375795	0.354329006583682	0	0	3.95912263210369	5.85095469906819	FTL
Viral myocarditis	1/60	0.228129634375795	0.354329006583682	0	0	3.95912263210369	5.85095469906819	PRF1
Acute myeloid leukemia	1/67	0.251136867862896	0.378956107466484	0	0	3.5379679144385	4.88861263269346	ITGAM
Mitophagy	1/68	0.254367798162434	0.378956107466484	0	0	3.48498683055312	4.77085648361675	RPS27A
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.260788382019869	0.380751037749009	0	0	3.38363171355499	4.54775666125132	CCL5
Pertussis	1/76	0.27972406959964	0.400389354524974	0	0	3.112	3.96453746452807	ITGAM
Shigellosis	2/246	0.285655443980759	0.401016296357604	0	0	1.91939890710383	2.40494720595681	CCL5;RPS27A
