Gene	Rank
GFPT2	0.169577096552655
PFKFB3	0.166088420122449
PLCB1	0.114679404855605
GLUL	0.0969713611107334
ELOVL6	0.0885185110008238
MTM1	0.0881016400060795
ACSBG2	0.0857499968889185
PLCE1	0.0810686603386759
RBKS	0.0808173727805929
ISYNA1	0.069779137667241
ECI2	0.068887538641265
PLCD4	0.0655312014543346
NDUFA4L2	0.0655303796769944
ATP12A	0.0655292100067756
ACSL6	0.0636222801962235
PCCA	0.0591232093136063
UAP1L1	0.0586466800248058
ACACB	0.0549853321079255
ACOT4	0.0515243857822193
ENO2	0.0503779670727175
FBP1	0.0485242947594893
CYB5R1	0.0478146248049118
ACO1	0.038147563959375
MECR	0.0375028914399168
PLCB2	0.0278202506871576
ATP6V1C2	0.0272372120239134
INPP5E	0.0264267332970125
PIP4K2B	0.0256009337757357
UGDH	0.0254761870709977
GFPT1	0.0243962945924693
HYI	0.0217819335358072
ALDH3A2	0.0208353083046494
SORD	0.0200267015544282
ALDH1B1	0.0177942893913326
SYNJ1	0.0165182104470246
GNPDA1	0.0159849380385174
PYGM	0.0128616763433844
PIK3C2A	0.00941729548638946
INPP5B	0.00597136958665059
GLO1	0.0044549100062816
GBE1	0.00336014282242817
NPL	0.00149553764593147
CYP4A11	0
CYP4A22	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
CHIA	0
HAO2	0
HMGCS2	0
PKLR	0
CHIT1	0
ATP6V1B1	0
G6PC2	0
ACADL	0
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A1	0
AGXT	0
PLCH1	0
SI	0
COX7B2	0
UGT2B17	0
UGT2B15	0
UGT2B10	0
UGT2A3	0
UGT2B7	0
UGT2B11	0
UGT2B28	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
PDHA2	0
ADH4	0
ADH6	0
ADH1A	0
ADH1B	0
ADH7	0
TKTL2	0
ACOT12	0
ALDH7A1	0
ELOVL2	0
PGK2	0
HMGCLL1	0
PRPS1L1	0
AKR1B10	0
MGAM2	0
GYG2	0
RGN	0
PGAM4	0
CA3	0
ATP6V0D2	0
FBP2	0
ALDOB	0
LDHC	0
ALDH3B2	0
ALDH3B1	0
NDUFC2-KCTD14	0
TREH	0
GAD2	0
ACSM6	0
HOGA1	0
RPEL1	0
ENO4	0
ACSM4	0
PIK3C2G	0
PLCZ1	0
GYS2	0
LALBA	0
ACSS3	0
ATP4B	0
PYGL	0
COX8C	0
LDHAL6B	0
CA12	0
ALDH1A3	0
ACSM5	0
ACSM2A	0
ACSM2B	0
COX6A2	0
CA7	0
CA5A	0
ALDH3A1	0
G6PC	0
CA4	0
HAO1	0
PLCB4	0
COX4I2	0
PCK1	0
ATP4A	0
COX7A1	0
H6PD	-0.000492853505396168
PLCG2	-0.000870219235132462
PIP5K1C	-0.00254863277707926
UAP1	-0.00324755247273032
SUOX	-0.00569192647775291
PYGB	-0.00747236385969265
BPNT1	-0.00790744826724565
PIP5K1B	-0.00802401607183846
ATP6V0A2	-0.0102294113235875
RPIA	-0.0104843432795661
MCEE	-0.0109795558904867
CA13	-0.0118017230368429
PPT2	-0.011877333731811
ACSS2	-0.0133403091937557
UGP2	-0.0134147975168294
THEM5	-0.0142958743028557
GAPDHS	-0.0142964105789666
CA9	-0.0142965552330996
INPP5J	-0.0142967217221994
CA14	-0.0142968561061802
ENPP1	-0.0142975259120292
GCK	-0.0142976776775345
ELOVL7	-0.0142980231888232
ATP6V1G3	-0.0142982016146364
CPS1	-0.0142984258383598
PGAM2	-0.0142990283074744
ATP6V0A4	-0.0142992962430676
KL	-0.0142995888745892
FPGT	-0.0145509368192629
PLCD1	-0.015628971265968
HACD2	-0.0161364230732042
ALDH6A1	-0.0164189752551216
TCIRG1	-0.016668246094098
ACSL1	-0.0167835591077488
GNPDA2	-0.0173064373596127
CPT1B	-0.0174004270645172
UQCRHL	-0.0197055132220854
RENBP	-0.0199883634171626
HK3	-0.0202210516521615
MTMR7	-0.0202212867574324
GAD1	-0.0202219015263219
GLUD2	-0.0202221705250362
ADH1C	-0.0202227296321119
LCT	-0.0202230751274448
ACSM3	-0.0203453170209066
GCDH	-0.0209447444579999
MLYCD	-0.020980907960663
MTMR8	-0.0215091198517822
ELOVL1	-0.0216713147126823
