Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Circadian rhythm	8/31	2.19953967209281e-08	4.4650655343484e-06	0	0	21.9857402488466	387.66208409792	PER1;RORC;CRY1;RORA;RORB;NR1D1;NPAS2;ARNTL
Legionellosis	9/57	2.74111381930905e-07	2.78223052659868e-05	0	0	11.8747983870968	179.425012986616	EEF1A1;CLK1;NFKBIA;HSPA8;HSPA6;CYCS;HSPA1B;HSPD1;HSPA1A
Measles	12/139	2.41006163519725e-06	0.000129953056644841	0	0	6.01831285747262	77.8520419442708	NFKBIA;HSPA8;JUN;CDKN1B;HSPA6;CYCS;TNFAIP3;CBLB;FOS;HSPA1B;BBC3;HSPA1A
IL-17 signaling pathway	10/94	2.56065136245992e-06	0.000129953056644841	0	0	7.55008475882262	97.209220435925	NFKBIA;HSP90AA1;JUN;HSP90AB1;IFNG;CCL20;TNFAIP3;FOSB;FOS;IL17A
Ribosome	12/158	9.09740232419818e-06	0.000369354534362446	0	0	5.23002097184418	60.7075816296315	RPS26;RPL30;RPL3;RPS19;RPL21;RPS18;MRPL18;RNR2;RPS3A;RPL37;RNR1;RPS13
Estrogen signaling pathway	11/137	1.27143710924547e-05	0.000430169555294719	0	0	5.54280045351474	62.4827569165519	HSPA8;JUN;HSP90AA1;HSP90AB1;HSPA6;FOS;FKBP4;CTSD;HSPA1B;FKBP5;HSPA1A
Th17 cell differentiation	9/107	5.44128617247067e-05	0.00157797299001649	0	0	5.80141540487163	56.9635757521014	NFKBIA;JUN;HSP90AA1;HSP90AB1;IFNG;RORC;RORA;FOS;IL17A
Spliceosome	10/150	0.000151154365698056	0.00383554202958816	0	0	4.5171058714748	39.737924218434	HSPA8;DDX5;HSPA6;SRSF3;SRSF5;HNRNPA1;SRSF7;BCAS2;HSPA1B;HSPA1A
Lipid and atherosclerosis	12/215	0.000183879451174711	0.00413666653843158	0	0	3.75051748206864	32.2590641263448	NFKBIA;HSPA8;JUN;HSP90AA1;CD40LG;HSP90AB1;HSPA6;CYCS;FOS;HSPA1B;HSPA1A;HSPD1
Osteoclast differentiation	9/127	0.000203776676770029	0.00413666653843158	0	0	4.81320393657736	40.9049457189448	NFKBIA;JUN;IFNG;CAMK4;SIRPG;FOSB;FYN;FOS;JUNB
Antigen processing and presentation	7/78	0.00024647639154038	0.00443565751450326	0	0	6.19673167208378	51.4839608643407	HSPA8;HSP90AA1;HSP90AB1;IFNG;HSPA6;HSPA1B;HSPA1A
T cell receptor signaling pathway	8/104	0.000262206355537138	0.00443565751450326	0	0	5.2478563772776	43.2758113003349	NFKBIA;JUN;CD40LG;IFNG;CBLB;FYN;FOS;PDCD1
Coronavirus disease	12/232	0.000369127156479016	0.00576406252040309	0	0	3.45768433520877	27.3308141703374	RPS26;NFKBIA;RPL30;JUN;RPL3;RPS19;RPL21;RPS18;RPS3A;RPL37;FOS;RPS13
Toxoplasmosis	8/112	0.000433759074033948	0.00587930345912549	0	0	4.84219638882018	37.4932298111148	NFKBIA;HSPA8;CD40LG;IFNG;HSPA6;CYCS;HSPA1B;HSPA1A
Protein processing in endoplasmic reticulum	10/171	0.000434431290083164	0.00587930345912549	0	0	3.92369695873284	30.3751931298631	PPP1R15A;DNAJA1;HSPA8;DNAJB1;HSP90AA1;HSPH1;HSP90AB1;HSPA6;HSPA1B;HSPA1A
Inflammatory bowel disease	6/65	0.000588488133939233	0.00746644319935401	0	0	6.37526398440461	47.4189189449979	JUN;IL18RAP;IFNG;RORC;RORA;IL17A
Apoptosis	8/142	0.00203108463404052	0.024253540041778	0	0	3.75236358400921	23.2615972683102	NFKBIA;JUN;BCL2L11;TUBA1A;CYCS;FOS;CTSD;BBC3
Colorectal cancer	6/86	0.00253568221583386	0.0285968605452375	0	0	4.69672523961661	28.0737008286484	JUN;BCL2L11;CYCS;FOS;AREG;BBC3
MAPK signaling pathway	12/294	0.00281968447409346	0.0294186574369501	0	0	2.68889042899716	15.7868260412493	DUSP4;HSPA8;NR4A1;JUN;DUSP2;DUSP1;HSPA6;HSPB1;FOS;AREG;HSPA1B;HSPA1A
Cytokine-cytokine receptor interaction	12/295	0.00289838989526602	0.0294186574369501	0	0	2.67925092943221	15.6564704759082	CD40LG;IL18RAP;IFNG;IL26;CCL20;TNFSF4;TNFSF9;CXCR4;CXCR6;CXCL13;IL17A;TNFSF13B
Rheumatoid arthritis	6/93	0.00374817787569822	0.0362323861317495	0	0	4.3172854467335	24.1184523614679	JUN;IFNG;CCL20;FOS;TNFSF13B;IL17A
Leishmaniasis	5/77	0.00775353571613862	0.0715439886534609	0	0	4.33673920736023	21.0748452525471	EEF1A1;NFKBIA;JUN;IFNG;FOS
TNF signaling pathway	6/112	0.00916438990842779	0.080885702235254	0	0	3.53999638314546	16.6111851129492	NFKBIA;JUN;CCL20;TNFAIP3;FOS;JUNB
PD-L1 expression and PD-1 checkpoint pathway in cancer	5/89	0.0139724955530903	0.118184024886556	0	0	3.71493023961177	15.8652206388673	NFKBIA;JUN;IFNG;FOS;PDCD1
Th1 and Th2 cell differentiation	5/92	0.0159334965673753	0.125424886616933	0	0	3.58628010835347	14.8448028780223	NFKBIA;JUN;IFNG;FOS;RBPJ
Epstein-Barr virus infection	8/202	0.0160642711923165	0.125424886616933	0	0	2.58388305101601	10.6744282422728	NFKBIA;JUN;CR2;CDKN1B;BCL2L11;CYCS;TNFAIP3;RBPJ
Salmonella infection	9/249	0.0188974405705114	0.142080756881993	0	0	2.35173387096774	9.33339390986546	NFKBIA;JUN;HSP90AA1;TUBA1A;HSP90AB1;RIPK2;CYCS;FOS;RHOB
Mitophagy	4/68	0.0232882264079696	0.159915476242366	0	0	3.8922619047619	14.6341549195901	JUN;UBB;CITED2;UBC
Longevity regulating pathway	5/102	0.0237677444457333	0.159915476242366	0	0	3.21491890472126	12.0219509959217	HSPA8;CAMK4;HSPA6;HSPA1B;HSPA1A
Fluid shear stress and atherosclerosis	6/139	0.0241898104714127	0.159915476242366	0	0	2.81745898292056	10.4860858682595	JUN;HSP90AA1;HSP90AB1;IFNG;DUSP1;FOS
Amphetamine addiction	4/69	0.0244205899680461	0.159915476242366	0	0	3.83218559218559	14.22633237126	JUN;CAMK4;FOSB;FOS
Prion disease	9/273	0.0316791187308049	0.200964409448544	0	0	2.13530058651026	7.37126588106248	HSPA8;TUBA1A;HSPA6;CYCS;ND4L;FYN;HSPA1B;HSPA1A;ND4
Kaposi sarcoma-associated herpesvirus infection	7/193	0.0355854203056031	0.218904252182952	0	0	2.35154742211194	7.84433719791418	NFKBIA;JUN;ZFP36;UBB;UBC;CYCS;FOS
RNA degradation	4/79	0.0375688818826838	0.224308324181906	0	0	3.31953439153439	10.8933149490336	BTG2;BTG1;PABPC1;HSPD1
B cell receptor signaling pathway	4/81	0.0406016713335313	0.231456025588989	0	0	3.23298289012575	10.3583027520372	NFKBIA;CR2;JUN;FOS
Intestinal immune network for IgA production	3/48	0.0410463887744021	0.231456025588989	0	0	4.14261603375527	13.2275901448543	CD40LG;CXCR4;TNFSF13B
Malaria	3/50	0.0454583606153026	0.245018963846909	0	0	3.96593051440883	12.2585267265016	CD40LG;IFNG;KLRB1
Pathways in cancer	14/531	0.0464813535480811	0.245018963846909	0	0	1.70146811681517	5.22130209383028	FZD1;PTGER4;JUN;HSP90AA1;CDKN1B;HSP90AB1;DAPK2;CXCR4;FOS;BBC3;NFKBIA;BCL2L11;IFNG;CYCS
ErbB signaling pathway	4/85	0.047072608817879	0.245018963846909	0	0	3.07270233196159	9.39037498215327	JUN;CDKN1B;CBLB;AREG
cAMP signaling pathway	7/216	0.058605537251686	0.297423101552307	0	0	2.09029566924304	5.93001432932455	NFKBIA;JUN;VIPR2;CAMK4;PDE4D;PDE3B;FOS
Prostate cancer	4/97	0.0696945310276186	0.334256007534946	0	0	2.67458610684417	7.12411696225313	NFKBIA;HSP90AA1;CDKN1B;HSP90AB1
