Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Notch Signaling	1/32	0.0931925046102065	0.458816357190765	10.7032258064516	25.399696542359	HEYL	1	MSigDB_Hallmark_2020
TNF-alpha Signaling via NF-kB	2/200	0.124346223337034	0.458816357190765	3.37972949837357	7.04567301303388	IRS2;BCL6	2	MSigDB_Hallmark_2020
TGF-beta Signaling	1/54	0.152251244732945	0.458816357190765	6.25345911949686	11.7704058152058	NOG	3	MSigDB_Hallmark_2020
Bile Acid Metabolism	1/112	0.290415999879132	0.458816357190765	2.97717717717718	3.68110363301322	PIPOX	4	MSigDB_Hallmark_2020
Hypoxia	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	IRS2	5	MSigDB_Hallmark_2020
Adipogenesis	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	BCL6	5	MSigDB_Hallmark_2020
Estrogen Response Early	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	MAPT	5	MSigDB_Hallmark_2020
Estrogen Response Late	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	MAPT	5	MSigDB_Hallmark_2020
Glycolysis	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	IRS2	5	MSigDB_Hallmark_2020
Allograft Rejection	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	HLA-DOA	5	MSigDB_Hallmark_2020
KRAS Signaling Dn	1/200	0.458816357190765	0.458816357190765	1.65326633165829	1.28806846582472	C5	5	MSigDB_Hallmark_2020
