pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	9.1473454621233e-10	7.40934982431987e-08	0.801215574617779	0.632294159107633	1.50685609375928	118	NDUFA13,NDUFB1,COX8A,NDUFS6,NDUFB3,NDUFS8,NDUFB2,COX17,NDUFS3,COX5A,NDUFS7,UQCRQ,NDUFA7,NDUFB10,NDUFA6,NDUFA11,COX6A1,COX6B1,NDUFA2,NDUFA10,UQCR10,NDUFB11,UQCRC1,COX7A2,CYC1,NDUFA9,NDUFB9,COX6C,NDUFB6,UQCRHL,ATP6V1F,NDUFV2,NDUFB7,NDUFB8,NDUFA1,UQCRFS1,NDUFB4,ATP6V1E1,ATP6V0B,NDUFA12,COX5B,NDUFA4,COX7B,SDHB,ATP6V1B2,NDUFV1,NDUFS2,NDUFC1,NDUFS5,NDUFAB1,NDUFA8,ATP6V0D1,SDHA,ATP6V1D,SDHC,UQCRH,NDUFA3,ATP6V0E2,NDUFS1,UQCR11,NDUFB5,PPA1,SDHD,NDUFS4
Citrate cycle (TCA cycle)	0.000303036791116907	0.00927390200183661	0.49849310876659	0.67824912020985	1.5064115513255	30	IDH3G,PCK2,IDH2,FH,MDH1,PDHA1,PDHB,SUCLG1,MDH2,SDHB,SDHA,ACLY,SDHC,CS,DLD,DLST,SDHD,SUCLA2,IDH3B,IDH3A,DLAT,ACO2,OGDH
One carbon pool by folate	0.000391180439856998	0.00927390200183661	0.49849310876659	0.739680552372387	1.57821634678568	19	TYMS,DHFR,MTHFD1,SHMT2,SHMT1,MTHFD2,MTHFS,MTHFD1L,GART,ATIC
Pyrimidine metabolism	0.000457970469226499	0.00927390200183661	0.49849310876659	0.544142351867039	1.2884991467423	101	TYMS,TK1,RRM2,POLD1,POLE2,DTYMK,POLR3K,POLD3,POLR2E,DCTPP1,POLR2G,PRIM2,CTPS1,UCK2,POLA1,RRM1,POLR2I,POLR2H,POLA2,POLR2L,NT5C,ENTPD1,NUDT2,POLE,PRIM1,DUT,POLD2,POLR2K,NME1,NME2,POLE4,TYMP,UMPS,POLR2F,POLR2J,POLR2D,POLE3,CANT1,ZNRD1,POLR3C,DHODH,DCTD,POLR2C,PNP,DCK,POLR1D,POLR1A,POLR2B,UPRT,POLR3GL,POLR1E,POLD4,TWISTNB,ENTPD5,NT5C2,POLR3A,NME6,TK2
Purine metabolism	0.000654860097235212	0.0106087335752104	0.477270815362862	0.510583091843669	1.22914231409084	168	RRM2,POLD1,POLE2,POLR3K,HPRT1,POLD3,PKM,POLR2E,POLR2G,PRIM2,ITPA,POLA1,RRM1,ADA,POLR2I,POLR2H,NUDT5,POLA2,PAICS,POLR2L,NT5C,ENTPD1,NUDT2,PRPS2,POLE,PRIM1,ADSL,AK2,GMPS,POLD2,POLR2K,NME1,NME2,POLE4,PGM2,ADCY3,PDE6D,PAPSS1,POLR2F,GART,ATIC,POLR2J,ADSS,NTPCR,GUK1,AK6,DGUOK,POLR2D,POLE3,CANT1,PRPS1,NUDT16,ZNRD1,PPAT,POLR3C,POLR2C,PNP,IMPDH1,DCK,PFAS,AK3,POLR1D,IMPDH2,HDDC3,POLR1A,POLR2B,POLR3GL,POLR1E,ADK,POLD4,TWISTNB,ENTPD5,APRT,NT5C2,POLR3A,NME6,PDE7A,PGM1
Pyruvate metabolism	0.00127937194546974	0.0172715212638415	0.45505986738723	0.613176554721696	1.38653182843463	39	PKM,PCK2,ACYP1,FH,MDH1,ACAT2,ACAT1,GRHPR,PDHA1,PDHB,MDH2,LDHA,DLD,ALDH1B1,ME2,ACACA,ALDH3A2,GLO1,DLAT,ALDH2,ALDH9A1,LDHB,HAGH
Glycolysis / Gluconeogenesis	0.00874334070676697	0.101172942464018	0.380730400722792	0.531786859825794	1.24043130166085	68	GAPDH,TPI1,PKM,PCK2,AKR1A1,ENO1,PGAM1,PFKL,PFKP,PDHA1,PDHB,GPI,ADH5,PGM2,GALM,ALDOA,LDHA,G6PC3,DLD,ALDH1B1,ALDH3A2,PGK1,HK1,DLAT,ALDH2,ALDH9A1,LDHB,PGAM4,PGM1
Fatty acid degradation	0.0126291898495111	0.1278705472263	0.380730400722792	0.555469671873491	1.26502725730627	44	ACAA2,HADH,ACAT2,ECHS1,ACAT1,HADHB,ADH5,ACADM,ACSL4,ACADS,HADHA,ALDH1B1,ACADVL,GCDH,ALDH3A2,ACOX3,ACSL1,ACOX1,CPT1A,ALDH2,ALDH9A1,ACSL5
Tyrosine metabolism	0.0202765152392445	0.1824886371532	0.352487857583619	0.565714272618642	1.27709454380051	36	COMT,ADH5,GSTZ1,FAH,GOT1,GOT2,LRTOMT,MIF
Biosynthesis of unsaturated fatty acids	0.0391173520561685	0.316850551654965	0.227987202850442	0.615411760430319	1.31307075358432	19	ACOT7,FADS2,HADHA,TECR,ACOT2,SCD,ACOX3,ACOX1,FADS1,ELOVL5,PECR,ACOT4,ACAA1,ELOVL6,HSD17B12
