Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Allograft Rejection	65/200	1.3559492399025e-33	6.50855635153198e-32	8.98558240464894	680.036121581903	CD2;CD7;IL2RG;PSMB10;B2M;GBP2;FYB1;HLA-A;PRKCB;HLA-E;PRF1;CD79A;CCR1;IL10;PTPRC;CD3G;CD3E;CD3D;CTSS;CCR5;HLA-DQA1;MAP4K1;CDKN2A;STAT1;HCLS1;GCNT1;WAS;CXCR3;HLA-DMA;CD74;CRTAM;TAP2;TAP1;KLRD1;PTPN6;CSF1;IL12RB1;F2R;GLMN;CD8B;CD8A;EIF4G3;FASLG;SIT1;SRGN;GALNT1;IRF4;IFNG;BCL3;HLA-DRA;IRF7;LCP2;CD247;GZMB;GZMA;FGR;LCK;ZAP70;IL2RB;ITGB2;ITGAL;CCL5;CCL4;CSK;NCK1	1	MSigDB_Hallmark_2020
Interferon Gamma Response	56/200	2.06069864303443e-25	4.94567674328264e-24	7.18985126859143	408.682522266471	SP110;PSMB9;LAP3;MTHFD2;RBCK1;UBE2L6;PSMB10;APOL6;SLAMF7;B2M;EPSTI1;GBP4;HLA-A;HLA-B;PLSCR1;PSME1;VAMP5;HLA-DRB1;IFI35;RNF213;HELZ2;MT2A;KLRK1;IL10RA;BST2;CD38;HLA-DQA1;STAT1;PELI1;PSMB8;NAMPT;HLA-DMA;ZBP1;CD74;TAP1;VCAM1;LY6E;PTPN6;SAMD9L;ARID5B;ISG15;ISG20;XAF1;IRF4;IRF2;IRF7;LCP2;NLRC5;CASP7;CASP4;CASP1;GZMA;IL2RB;RTP4;OASL;CCL5	2	MSigDB_Hallmark_2020
Oxidative Phosphorylation	52/200	4.64130420938006e-22	7.4260867350081e-21	6.46899841017488	317.769341885852	ECH1;BAX;PDHB;UQCR10;UQCR11;COX7A2L;DECR1;ATP5F1D;ATP5F1E;GLUD1;ATP5ME;COX7B;MRPS12;ATP5MG;ATP5MF;ATP6V0E1;MDH2;COX6B1;COX5A;COX5B;ATP5F1C;SDHC;SDHA;ATP6V0C;ATP6V0B;IDH2;OXA1L;ATP6V1D;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFB5;NDUFB4;NDUFB1;CASP7;UQCRFS1;TIMM8B;IDH3G;NDUFA6;NDUFA3;NDUFA2;NDUFA1;TCIRG1;HSD17B10	3	MSigDB_Hallmark_2020
Interferon Alpha Response	30/97	1.57379236237719e-15	1.88855083485263e-14	8.10482138253072	276.255172396304	CD74;SP110;TAP1;PSMB9;LAP3;LY6E;CSF1;SAMD9L;UBE2L6;CCRL2;B2M;GBP2;EPSTI1;GBP4;HLA-C;ISG15;ISG20;PLSCR1;PSME1;IFI35;HELZ2;BST2;IRF2;IRF7;CASP1;PARP9;RTP4;TMEM140;OASL;PSMB8	4	MSigDB_Hallmark_2020
Complement	31/200	9.48370798086916e-08	9.1043596616344e-07	3.30547550432277	53.4531926682332	PSMB9;LAP3;CALM3;CBLB;APOBEC3F;APOBEC3G;PLSCR1;PPP4C;ANXA5;RHOG;CTSS;GNGT2;CTSD;CTSC;WAS;GNAI2;DGKH;RASGRP1;IRF2;IRF7;LCP2;CASP7;CASP4;CASP1;GZMB;GZMA;GZMK;LCK;PLEK;CCL5;FYN	5	MSigDB_Hallmark_2020
PI3K/AKT/mTOR  Signaling	19/105	2.77456811435876e-06	2.21965449148701e-05	3.95324543386559	50.5818364329828	PPP1CA;SLA;IL2RG;PRKCB;ARPC3;CSNK2B;PIN1;FASLG;TBK1;AP2M1;VAV3;NFKBIB;YWHAB;PIK3R3;MKNK2;LCK;RPS6KA1;RAC1;NCK1	6	MSigDB_Hallmark_2020
IL-2/STAT5 Signaling	26/199	2.41592703894947e-05	0.000165663568385106	2.69471369046961	28.6470765146397	GBP4;PRKCH;GABARAPL1;PLSCR1;IL10;IL10RA;RHOH;CTLA4;GSTO1;CST7;EOMES;PHLDA1;BATF;CSF1;CD81;ODC1;TNFRSF9;TNFRSF4;TNFRSF1B;IRF4;ITGAE;SYNGR2;MYO1E;IL2RB;SYT11;GALM	7	MSigDB_Hallmark_2020
Apoptosis	21/161	0.000145151150505593	0.000870906903033559	2.6814462416746	23.697911143006	TAP1;CD2;BAX;ROCK1;BCL2L11;F2R;ISG20;PRF1;FASLG;SAT1;HMOX1;PMAIP1;CFLAR;TGFBR3;BTG3;NEDD9;CASP7;CASP4;CD38;CASP1;SOD1	8	MSigDB_Hallmark_2020
Reactive Oxygen Species Pathway	10/49	0.000227761990666767	0.00121473061688942	4.56057752667922	38.250518586439	G6PD;NDUFS2;NDUFB4;GLRX;NDUFA6;SOD1;LAMTOR5;LSP1;PRDX6;MBP	9	MSigDB_Hallmark_2020
mTORC1 Signaling	23/200	0.000468031975649958	0.00204232134829073	2.32275559720584	17.8085066335612	MTHFD2;ARPC5L;GLRX;HPRT1;TFRC;TBK1;SLC7A5;CTSC;ELOVL5;NAMPT;G6PD;PSAT1;SLA;SLC9A3R1;ATP6V1D;INSIG1;CORO1A;NFKBIB;PSMD13;PIK3R3;GAPDH;ITGB2;SEC11A	10	MSigDB_Hallmark_2020
