p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
0	1.63662532702454	0.803	0.562	0	CD27	gdT
3.70576564766696e-271	1.73208520417796	0.563	0.266	1.24283968291454e-266	TIGIT	gdT
3.90981697377559e-225	-1.24511143860113	0.325	0.604	1.31127441666486e-220	CD28	gdT
2.55094676426873e-195	0.588513740860079	0.969	0.889	8.55536525800446e-191	CD2	gdT
1.99461813460054e-172	-0.873638020553489	0.559	0.78	6.6895502998233e-168	IL7R	gdT
2.57413892478873e-154	-0.712524259039276	0.781	0.909	8.63314712595644e-150	FOS	gdT
5.10097053554146e-148	0.934460682166177	0.767	0.617	1.71076349820989e-143	CST7	gdT
1.7437521699858e-146	-0.441015495388035	0.977	0.991	5.84819602769837e-142	EEF1B2	gdT
8.99559594359243e-145	0.945162916228101	0.499	0.26	3.01694296756203e-140	CD8B	gdT
1.25361433390877e-143	1.2023534770261	0.591	0.391	4.20437175306322e-139	NKG7	gdT
5.41384628963562e-143	0.951056584485714	0.528	0.305	1.81569576861799e-138	CD8A	gdT
6.79039410431345e-137	1.18154022389684	0.394	0.187	2.27736237470465e-132	GZMB	gdT
1.72140335810305e-136	1.37582957415178	0.521	0.316	5.773242582406e-132	LAG3	gdT
1.10638200997832e-135	0.846995021628915	0.557	0.343	3.7105839850653e-131	GZMA	gdT
1.39516461653028e-127	0.997378794656946	0.714	0.575	4.67910309091927e-123	CCL5	gdT
1.83361064076634e-121	1.05861331196273	0.575	0.382	6.14956336700217e-117	PRF1	gdT
4.36214278616853e-118	1.23630655243531	0.305	0.126	1.4629754476252e-113	GZMH	gdT
8.75077114863663e-114	0.502804501004376	0.988	0.982	2.93483362782975e-109	PTPRCAP	gdT
3.79162926448757e-112	-0.291530326461931	0.999	0.999	1.27163662272384e-107	RPS3A	gdT
1.79522882050631e-111	-0.516988365204353	0.907	0.965	6.02083841821407e-107	DUSP1	gdT
1.25493924074051e-110	0.901592513133312	0.473	0.269	4.20881522559554e-106	CCL4	gdT
2.14118332753309e-109	0.703679836679213	0.631	0.44	7.18110064388049e-105	CYTOR	gdT
2.83676829906333e-109	0.536659236722214	0.931	0.88	9.51395352139861e-105	CD74	gdT
2.05235346025045e-107	0.371410454664124	0.999	0.999	6.88318303498795e-103	HLA-A	gdT
4.25098379118273e-107	0.741347748785326	0.488	0.288	1.42569494388686e-102	MIR4435-2HG	gdT
7.81838919015215e-107	-0.274625899199814	1	1	2.62213136659323e-102	EEF1A1	gdT
8.51045531109523e-107	-0.828403517869717	0.264	0.466	2.85423650223512e-102	CD40LG	gdT
2.50284228987295e-104	-0.723306441006777	0.556	0.724	8.39403247177591e-100	FOSB	gdT
4.39866749330551e-104	0.929157628904579	0.529	0.347	1.4752251039048e-99	CXCR6	gdT
4.07195762540477e-103	-0.273679509976354	1	0.999	1.36565314840825e-98	RPL32	gdT
2.39456467008986e-100	-0.304984225529471	1	1	8.03089099054737e-96	RPS12	gdT
3.45372389389461e-99	0.721917427743338	0.437	0.247	1.15830991953438e-94	HLA-DRB1	gdT
5.69106861254473e-92	0.485422347897754	0.92	0.858	1.90867059127525e-87	HCST	gdT
1.12579058220137e-90	-0.481402738078436	0.945	0.974	3.77567645458697e-86	CD69	gdT
9.60470382741188e-90	-0.299636780149318	0.998	0.998	3.2212255696374e-85	RPL3	gdT
1.54212318031715e-89	-0.286934502316933	0.996	0.996	5.17197272214764e-85	RPL9	gdT
4.48544337309133e-88	1.15816816991944	0.299	0.145	1.50432799846737e-83	GZMK	gdT
1.60597260011272e-87	0.884335696947217	0.401	0.233	5.38611090625805e-83	HLA-DPB1	gdT
1.88228572167072e-87	0.799158457760692	0.425	0.248	6.31280985333927e-83	DUSP4	gdT
1.30837805571656e-86	1.00595221542351	0.392	0.227	4.3880383232622e-82	PTMS	gdT
1.75755929722796e-83	1.49107484417925	0.256	0.119	5.89450237104312e-79	HAVCR2	gdT
9.80454084658117e-79	0.694273666146333	0.526	0.362	3.28824690912639e-74	GBP5	gdT
4.39622076763409e-78	-0.229527444633156	1	1	1.47440452104912e-73	RPL10	gdT
7.50457096373332e-78	0.930582680890239	0.331	0.178	2.51688300981688e-73	LINC02446	gdT
8.47832009627642e-77	-0.258423313007466	1	0.999	2.84345899388919e-72	TPT1	gdT
9.35289353114176e-77	-0.225872758201597	1	1	3.13677343247432e-72	RPS27A	gdT
8.35253562384978e-76	-0.241512742848893	1	1	2.80127339752674e-71	RPL13	gdT
9.79298672661984e-76	-0.247833985530018	0.999	0.999	3.28437188837376e-71	RPS14	gdT
1.06390902122309e-75	-0.42802579992207	0.956	0.969	3.56813807537801e-71	JUNB	gdT
1.34341354742501e-75	0.698437969235887	0.407	0.248	4.505540355354e-71	CD38	gdT
7.13218452389494e-74	-0.284398494613034	0.996	0.998	2.39199204562389e-69	RPS5	gdT
1.69381985005073e-73	0.63081326154624	0.528	0.372	5.68073301310013e-69	APOBEC3G	gdT
2.35643392622976e-73	0.50529847309855	0.746	0.621	7.90300810178935e-69	CTSC	gdT
3.00609129109929e-73	0.740194611772387	0.294	0.148	1.00818289720888e-68	HLA-DRA	gdT
2.37039644887282e-72	0.261649605126927	1	0.999	7.94983561022967e-68	HLA-B	gdT
6.43718217041117e-72	0.640985220732594	0.494	0.332	2.1589021563125e-67	CTLA4	gdT
9.816424923964e-72	-0.204656432826631	1	1	3.29223259099905e-67	RPL30	gdT
3.32239456702133e-71	-0.311076878914252	0.974	0.987	1.11426468988762e-66	EEF1G	gdT
1.23515478504105e-70	0.605959233621621	0.924	0.896	4.14246211807069e-66	CD7	gdT
4.0357135548736e-70	0.9511627866855	0.334	0.193	1.35349761203351e-65	CLIC3	gdT
8.60985788771305e-70	-0.21756975477116	1	0.999	2.8875741383812e-65	RPS3	gdT
1.74284969170867e-69	0.986577532560319	0.416	0.268	5.84516929605252e-65	ACP5	gdT
1.96530309608208e-69	-0.2764874704254	0.999	0.999	6.59123352364007e-65	RPS6	gdT
