pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Nitrogen metabolism	0.00143131931427022	0.0271950669711341	0.45505986738723	-0.561928414909697	-2.11842248455512	17	GLUL,CA5B,GLUD2,CPS1,CA3,CA6,CA13
Butanoate metabolism	0.00772803747082993	0.0734163559728844	0.407017918923954	0.635403183067539	1.42114298733616	28	L2HGDH,ACAT2,ACADS,ACAT1,HADH,OXCT1,ACSM3,HADHA,BDH1
Citrate cycle (TCA cycle)	0.0290581162324649	0.142114427451016	0.266350657088526	0.575427456857715	1.29405661683119	30	SUCLA2,SDHA,IDH2,IDH3A,FH,MDH1,DLD,CS,ACLY,IDH3B,IDH1,OGDH,SUCLG2,PDHA1,DLAT,MDH2,IDH3G,DLST,SUCLG1
Pyruvate metabolism	0.0299188268317929	0.142114427451016	0.352487857583619	0.563900576064005	1.2894588203072	39	ACYP1,ACAT2,ACAT1,ALDH1B1,GLO1,FH,ALDH3A2,MDH1,ACACA,DLD,ACACB,HAGH,GRHPR,LDHB,PKM,ACSS1,PDHA1,DLAT,MDH2,LDHA,ALDH9A1
Fatty acid degradation	0.050949050949051	0.193553774215097	0.197822021315103	0.532282570788768	1.23061090339555	44	ACAT2,ACADS,ACAT1,HADH,ALDH1B1,ACAA1,ECI1,ALDH3A2,CPT1A,ACAA2,ACSL4,ACADM,HADHA,ACADVL,ADH5
Pentose phosphate pathway	0.061122244488978	0.193553774215097	0.179782316298324	0.551370005537588	1.23995474231358	30	DERA,PFKL,PRPS2,TALDO1,TKTL1,PFKP,RPE,PGD,ALDOC,PGLS,GPI,TKT,PFKM,GLYCTK,PRPS1,RPIA
Propanoate metabolism	0.106212424849699	0.260187040748163	0.132846300606183	0.528635873021829	1.19466578020008	32	ACAT2,ACAT1,SUCLA2,ACACA,DLD,ACADM,ACACB,HADHA,BCKDHB,LDHB,DBT,ACSS1,MCEE,SUCLG2,SUCLG1,HIBCH,LDHA,MUT
Glyoxylate and dicarboxylate metabolism	0.118355065195587	0.260187040748163	0.125033367555272	0.53672969841705	1.20044983614658	28	ACAT2,ACAT1,SHMT1,HYI,PGP,SHMT2,MDH1,DLD,CS,GRHPR,GLYCTK,MCEE,MDH2,AFMID
Fructose and mannose metabolism	0.123246492985972	0.260187040748163	0.122107920287081	0.527078404539121	1.18830936887718	31	PFKL,PMM1,GMPPB,GMPPA,PFKP,ENOSF1,AKR1B1,TPI1,ALDOC,KHK
Fatty acid biosynthesis	0.150259067357513	0.285492227979275	0.11101149245045	0.592654176240082	1.20901548966966	13	OLAH,ACACA,ACSL4,ACACB,MCAT
Glycolysis / Gluconeogenesis	0.199	0.343727272727273	0.0916795246008379	0.472023964640262	1.11195374164203	68	PFKL,ALDH1B1,ADPGK,ALDH3A2,PGAM4,PFKP,MINPP1,DLD,PGAM1,TPI1,BPGM,ALDOC,ENO3,GAPDH,GPI,AKR1A1,LDHB,PKM,PFKM,ADH5,ENO1,ACSS1,PDHA1,DLAT,GALM,LDHA,ALDH9A1
Oxidative phosphorylation	0.225774225774226	0.357475857475857	0.0845557442441281	0.446535750130939	1.0777121759711	118	COX8A,NDUFB6,SDHA,ATP6V1C1,NDUFA2,NDUFS4,UQCRC1,ATP6V0B,COX5A,NDUFB3,NDUFA8,NDUFB1,NDUFB11,COX6B2,NDUFS6,NDUFV1,NDUFB2,NDUFA11,UQCRFS1,COX6B1,UQCR10,NDUFA9,NDUFA12,COX6C,COX6A1,ATP6V1H,NDUFB8,NDUFB10,ATP6V1A,NDUFS2,NDUFC2,UQCRQ,COX11,CYC1,NDUFA10,NDUFB9,NDUFA13,NDUFS3,COX10,NDUFA6,COX7B,NDUFA7,ATP6V0A2,NDUFA4,NDUFB4,NDUFS8,NDUFB5,COX17,COX7A2,ATP6V1D,SDHD,NDUFAB1,ATP12A,SDHC,NDUFB7,UQCRHL,NDUFV2,ATP6V1F,ND6,ATP6V1B2,ATP6V0D1,ATP6V0E2,UQCRH,NDUFA3,ATP6V1C2,PPA1
Pentose and glucuronate interconversions	0.288577154308617	0.421766610143364	0.0718276293603809	0.485642837211639	1.10104571311814	34	GUSB,DCXR,XYLB,RPE,AKR1B1,AKR1A1,UGP2,DHDH,KL
Ascorbate and aldarate metabolism	0.321965897693079	0.43695371829775	0.066436413766281	0.490352058270164	1.09657390459574	27	ALDH1B1,ALDH3A2
