gene	avg_expr
EEF1A1	116.391666666667
RPLP1	82.0833333333334
MALAT1	80.0208333333333
B2M	73.0333333333333
RPL10	63.6625000000001
TMSB4X	55.5458333333334
RPS12	54.775
ACTB	53.4791666666667
RPL13	49.7625
TPT1	44.8166666666667
MT-CO1	41.95
RPL32	41.3708333333333
RPS27	38.575
RPL30	38.0083333333333
RPS3	37.2708333333334
RPS15A	37.2125
RPL28	36.9166666666667
FOS	36.8083333333333
RPS3A	36.4
RPS27A	34.4666666666667
RPS18	34.4375
RPS19	34.1208333333333
MT-CO2	33.8583333333333
RPL19	33.7541666666667
RPS8	32.075
RPS14	31.3708333333333
RPL11	31.3416666666667
RPS4X	30.8291666666667
RPL39	28.9583333333333
RPL34	28.4583333333333
RPL18A	27.2916666666667
RPS23	27.125
RPS2	26.8666666666667
RPS6	25.6125
RPLP0	24.9166666666667
HLA-B	24.3666666666667
RPS13	23.9375
RPL3	23.6833333333333
RPS28	23.425
RPL26	23.375
RPS15	21.9791666666667
MT-CO3	21.8875
RPL29	21.5208333333333
RPL18	21.4583333333333
RPL37	21.275
RPS25	20.8791666666667
RPL7A	20.8208333333333
RPLP2	20.5458333333333
MT-ND4L	20.5416666666667
JUNB	20.1375
RPL35A	19.8333333333333
RPL12	19.7208333333333
MT-CYB	19.5875
FTH1	19.5458333333333
MT-ATP6	19.1708333333333
RPL8	19.1333333333333
RPS7	19.0125
RPSA	18.3833333333333
RPS24	18.05
RPL6	17.975
RPL14	17.5875
RPL23A	17.4541666666667
RPL5	16.5583333333333
PTMA	16.425
FAU	15.9666666666667
DUSP1	15.95
RPS16	15.8875
RPL17	15.7958333333333
TMSB10	15.7291666666667
RPS5	15.2541666666667
RPL15	15.175
ACTG1	15.1
RPL21	14.0958333333333
ZFP36L2	13.9333333333333
BTG1	13.6625
PFN1	13.6541666666667
MT-ATP8	13.5125
HLA-A	13.5083333333333
RPL9	13.2333333333333
RPL10A	13.1708333333333
RPS21	13.0916666666667
RACK1	13.0291666666667
EIF1	12.7583333333333
RPL36	12.6083333333333
RPS9	12.4625
JUN	12.0541666666667
RPS26	11.7375
HLA-C	11.6958333333333
EEF1B2	11.5958333333333
GAPDH	11.5375
NACA	11.5041666666667
ZFP36	11.5041666666667
IL32	11.4875
VIM	11.4208333333333
RPL13A	11.1041666666667
CCL5	11.1041666666667
RPL22	10.8541666666667
MT-ND3	10.8291666666667
RPL24	10.6041666666667
RPL35	10.3875
UBA52	10.3416666666667
H3F3B	10.3208333333333
FTL	10.2666666666667
IL7R	9.9125
PABPC1	9.8875
HSPA8	9.55833333333334
RPL4	9.39583333333333
TNFAIP3	9.38333333333334
RPS29	9.25833333333334
RPL37A	9.24166666666667
RPL41	9.175
MT-ND1	8.95833333333333
CD69	8.89583333333333
SARAF	8.83333333333334
EEF1G	8.42083333333333
