p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
1.33057238362396e-08	0.32047249784118	0.795	0.7	0.000446247366019803	MZT2B	NoColitis
1.49528443347457e-08	-0.589984712787531	0.329	0.456	0.000501488493298703	EIF4A1	NoColitis
1.50342401380238e-08	0.219731539408059	0.998	0.993	0.000504218345749041	RPS29	NoColitis
1.55882489990787e-08	0.548522529622718	0.488	0.363	0.0005227986949311	VAMP2	NoColitis
1.65105191061368e-08	-0.425564449372862	0.667	0.763	0.000553729789781616	HSPE1	NoColitis
2.00760135818962e-08	-0.174219407884271	1	1	0.000673309343509636	RPS7	NoColitis
2.02253905581305e-08	-0.183911561422294	1	1	0.000678319148538581	RACK1	NoColitis
2.21989375455714e-08	-0.541898132196573	0.441	0.554	0.000744507967403372	CAPZA1	NoColitis
2.30421370981022e-08	-0.381729576762066	0.631	0.735	0.000772787193996151	SFPQ	NoColitis
2.42574682042094e-08	-0.370569687490872	0.824	0.874	0.000813546968632775	TAGAP	NoColitis
2.56906675306257e-08	-0.366103978842241	0.83	0.871	0.000861613607642126	EMP3	NoColitis
2.96844231144997e-08	0.244545808385775	0.972	0.926	0.00099555618241409	PPDPF	NoColitis
2.99423943719759e-08	-0.313083402433764	0.793	0.859	0.00100420802244733	SLC2A3	NoColitis
3.25050964763163e-08	-0.355979575576315	0.73	0.801	0.0010901559256227	LIMD2	NoColitis
3.26665974004096e-08	-0.323622827672646	0.904	0.931	0.00109557234361494	TAGLN2	NoColitis
3.3184473750396e-08	2.15425554517643	0.054	0.012	0.00111294088064078	CDK2AP1	NoColitis
3.40511617795686e-08	-0.179119448427301	1	1	0.00114200786376317	RPS4X	NoColitis
3.5853395352301e-08	-0.380544160806633	0.602	0.712	0.00120245117332547	RSRP1	NoColitis
3.70242432454979e-08	-0.258736428241574	0.995	0.995	0.00124171906996751	RPL4	NoColitis
3.73637397776448e-08	-0.549424461078604	0.5	0.615	0.00125310510466265	IRF1	NoColitis
4.03408570501814e-08	0.423477446391634	0.671	0.595	0.00135295166374898	DDIT4	NoColitis
4.27000625061223e-08	-1.05714609224204	0.082	0.175	0.00143207469633033	NUP107	NoColitis
4.48367680223283e-08	-1.04395850069731	0.133	0.235	0.00150373552593285	CDC25B	NoColitis
5.07437451675554e-08	2.47909523548369	0.045	0.008	0.00170184372542947	C5orf17	NoColitis
5.14699797409226e-08	0.548813239006932	0.648	0.531	0.00172620018055106	ID2	NoColitis
5.30065668387637e-08	0.146464864007613	0.997	0.998	0.00177773423863846	RPS21	NoColitis
5.62857036515163e-08	-0.249797377259939	0.985	0.989	0.00188770992906455	IFITM1	NoColitis
5.81793441019284e-08	-0.465906854973826	0.481	0.588	0.00195121884249047	GDI2	NoColitis
6.3108568396615e-08	-0.486120075863334	0.39	0.519	0.00211653516688567	G3BP1	NoColitis
7.2944098671412e-08	-0.175512385530706	1	1	0.00244639918124182	RPL5	NoColitis
7.31549781539618e-08	-0.305232458470193	0.796	0.863	0.00245347165732757	NCL	NoColitis
8.15086683214701e-08	-0.179118626444212	1	1	0.00273363771816546	RPL6	NoColitis
8.32397644889387e-08	-0.857656263066734	0.177	0.285	0.00279169522143003	PDE3B	NoColitis
8.89897647890391e-08	-0.653373419059013	0.25	0.368	0.00298453873149479	THEM4	NoColitis
9.2568780641428e-08	0.217468255078047	0.935	0.894	0.00310457176515221	OST4	NoColitis
1.06632695303817e-07	-0.449565982796043	0.452	0.559	0.00357624733509942	SP100	NoColitis
1.13891955513475e-07	-0.447366110690355	0.483	0.599	0.00381970840401091	ICOS	NoColitis
1.49967484164376e-07	-0.745367049968051	0.242	0.354	0.00502960948390484	LITAF	NoColitis
1.64948433184381e-07	-0.264098410415532	0.86	0.916	0.00553204055213778	LSP1	NoColitis
1.87189980612174e-07	-0.529275351123846	0.438	0.532	0.00627797756977111	BIN2	NoColitis
1.90722106427842e-07	-0.43283954283754	0.529	0.624	0.00639643800537697	SELPLG	NoColitis
1.96389436428555e-07	-0.364123845663434	0.705	0.771	0.00658650891894087	ATP5F1B	NoColitis
1.99178296207581e-07	-0.204695353781849	0.992	0.992	0.00668004169820986	BTF3	NoColitis
2.07129585218796e-07	-0.409833367800957	0.468	0.6	0.00694671202906799	MDH2	NoColitis
2.07891420907501e-07	0.973988599512658	0.171	0.091	0.00697226247439576	HIST1H1C	NoColitis
2.17933345074693e-07	3.56929304445527	0.026	0.002	0.00730904852711506	MMP28	NoColitis
2.69437517400587e-07	-0.349463159230413	0.779	0.833	0.0090363954585809	LDHA	NoColitis
2.69768270367369e-07	-0.188373502487679	1	1	0.00904748825158081	RPS2	NoColitis
3.18527037273941e-07	-0.909582197876192	0.165	0.264	0.0106827597760934	LINC00861	NoColitis
3.4638161611889e-07	-0.637507959222072	0.267	0.374	0.0116169466413953	RASGRP2	NoColitis
3.57711137316294e-07	-0.479482470330063	0.319	0.438	0.0119969161233139	CCT6A	NoColitis
3.73863173722881e-07	-0.494729881652113	0.364	0.476	0.012538623120318	PPP1CC	NoColitis
4.01393576133769e-07	-0.369804940565523	0.574	0.682	0.0134619377563743	TC2N	NoColitis
4.3005730790636e-07	-0.362138165946293	0.694	0.764	0.0144232619925635	TUBA1B	NoColitis
4.42217039084448e-07	-0.469727902804329	0.324	0.445	0.0148310750568142	EIF2A	NoColitis
4.91881793491706e-07	-2.88356592025854	0.006	0.051	0.0164967315901248	VIPR1	NoColitis
4.95672848393549e-07	0.289185125262537	0.852	0.793	0.0166238759894229	HMGN1	NoColitis
5.05189889008772e-07	-0.22311153613636	0.98	0.972	0.0169430584975762	RPS11	NoColitis
5.21668656113285e-07	0.497871007113272	0.451	0.34	0.0174957233887273	BTN3A2	NoColitis
5.54854023453654e-07	-0.164749247789441	1	1	0.0186086942385886	RPL29	NoColitis
5.95569592807058e-07	-0.555357877222599	0.421	0.523	0.0199742130035631	ITGA4	NoColitis
6.08426683151451e-07	-1.08471110069554	0.069	0.148	0.0204054140995333	ITGA6	NoColitis
6.32256802940869e-07	0.505369396869849	0.548	0.438	0.0212046286570309	CCNH	NoColitis
7.01363867379644e-07	-0.779907980582194	0.177	0.278	0.0235223413841785	USP10	NoColitis
8.07845225698573e-07	-0.284777264670366	0.802	0.855	0.0270935131794787	GIMAP7	NoColitis
8.99031773906907e-07	-0.635333048092042	0.221	0.327	0.0301517276332899	S1PR4	NoColitis
1.0147598590098e-06	-0.197972589986821	0.963	0.96	0.0340330161514705	YWHAZ	NoColitis
1.05372296395191e-06	-0.152745704715527	0.653	0.764	0.0353397607650192	IER2	NoColitis
1.08278995494002e-06	-0.227105908173935	0.897	0.914	0.0363146095087783	ARPC3	NoColitis
1.09688956948896e-06	-0.197686656732591	0.792	0.866	0.0367874823815209	NR4A2	NoColitis
1.24296898327538e-06	-3.06799049139597	0.012	0.06	0.0416866937610896	TRAV3	NoColitis
1.29141708629572e-06	-0.633236622418968	0.23	0.334	0.043311546240186	HTATSF1	NoColitis
1.30957793055152e-06	0.576991875231816	0.614	0.509	0.0439206246348367	RGS1	NoColitis
1.46036056883527e-06	-0.586150580282308	0.341	0.442	0.0489775727575972	CMTM6	NoColitis
1.48404413177768e-06	-0.186229307021361	1	1	0.0497718720915599	ACTB	NoColitis
1.49320487869181e-06	-0.896254289321113	0.227	0.321	0.0500791052215658	CISH	NoColitis
1.64637298130402e-06	-0.131924155403757	1	1	0.0552160570469742	RPL10	NoColitis
1.70053214335359e-06	-0.410970737483465	0.432	0.53	0.0570324470237925	SRSF10	NoColitis
1.70846341347167e-06	-0.423153561113093	0.446	0.547	0.0572984459610127	C1QBP	NoColitis
1.88333170108718e-06	2.22136974103497	0.043	0.01	0.0631631785910618	FSCN1	NoColitis
2.06072270241457e-06	-0.171273142834577	1	0.999	0.0691125179935798	RPL14	NoColitis
2.12986761440025e-06	-0.204966388512757	0.989	0.991	0.0714315000517556	CALM1	NoColitis
2.14755232971869e-06	-0.335852003401417	0.688	0.752	0.0720246100341056	CNN2	NoColitis
2.16889483014533e-06	1.11170985021034	0.108	0.05	0.072740394813414	RFNG	NoColitis
2.20775497165855e-06	-0.540925710862772	0.29	0.392	0.0740436862394845	WDR33	NoColitis
2.3742614284666e-06	-0.298797636889123	0.69	0.772	0.0796279797879128	ACAP1	NoColitis
2.49724814033997e-06	-0.301916333629278	0.745	0.79	0.0837527081307219	PDCD4	NoColitis
2.51397744108277e-06	0.166900690990924	0.991	0.995	0.0843137754190339	BTG1	NoColitis
2.51422822600507e-06	-0.225211369725148	0.869	0.9	0.0843221862437582	HNRNPK	NoColitis
2.68590707232184e-06	0.640572200822539	0.292	0.2	0.0900799513915297	BLOC1S1	NoColitis
2.74326838257209e-06	-0.986523110606367	0.071	0.144	0.0920037350147029	ZNF593	NoColitis
2.86666641667027e-06	-0.368726572827327	0.557	0.646	0.0961422582822877	RCSD1	NoColitis
2.96237451652075e-06	0.626482874591812	0.287	0.196	0.0993521165350728	ZNF831	NoColitis
3.35236469471336e-06	-0.793277034929436	0.142	0.23	0.112431607131297	P2RY8	NoColitis
3.40517333202697e-06	-0.299575040434511	0.731	0.785	0.11420270320952	CD53	NoColitis
3.64081840050844e-06	-0.660674746094101	0.276	0.373	0.122105767516252	MAL	NoColitis
3.92363754818493e-06	-0.201615039569965	0.994	0.998	0.131590956091026	RPS9	NoColitis
3.92761741877933e-06	-0.299695970101944	0.806	0.828	0.131724432991021	EIF3L	NoColitis
3.97163347122379e-06	-0.416934105922995	0.454	0.554	0.133200643357904	PTPN6	NoColitis
4.23400488090274e-06	-0.246892479255951	0.858	0.874	0.142000055695716	TPM3	NoColitis
4.30981925042849e-06	-0.390870720881724	0.554	0.634	0.144542718020871	HSPD1	NoColitis
4.51485349474317e-06	-0.347485835517694	0.665	0.714	0.151419156506696	CCND3	NoColitis
4.64193058338739e-06	-0.388902518713465	0.414	0.52	0.155681067905646	ATP6AP2	NoColitis
4.64999659791689e-06	-0.137045020725588	1	1	0.155951585900937	RPS3A	NoColitis
4.69759828575174e-06	-1.01566945626588	0.062	0.13	0.157548051307542	PGD	NoColitis
5.12364065685319e-06	-0.336461123334824	0.552	0.647	0.171836660349542	PSMB1	NoColitis
5.90559225417717e-06	-0.204561412274058	0.986	0.991	0.198061753020594	UBC	NoColitis
6.25864035787571e-06	-0.215673795028304	0.836	0.899	0.209902280322435	TMBIM6	NoColitis
6.37553711719533e-06	-0.174553540016673	0.998	0.998	0.213822763836497	PFN1	NoColitis
6.41421872578888e-06	0.113896652433302	0.998	0.999	0.215120067625507	MT-CO1	NoColitis
6.48267821802798e-06	-0.216615449173795	0.903	0.937	0.217416062076222	PSME1	NoColitis
6.87642340466815e-06	-0.493063032890378	0.326	0.427	0.23062148814576	KCNA3	NoColitis
6.88550489602623e-06	-0.306632254123419	0.998	1	0.230926063202928	FTH1	NoColitis
7.1866451119639e-06	-3.40798687904464	0.003	0.037	0.241025703765045	PLEK	NoColitis
7.65779779052974e-06	-0.418332887132834	0.485	0.577	0.256827222298786	PRMT2	NoColitis
8.77126294253033e-06	0.328050638511307	0.616	0.516	0.294170616566582	SNRPN	NoColitis
8.79202937148467e-06	-0.609620740214295	0.219	0.311	0.294867081060853	CALHM2	NoColitis
8.90134075319251e-06	-0.264683018472062	0.461	0.57	0.29853316618057	GADD45B	NoColitis
8.92470997331275e-06	0.152387409508068	0.968	0.953	0.299316923084963	TMA7	NoColitis
9.29506676558147e-06	0.270239415820497	0.537	0.414	0.311737949184071	LGALS1	NoColitis
9.64082596631761e-06	-0.274731597484604	0.807	0.848	0.32333402125836	EIF4B	NoColitis
9.70974654143218e-06	-0.285158179883911	0.668	0.746	0.325645479506552	PAXX	NoColitis
1.00031422532196e-05	-0.886081784047715	0.15	0.235	0.335485384888478	GZMA	NoColitis
1.0055842977942e-05	-0.227154136847989	0.906	0.932	0.337252861794219	YBX1	NoColitis
1.01666083292475e-05	-0.472457968745471	0.356	0.449	0.340967710146302	ITGB7	NoColitis
1.02166018448995e-05	-0.424251933407428	0.38	0.48	0.34264439267424	TRADD	NoColitis
1.05584294389437e-05	-0.612506057275332	0.164	0.252	0.354108606523295	CIAO1	NoColitis
1.06429529043689e-05	-0.487517876935585	0.346	0.44	0.356943354506723	PDE4D	NoColitis
1.06659791186227e-05	-0.198567402009313	0.989	0.993	0.357715607680369	SH3BGRL3	NoColitis
1.16137716853632e-05	-0.282246318152061	0.753	0.815	0.389502674783712	ACTR3	NoColitis
1.18935283100256e-05	-0.91378984224667	0.079	0.149	0.398885152461638	TRGV3	NoColitis
1.19724013661729e-05	-0.525034338092881	0.276	0.374	0.401530397018705	TUBA1C	NoColitis
1.22166842212903e-05	-1.90319472700747	0.014	0.056	0.409723155413635	SPATC1L	NoColitis
1.23733169057941e-05	-0.331291662071558	0.573	0.659	0.414976302386524	HNRNPU	NoColitis
1.24286040108283e-05	4.947804667709	0.02	0.002	0.416830521315161	CH25H	NoColitis
1.24478971199705e-05	-0.406700863472142	0.67	0.729	0.417477573609569	TUBA1A	NoColitis
1.24512963503056e-05	-0.679802170420648	0.187	0.272	0.417591576996548	NBEAL1	NoColitis
1.3328344746576e-05	-0.169720882186363	0.998	0.998	0.447006026110665	RPL17	NoColitis
1.3433952986036e-05	-0.573664909386771	0.176	0.265	0.450547915245676	PSMC2	NoColitis
1.35521475800422e-05	-0.258227130851628	0.826	0.867	0.454511925539455	LCP1	NoColitis
1.37877693830755e-05	0.196487875786365	0.914	0.88	0.462414209569586	SNRPD2	NoColitis
1.40677634086228e-05	1.59005160462207	0.051	0.016	0.471804649198392	LRFN1	NoColitis
1.44530426383177e-05	-1.1175490702851	0.056	0.117	0.484726144003898	NR1D1	NoColitis
1.55441833798946e-05	0.946855838315453	0.114	0.059	0.521320822194904	POMZP3	NoColitis
1.59538058314898e-05	-0.466446609592643	0.356	0.449	0.535058739976506	EIF3A	NoColitis
1.59718745462874e-05	-0.440591544476572	0.454	0.532	0.535664728533386	RGS19	NoColitis
1.76599009041685e-05	-0.173810715179719	1	1	0.592277756524003	RPS12	NoColitis
1.78842272090525e-05	-0.229348609136332	0.744	0.82	0.599801212137202	HNRNPF	NoColitis
1.80926676871774e-05	-0.239746464116094	0.844	0.898	0.606791888892555	YWHAB	NoColitis
1.81167671508476e-05	0.441991380646475	0.448	0.356	0.607600136705125	H1FX	NoColitis
1.83901992911797e-05	0.204207367151781	0.96	0.945	0.616770503827584	PCBP2	NoColitis
1.84235413302417e-05	-0.794037749442652	0.111	0.186	0.617888729133646	TIMM10	NoColitis
1.84928901747219e-05	-0.224530746339128	0.906	0.924	0.620214550679823	EIF3K	NoColitis
1.90417990870523e-05	-0.961449065267997	0.086	0.155	0.638623857781559	PXN	NoColitis
2.14278314004795e-05	-0.312332004875799	0.657	0.738	0.718646609509283	HSPA5	NoColitis
2.17571450517964e-05	0.334019331822092	0.685	0.598	0.729691130747147	ALOX5AP	NoColitis
2.21944570890587e-05	-0.242896503741255	0.965	0.97	0.74435770185285	RPL27A	NoColitis
2.22646682734568e-05	-0.289860778182536	0.733	0.787	0.746712444555193	CAP1	NoColitis
2.28384957828401e-05	-0.386616132978925	0.605	0.66	0.765957471564892	CST7	NoColitis
2.30682880898531e-05	1.40813825264069	0.066	0.027	0.773664245957492	PCSK1N	NoColitis
2.31600821523162e-05	-1.10493679436297	0.063	0.125	0.776742835224382	SH3BP5	NoColitis
2.35716467821169e-05	4.30625863862148	0.014	0	0.790545889778638	AC105052.3	NoColitis
2.35777168190575e-05	1.32643652055911	0.097	0.048	0.790749466677549	IER3	NoColitis
2.42510366983555e-05	-0.36718304368151	0.505	0.59	0.813331268789447	VSIR	NoColitis
2.51549493249155e-05	-0.302981860047957	0.597	0.672	0.843646690459015	SRSF2	NoColitis
2.5628069234541e-05	-0.199880630268081	0.995	0.994	0.859514185988035	EEF1G	NoColitis
2.57237235680832e-05	-0.361713638559713	0.474	0.569	0.862722241026375	MATR3.1	NoColitis
2.80174664112743e-05	-0.644486246576467	0.148	0.229	0.939649788501317	TRIM4	NoColitis
2.87369003750199e-05	0.523600953762404	0.282	0.198	0.963778164777418	SFT2D1	NoColitis
2.88180751688297e-05	-0.335642237945572	0.478	0.572	0.966500605012209	TBCB	NoColitis
2.90537140694223e-05	-0.204753366407816	0.997	0.987	0.974403462460285	IL32	NoColitis
2.93490554822187e-05	-0.339102187174444	0.586	0.659	0.984308622762652	PSMB10	NoColitis
0.00245030273744775	-3.26359696970947	0	0.014	1	TSPAN18	NoColitis
0.00245030273744775	-3.26359696970947	0	0.014	1	SLC25A29	NoColitis
0.00324721606103705	-3.26359696970947	0	0.013	1	GPR146	NoColitis
0.00430816160356724	-3.26359696970947	0	0.012	1	IKZF2	NoColitis
4.85687664422717e-05	-3.10313229751622	0.003	0.032	1	NPDC1	NoColitis
0.00761080743376247	-3.10313229751622	0	0.011	1	C9orf135	NoColitis
0.0354851418601833	-3.01566945626588	0.002	0.01	1	GEM	NoColitis
0.0101377793496165	-2.9225600518744	0	0.01	1	AC004943.2	NoColitis
0.000252204015372257	2.85879966165026	0.015	0.002	1	AL136987.1	NoColitis
0.0006806704790621	2.85879966165026	0.014	0.002	1	AC010754.1	NoColitis
0.000324457757038604	-2.85697171024682	0.003	0.027	1	ALOX5	NoColitis
0.0101382269055949	-2.82302437832349	0	0.01	1	ALS2CL	NoColitis
0.0101382269055949	-2.82302437832349	0	0.01	1	FGFR1	NoColitis
0.0598788820460745	-2.79702916979054	0.006	0.016	1	TRBV15	NoColitis
0.0678920390622503	2.79168546579172	0.011	0.004	1	IL10	NoColitis
0.00283222431861596	-2.71610917440698	0.002	0.017	1	MYO1B	NoColitis
0.000190601007354122	-2.64016032117368	0.003	0.028	1	DOLK	NoColitis
0.00183571578779962	2.56929304445527	0.012	0.002	1	AC243547.2	NoColitis
0.00183571578779962	2.56929304445527	0.012	0.002	1	HID1	NoColitis
0.00229673932037609	2.56929304445527	0.014	0.002	1	CST3	NoColitis
0.000426294426307841	2.46975737090436	0.019	0.003	1	ST6GALNAC1	NoColitis
0.00490125747521978	2.39936804301296	0.011	0.002	1	CERCAM	NoColitis
0.000428123482859488	2.36284216698785	0.019	0.003	1	AL669831.5	NoColitis
0.00231143817192065	2.30625863862148	0.014	0.002	1	AL049780.2	NoColitis
0.000171259335240315	2.30625863862148	0.02	0.003	1	AP003774.4	NoColitis
0.000221142645525688	2.26443846292685	0.023	0.005	1	HIST1H2AM	NoColitis
0.000419540433287642	-2.26359696970947	0.005	0.029	1	AC093157.1	NoColitis
0.0294376565572506	2.18596440490377	0.014	0.005	1	NEFM	NoColitis
0.0817844999370531	-2.17631664412019	0.025	0.04	1	PPP1R2C	NoColitis
0.000235746263481862	2.15425554517643	0.025	0.005	1	ANKRD9	NoColitis
0.0201524217026821	-2.10313229751622	0.002	0.012	1	CYP2E1	NoColitis
0.0267521824172647	-2.10313229751622	0.002	0.011	1	STOX1	NoColitis
0.000109425864836327	-2.06629552933585	0.009	0.041	1	AP002884.1	NoColitis
0.00644014120531084	-2.01566945626588	0.003	0.018	1	C5orf34	NoColitis
0.00842704609916903	-2.01566945626588	0.003	0.017	1	SPECC1	NoColitis
0.000244924559624825	1.98433054373412	0.028	0.007	1	IQCN	NoColitis
