Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	37/295	5.08836971239098e-20	1.19067851269949e-17	0	0	8.19260936177997	363.954576643972	CCL4L1;CCL4L2;EBI3;CXCR4;FASLG;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR8;CCR7;CCR6;CCR4;TNFRSF4;IL6R;IL12RB2;IL32;IFNGR1;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD4;IFNG;IL2RA;IL2RB;XCL2;LTA;CD27;XCL1;TNFRSF25;LTB;IL6ST;IL7R
Viral protein interaction with cytokine and cytokine receptor	20/100	2.50062255111151e-15	2.92572838480047e-13	0	0	13.7247191011236	461.455753896551	CCL4L1;CCL4L2;CXCR4;CXCL13;TNFRSF1B;CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;LTA;CCL3;CCR8;XCL1;CCR7;CCR6;IL6ST;IL6R;CCR4
Antigen processing and presentation	18/78	4.36367055637897e-15	3.4036630339756e-13	0	0	16.3944134078212	542.088867008335	HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;IFI30;KIR2DL4;CD4;IFNG;CD8B;CTSL;CD8A;PSME2;KLRD1;KLRC1;HLA-DRB1;HLA-DQB1;HSPA1A
Apoptosis	19/142	2.28179506700113e-11	1.33485011419566e-09	0	0	8.43795404340598	206.759183968865	GADD45B;BCL2A1;GADD45A;PRF1;GZMB;FASLG;CTSW;TRAF1;FOS;ACTG1;ERN1;TUBA1B;CTSL;PMAIP1;CYCS;CTSH;BAX;CTSC;BIRC3
Graft-versus-host disease	10/42	4.21595667947377e-09	1.97306772599372e-07	0	0	16.7281420765027	322.592004086173	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	10/43	5.40240130109276e-09	2.10693650742618e-07	0	0	16.2204007285975	308.778398093421	HLA-DRB4;IFNG;PRF1;ICA1;CD28;LTA;GZMB;FASLG;HLA-DRB1;HLA-DQB1
Th17 cell differentiation	14/107	1.35281464350827e-08	4.52226609401335e-07	0	0	8.12196281114477	147.157729595404	HLA-DRB4;IFNGR1;STAT1;FOS;FOXP3;CD4;IFNG;IL2RA;IL2RB;IL21R;IL6ST;IL6R;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	13/92	1.74156617386122e-08	5.09408105854407e-07	0	0	8.86023642640444	158.296061959421	HLA-DRB4;IFNGR1;STAT1;FOS;RUNX3;CD4;MAF;IFNG;IL2RA;IL2RB;HLA-DRB1;HLA-DQB1;IL12RB2
Rheumatoid arthritis	13/93	1.99056500008792e-08	5.17546900022858e-07	0	0	8.74903581267218	155.140197253842	HLA-DRB4;FOS;TNFSF13B;IFNG;CTSL;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;HLA-DRB1;HLA-DQB1
Pathways in cancer	31/531	2.75714761108575e-08	6.45172540994066e-07	0	0	3.4367768115942	59.8222008330246	PTGER4;SPI1;GSTP1;PTGER2;LEF1;MGST2;CXCR4;FASLG;HSP90B1;MYC;TPR;PMAIP1;GNG8;PIM2;IL6R;IL12RB2;GADD45B;GADD45A;IFNGR1;STAT1;FOS;TRAF1;IFNG;IL2RA;IL2RB;CYCS;BAX;CALM3;IL6ST;IL7R;BIRC3
Chemokine signaling pathway	17/192	1.42288014297512e-07	3.02685412232889e-06	0	0	5.26276163947473	82.9696084712924	CCL4L1;STAT1;CCL4L2;CXCR4;CXCL13;TIAM1;CXCR3;CCL5;CCL4;XCL2;CCL3;CCR8;XCL1;GNG8;CCR7;CCR6;CCR4
Hematopoietic cell lineage	12/99	3.47770700150327e-07	6.28687960967898e-06	0	0	7.40318302387268	110.098083414199	CD4;HLA-DRB4;CD8B;CD8A;IL1R2;IL2RA;CD7;IL7R;IL6R;HLA-DRB1;CD55;HLA-DQB1
Inflammatory bowel disease	10/65	3.4927108942661e-07	6.28687960967898e-06	0	0	9.72131147540984	144.530795922112	MAF;HLA-DRB4;IFNG;IFNGR1;STAT1;IL21R;FOXP3;HLA-DRB1;HLA-DQB1;IL12RB2
Allograft rejection	8/38	4.327071784082e-07	7.23239141053706e-06	0	0	14.1985507246377	208.054268792292	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;HLA-DRB1;HLA-DQB1
NF-kappa B signaling pathway	12/104	5.97793417199148e-07	9.32557730830671e-06	0	0	6.99904443382704	100.296450909136	GADD45B;BCL2A1;CCL4L1;GADD45A;CCL4L2;CCL4;LTA;LY96;TRAF1;LTB;TNFSF13B;BIRC3
Transcriptional misregulation in cancer	16/192	7.53253168405817e-07	1.06095781545686e-05	0	0	4.91111111111111	69.2410898673662	CEBPB;SPI1;GADD45B;HPGD;BCL2A1;GADD45A;IL1R2;GZMB;TRAF1;ETV7;MAF;MYC;ID2;IL2RB;BAX;BIRC3
Kaposi sarcoma-associated herpesvirus infection	16/193	8.07478356839653e-07	1.06095781545686e-05	0	0	4.88311362209667	68.5069080671041	IFNGR1;STAT1;LEF1;FOS;GABARAP;ZFP36;CLEC2B;MYC;UBC;CCR8;CYCS;GNG8;BAX;CALM3;IL6ST;CCR4
Cell adhesion molecules	14/148	8.16121396505276e-07	1.06095781545686e-05	0	0	5.62505153789066	78.8559253102331	HLA-DRB4;VCAN;CD4;CD8B;SELL;CD8A;CD28;PECAM1;CTLA4;PDCD1;ICOS;TIGIT;HLA-DRB1;HLA-DQB1
Natural killer cell mediated cytotoxicity	13/131	1.17093505485593e-06	1.44209896229625e-05	0	0	5.9200168090769	80.8538605554952	FCER1G;KLRC2;KLRC3;IFNGR1;SH2D1A;PRF1;GZMB;FASLG;TYROBP;KLRK1;IFNG;KLRD1;KLRC1
Human cytomegalovirus infection	17/225	1.34083088734954e-06	1.56877213819896e-05	0	0	4.42029140775659	59.7721576138213	PTGER4;CCL4L1;PTGER2;CCL4L2;CXCR4;FASLG;MYC;CCL5;CREB3L2;CCL4;EIF4EBP1;CCL3;CYCS;GNG8;BAX;CALM3;IL6R
Autoimmune thyroid disease	8/53	6.13321475714808e-06	6.83415358653643e-05	0	0	9.45845410628019	113.5183942404	HLA-DRB4;PRF1;CD28;CTLA4;GZMB;FASLG;HLA-DRB1;HLA-DQB1
Viral myocarditis	8/60	1.57900994502431e-05	0.000167949239607131	0	0	8.18227424749164	90.464266759021	HLA-DRB4;PRF1;CD28;CYCS;CD55;HLA-DRB1;ACTG1;HLA-DQB1
Human T-cell leukemia virus 1 infection	15/219	1.82193332488637e-05	0.000185361912184091	0	0	3.95551572429526	43.1666509316012	SPI1;HLA-DRB4;IL1R2;FOS;ZFP36;CD4;PTTG1;MYC;IL2RA;CREB3L2;IL2RB;LTA;BAX;HLA-DRB1;HLA-DQB1
Salmonella infection	16/249	2.12617493595717e-05	0.000207302056255824	0	0	3.69880782069623	39.7939971647748	ANXA2;AHNAK;ARPC1B;LEF1;LY96;FOS;ACTG1;HSP90B1;TUBA1B;TUBB2A;MYC;CYCS;BAX;SNX9;S100A10;BIRC3
Influenza A	13/172	2.34827378375352e-05	0.000219798426159329	0	0	4.38423687994872	46.7326548960299	HLA-DRB4;IFNGR1;STAT1;FASLG;ACTG1;DNAJB1;OAS1;IFNG;CCL5;CYCS;BAX;HLA-DRB1;HLA-DQB1
Intestinal immune network for IgA production	7/48	2.97584474104911e-05	0.000262617350142107	0	0	9.0608103642012	94.4353674663834	HLA-DRB4;CD28;CXCR4;ICOS;HLA-DRB1;TNFSF13B;HLA-DQB1
Epstein-Barr virus infection	14/202	3.03020019394739e-05	0.000262617350142107	0	0	3.998236746209	41.5988416923525	ENTPD1;HLA-DRB4;GADD45B;GADD45A;STAT1;ISG15;RUNX3;OAS1;MYC;CYCS;BAX;VIM;HLA-DRB1;HLA-DQB1
Colorectal cancer	9/86	3.4251481875502e-05	0.00028624452710241	0	0	6.22537952510705	64.0079872241999	GADD45B;GADD45A;MYC;LEF1;PMAIP1;BAX;CYCS;FOS;AREG
Toxoplasmosis	10/112	5.05186147980402e-05	0.000407632960784187	0	0	5.22929390335369	51.7342866618177	HLA-DRB4;IFNG;IFNGR1;STAT1;LY96;CYCS;HLA-DRB1;BIRC3;HLA-DQB1;HSPA1A
JAK-STAT signaling pathway	12/162	5.86310178891409e-05	0.000440567503440477	0	0	4.28	41.7053758156734	IFNG;IFNGR1;STAT1;MYC;IL2RA;IL2RB;IL21R;STAM;IL6ST;IL7R;IL6R;IL12RB2
Lipid and atherosclerosis	14/215	5.993944513802e-05	0.000440567503440477	0	0	3.73714301421071	36.3331611985339	XBP1;HSPA5;CYBB;LY96;FASLG;FOS;HSP90B1;ERN1;CCL5;CCL3;CYCS;BAX;CALM3;HSPA1A
Thyroid cancer	6/37	6.02485474790397e-05	0.000440567503440477	0	0	10.2491717523976	99.5915308561524	GADD45B;GADD45A;MYC;LEF1;TPR;BAX
Fluid shear stress and atherosclerosis	11/139	6.53546638508556e-05	0.000449793862973535	0	0	4.5902397260274	44.2300891707776	IFNG;CTSL;IL1R2;GSTP1;PECAM1;MGST2;CALM3;FOS;KLF2;ACTG1;HSP90B1
Measles	11/139	6.53546638508556e-05	0.000449793862973535	0	0	4.5902397260274	44.2300891707776	OAS1;STAT1;IL2RA;IL2RB;CD28;CYCS;BAX;FASLG;FOS;SLAMF1;HSPA1A
Leishmaniasis	8/77	9.84043336100775e-05	0.000657903258993089	0	0	6.16099558916194	56.8439681284422	HLA-DRB4;IFNG;IFNGR1;STAT1;CYBB;FOS;HLA-DRB1;HLA-DQB1
T cell receptor signaling pathway	9/104	0.000152191843934568	0.000989246985574693	0	0	5.041187437258	44.313896268317	CD4;CD8B;IFNG;CD8A;CD28;CTLA4;FOS;PDCD1;ICOS
NOD-like receptor signaling pathway	12/181	0.000168804432054242	0.00106757397569439	0	0	3.79511021522856	32.9672485013367	YWHAE;GBP5;OAS1;STAT1;CCL5;CARD17;CYBB;CARD16;GBP2;GABARAP;GBP4;BIRC3
TNF signaling pathway	9/112	0.000266910855565009	0.0016303072250823	0	0	4.64773418692627	38.2443261476346	CEBPB;IRF1;CCL5;CREB3L2;LTA;TRAF1;FOS;TNFRSF1B;BIRC3
PD-L1 expression and PD-1 checkpoint pathway in cancer	8/89	0.000271717870847051	0.0016303072250823	0	0	5.24503488996243	43.0656506561897	CD4;IFNG;IFNGR1;STAT1;CD28;FOS;PDCD1;BATF
p53 signaling pathway	7/73	0.000440620442005663	0.00257762958573313	0	0	5.62149954832882	43.4391637159383	SESN3;GADD45B;GADD45A;PERP;PMAIP1;BAX;CYCS
Tuberculosis	11/180	0.000623620252900108	0.00355919851655184	0	0	3.46931993191213	25.603473354029	CEBPB;HLA-DRB4;FCER1G;IFNG;IFNGR1;STAT1;CYCS;BAX;CALM3;HLA-DRB1;HLA-DQB1
Osteoclast differentiation	9/127	0.000673378600108636	0.00374961280389228	0	0	4.05380316815222	29.6057467723961	SPI1;TYROBP;IFNG;IFNGR1;STAT1;SIRPG;ACP5;FOSB;FOS
Primary immunodeficiency	5/38	0.00068903141268106	0.00374961280389228	0	0	8.00089847259659	58.24833065181	CD4;CD8B;CD8A;ICOS;IL7R
Toll-like receptor signaling pathway	8/104	0.000776999538978125	0.00413222482092912	0	0	4.42210144927536	31.662559465718	CCL4L1;STAT1;CCL4L2;CCL5;CCL4;CCL3;LY96;FOS
Necroptosis	10/159	0.000875154330842747	0.00455080252038228	0	0	3.57116661165511	25.1449780446723	IFNG;IFNGR1;STAT1;CYBB;BAX;FASLG;HMGB1;GLUL;FTL;BIRC3
Protein processing in endoplasmic reticulum	10/171	0.0015181527461294	0.00767379663491623	0	0	3.30295625021213	21.4370480753351	ERN1;DNAJB1;XBP1;HSPA5;SSR4;DERL3;BAX;P4HB;HSP90B1;HSPA1A
Coronavirus disease	12/232	0.00154131812752591	0.00767379663491623	0	0	2.90769230769231	18.8276487695245	C1QA;OAS1;RPS18;STAT1;RPS8;RPS27L;CYBB;ISG15;FOS;IL6ST;IL6R;RPS12
Acute myeloid leukemia	6/67	0.0016121560994199	0.007859260984672	0	0	5.20062029242357	33.4409391730067	SPI1;BCL2A1;MYC;LEF1;EIF4EBP1;PIM2
Small cell lung cancer	7/92	0.0017488742298558	0.00835176673033178	0	0	4.36068866571019	27.6850660485554	GADD45B;GADD45A;MYC;BAX;CYCS;TRAF1;BIRC3
IL-17 signaling pathway	7/94	0.00197933004873495	0.00926326462807957	0	0	4.26000685294209	26.5185292437672	CEBPB;IFNG;FOSB;FOS;S100A9;S100A8;HSP90B1
Human immunodeficiency virus 1 infection	11/212	0.00233021198403438	0.0106915608679225	0	0	2.91219246234581	17.6531167221931	CD4;APOBEC3G;CXCR4;CYCS;GNG8;BAX;CALM3;FASLG;FOS;TNFRSF1B;SAMHD1
Asthma	4/31	0.00258938365430919	0.0116522264443913	0	0	7.80446037435285	46.4859836282845	HLA-DRB4;FCER1G;HLA-DRB1;HLA-DQB1
Lysosome	8/128	0.0029276167198652	0.0129257040084614	0	0	3.53333333333333	20.6119352957501	CD63;CTSL;ACP5;CTSH;CTSW;CD68;LITAF;CTSC
Chagas disease	7/102	0.00314440978586347	0.0136257757387417	0	0	3.89967194408786	22.4704130876753	C1QA;IFNG;IFNGR1;CCL5;CCL3;FASLG;FOS
Endometrial cancer	5/58	0.00463285700289817	0.0197107007032395	0	0	4.97660580786248	26.7471736964845	GADD45B;GADD45A;MYC;LEF1;BAX
Ferroptosis	4/41	0.00719473858526204	0.0300637290884164	0	0	5.6922406277245	28.0878221637133	MAP1LC3A;CYBB;SAT1;FTL
Phagosome	8/152	0.00816452116136331	0.0335175079255968	0	0	2.94082125603865	14.1393427305615	TUBA1B;HLA-DRB4;TUBB2A;CTSL;CYBB;HLA-DRB1;ACTG1;HLA-DQB1
Non-alcoholic fatty liver disease	8/155	0.0091329565646814	0.0368467557954388	0	0	2.88036083998817	13.5257879807523	ERN1;XBP1;COX3;CYCS;BAX;FASLG;FOS;IL6R
Hepatitis C	8/157	0.00982458346262139	0.0389652971229391	0	0	2.84140647796907	13.1354457118341	YWHAE;OAS1;IFNG;STAT1;MYC;CYCS;BAX;FASLG
MAPK signaling pathway	12/294	0.01007699514023	0.0393002810468968	0	0	2.26116436754735	10.395703545989	DUSP4;DUSP10;GADD45B;GADD45A;MYC;STMN1;HSPB1;FASLG;FOS;AREG;DUSP16;HSPA1A
FoxO signaling pathway	7/131	0.0120147210194962	0.0460892576813461	0	0	2.98321531602413	13.1906523497479	GADD45B;GADD45A;S1PR1;FASLG;IL7R;GABARAP;KLF2
Pertussis	5/76	0.0142225698890275	0.0524549780799576	0	0	3.71151436923427	15.7847927957611	C1QA;IRF1;LY96;CALM3;FOS
Hepatocellular carcinoma	8/168	0.0143437556775927	0.0524549780799576	0	0	2.6445652173913	11.224699914304	GADD45B;GADD45A;MYC;GSTP1;LEF1;MGST2;BAX;ACTG1
Malaria	4/50	0.0143466606714414	0.0524549780799576	0	0	4.57643758765778	19.4234906330499	KLRK1;IFNG;KLRB1;PECAM1
Prion disease	11/273	0.0146644217757661	0.0527919183927579	0	0	2.22714629300429	9.40374884827357	C1QA;TUBA1B;TUBB2A;HSPA5;CCL5;CREB3L2;COX3;CYBB;CYCS;BAX;HSPA1A
Viral carcinogenesis	9/203	0.0149225936559819	0.0529073775075722	0	0	2.45610831764937	10.3276379471313	YWHAE;PKM;CREB3L2;CCR8;PMAIP1;BAX;TRAF1;IL6ST;CCR4
PI3K-Akt signaling pathway	13/354	0.0170468258915577	0.0595366755018582	0	0	2.02514884919577	8.2459833788894	YWHAE;FASLG;AREG;HSP90B1;MYC;IL2RA;CREB3L2;IL2RB;EIF4EBP1;THEM4;GNG8;IL7R;IL6R
Parkinson disease	10/249	0.0198502051971483	0.0683080590607752	0	0	2.216087065871	8.68604396912962	ERN1;XBP1;TUBA1B;TUBB2A;HSPA5;UBC;COX3;CYCS;BAX;CALM3
Amyotrophic lateral sclerosis	13/364	0.0208934693956038	0.0708561136024825	0	0	1.96643199673503	7.6067855432311	XBP1;GPX1;HSPA5;TNFRSF1B;GABARAP;ACTG1;ERN1;TUBA1B;TUBB2A;TPR;COX3;CYCS;BAX
Complement and coagulation cascades	5/85	0.0220559302943918	0.073729824126967	0	0	3.29245283018868	12.5579872095712	C1QA;SERPINA1;PLAUR;CD55;F5
Cellular senescence	7/156	0.0283240181919049	0.0933495810831796	0	0	2.47949291573453	8.83702466337739	GADD45B;GADD45A;MYC;EIF4EBP1;CALM3;KIR2DL4;ZFP36L1
Cell cycle	6/124	0.0298289977243925	0.0969442426042755	0	0	2.68062299587723	9.41508320441665	YWHAE;PTTG1;GADD45B;GADD45A;MYC;RAD21
Basal cell carcinoma	4/63	0.030737084472732	0.0971956454948553	0	0	3.5657007472207	12.4167876175454	GADD45B;GADD45A;LEF1;BAX
Cytosolic DNA-sensing pathway	4/63	0.030737084472732	0.0971956454948553	0	0	3.5657007472207	12.4167876175454	CCL4L1;CCL4L2;CCL5;CCL4
Pathogenic Escherichia coli infection	8/197	0.0332124978414129	0.103622993265208	0	0	2.23544973544974	7.61132416082424	TUBA1B;TUBB2A;ARPC1B;CYCS;BAX;FASLG;FOS;ACTG1
Hepatitis B	7/162	0.0337706387728333	0.103978019379513	0	0	2.38277821487892	8.07324224623062	STAT1;MYC;CREB3L2;CYCS;BAX;FASLG;FOS
Hippo signaling pathway	7/163	0.0347415342613034	0.105578169053831	0	0	2.36738239177264	7.95397718063698	YWHAE;MYC;ID2;LEF1;AREG;ACTG1;BIRC3
Pathways of neurodegeneration	15/475	0.0359136437113502	0.107281383566407	0	0	1.73106106226665	5.75861352393592	XBP1;GPX1;HSPA5;CYBB;FASLG;TNFRSF1B;GABARAP;ERN1;TUBA1B;TUBB2A;UBC;COX3;CYCS;BAX;CALM3
Prostate cancer	5/97	0.0362189286399408	0.107281383566407	0	0	2.8612445798664	9.49410567355794	IL1R2;GSTP1;CREB3L2;LEF1;HSP90B1
Amphetamine addiction	4/69	0.0409204862128357	0.119692422172545	0	0	3.23556658395368	10.341273487781	CREB3L2;FOSB;CALM3;FOS
Systemic lupus erythematosus	6/135	0.0424227749435244	0.122554683170182	0	0	2.45065996228787	7.74425682131976	C1QA;HLA-DRB4;IFNG;CD28;HLA-DRB1;HLA-DQB1
Longevity regulating pathway	5/102	0.0434556911968323	0.124007704147058	0	0	2.71306305054603	8.50820222584427	SESN3;CREB3L2;EIF4EBP1;BAX;HSPA1A
