p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.65246126700756	0.68	0.12	0	c21	CXCL13
0	5.10353257556023	0.439	0.032	0	c21	NMB
0	2.81936414952136	0.471	0.083	0	c21	SESN3
0	3.13511299879244	0.394	0.061	0	c21	MAGEH1
0	3.80494919048892	0.363	0.033	0	c21	ICA1
0	2.93522904280606	0.364	0.055	0	c21	TOX2
0	3.11564192208624	0.307	0.039	0	c21	BTLA
0	3.90914229699421	0.27	0.025	0	c21	PTPN13
0	3.02491192581512	0.284	0.039	0	c21	TIAM1
0	4.14797270448242	0.248	0.016	0	c21	CD200
0	3.90367406474001	0.245	0.019	0	c21	LINC01281
0	3.72727407633606	0.215	0.017	0	c21	PDE7B
0	5.05326434572496	0.165	0.006	0	c21	LOC101928354
0	5.31101513874896	0.133	0.004	0	c21	CPM
0	5.74246294665632	0.12	0.003	0	c21	IGFL2
0	5.44238042735166	0.106	0.004	0	c21	LHFP
0	6.17434633526536	0.088	0.001	0	c21	PVALB
0	6.44747374069021	0.067	0.001	0	c21	CDO1
5.87998755545946e-299	3.22167523497128	0.301	0.046	1.80674377616603e-294	c21	LOC101059954
7.23990239040646e-297	3.01661996750768	0.304	0.047	2.22460480750019e-292	c21	IGFBP4
6.01461855687759e-295	2.64244222916321	0.382	0.072	1.84811184397178e-290	c21	FBLN7
3.38703073697329e-293	3.08589606126685	0.264	0.036	1.04073293454978e-288	c21	GEM
1.1822197957511e-284	2.81960435066916	0.307	0.049	3.6326067664044e-280	c21	THADA
2.45445466618464e-257	1.88770403778688	0.697	0.257	7.54180285278555e-253	c21	TIGIT
2.45579563021272e-255	2.53236400367239	0.288	0.047	7.54592323295464e-251	c21	CYSLTR1
1.47010505800783e-253	2.82395863915952	0.263	0.04	4.51719181174066e-249	c21	GK
3.63322035122956e-250	1.73494206264253	0.822	0.404	1.11637961732231e-245	c21	NR3C1
1.07453475712724e-239	1.90506512235405	0.592	0.192	3.30172294822486e-235	c21	IL6ST
3.88532589332224e-228	3.33929202180375	0.151	0.015	1.19384408724113e-223	c21	ANKRD55
3.94761619314077e-218	1.59664791000216	0.456	0.121	1.21298402766636e-213	c21	TNFRSF4
3.64402222311559e-213	4.22375938944531	0.079	0.004	1.11969870849673e-208	c21	IL21-AS1
