Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Protein processing in endoplasmic reticulum	36/171	1.30816938997221e-10	3.74136445532053e-08	4.03230352303523	91.7640271799958	SEC24A;SELENOS;DNAJB11;SEC24D;RRBP1;HSP90B1;PDIA4;XBP1;WFS1;EDEM1;EDEM2;PDIA6;CKAP4;HYOU1;STT3A;UBE2J1;TXNDC5;SIL1;HSPA5;SSR3;SSR4;EIF2AK4;EIF2AK3;DNAJC3;RPN1;SEL1L;RPN2;ERLEC1;SEC61B;DNAJC5B;SYVN1;DERL3;HERPUD1;LMAN1;SEC61A1;UGGT2	1	KEGG_2021_Human
Protein export	8/23	5.24435675374804e-05	0.00749943015785969	7.93598304186539	78.2152463650695	HSPA5;SPCS3;SPCS2;SPCS1;SEC61A1;SEC61B;SRPRB;SEC11C	2	KEGG_2021_Human
B cell receptor signaling pathway	14/81	0.000518525018116093	0.0494327183937342	3.11546898097373	23.5670345208185	LYN;LILRB1;LILRB4;FCGR2B;BLNK;CR2;SYK;BTK;LILRA2;RASGRP3;CD79B;CD79A;CD19;PLCG2	3	KEGG_2021_Human
Glycine, serine and threonine metabolism	9/40	0.000726253258186503	0.051927107960335	4.31973208099161	31.2213464037126	PGAM2;AMT;GATM;PSAT1;GLDC;MAOB;GCSH;CBS;PHGDH	4	KEGG_2021_Human
Sulfur metabolism	4/10	0.00246414374574572	0.101027626521209	9.8932910723719	59.4182246552059	TST;PAPSS1;SUOX;PAPSS2	5	KEGG_2021_Human
Cell adhesion molecules	19/148	0.00256512359013595	0.101027626521209	2.19749103274215	13.1096790921572	CADM1;CD86;CLDN3;HLA-DOB;SDC1;CDH15;CD276;ALCAM;CLDN14;ITGA8;ITGA6;CD40;CNTNAP1;NRXN1;MPZL1;HLA-DQA2;HLA-DQA1;CLDN23;NRCAM	6	KEGG_2021_Human
Amino sugar and nucleotide sugar metabolism	9/48	0.00282594759499887	0.101027626521209	3.432164494217	20.1430698030683	CHIT1;NAGK;UGDH;HEXB;UAP1;NANS;GMPPA;GMPPB;PGM3	7	KEGG_2021_Human
Intestinal immune network for IgA production	9/48	0.00282594759499887	0.101027626521209	3.432164494217	20.1430698030683	IL15;CD86;CD40;TNFRSF13B;TNFRSF17;HLA-DOB;HLA-DQA2;CCR10;HLA-DQA1	7	KEGG_2021_Human
N-Glycan biosynthesis	9/50	0.003769535259876	0.119787453813837	3.26439257232668	18.2179336835359	ALG14;DPM3;RPN1;RPN2;ALG9;ALG5;ALG2;STT3A;MGAT3	9	KEGG_2021_Human
Aldosterone-regulated sodium reabsorption	7/37	0.00772715384851714	0.22099660006759	3.46645485835319	16.8574208627516	INSR;PRKCG;IGF1;SCNN1G;SCNN1B;IRS1;NEDD4L	10	KEGG_2021_Human
Glyoxylate and dicarboxylate metabolism	6/30	0.0101610218415577	0.246551803419299	3.71230158730159	17.0364805861726	AMT;GLDC;GCSH;MCEE;HYI;ACSS2	11	KEGG_2021_Human
Various types of N-glycan biosynthesis	7/39	0.0103448309126979	0.246551803419299	3.24945393169182	14.8541257916891	ALG9;ALG14;ALG2;STT3A;RPN1;HEXB;RPN2	12	KEGG_2021_Human
Vibrio cholerae infection	8/50	0.0125871538707197	0.276917385155834	2.83019153607389	12.382310194622	KDELR1;KDELR2;SEC61B;PDIA4;KDELR3;SEC61A1;PLCG2;ATP6V0A1	13	KEGG_2021_Human
Lysosome	15/128	0.0154023146891854	0.314647285793359	1.97587063092889	8.24577736544056	IDUA;LAMP2;ARSA;ATP6V0A1;FUCA2;NPC2;CTSZ;ABCB9;CTSH;CTSF;SCARB2;CD63;HEXB;NAGLU;GUSB	14	KEGG_2021_Human
Basal cell carcinoma	9/63	0.01713763933868	0.326757656724165	2.47679660567489	10.0718391637908	PTCH2;WNT5B;WNT6;WNT11;DVL3;FZD3;WNT10A;FZD6;CDKN1A	15	KEGG_2021_Human
Glycosaminoglycan degradation	4/19	0.0288469768047659	0.489492392338146	3.9554146856841	14.0249119447174	IDUA;HEXB;NAGLU;GUSB	16	KEGG_2021_Human
Protein digestion and absorption	12/103	0.0294235664273772	0.489492392338146	1.96046059203954	6.91250434808007	COL24A1;COL9A2;COL9A3;SLC1A5;PRCP;COL13A1;SLC7A7;COL4A3;COL4A4;COL4A6;COL19A1;COL11A2	17	KEGG_2021_Human
Primary immunodeficiency	6/38	0.0308072135037994	0.489492392338146	2.78303571428571	9.68498212985864	BTK;CD40;TNFRSF13B;CD79A;CD19;BLNK	18	KEGG_2021_Human
Ascorbate and aldarate metabolism	5/30	0.0383398585678231	0.577115765810389	2.96732751784298	9.67724206074971	UGT2B17;AKR1A1;UGDH;ALDH2;GUSB	19	KEGG_2021_Human
Fc gamma R-mediated phagocytosis	11/97	0.0426657263959999	0.610119887462798	1.90056518113592	5.99506553337348	MARCKS;CFL2;PRKCG;PRKCD;PLA2G4A;PIP5K1B;PLCG2;LYN;FCGR2B;SCIN;SYK	20	KEGG_2021_Human
