p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	19.7357929745871	0.185	0	0	IGHV4-28	c20
0	15.1771384106493	0.463	0.001	0	IGLV6-57	c20
0	14.0679292932236	0.481	0.006	0	IGKV4-1	c20
0	13.4170521119139	0.352	0	0	IGLJ2	c20
0	13.370036522041	0.167	0	0	IGHG1	c20
0	13.3298774388634	0.13	0	0	IGKV3D-11	c20
0	12.8916432857286	0.907	0	0	SDC1	c20
0	12.8298198488547	1	0.015	0	JCHAIN	c20
0	12.7215081665503	0.63	0.001	0	IGLC2	c20
0	12.6700253770252	0.611	0.002	0	IGLV3-1	c20
0	12.4272853191218	0.333	0	0	IGHJ4	c20
0	12.2263636031962	0.944	0.005	0	IGHA1	c20
0	12.1324307528303	0.185	0	0	IGLC3	c20
0	12.1248011750152	0.463	0	0	AMPD1	c20
0	12.1149563993705	1	0	0	TNFRSF17	c20
0	12.0402758904763	0.907	0.001	0	IGLL5	c20
0	11.9193386166031	0.13	0	0	IGHJ6	c20
0	11.8717886735701	0.667	0.006	0	IGKC	c20
0	11.6325080996242	0.852	0.002	0	IGHA2	c20
0	11.0461618662706	0.296	0	0	GJB2	c20
0	10.8731740664298	0.333	0	0	SMOC1	c20
0	10.8491548505299	0.519	0	0	AC012236.1	c20
0	10.7583988694637	0.13	0	0	AC106882.1	c20
0	10.7529203780544	0.37	0	0	BHLHA15	c20
0	10.6875695582112	0.222	0	0	FAM92B	c20
0	10.4637584750563	0.815	0.001	0	LINC02362	c20
0	10.3286131685976	0.352	0	0	AC104699.1	c20
0	10.2756828561174	0.796	0	0	FCRL5	c20
0	10.2183395711259	0.13	0	0	LINC02363	c20
0	10.118300389622	0.148	0	0	ENAM	c20
0	9.75588744941225	0.185	0	0	DUSP26	c20
0	9.40577969946732	0.333	0	0	DENND5B	c20
0	9.26377123142104	1	0.013	0	DERL3	c20
0	9.16277264705334	0.444	0	0	ITGA8	c20
0	9.09124544700533	0.352	0	0	AC026202.2	c20
0	8.8667674071946	0.333	0	0	PKHD1L1	c20
0	8.71956733451788	0.426	0	0	SCNN1B	c20
0	8.62990278010073	0.463	0.001	0	PARM1	c20
0	8.60947049719097	0.241	0	0	PKP2	c20
0	8.37205711655766	0.315	0	0	LINC02576	c20
0	8.25210261633811	0.333	0	0	FCRL2	c20
0	8.18484691744799	0.352	0.001	0	MIXL1	c20
0	8.13088594269337	0.37	0.001	0	KCNN3	c20
0	8.12476577366665	0.204	0	0	U62317.5	c20
0	7.90811221074606	0.185	0	0	CADPS2	c20
0	7.65788161894216	0.278	0.001	0	AL391056.1	c20
0	7.6171522685545	0.167	0	0	COL4A4	c20
0	7.57482914216978	0.222	0	0	BHLHE41	c20
0	7.57325468138863	0.333	0.001	0	COL9A3	c20
0	7.55802004005059	0.389	0.001	0	MEF2B	c20
0	7.54803125109453	0.222	0	0	SMPDL3B	c20
0	7.54434204059252	0.185	0	0	PTCRA	c20
0	7.42407601621193	0.463	0.001	0	PNOC	c20
0	7.34753833253562	0.426	0.001	0	P2RX1	c20
0	7.32785800999088	0.167	0	0	RHEX	c20
0	7.08544327038614	0.167	0	0	TMEM56	c20
0	7.01964932824807	0.556	0.004	0	AC007569.1	c20
0	6.94001301177994	0.574	0.001	0	BLNK	c20
0	6.90533443496453	0.241	0.001	0	COBLL1	c20
0	6.73395274107559	0.241	0.001	0	TMEM45A	c20
0	6.70033183378904	0.87	0.004	0	CCR10	c20
0	6.683086888192	0.907	0.014	0	TXNDC5	c20
0	6.63157681141419	0.296	0.002	0	FAM30A	c20
0	6.5023556554432	0.296	0.001	0	GAB1	c20
0	6.37358266292092	0.463	0.002	0	DOK3	c20
0	6.27865297000339	0.296	0.001	0	PLEKHH3	c20
0	6.22174026884001	0.722	0.004	0	CLIC4	c20
0	5.89236717695475	0.685	0.004	0	CSF2RB	c20
0	5.80242851330015	0.852	0.003	0	MEF2C	c20
0	5.6987667777043	0.315	0.001	0	BTK	c20
0	5.69171069055856	0.426	0.002	0	SYK	c20
0	5.4469756906642	0.241	0.001	0	IGKV1-27	c20
0	5.22361634057637	0.796	0.012	0	GNG7	c20
0	5.1656812630147	0.556	0.006	0	CPNE5	c20
