p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
5.6897385612164e-68	-4.31137188319614	0.1	0.694	1.90822451866076e-63	CD27	NK_CD56bright
4.19003793051707e-42	-6.03815296382667	0.004	0.469	1.40525492113682e-37	CD28	NK_CD56bright
2.58209345882228e-21	-1.25945953130008	0.963	0.975	8.65982504219816e-17	CD52	NK_CD56bright
2.49478719464387e-20	-0.77074172239493	0.996	0.999	8.3670172933966e-16	HLA-A	NK_CD56bright
7.2374571681021e-20	-2.86822796238436	0.138	0.417	2.42729838503808e-15	TIGIT	NK_CD56bright
5.05570750944126e-19	-0.884724347467443	0.963	0.985	1.69558318451641e-14	PTPRCAP	NK_CD56bright
2.64533822689909e-18	-0.937931396254199	0.896	0.9	8.87193534537416e-14	CD99	NK_CD56bright
1.47507804883874e-16	-0.700107957729567	1	1	4.94711676019537e-12	HLA-B	NK_CD56bright
7.3718652732267e-16	-2.41775721131868	0.142	0.382	2.47237617533477e-11	MIR4435-2HG	NK_CD56bright
8.71932727085835e-16	0.731173451811507	0.842	0.66	2.92428798010047e-11	IL7R	NK_CD56bright
2.87183223307676e-15	-1.70905139187945	0.2	0.444	9.63155094329284e-11	GZMA	NK_CD56bright
8.91009968354334e-15	-1.32524970106899	0.825	0.903	2.98826923186677e-10	CD74	NK_CD56bright
1.00576714001507e-14	-1.01544624923233	0.792	0.876	3.37314183418254e-10	LIMD2	NK_CD56bright
2.10739236753995e-14	-0.937303663323435	0.596	0.758	7.0677725222555e-10	CALM3	NK_CD56bright
9.91551246612135e-14	-1.92428153793624	0.104	0.333	3.32546457088778e-09	DUSP4	NK_CD56bright
1.35708343017359e-13	-1.32724215424374	0.3	0.518	4.55138640811617e-09	CARD16	NK_CD56bright
1.45444332050867e-13	-1.58480649839774	0.325	0.53	4.87791200832197e-09	CYTOR	NK_CD56bright
4.82302036491876e-13	-2.36585788777318	0.112	0.327	1.61754456998645e-08	CD38	NK_CD56bright
5.753934790236e-13	-1.67252346638093	0.217	0.443	1.92975464994935e-08	GBP5	NK_CD56bright
6.83843534650697e-13	-1.93614207175525	0.262	0.474	2.29347444651151e-08	PRF1	NK_CD56bright
7.22710313126412e-13	-0.786314784520131	0.779	0.889	2.42382584816336e-08	HCST	NK_CD56bright
1.11126362550744e-12	-1.64676984897078	0.308	0.508	3.72695594722686e-08	GBP2	NK_CD56bright
1.31074093751783e-12	-0.506826277046563	1	0.998	4.39596295624731e-08	HLA-C	NK_CD56bright
