Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
TNF-alpha Signaling via NF-kB	3/200	0.000604056027807815	0.00906084041711723	21.5221174764322	159.518568742006	FOS;FOSB;IL7R	1	MSigDB_Hallmark_2020
UV Response Up	2/158	0.00780258106209077	0.0459742786412817	16.9461538461538	82.2447802328021	FOS;FOSB	2	MSigDB_Hallmark_2020
p53 Pathway	2/200	0.0122598076376751	0.0459742786412817	13.3232323232323	58.6412616386296	FOS;TXNIP	3	MSigDB_Hallmark_2020
Allograft Rejection	2/200	0.0122598076376751	0.0459742786412817	13.3232323232323	58.6412616386296	CD40LG;IL2	3	MSigDB_Hallmark_2020
Interferon Alpha Response	1/97	0.0793577448749917	0.157114735779148	12.947265625	32.8056422348658	TXNIP	5	MSigDB_Hallmark_2020
Apoptosis	1/161	0.128429925089459	0.157114735779148	7.743359375	15.8922528322936	TXNIP	6	MSigDB_Hallmark_2020
Hypoxia	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	FOS	7	MSigDB_Hallmark_2020
Estrogen Response Early	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	FOS	7	MSigDB_Hallmark_2020
Estrogen Response Late	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	FOS	7	MSigDB_Hallmark_2020
Interferon Gamma Response	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	TXNIP	7	MSigDB_Hallmark_2020
Complement	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	CD40LG	7	MSigDB_Hallmark_2020
Myc Targets V1	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	EEF1B2	7	MSigDB_Hallmark_2020
Inflammatory Response	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	IL7R	7	MSigDB_Hallmark_2020
KRAS Signaling Up	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	IL7R	7	MSigDB_Hallmark_2020
KRAS Signaling Dn	1/200	0.157114735779148	0.157114735779148	6.21356783919598	11.499940495304	CD40LG	7	MSigDB_Hallmark_2020
