p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.04936051851838	0.68	0.174	0	Follicular helper T cells	CCR7
1.14916649000065e-297	0.558821862514223	1	1	3.85407457416417e-293	Follicular helper T cells	RPL30
2.81545455666466e-288	0.587992511511083	0.999	1	9.44247149214193e-284	Follicular helper T cells	RPL32
1.29190159571668e-282	0.569761850399329	0.999	0.999	4.33277957171461e-278	Follicular helper T cells	RPS3A
4.93154543274054e-257	0.556985777799846	1	1	1.65394170723252e-252	Follicular helper T cells	RPS8
3.950760648884e-247	0.47564953939014	0.999	1	1.32500610642272e-242	Follicular helper T cells	RPL11
5.21174577066685e-242	0.526978401406337	0.999	0.999	1.74791529656625e-237	Follicular helper T cells	RPS13
2.41204301902256e-234	0.460060519031814	1	1	8.08950987719785e-230	Follicular helper T cells	RPL19
2.09675296215978e-233	0.607060113847048	0.999	0.995	7.03209008449148e-229	Follicular helper T cells	RPL9
1.11339180730976e-229	1.17538904493932	0.985	0.958	3.73409344335549e-225	Follicular helper T cells	JUNB
2.04560394998644e-227	1.706162700399	0.667	0.282	6.86054652746453e-223	Follicular helper T cells	TCF7
7.43712970712028e-226	0.534709233639625	1	1	2.494264561174e-221	Follicular helper T cells	RPS12
1.46417228379898e-221	0.455282324365276	1	1	4.91054100540503e-217	Follicular helper T cells	RPL13
1.67625031510459e-216	0.430370150912808	1	0.999	5.62180830679778e-212	Follicular helper T cells	RPS3
8.55181656293022e-206	0.452339434437297	0.999	0.999	2.86810823887554e-201	Follicular helper T cells	RPS23
1.41853565149902e-203	0.437577787941371	1	1	4.75748486799741e-199	Follicular helper T cells	RPS27A
2.74696238360971e-196	2.52523653616909	0.352	0.084	9.21276244215025e-192	Follicular helper T cells	LINC00402
2.30068722803366e-193	0.788881409732872	0.978	0.951	7.71604482537929e-189	Follicular helper T cells	FXYD5
8.81462839414449e-188	0.52857499260579	0.997	0.997	2.95625007082818e-183	Follicular helper T cells	RPL22
1.48358182859318e-187	0.52025961317758	0.995	0.997	4.97563673673579e-183	Follicular helper T cells	RPL21
6.54955244997463e-185	0.683665750791578	1	1	2.19658890067249e-180	Follicular helper T cells	MALAT1
5.13759401337902e-176	1.62300146702408	0.563	0.232	1.72304628020706e-171	Follicular helper T cells	LEF1
2.1159628554526e-169	0.512785227469884	0.997	0.997	7.09651622461693e-165	Follicular helper T cells	RPL36
4.540700836954e-167	0.607794172403196	0.991	0.983	1.52286024669763e-162	Follicular helper T cells	EEF1B2
4.69790973227196e-167	0.426859453340114	0.997	0.999	1.57558496600937e-162	Follicular helper T cells	RPS25
1.40788176866547e-165	0.429840117968977	0.998	1	4.72175387575024e-161	Follicular helper T cells	RPS14
8.70786492191903e-165	1.89738151912267	0.492	0.195	2.9204437375132e-160	Follicular helper T cells	PASK
1.38769869830975e-163	0.451806605423753	1	1	4.65406389439122e-159	Follicular helper T cells	RPL34
4.33450936693724e-163	0.445591749200756	0.999	0.999	1.45370775148341e-158	Follicular helper T cells	RPS28
5.74477794755284e-162	0.455788025914726	0.999	0.999	1.92668362805027e-157	Follicular helper T cells	RPS6
2.15431908733603e-160	0.446667851285966	0.999	0.998	7.22515535510758e-156	Follicular helper T cells	RPL3
6.49500476439525e-160	0.43623586520811	1	0.999	2.17829469788288e-155	Follicular helper T cells	RPL39
1.43098275715466e-159	2.18921900587949	0.334	0.088	4.7992299709453e-155	Follicular helper T cells	C1orf162
1.2995017908278e-156	2.00574463224948	0.386	0.12	4.35826910607826e-152	Follicular helper T cells	IL6R
