Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Hedgehog signaling pathway	1/56	0.942659554038749	0.977965155313609	0	0	0.34699258445482	0.0204899419127559	CSNK1A1
Calcium signaling pathway	7/240	0.957083478616867	0.989224341704747	0	0	0.571424223054211	0.0250653303164539	ATP2A3;ATP2B4;CD38;CXCR4;CALM3;CAMK1;CALM1
Cholinergic synapse	2/113	0.978484073418111	0.99999565070789	0	0	0.343196018599244	0.007464777255587	PIK3CD;FYN
Glutamatergic synapse	2/114	0.979403595692363	0.99999565070789	0	0	0.340113767281106	0.00707826691985993	SLC38A1;GLUL
Alcoholism	4/186	0.984427777244205	0.99999565070789	0	0	0.417893217893218	0.00655872683477222	CALM3;GRB2;RAF1;CALM1
Complement and coagulation cascades	1/85	0.986993243412677	0.99999565070789	0	0	0.226849853738071	0.00296993760184582	ITGB2
Bile secretion	1/90	0.989930658271441	0.99999565070789	0	0	0.214048904126639	0.00216625634608569	ATP1A1
Morphine addiction	1/91	0.990433238742103	0.99999565070789	0	0	0.211659393532505	0.0020346429503124	PDE3B
Protein digestion and absorption	1/103	0.994825434688126	0.99999565070789	0	0	0.186639812017456	0.000968287296197907	ATP1A1
Neuroactive ligand-receptor interaction	3/341	0.999991598736991	0.99999565070789	0	0	0.167197081425134	1.40467255589962e-06	PTGER4;GZMA;NR3C1
Olfactory transduction	3/440	0.99999565070789	0.99999565070789	0	0	0.128633675620631	5.59466647059331e-07	RGS2;CALM3;CALM1
