gene	avg_expr
B2M	102.547546833184
EEF1A1	94.7136485280998
ACTB	93.1921498661901
TMSB4X	87.7962533452273
MALAT1	81.6686886708298
RPLP1	68.1170383586085
MT-CO1	53.7730597680641
RPL10	53.1448706512042
RPS12	45.2087421944691
HLA-B	43.6876003568239
MT-CO2	43.4904549509367
RPL13	43.348260481713
RPL28	41.1691347011596
RPS15A	41.114719000892
RPS27	41.0228367528992
TPT1	37.0076717216772
RPS19	35.3309545049063
RPL32	33.8822479928637
RPS3	33.6362176628012
RPL30	33.0351471900089
CCL5	31.7992863514721
RPL19	31.1723461195362
RPS18	31.1325602140946
RPS27A	30.3543264942016
RPS8	29.7537912578056
RPS3A	29.7388046387155
ACTG1	29.5684210526317
MT-CO3	29.1687778768957
RPL11	28.7439785905442
RPS4X	28.4613737734167
RPS14	27.1816235504015
TMSB10	27.0979482604818
CCL4	27.0624442462089
RPL18A	26.7334522747547
GAPDH	26.561641391615
HLA-A	26.2155218554862
RPS2	26.128813559322
RPL39	26.0977698483498
PFN1	25.8991971454061
RPS23	25.1689562890277
RPL26	24.9816235504015
RPL34	24.7530776092775
RPS15	24.1985727029438
RPS28	23.7876895628903
RPL7A	22.9234611953612
RPS6	22.9052631578947
RPLP0	22.8044603033008
RPL37	22.6008920606601
MT-ATP6	21.8380017841215
RPS24	21.6726137377342
MT-ND4L	21.6155218554861
RPL29	21.4990187332738
RPS13	21.4408563782337
IL32	21.006601248885
RPL18	20.8997323818019
RPS7	20.8397859054416
RPL3	20.3914362176628
PTMA	20.2704727921499
MT-CYB	19.8319357716325
RPL12	19.7147190008921
RPLP2	19.6479928635147
FTH1	19.6233719892954
FOS	19.6226583407672
RPL35A	19.1966101694916
RPS25	18.9418376449599
RPL6	18.8665477252454
RPL8	17.9930419268511
RPSA	17.84228367529
HLA-C	17.7545049063337
RPL23A	17.6435325602142
RPL15	17.4181980374667
RPL14	17.3445138269402
FAU	16.8842105263159
RPS26	16.5882247992865
JUNB	16.1536128456736
SH3BGRL3	16.0661909009816
GNLY	15.7962533452275
RACK1	15.6533452274756
MT-ATP8	15.627118644068
RPL17	15.3570026761821
RPS16	14.9184656556648
CD52	14.6247992863518
RPL5	14.3630686886709
EIF1	14.1302408563784
CFL1	13.554504906334
RPS9	13.4820695807318
RPS5	13.2972346119538
RPL36	13.1496877787692
RPS21	13.1371989295274
ARHGDIB	12.4487065120432
RPL21	12.4371097234614
BTG1	12.3354148082071
H3F3B	12.1430865298843
NACA	12.098305084746
CD74	12.0713648528104
RPL10A	11.9944692239074
HSPA8	11.9116859946479
MT-ND3	11.8274754683321
SRGN	11.7875111507586
FTL	11.7305976806426
RPL24	11.683853702052
GZMB	11.664049955397
RPL13A	11.6606601248887
ZFP36L2	11.4610169491527
PTPRCAP	11.3787689562895
GZMA	11.2874219446924
ZFP36	11.1097234611956
CORO1A	11.0014272970566
UBA52	10.9188224799289
RPL9	10.8620874219448
CD3E	10.8221231043714
CD7	10.7316681534349
RPL37A	10.7173951828728
RPL41	10.6560214094562
DUSP1	10.6347903657449
PPIA	10.482604817128
CD69	10.3782337198932
RPL35	10.29776984835
VIM	10.1851917930421
RPL22	10.0458519179306
MYL6	10.0283675289924
HLA-E	10.0039250669049
UBC	9.92274754683351
RPS29	9.79643175735981
NKG7	9.73612845673518
RAC2	9.66190900981309
PABPC1	9.57502230151686
MT-ND1	9.46494201605734
COTL1	9.3347011596794
RPL4	9.312221231044
EEF2	9.02979482604845
HSP90AA1	8.92328278322962
SERF2	8.81801962533495
EEF1D	8.78001784121349
SARAF	8.75628902765413
IFITM1	8.59910793934016
S100A4	8.57484388938469
DUSP2	8.50347903657478
HNRNPA1	8.40481712756502
EEF1B2	8.28545941124007
MT-ND5	8.25798394290829
CD3D	8.15807314897463
TNFAIP3	8.07154326494231
MYL12A	7.87671721677102
BTF3	7.86565566458556
ATP5F1E	7.74058876003607
RPL27	7.66226583407692
PTPRC	7.57680642283709
CD8A	7.50080285459421
JUN	7.36645851917945
HMGB1	6.94665477252505
KLF6	6.93470115967905
EEF1G	6.91079393398767
ARPC2	6.89295272078547
RPL7	6.86975914362198
TSC22D3	6.76164139161472
NPM1	6.67796610169524
H3F3A	6.67475468331884
LAPTM5	6.62925958965239
RARRES3	6.50651204281947
CYBA	6.49170383586121
CALM1	6.36235504014294
OAZ1	6.3512934879575
RPL31	6.22551293487975
COX4I1	6.00945584299758
ARPC1B	5.99197145405921
RGS1	5.9229259589655
PFDN5	5.88884924174853
ATP5MC2	5.84049955397001
RPS11	5.80053523639627
ATP5MG	5.78180196253379
CD2	5.77787689562907
PNRC1	5.75807314897421
CRIP1	5.74861730597698
HMGN2	5.74058876003618
CLIC1	5.73327386262299
HNRNPA2B1	5.6651204281893
RPL36AL	5.63764495985749
EVL	5.62087421944714
DNAJB1	5.52685102586988
DDX5	5.47528991971456
LSP1	5.35093666369337
RPL27A	5.33844781445141
RPL38	5.32952720785015
PCBP1	5.16485280999118
ITM2B	5.14344335414805
RHOA	5.12988403211432
ARPC3	5.07332738626248
YWHAZ	5.02854594112403
UBB	5.02069580731501
SLC25A6	5.01980374665489
TMA7	4.91186440677973
IFITM2	4.90223015165037
HCST	4.88581623550408
CST7	4.87760927743113
HINT1	4.83764495985734
PSME1	4.83586083853715
CXCR4	4.81320249776988
PPDPF	4.81284567350586
COX7C	4.81106155218558
ZFP36L1	4.70026761819798
LIMD2	4.69723461195374
YBX1	4.67421944692244
NR4A2	4.65477252453161
HSP90AB1	4.58073148974127
CHCHD2	4.57662801070482
FYB1	4.57627118644068
CCNI	4.56735057983938
LDHB	4.55165031222123
MT-ND4	4.51596788581614
KLRB1	4.48867082961635
TOMM7	4.43086529884019
MT-ND2	4.42854594112387
TUBA1B	4.42016057091891
CCL4L2	4.3657448706512
IL7R	4.34415700267613
NFKBIA	4.31382694023193
S100A6	4.29491525423717
MYL12B	4.29241748438883
SUMO2	4.28153434433537
SRP14	4.25709188224791
MIF	4.2415700267617
CD99	4.18733273862611
FXYD5	4.18305084745747
LCK	4.14433541480807
ANXA1	4.04210526315778
YWHAB	4.01355932203373
PCBP2	3.96628010704709
PPIB	3.95646743978574
SUB1	3.92132024977682
HIST1H4C	3.83889384478135
EIF3K	3.83050847457609
TRBC2	3.80142729705604
UQCRB	3.75682426404978
TAGLN2	3.75611061552169
LTB	3.75539696699363
PSMB9	3.72417484388925
CNN2	3.70008920606588
TUBB	3.68563782337189
LINC02446	3.67190008920601
LDHA	3.63818019625321
CD37	3.58733273862604
SRSF7	3.5789473684209
MCL1	3.50651204281875
SLC25A5	3.50008920606589
TPI1	3.49527207850121
EIF3F	3.48403211418361
LCP1	3.48064228367514
ALDOA	3.46940231935756
GMFG	3.46833184656542
