pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	0.000121299887990532	0.0023046978718201	0.538434096309916	0.559732215850252	1.45281723169459	118	NDUFS5,NDUFS8,COX7C,COX5A,NDUFA6,NDUFB11,PPA1,NDUFA3,COX7B,NDUFA8,NDUFA9,UQCR10,COX5B,COX4I1,NDUFB8,NDUFA10,SDHC,COX6C,NDUFA11,NDUFA2,NDUFB3,NDUFA7,COX6B1,CYC1,COX6A1,NDUFAB1,NDUFA12,NDUFS4,NDUFC1,ATP6V1F,UQCRB,UQCR11,COX7A2,ATP6V1C1,NDUFS3,ATP6V0E1,SDHD,SDHA,ATP6V0D1,NDUFB7,NDUFB4,NDUFC2,ATP6V1D,NDUFB5,NDUFA13,NDUFV2,UQCRQ,NDUFB6,NDUFS1,NDUFA1,NDUFB9,COX15,ATP6V1G1,NDUFB10,UQCRC1,ATP6V0A2,ATP6V1E1,ATP6V0B,ATP6V1H,NDUFA4,UQCRC2,NDUFS6,UQCRFS1
Pentose phosphate pathway	0.00351329072472898	0.0333762618849254	0.431707695803346	0.644435864670723	1.50616758020232	30	GPI,TALDO1,RPIA,G6PD,RPE,ALDOC,ALDOA,TKT,PRPS1,IDNK,PRPS2,PGM1,PGD,PGLS,PFKL,PFKM
Nitrogen metabolism	0.00539003686909879	0.034136900170959	0.407017918923954	-0.611823700316299	-1.79868004368065	17	CA5B,CA13,GLUD2,GLUD1,CA8,CA12,CA9
Citrate cycle (TCA cycle)	0.0116831912071773	0.0554951582340921	0.380730400722792	0.610331793646348	1.42645996468021	30	IDH2,IDH3A,MDH2,SDHC,MDH1,IDH3B,CS,IDH3G,SDHD,SDHA,PDHB,ACO2,SUCLG1,FH,SUCLA2,PCK2,ACO1,SDHB,DLST,ACLY,SUCLG2,DLD,OGDH
Glycolysis / Gluconeogenesis	0.0887096774193548	0.337096774193548	0.147331213699377	0.481281954142732	1.21373508433828	68	LDHA,LDHB,GAPDH,ENO1,GPI,AKR1A1,GALM,PGK1,ALDOC,ALDOA,PGAM1,TPI1,PDHB,HK1,ALDH3A2,PGM1,PFKL,PFKM,PCK2,PKM,ALDH9A1,ADPGK,G6PC3,ADH5,PFKP,MINPP1,BPGM
Fatty acid degradation	0.157948717948718	0.467491798389502	0.107140237276725	0.489851926298928	1.19366616538102	44	ACADS,HADHA,ACAA1,ALDH3A2,ACAT2,HADHB,ACSL5,ACADSB,ALDH9A1,ACSL6,GCDH,CPT2,ADH5,ECHS1,ACAT1,ACADM,ACAA2,ACSL4,HADH,ACSL1,ACSL3,ECI2
Fructose and mannose metabolism	0.17223382045929	0.467491798389502	0.102821842840815	0.504619817719044	1.18784774447781	31	GMPPA,GMDS,TSTA3,MPI,ALDOC,ALDOA,TPI1,AKR1B1,HK1,ENOSF1,PFKL,PFKM
Ascorbate and aldarate metabolism	0.213684210526316	0.5075	0.0905428948469474	0.50363716703344	1.16240158264095	27	ALDH3A2,UGDH,ALDH9A1
Glyoxylate and dicarboxylate metabolism	0.261603375527426	0.512604166666667	0.0795564677235957	0.489585492783654	1.13138060242631	28	MDH2,MDH1,CS,ACO2,ACAT2,SHMT2,MCEE,ACO1,SHMT1,PCCB,ACAT1,PGP,DLD,GRHPR,MUT,GLYCTK
Pentose and glucuronate interconversions	0.269791666666667	0.512604166666667	0.077274697304471	0.473913025148131	1.12515967804368	34	AKR1A1,RPE,CRYL1,AKR1B1,GUSB,UGDH
