Gene	Expression
167	BTF3	8.32503951480949
168	TPI1	8.28178115107003
169	CYBA	8.14879420529345
170	ATP5G2	8.10821725711148
171	ARPC2	8.01051055929029
172	RPL21	7.91229612817697
173	ATP5L	7.89216948799439
174	RPL4	7.74125817784484
175	EVL	7.73340363899882
176	CD52	7.70566921988457
177	ND1	7.65045816734331
178	HMGB1	7.63845595077824
179	SRP14	7.62943812455029
180	RPL36A	7.61912517251162
181	CTSD	7.58605589282084
182	PSME1	7.50859080749067
183	RPL38	7.45653370363143
184	NPM1	7.35799442805061
185	LSP1	7.32576757691802
186	PABPC1	7.30761557512915
187	HSPE1	7.25230356391806
188	YWHAZ	7.2467323565133
189	CLIC1	7.16776610072501
190	COX7C	7.15309536297893
191	CD99	7.07985841669545
192	IFNG	7.07487525199059
193	HNRNPA2B1	6.99089309430897
194	RPL36AL	6.97516659875647
195	CIRBP	6.8745664161995
196	COX4I1	6.86628488525044
197	IL2RG	6.86031641996219
198	RN7SK	6.7985420048231
199	TIGIT	6.78923270386729
200	EEF2	6.75779784657959
201	CXCR4	6.69859894174981
202	LOC101929876	6.64676564684535
203	ITM2B	6.63695836451303
204	EEF1B2	6.61202157204385
205	TNFAIP3	6.58564363208974
206	KLRB1	6.5750780529212
207	CCNI	6.40137320697999
208	PCBP1	6.38706331943227
209	RARRES3	6.38382888996456
210	SUMO2	6.31054057541289
211	SRSF7	6.28107126992959
212	EEF1G	6.23545464946283
213	CST7	6.19848572027125
214	OST4	6.15713902006086
215	DNAJA1	6.15278615096167
216	RGS2	6.05752584365674
217	CALM1	5.98331714585687
218	MT2A	5.94630647024549
219	IFITM3	5.91929935915379
220	ALDOA	5.86315723867593
221	ND2	5.835517299729
222	PPIB	5.68575989004994
223	LAG3	5.65961852149713
224	PRF1	5.61890563911689
225	COMMD6	5.55423335340189
226	ARPC3	5.50203666722921
227	SOD1	5.50027717519921
228	CHCHD2	5.48794611174076
229	ITGAE	5.48686866872499
230	PSMB9	5.48175027165027
231	MYL12B	5.44345958227277
232	ZFP36L1	5.43512334453881
233	RPS11	5.4119162466364
234	DAZAP2	5.39125064410869
235	LDHA	5.31324633740154
236	ND5	5.26812781991121
237	S100A6	5.22552233688278
238	CTSW	5.22002923417571
239	HNRNPDL	5.21681041001197
240	PGK1	5.1937482178048
241	ARPC1B	5.16960983182314
242	LCK	5.12906402837858
243	GABARAP	5.12599268812046
244	YBX1	5.10939979282704
245	UBL5	5.10412435668521
246	C12orf57	5.10068983015568
247	TOMM7	5.08278235280935
248	HNRNPK	5.07326241997781
249	RPL31	5.0350183128414
250	DDIT4	5.02507253185558
251	TAGAP	5.01730254510693
252	CALR	4.96648017927291
253	CITED2	4.92836051862649
254	IER2	4.90855642597095
255	CD3G	4.89211450312327
256	UQCR11	4.88073340200797
257	LOC101060038	4.87537935688341
258	NR3C1	4.84515445533061
259	HMGN1	4.80555494993627
260	RHOB	4.78386147922554
261	CYTIP	4.77593921242947
262	LIMD2	4.7756444945327
263	LRRC75A-AS1	4.73519295665482
264	RPL17	4.65651240718535
265	STK17A	4.63031290508428
266	CNBP	4.61569196328519
267	CAPZB	4.589675572283
268	PARK7	4.58461742365493
269	CKLF	4.56260001249439
270	TCEB2	4.54332910366998
271	HINT1	4.53708518666292
272	NFKBIA	4.52914123427916
273	CALM2	4.52722619772106
274	HMGN2	4.49802211117723
275	CD37	4.48307063103483
276	HSPH1	4.47745528260097
277	SUB1	4.46101363245509
278	CCL3	4.431524289641
279	SKP1	4.3854623400423
280	RNASEK	4.3538467665396
281	KLRD1	4.3397290071646
282	PKM	4.33176754717409
283	H2AFZ	4.32656756445232
284	CD96	4.32173342682931
285	RPL27A	4.31321533843699
286	PGAM1	4.31060247492219
287	TPM3	4.29832983489569
288	EDF1	4.27696104971906
289	ISG20	4.26155237487904
290	S100A11	4.24314416438677
291	IGFLR1	4.21110833014366
292	CCL4L1	4.20787541894055
293	PSMB8	4.16971672024376
294	RPL7	4.16168698155914
295	LY6E	4.14586988456671
296	PTGES3	4.13480565297354
297	GZMH	4.13356144367175
298	COX6B1	4.1330041337058
299	DUSP4	4.11628789963367
300	PSME2	4.1145479080325
301	SAMSN1	4.1138495028227
302	TMBIM6	4.101005126323
303	EIF3K	4.08515761677666
304	ATP5I	4.07081982597568
305	SNRPD2	4.07069900391018
306	COX6A1	4.0612241167655
307	C9orf142	4.05869168859349
308	CIB1	4.039267757616
309	ANAPC16	3.97892787792967
310	ATP5D	3.97181011820946
311	MCL1	3.95942256201142
312	ATF3	3.94659816872717
313	C9orf16	3.93325345156657
314	LEPROTL1	3.92387082079326
315	LCP2	3.91264947081081
316	SRSF5	3.91199788097391
317	BST2	3.89536954245929
318	UQCRB	3.89264523538657
319	YWHAB	3.89043867267872
320	C19orf43	3.82962517982465
321	UBE2D3	3.80619698732091
322	CLEC2B	3.79175502221028
323	SSR4	3.77888653990918
324	NDUFA4	3.76609692102937
325	NDUFA13	3.75838478526903
326	ACTR3	3.74022431917728
327	ENO1	3.71783215498063
328	LINC00152	3.71666836119552
329	ARL6IP5	3.69951655107266
330	BTG2	3.67157410710723
331	SPOCK2	3.66392307886213
332	SRSF3	3.65725592699597
333	LDHB	3.65001080964875
334	SLC25A6	3.64582773926501
335	COX6C	3.63966775536227
336	ATP5G3	3.62897800817771
337	ATP6V0C	3.62873999668602
338	ITM2A	3.62311161745666
339	RBPJ	3.61323384498362
340	SIRPG	3.6071113088697
341	CACYBP	3.60680107394735
342	SLC25A3	3.60425988941258
343	COX7A2	3.60083265799885
344	GNG5	3.58322285834159
345	TXNIP	3.54790531711839
346	ARF1	3.54066609790887
347	RGCC	3.51565011034533
348	CD63	3.51416674138772
349	H3F3AP4	3.50539077841552
350	EIF4A2	3.50419326062613
351	SEPT7	3.48207142003879
352	STK17B	3.47389921376726
353	VAMP2	3.4594161925154
354	FKBP1A	3.43882573186853
355	CD8B	3.43619205739757
356	LCP1	3.41960483800335
357	ZFAS1	3.4134111449576
358	RAN	3.41082412204912
359	SON	3.40338746772128
360	HNRNPA3	3.38736917112557
361	COX8A	3.38304910609394
362	PDCD1	3.37981097641033
363	HNRNPA1P10	3.37687428770119
364	GSTK1	3.36485717864443
365	GMFG	3.35555022060139
366	CBLB	3.35375994384847
367	SH2D2A	3.34719780591235
368	HNRNPF	3.33718672663475
369	GUK1	3.31240381202818
370	HSPD1	3.30964857566371
371	TAGLN2	3.30131759409308
372	CD247	3.30091458043492
373	SHFM1	3.28969491977211
374	DYNLL1	3.28707829444473
375	FYN	3.27664506550242
376	SAT1	3.2765383404917
377	PPP1CA	3.27087367344271
378	CSNK2B	3.25884112222891
379	USMG5	3.24502869442716
380	IL2RB	3.23980788956737
381	TRMT112	3.23404960294389
382	RAP1B	3.21861123880854
383	DRAP1	3.215240899141
384	SLC25A5	3.21497377549662
385	MSN	3.20213733766359
386	EIF3F	3.20034207583405
387	UQCRH	3.19639722262449
388	TMEM258	3.19397108496616
389	PSMA7	3.15117598168332
390	RBM39	3.12751653489911
391	RPL23	3.11855346449261
392	HCLS1	3.1092806232125
393	SRSF2	3.10605367658155
394	CDC42	3.10198179136955
395	ATP5B	3.09897868218927
396	RAB27A	3.09442439077359
397	NDUFS5	3.09347674688397
398	SSR2	3.09256867181241
399	FKBP5	3.09222571553356
400	ACP5	3.09139643813209
401	FYB	3.09074846229603
402	NDUFA3	3.07895765451853
403	PDIA3	3.06231362538825
404	HSPA6	3.05654666376103
405	RBM3	3.04305366311278
406	CD53	3.03232740882678
407	MORF4L1	3.02972492240287
408	COX5B	3.02853914894239
409	RABAC1	3.02409189435333
410	KRT86	3.01945203993826
411	UQCR10	3.01612166239118
412	SAP18	3.01352654477737
413	BRK1	3.01288214377504
414	RPL13A	3.01029393939884
415	ATP6V0E1	2.9909407963383
416	SEPT1	2.98592031226684
417	ARF5	2.97661733865602
418	LOC100996809	2.97480038674891
419	TUBA1A	2.97162875165571
420	MBNL1	2.97120551050207
421	RGS10	2.95889100242922
422	WDR83OS	2.94795070630953
423	HNRNPA0	2.94751959124053
424	APRT	2.94719422533016
425	BATF	2.93759237222612
426	CCL4L2	2.93487389920967
427	CD44	2.92730916120941
428	CALM3	2.92635193454233
429	ATP5J2	2.91252196652447
430	PDIA6	2.91244566741952
431	PPP1R2	2.88667059830252
432	ATPIF1	2.88473657956866
433	KRTCAP2	2.87953905880424
434	ZYX	2.87655279411619
435	SLA	2.87412765553579
436	NCL	2.87310310116443
437	WDR1	2.86885811055672
438	GYPC	2.86535462681305
439	CYCS	2.8648550852022
440	GPX4	2.85044103697773
441	SQSTM1	2.83256571141915
442	CTLA4	2.82486804808706
443	NDUFA1	2.82251683509923
444	HLA-J	2.81970430645191
445	RBM8A	2.8153955867029
446	UBE2D2	2.80527035869749
447	GBP5	2.7865456802947
448	YWHAQ	2.78505616308489
449	HSPA5	2.77960031372949
450	RPL22L1	2.76552508054482
451	SYNGR2	2.75551585144101
452	UCP2	2.75254679592236
453	RHOH	2.74285262285892
454	PTMS	2.74002791037446
455	CD6	2.72316140083295
456	TMEM59	2.71151036054652
457	ROMO1	2.70156383904636
458	HNRNPC	2.68998105868518
459	C19orf53	2.68771892223111
460	GSTP1	2.68770722789306
461	ARF6	2.68729522443767
462	IL7R	2.67433641293538
463	SPCS1	2.67079733709556
464	GPSM3	2.67033876454512
465	OXNAD1	2.66368656115056
466	PTPN22	2.66243643953557
467	NDUFA11	2.65802498659209
468	C4orf3	2.65422576370331
469	GADD45B	2.65221469903495
470	CXCR6	2.65090567972933
471	EIF3E	2.64125650392126
472	EPC1	2.63922334684893
473	CELF2	2.6299288242986
474	BSG	2.60858954242343
475	TBC1D10C	2.60171154488363
476	EIF3G	2.59830857878019
477	SEC61G	2.59467807171748
478	C11orf31	2.58500415156588
479	RNA45S5	2.58252213106067
480	TSPO	2.57674311229061
481	CCND3	2.57603385496905
482	HLA-DRB4	2.57127453056536
483	EIF4G2	2.56830797546294
484	CLK1	2.56795723817634
485	TMEM50A	2.56714427505876
486	PRR13	2.56431576831151
487	RUNX3	2.56024356212725
488	ENTPD1	2.55010817177859
489	ISG15	2.54862180993983
490	SYTL3	2.547971218631
491	PET100	2.54670431840873
492	GNB2	2.53910936507268
493	BUB3	2.53777228057458
494	PHLDA1	2.53589446417635
495	SEC61B	2.53504531157471
496	PRDX5	2.53201025925308
497	SP100	2.53192560851423
498	EIF3H	2.51267555454542
499	SNRPB	2.51009505411
500	SLC2A3	2.50756084632368
501	ELF1	2.50580545363639
502	CD164	2.50530675262184
503	NR4A2	2.50273858161012
504	HAVCR2	2.4998902595059
505	PRDX1	2.49515612412522
506	UBE2L6	2.49276497557441
507	TRAPPC1	2.49126138702999
508	COPE	2.48944395316572
509	ANP32B	2.48207441671118
510	ARL6IP4	2.47975234570068
511	ACAP1	2.47569400445511
512	FUS	2.46628701491107
513	SF3B5	2.46450630111271
514	HMGB2	2.45931613547909
515	HERPUD1	2.45899410071011
516	HLA-G	2.45441248737029
517	MAT2B	2.45401685937283
518	PRKAR1A	2.4522304288216
519	SERBP1	2.4478713320011
520	TNFRSF1B	2.44560226646083
521	NHP2L1	2.44500508714777
522	CCNL1	2.43700848965991
523	SF1	2.43675582604253
524	GLTSCR2	2.43124382697034
525	TNFRSF9	2.42564743363543
526	COX5A	2.42516769885594
527	TNFRSF18	2.4227349125771
528	ATP6V1G1	2.41867024463625
529	SLC3A2	2.41718700534717
530	PRKCH	2.41717283959346
531	CARD16	2.41414293225314
532	HOPX	2.41223990581178
533	PSMB10	2.41183493840338
534	PIK3IP1	2.41024784688984
535	NR4A1	2.38733038173989
536	HIGD2A	2.38479865268468
537	POLR2L	2.38241789150706
538	RALY	2.38184646284192
539	KIAA1551	2.37318127149393
540	JAK1	2.37270730934288
541	MAPRE2	2.37232432051773
542	DBI	2.36607039735889
543	AMICA1	2.35684977031502
544	EIF5	2.35392344512109
545	NAP1L4	2.3535075641242
546	FKBP8	2.35221487680059
547	TAP1	2.35171818128729
548	PNISR	2.34842554964783
549	TUBA4A	2.34400371639691
550	DAD1	2.33767912459801
551	VPS28	2.32970078246478
552	EID1	2.32606461751201
553	MYH9	2.32540302918163
554	AREG	2.32408654193927
555	MAP1LC3B	2.31442042209026
556	SERP1	2.31219012076408
557	KIR2DL4	2.3104374240663
558	SNHG8	2.3089542061482
559	ABRACL	2.30845621838406
560	CCT4	2.30474835400511
561	CLEC2D	2.29581627763078
562	C11orf58	2.29376034059854
563	ZNF683	2.29173499227449
564	CAP1	2.29139739557659
565	EZR	2.28961008264681
566	UBXN1	2.28753107148552
567	S100A10	2.28594707283991
568	SEPW1	2.27539061737718
569	TAPBP	2.27298557424017
570	ARGLU1	2.26331972397434
571	PRELID1	2.2610423928847
572	CTSC	2.25785536939798
573	ARHGEF1	2.25690702156337
574	NEAT1	2.249926797328
575	ARHGAP9	2.24841128881978
576	SLC9A3R1	2.24576212921351
577	ZAP70	2.24008596533138
578	PPP1R18	2.24008197849233
579	STAT3	2.22691088377254
580	IL17A	2.21680680295285
581	PRDX6	2.21524632735201
582	WIPF1	2.21477642866247
583	YPEL5	2.20688237434999
584	TOX	2.20623628149252
585	PAIP2	2.20392388259339
586	CNN2	2.20033368748072
587	APOBEC3G	2.19987706966023
588	ARL6IP1	2.19582279318599
589	CDK2AP2	2.19011457996283
590	UQCRQ	2.18604321847081
591	MATR3	2.17908513348841
592	ETS1	2.17728757811827
593	EIF4B	2.17708811890938
594	SEC11A	2.17517151366027
595	RNF213	2.16842443228015
596	SNRPG	2.16481540235225
597	NDUFB11	2.16443996797699
598	MRPS21	2.16107579955829
599	CMTM6	2.16032924873147
600	NDUFB10	2.15882005626132
601	LITAF	2.15779358687906
602	ICAM3	2.14898058891564
603	N4BP2L2	2.14696317188569
604	TUBA1B	2.14353948185859
605	CCDC85B	2.1394409572897
606	ERH	2.13775825076324
607	BAX	2.13533440626244
608	SELT	2.13524230867216
609	SNHG6	2.13476092478762
610	VAMP8	2.13314759704997
611	CD82	2.13239721699409
612	SRP9	2.13045120989471
613	LBH	2.12814838140363
614	CDC37	2.12619761993389
615	XCL2	2.12390400483984
616	NME2	2.12305008733776
617	NDUFB2	2.12000041451401
618	SNX9	2.11986168728714
619	SPCS2	2.11347971601633
620	SEPT9	2.10984898371466
621	FOSB	2.10749888096924
622	ID2	2.10671390780332
623	ST13	2.09732764026218
624	PCED1B-AS1	2.09394504323365
625	UQCRHL	2.09104371943939
626	ARHGDIA	2.09043108685027
627	RPSAP58	2.08438033975967
628	RBX1	2.08112551846488
629	TERF2IP	2.079695308668
630	LAMP1	2.07108536226148
631	SLC7A5	2.07068084467799
632	UBE2I	2.07020877305122
633	PEBP1	2.07010368301185
634	SHISA5	2.06807521527752
635	PSMB1	2.06803944373352
636	TSPAN14	2.06486523752737
637	ERP29	2.06422858967467
638	POLD4	2.06083845177068
639	ANKRD28	2.05658294350423
640	RSRP1	2.05196403325273
641	COX7B	2.05109027597007
642	DNPH1	2.04966102554873
643	MIR4435-1HG	2.04956167408455
644	DDX24	2.04942361890503
645	NDUFB1	2.04778446693415
646	HSP90B1	2.04305052837821
647	SEPT6	2.04303586047581
648	ECH1	2.04121771884649
649	RNF19A	2.04109373354175
650	CD27	2.04009076724189
651	C14orf2	2.0358148177039
652	SKAP1	2.03118160490657
653	IRF1	2.02790712807792
654	NDUFB8	2.0278812041596
655	SUMO1	2.02417036024018
656	ATP5O	2.02386548997624
657	PSMB3	2.0199023886972
658	CSDE1	2.01666102955393
659	SH3BGRL	2.01413216560822
660	RANBP1	2.00429455402229
661	HLA-F	1.99586282544938
662	FABP5	1.99474687950827
663	DEF6	1.99416306691861
664	NOP10	1.99324863963605
665	SRI	1.99183593757851
666	LGALS3	1.98848430612015
667	SRRM1	1.98486078868883
668	PSMA2	1.98268768327544
669	IFI16	1.98175648947074
670	SRSF11	1.98172863133062
671	RASAL3	1.97592934439587
672	GDI2	1.97528417005798
673	VDAC1	1.97406172002318
674	ZFAND2A	1.97318453352566
675	REEP5	1.97260229659359
676	SURF4	1.97197833357579
677	ANXA5	1.9686565877135
678	DYNLRB1	1.96865114904098
679	TMBIM4	1.9679237143502
680	EIF3L	1.96705520251511
681	SOCS1	1.96555698237263
682	SELK	1.96381874891448
683	VCP	1.96180551307388
684	HMGN3	1.96140760460653
685	SCAND1	1.95286151357205
686	SFPQ	1.9478283971548
687	SF3B1	1.94251785030046
688	TRA2B	1.94167632640368
689	GBP2	1.93513576711078
690	PTPN6	1.9305162474494
691	DPP7	1.92934681698585
692	C19orf60	1.92495986700986
693	C14orf166	1.92203565291473
694	RNPS1	1.91831868127124
695	LYST	1.91643013052814
696	NBL1	1.91159034297766
697	BRD2	1.90727030128782
698	TOX2	1.90396060299464
699	DAPK2	1.90390150477642
700	PDCD4	1.90372616600709
701	KRT10	1.90122624431659
702	H2AFV	1.90005835163844
703	NEDD8	1.89989097712112
704	RAC1	1.89460224594667
705	SNRPD3	1.89370566797595
706	KHDRBS1	1.89226792029869
707	LSM7	1.88549953476407
708	KLRC2	1.88343014014498
709	ARPC5	1.8830162868361
710	UXT	1.88275365097306
711	OTUB1	1.87829504096116
712	TSTD1	1.87673320868058
713	BLOC1S1	1.8753253131603
714	CUTA	1.87335295761038
715	ATP5J	1.86805814581418
716	DGUOK	1.86446317353019
717	PTPN7	1.86319638746845
718	BIN1	1.86095167318105
719	GNG2	1.86062412418438
720	NDUFB4	1.85719657969669
721	RAB11B	1.85660062756932
722	BCAP31	1.85555800369406
723	ARPC4	1.85446022538452
724	RASSF5	1.85394975807307
725	RPL21P28	1.85259541710078
726	UBXN4	1.85190980063984
727	WSB1	1.85016751284588
728	ATP5C1	1.84794028722417
729	SUN2	1.84621634015333
730	FIS1	1.84510956551362
731	CKS2	1.84375775656959
732	STAT1	1.84219812826157
733	IQGAP1	1.83969303899396
734	DHRS7	1.83366351990664
735	RNF167	1.8331772958308
736	LAT	1.83184336882004
737	TRIM22	1.83061701330039
738	LSM2	1.82971711737082
739	PRRC2C	1.82694916709298
740	ITGB1	1.82570641594587
741	ATP5F1	1.82567017132554
742	ATP5A1	1.82479540496986
743	TOMM5	1.82074982070523
744	PSMD8	1.82050438654794
745	SIT1	1.81719981585301
746	SERTAD1	1.81711071461798
747	POMP	1.81634400480116
748	KMT2E	1.81634054778075
749	OSTF1	1.81497919895265
750	DNAJB4	1.81372370370018
751	BZW1	1.81100220352999
752	APBB1IP	1.81002978633211
753	SRSF10	1.80360303580007
754	ATP6V1F	1.80179140129602
755	TOMM6	1.80139878645945
756	CBX3	1.7924095603872
757	WAS	1.79108042599886
758	RPS27L	1.79070742177504
759	GPI	1.78698783406307
760	TMIGD2	1.78622735877526
761	CDC42SE2	1.77685837772121
762	ANXA6	1.77614575997313
763	PHYKPL	1.77586340645299
764	VAPA	1.77552809513757
765	EWSR1	1.7747660849265
766	PSMA1	1.77019783710034
767	TAF7	1.76629687032699
768	NDUFS8	1.76421546182528
769	FAM49B	1.76312389086773
770	NDUFA6	1.7588695866277
771	GPBP1	1.75846841690057
772	MRPS6	1.75760749273556
773	IKZF3	1.75578263874038
774	HNRNPH3	1.74847947617748
775	ANXA1	1.7473240213697
776	TGIF1	1.74710744569237
777	SUPT3H	1.74287998833328
778	SEPT2	1.73908325961129
779	PTTG1	1.73786097742202
780	EIF3D	1.73671365390297
781	GZMM	1.73177823816964
782	PHB2	1.73033243793555
783	YWHAH	1.7295065531045
784	FAM96B	1.72520726290599
785	P4HB	1.72358209771485
786	XRCC6	1.72225413794625
787	HM13	1.72078349634495
788	MTHFD2	1.71837341719029
789	CCNH	1.71820485707513
790	NSA2	1.71692580768551
791	TRAF3IP3	1.71688656974755
792	CCND2	1.71478656687919
793	ITGB2	1.71285864450575
794	UBAC2	1.71203674199695
795	RNF7	1.70520105809741
796	GHITM	1.69943835137924
797	GEM	1.6956407172168
798	DEK	1.69383457592904
799	NDUFV2	1.69231726819443
800	ENSA	1.68941406968818
801	HIF1A	1.68767583751799
802	TRABD	1.68551202951402
803	GABARAPL2	1.68443490931158
804	RPN1	1.68419144919002
805	EMB	1.68199342018984
806	TMED2	1.68160706873487
807	TPM4	1.68131842670769
808	SASH3	1.67449973541055
809	MEAF6	1.66902940879383
810	TCEA1	1.66608045449511
811	TRG-AS1	1.66424815205802
812	C17orf62	1.66274902564138
813	CSRNP1	1.66255768630049
814	AKAP13	1.66121708948323
815	PTGER4	1.65216918441062
816	IDS	1.65186764097062
817	TMED10	1.65102983544292
818	CSK	1.650759774145
819	PSMA5	1.65004624184646
820	OCIAD2	1.64657949909051
821	RPS17	1.64473371057344
822	KLRC3	1.64430883167283
823	LAMTOR4	1.64314697917638
824	RBCK1	1.64200447725858
825	JTB	1.64100981233485
826	ANAPC11	1.64091027112464
827	EMD	1.64079108352661
828	CCDC107	1.64005071366438
829	SNX3	1.63963918366302
830	MDH2	1.63859286026274
831	TYMP	1.63774091629057
832	POLR1D	1.63662618266631
833	RAD21	1.63471101539526
834	ISCU	1.63299978435021
835	PPP1CC	1.62904593392311
836	CREM	1.6281212173424
837	TUBB	1.62314608157721
838	RHOC	1.62199722450367
839	DDX17	1.62151331574064
840	IFI6	1.6193987234034
841	H3F3A	1.61925836018525
842	AIP	1.61880348343981
843	SEP15	1.61860561850316
844	NDFIP1	1.61741110597384
845	MINOS1	1.61682826899815
846	CMPK1	1.61608467993041
847	RAB1B	1.61578965218823
848	DDX3X	1.61039488887762
849	UBE2B	1.60957261251894
850	NAA38	1.60257206161944
851	POLR2G	1.60230380770764
852	RNF187	1.5965680861459
853	IRF9	1.58864283945032
854	TBCA	1.58643552750112
855	CAMK4	1.5854029267502
856	PRDM1	1.58114806650993
857	EIF5A	1.58089096165267
858	STK4	1.57921480587295
859	PAG1	1.57851271128145
860	MRPL18	1.57798213708794
861	CTSA	1.57661241433448
862	TMED9	1.57302627652902
863	PHPT1	1.57095844979624
864	SCML4	1.57090093738565
865	LAYN	1.56836489118093
866	NDUFS7	1.56815540708973
867	SF3B2	1.56633568854193
868	IFI27L2	1.56471120474169
869	ATP1A1	1.56406750933198
870	COX14	1.56376151726471
871	SSU72	1.56209712001269
872	ITGA4	1.56101143510895
873	MRPL41	1.55866830159972
874	LSM8	1.55841861346943
875	CANX	1.55752348769266
876	RNASET2	1.55713149179692
877	HNRNPU	1.55294453451832
878	STOM	1.55267861472974
879	ACTR2	1.55183233676419
880	PSMA6	1.54975882129986
881	SCP2	1.54941659033665
882	LPXN	1.54876429945125
883	FNBP1	1.54500919695884
884	PPP2CA	1.54351869503101
885	SNRPF	1.54272487049145
886	RSL24D1	1.54270582918158
887	MZT2A	1.54228159534381
888	PDE4D	1.53905748485944
889	SNRNP70	1.53565284932536
