pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	8.04569024971456e-17	6.75837980976023e-15	1.05746357275086	0.767785380958966	1.66670513352679	114	ND5,UQCRB,ND1,ND2,CYTB,ND4,COX3,ND4L,ND6,NDUFS5,ND3,NDUFC2,COX6C,NDUFB1,ATP8,NDUFB2,ATP6,ATP6V0C,NDUFA6,UQCRHL,NDUFV2,NDUFB3,COX7B,COX7A2,COX5A,UQCR10,COX8A,NDUFB11,COX6A1,UQCRFS1,NDUFA7,NDUFA3,COX7C,NDUFS8,NDUFB4,NDUFA2,TCIRG1,NDUFA13,COX6B1,NDUFB8,ATP6V0B,NDUFA11,NDUFA1,COX1,PPA1,NDUFB7,CYC1,NDUFB6,NDUFB9,COX7A2L,NDUFC1,COX4I1,ATP6V1G1,UQCRC2,NDUFB5,UQCRQ,COX17,COX5B,NDUFAB1,NDUFA12,ATP6V0E2,NDUFA4,NDUFS2,SDHD,UQCRH,ATP6V1F,NDUFB10,UQCR11,NDUFS7
Nitrogen metabolism	0.00227539865847252	0.0955667436558457	0.431707695803346	0.801418195213342	1.53446349215845	15	GLUL,GLUD1,CA5B,CA2
Arginine biosynthesis	0.00516815433041816	0.144708321251708	0.407017918923954	0.735640878477463	1.44256247703191	19	GLUL,GLUD1,GLS
Primary bile acid biosynthesis	0.0178734195963761	0.305319944012916	0.352487857583619	0.754210569763858	1.42076126741274	12	CH25H,SCP2,ACOT8
D-Glutamine and D-glutamate metabolism	0.018173806191245	0.305319944012916	0.352487857583619	0.91226764454049	1.57338992315241	4	GLUD1,GLS
Drug metabolism - other enzymes	0.0599400599400599	0.745920745920746	0.181383128498408	0.571784340525802	1.20094444407846	53	CMPK1,GSTP1,TYMP,GSTM1,NME2,DUT,MGST3,DPYD,IMPDH2,HPRT1,IMPDH1,NME3,UPP1,GSTO1,GMPS,NME4,ITPA,NME1,UCKL1
Tryptophan metabolism	0.0749250749250749	0.745920745920746	0.160801401070022	0.604302790055598	1.22474371635721	29	ACAT1,OGDH,ECHS1,HADHA,ALDH9A1,CAT,ACAT2,HADH,IL4I1
Glutathione metabolism	0.0779220779220779	0.745920745920746	0.157402899305283	0.564204575445782	1.17766382526885	48	ODC1,GSTP1,GSTM1,GPX1,SRM,IDH2,MGST3,SMS,GSTK1,GCLM,GSTO1,TXNDC12,GPX4,LAP3,GPX7
Purine metabolism	0.0799200799200799	0.745920745920746	0.155241966228839	0.509080418798121	1.11544295569827	152	PDE4D,PKM,PDE4B,PDE3B,NME2,ENTPD1,POLR2L,GUK1,POLR2K,POLR2I,POLR2G,POLR2E,IMPDH2,NUDT16,POLD4,HPRT1,POLR2J,IMPDH1,NME3,POLR1D,PNP,ADSS,POLR3GL,NT5C3B,ZNRD1,POLR2A,POLR2B,DCK,ADSL,ADA,PDE4A,APRT,NT5C3A,GMPS,ADK,ATIC,NT5C,DGUOK,POLR1E,PRPS1,PDE7A,NME4,ITPA,NUDT5,POLR2F,POLR3K,POLR2C,NME1,PAPSS1,POLR2H,ADCY7
Glycolysis / Gluconeogenesis	0.116883116883117	0.874125874125874	0.12563992130984	0.543077849218924	1.14231275502836	54	LDHB,PKM,LDHA,PGK1,ENO1,PGAM1,TPI1,GALM,PFKL,GAPDH,PFKP,ALDOA,ENO2,AKR1A1,GPI,ALDH9A1
