Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Retinol metabolism	34/68	1.99847575193922e-09	6.11533580093402e-07	4.57538461538462	91.6489850847654	CYP2C9;RDH5;UGT1A10;ADH1C;RETSAT;CYP3A4;CYP3A5;RDH12;RDH10;UGT2A3;SDR16C5;UGT2B15;DGAT1;UGT1A1;UGT2B17;CYP2W1;DHRS9;ALDH1A1;CYP2S1;ALDH1A3;PNPLA4;UGT2B7;ADH6;CYP2C18;ADH4;CYP2B6;UGT1A6;DHRS4L2;UGT1A4;LRAT;UGT1A3;BCO1;UGT1A9;UGT1A8	1	KEGG_2021_Human
Bile secretion	37/90	2.70165341186402e-07	4.13352972015194e-05	3.19310570686049	48.2932705231622	ABCC3;SLC51A;SLC51B;ATP1B1;ABCG2;UGT1A10;ADCY5;ADCY4;AQP8;SLC5A1;CYP3A4;ADCY9;AQP1;SLC9A1;ADCY6;CA2;RXRA;UGT2A3;EPHX1;UGT2B15;UGT1A1;UGT2B17;NR1H4;NR0B2;NCEH1;ABCB11;CFTR;UGT2B7;SLC22A1;SLC4A4;UGT1A6;KCNN2;UGT1A4;UGT1A3;UGT1A9;SCARB1;UGT1A8	2	KEGG_2021_Human
Adherens junction	29/71	5.98197964485538e-06	0.000610161923775249	3.15323889332269	37.9232442409783	ACTN1;LMO7;AFDN;PTPRF;PTPRB;CTNND1;EGFR;CDH1;ERBB2;WASF3;FARP2;INSR;TCF7L2;TCF7L1;SORBS1;PARD3;TJP1;NECTIN1;MET;NECTIN4;NECTIN3;NECTIN2;VCL;SRC;WASL;IGF1R;MAPK3;RAC3;CTNNA1	3	KEGG_2021_Human
Metabolism of xenobiotics by cytochrome P450	30/76	9.42372208434233e-06	0.000720914739452188	2.978424869711	34.4671678072349	CYP2C9;GSTA4;GSTA1;UGT1A10;ADH1C;CYP3A4;CYP3A5;UGT2A3;EPHX1;UGT2B15;GSTO2;UGT1A1;UGT2B17;AKR1C1;CYP2S1;ALDH3A1;UGT2B7;MGST2;MGST1;ADH6;ADH4;AKR7A3;CYP2B6;ALDH3B2;ALDH3B1;UGT1A6;UGT1A4;UGT1A3;UGT1A9;UGT1A8	4	KEGG_2021_Human
Rap1 signaling pathway	63/210	1.5351136507575e-05	0.00093948955426359	1.96325839980662	21.7613864018536	MAPK13;EPHA2;PFN2;TLN2;CALML6;ADCY5;ADCY4;CALML4;ADCY9;ADCY6;PARD6B;AKT1;PLCE1;INSR;PARD3;PRKCZ;PDGFA;LPAR1;VAV2;VEGFA;ENAH;VAV3;KITLG;ID1;RAPGEF3;RAPGEF5;RRAS;FARP2;PLCB4;PLCB3;SIPA1L3;GNAI1;SIPA1L2;RAC3;HRAS;GRIN1;CTNND1;EFNA5;EGFR;CDH1;FGF22;EFNA2;EFNA1;EFNA4;EFNA3;GNAQ;FGFR4;FGFR3;FGFR2;DOCK4;IGF1R;AFDN;ADORA2B;PIK3CB;BCAR1;RAP1GAP;P2RY1;MAGI1;MAGI3;MET;SRC;THBS1;MAPK3	5	KEGG_2021_Human
Axon guidance	56/182	2.00126830155635e-05	0.00102064683379374	2.03458735966476	22.012494305608	SEMA4A;SEMA4B;SEMA4G;PLXNB2;PLXNB1;EPHA2;NGEF;SEMA5A;ROCK2;EFNA5;NTN4;EFNB2;PAK1;PARD6B;EFNB1;PAK4;ARHGEF12;SEMA6D;SEMA6A;PARD3;SSH3;PTK2;EFNA2;EFNA1;EFNA4;PRKCZ;EFNA3;PLXNA3;PLXNA2;PLXNA1;ABL1;SRGAP1;LIMK2;NFATC4;BMP7;ENAH;PIK3CB;BMPR2;SHH;RRAS;WNT4;UNC5B;UNC5C;MET;SRC;SEMA3B;SEMA3C;SEMA3F;GNAI1;MAPK3;RAC3;HRAS;EPHB3;NEO1;EPHB2;EPHB4	6	KEGG_2021_Human
ECM-receptor interaction	32/88	3.44985673754052e-05	0.00148580109151086	2.6095291345501	26.8118491532222	NPNT;LAMB3;ITGA3;ITGA2;FN1;LAMB2;LAMB1;COL1A1;ITGA11;COL9A2;COL9A1;ITGA6;AGRN;SDC4;LAMC1;LAMC2;DAG1;COL2A1;HSPG2;COL4A2;SDC1;FREM1;FREM2;ITGB6;LAMA3;ITGB5;ITGB4;LAMA5;LAMA1;THBS1;CHAD;ITGB8	7	KEGG_2021_Human
Tight junction	52/169	3.8844472980676e-05	0.00148580109151086	2.03342392153188	20.6513410144184	ACTN1;SCRIB;AMOTL2;PRKAA2;ROCK2;TUBAL3;CLDN3;AMOT;CLDN1;PARD6B;CCND1;MICALL2;MYH14;MYH10;PRKCE;PARD3;OCLN;PRKCZ;DLG3;CFTR;PATJ;NEDD4L;CACNA1D;F11R;CD1D;STK11;SYNPO;CGN;AFDN;CLDN15;CLDN19;ARPC1A;MARVELD3;MARVELD2;ERBB2;CGNL1;MAGI1;CLDN7;TJP2;TJP1;CLDN4;CTTN;RAB13;CLDN8;LLGL2;TJP3;CRB3;SRC;YBX3;CLDN23;PPP2CB;EPB41L4B	8	KEGG_2021_Human
Steroid hormone biosynthesis	24/61	7.62590790424728e-05	0.00259280868744408	2.95899581589958	28.0553462321588	HSD3B1;HSD3B2;UGT1A10;CYP3A4;CYP3A5;HSD11B2;STS;HSD17B1;HSD17B2;UGT2A3;UGT2B15;UGT1A1;AKR1C2;UGT2B17;AKR1C1;AKR1C3;SULT2B1;UGT2B7;DHRS11;UGT1A6;UGT1A4;UGT1A3;UGT1A9;UGT1A8	9	KEGG_2021_Human
Nitrogen metabolism	10/17	0.000203047300478318	0.00578930470650182	6.50339379986504	55.2923197215283	CA13;CA12;CA2;CA1;CA4;CA3;CA8;CA7;GLUL;CA9	10	KEGG_2021_Human
