Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	28/295	1.2907997314606e-14	2.96883938235937e-12	0	0	7.35521031923092	235.226461417506	CCL4L1;CCL4L2;CXCR4;CXCR6;CXCL13;TNF;TNFSF13B;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL32;CCL20;IL1R2;TNFRSF18;CD4;CD40LG;IFNG;IL2RA;XCL2;TNFSF9;CD27;TNFRSF25;LTB;IL6ST;IL7R
Apoptosis	18/142	6.14022116673405e-12	7.06125434174416e-10	0	0	9.89878610767675	255.548649463528	PRF1;GZMB;CTSW;PIK3R1;TNF;ACTB;TUBA4A;CTSS;NFKBIA;TUBA1B;TUBA1A;CTSL;DDIT3;PMAIP1;CTSH;CTSC;CTSB;BIRC3
Viral protein interaction with cytokine and cytokine receptor	14/100	3.72189220586858e-10	2.85345069116591e-08	0	0	10.9696315831535	238.168458580238	CCL4L1;CCL20;CCL4L2;CXCR4;CXCL13;TNF;CCL5;IL2RA;CCL4;XCL2;CCL3;CCR7;CCR6;IL6ST
Lysosome	15/128	1.11845388227915e-09	6.43110982310511e-08	0	0	8.96338114128776	184.747104145954	CTSA;CD63;ATP6V0B;ASAH1;CTSW;LITAF;CTSS;CTSL;NPC2;PSAP;AP1S2;ACP5;CTSH;CTSC;CTSB
Rheumatoid arthritis	12/93	1.7645448359679e-08	8.11690624545234e-07	0	0	9.91733029958286	177.051995068189	ATP6V0B;IFNG;CTSL;CCL20;CCL5;ITGB2;CCL3;ACP5;CTLA4;LTB;TNF;TNFSF13B
Phagosome	14/152	9.00700595879612e-08	3.45268561753851e-06	0	0	6.81801882563873	110.606524207932	ITGB1;ATP6V0B;TUBB;ITGB2;CYBB;TUBB4B;CORO1A;ACTB;TUBA4A;CTSS;FCGR3A;TUBA1B;TUBA1A;CTSL
Chemokine signaling pathway	15/192	2.73464972416052e-07	8.49975753063414e-06	0	0	5.70368205727645	86.1945696702764	CCL4L1;CCL20;CCL4L2;CXCR4;PIK3R1;CXCR6;CXCL13;NFKBIA;GNG5;CCL5;CCL4;XCL2;CCL3;CCR7;CCR6
Antigen processing and presentation	10/78	2.9564374019597e-07	8.49975753063414e-06	0	0	9.78414755732802	147.09595736387	CD4;IFNG;CTSL;KLRC1;IFI30;TNF;CTSS;HSPA1B;CTSB;HSPA1A
NF-kappa B signaling pathway	11/104	5.48831147912164e-07	1.40256848910886e-05	0	0	7.88610928242265	113.682011253342	NFKBIA;VCAM1;CD40LG;CCL4L1;CCL4L2;CCL4;LY96;LTB;TNF;TNFSF13B;BIRC3
Natural killer cell mediated cytotoxicity	12/131	8.02643351595659e-07	1.84607970867002e-05	0	0	6.73737344767258	94.5614305757351	FCGR3A;NCR3;TYROBP;FCER1G;IFNG;SH2D1A;ITGB2;PRF1;GZMB;PIK3R1;KLRC1;TNF
Prion disease	17/273	1.09815034962021e-06	2.2961325492059e-05	0	0	4.48219129774306	61.5041058881776	C1QB;EGR1;C1QA;TUBB;CYBB;PIK3R1;TUBB4B;TNF;TUBA4A;TUBA1B;TUBA1A;DDIT3;CCL5;VDAC1;HSPA1B;HSPA1A;C1QC
Hematopoietic cell lineage	10/99	2.76124245725865e-06	5.29238137641241e-05	0	0	7.4675299942868	95.5831130567358	CD4;IL1R2;IL2RA;CD7;FLT3LG;CD9;IL7R;TNF;MS4A1;CD55
Osteoclast differentiation	11/127	4.01346090693769e-06	7.10073852765899e-05	0	0	6.31506568144499	78.4701007023433	NFKBIA;SOCS3;FCGR3A;SPI1;TYROBP;IFNG;ACP5;FOSB;PIK3R1;TNF;JUNB
Salmonella infection	15/249	7.07070484329407e-06	0.000116161579568403	0	0	4.30172413793103	51.0165141693931	TUBB;LEF1;LY96;TXN;TUBB4B;TNF;ACTB;TUBA4A;NFKBIA;TUBA1B;TUBA1A;FLNA;SNX9;S100A10;BIRC3
Leukocyte transendothelial migration	10/114	9.8659165408775e-06	0.000137946969636661	0	0	6.38559322033898	73.6030582342524	VASP;ITGB1;VCAM1;TXK;ITGB2;PECAM1;CYBB;CXCR4;PIK3R1;ACTB
Human cytomegalovirus infection	14/225	9.91440559979646e-06	0.000137946969636661	0	0	4.44253350922623	51.1847464400209	PTGER4;CDKN1A;CCL4L1;PTGER2;CCL4L2;CXCR4;PIK3R1;TNF;NFKBIA;GNG5;CCL5;CCL4;EIF4EBP1;CCL3
Malaria	7/50	1.01960803644488e-05	0.000137946969636661	0	0	10.735445606368	123.387921259524	VCAM1;CD40LG;IFNG;KLRB1;ITGB2;PECAM1;TNF
Cell adhesion molecules	11/148	1.73734673059921e-05	0.000221994304465455	0	0	5.34132777198471	58.5439776182487	ITGB1;VCAN;CD4;VCAM1;CD40LG;SELL;ITGB2;PECAM1;CTLA4;ICOS;TIGIT
Pertussis	8/76	2.04714892052811e-05	0.000247812764063929	0	0	7.77460883343236	83.9383886441716	ITGB1;C1QB;C1QA;ITGB2;CFL1;LY96;TNF;C1QC
Chagas disease	9/102	2.62443681252823e-05	0.000301810233440747	0	0	6.40867480383609	67.59908083703	NFKBIA;C1QB;C1QA;IFNG;CCL5;CCL3;PIK3R1;TNF;C1QC
