pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	0.0165701314701458	0.331402629402916	0.352487857583619	-0.464850991619157	-1.33036967170244	120	ATP6V0A2,UQCRFS1,ATP6V0D1,NDUFA2,NDUFS8,NDUFS6,CYC1,COX5B,NDUFC1,NDUFS3,COX5A,UQCRH,TCIRG1,SDHA,SDHB,NDUFS7,ATP6V0C,ATP6V1H,NDUFS2,ATP5MC1,NDUFV2,ATP6V1A,NDUFB10,NDUFB6,NDUFS1,ATP6V0E1,ATP6V1B2,NDUFA12,NDUFA10,NDUFAB1,ATP6V1D,PPA2,ATP5PD,ATP6V0E2,UQCRC2,ATP5MC3,NDUFA6,COX10,NDUFA8,NDUFB1,ATP6V1C2,ATP5MF
Ascorbate and aldarate metabolism	0.0577136514983352	0.577136514983352	0.195789002148949	-0.556177250606821	-1.34418441281911	27	ALDH9A1,ALDH3A2,ALDH7A1
Pentose phosphate pathway	0.106945975744212	0.712973171628078	0.139599673451922	-0.524525964527747	-1.29547092159738	30	ALDOA,GPI,G6PD,RPIA,PGM2,IDNK,PRPS1,DERA,PFKP,GLYCTK
Pentose and glucuronate interconversions	0.195604395604396	0.888483188802678	0.0982123351217438	-0.476645445446227	-1.19768470315583	34	DCXR,UGP2
Citrate cycle (TCA cycle)	0.226019845644983	0.888483188802678	0.0899860794997137	-0.478666887540458	-1.18220846226075	30	PCK2,SDHA,SDHB,IDH2,PDHB,DLD,MDH1,IDH1,PDHA1,SDHD,OGDH,FH,DLAT,ACO2,ACLY,CS,IDH3B,IDH3G,IDH3A
Fructose and mannose metabolism	0.299778761061947	0.888483188802678	0.0749278818393739	-0.445280512026489	-1.11366043084305	33	TIGAR,TSTA3,ALDOA,GMDS,FUK,PFKP,TKFC,FPGT,PMM1
Amino sugar and nucleotide sugar metabolism	0.310969116080937	0.888483188802678	0.0711327399327894	-0.412386822406789	-1.09465021662034	48	TSTA3,GPI,UGP2,GFPT2,PGM2,UAP1L1,CYB5R4,GMDS,NANP,RENBP,FUK,GNPNAT1,AMDHD2,GALE,FPGT,PMM1,GNPDA2,NPL,UGDH,HEXA,CHIT1,PMM2,NANS,UXS1,CYB5RL,UAP1,GMPPB
Butanoate metabolism	0.415742793791574	0.989583333333333	0.0589694466690997	-0.429153674105328	-1.04320118198039	28	HMGCS1,ECHS1,ALDH5A1,OXCT1,EHHADH,ACSM1,ABAT,OXCT2
Starch and sucrose metabolism	0.578947368421053	0.989583333333333	0.0431901998334182	-0.378098086361655	-0.952303302518666	35	GPI,UGP2,GYG1,PGM2,PGM2L1
Galactose metabolism	0.581318681318681	0.989583333333333	0.0431036828790402	-0.383099618664597	-0.951684494267667	31	UGP2,GLA,PGM2,PFKP,B4GALT1,GALE,GLB1
Nitrogen metabolism	0.593063583815029	0.989583333333333	0.0445070537769277	-0.421217443826495	-0.943138887478531	17	CA8,CA2,GLUD1,CA6
Sulfur metabolism	0.722832722832723	0.989583333333333	0.0379271467108098	-0.431649801788675	-0.845155683737055	9	MPST,SUOX
Glycolysis / Gluconeogenesis	0.76255230125523	0.989583333333333	0.0278699114874201	-0.313335925657484	-0.863128126769921	68	ALDH9A1,ALDOA,GPI,PCK2,PKM,GAPDH,ALDH3A2,PGM2,PDHB,DLD,PFKP,ALDH7A1
Pyruvate metabolism	0.774647887323944	0.989583333333333	0.0288567763564905	-0.320613970093453	-0.825822847746046	39	ALDH9A1,PCK2,PKM,ME3,ALDH3A2,PDHB,DLD,MDH1,ALDH7A1,ACYP1,PDHA1
Fatty acid degradation	0.795479009687836	0.989583333333333	0.0271669768425399	-0.310433138418213	-0.813501051059663	44	ALDH9A1,ACSL4,ECHS1,ALDH3A2,ECI2,CPT1C,ALDH7A1,EHHADH,ACSL5,ACSBG2,HADHB,ACOX1,ACADM
Inositol phosphate metabolism	0.827979274611399	0.989583333333333	0.0229405670056901	-0.295901973538275	-0.821436154901101	73	PLCG2,INPP1,ISYNA1,INPP5F,SYNJ1,PIKFYVE,PIK3CD,PIP5K1B,INPPL1,PI4KA,ITPK1,PIK3C3,PIP5K1C,ITPKB,PI4K2A,INPP5B,IPPK,INPP5K,MTMR2,PTEN,MTM1,PLCH1,PIP4K2B
Fatty acid elongation	0.895259095920617	0.989583333333333	0.0220116482772519	-0.287565118135537	-0.710226516518986	30	HACD1,ABHD17B,ECHS1,PPT2,ELOVL5,ACOT7,ACOT2,ABHD17C,HACD2,HADHB,HSD17B12,THEM5,ABHD17A
Fatty acid biosynthesis	0.916167664670659	0.989583333333333	0.0253415500976615	-0.31594689165551	-0.669016829156797	13	ACSL4,FASN,ACSL5,ACSBG2
Glyoxylate and dicarboxylate metabolism	0.958980044345898	0.989583333333333	0.0180905963991599	-0.259281979269906	-0.630271353972365	28	SHMT2,SHMT1,CAT,DLD,MDH1,GLYCTK,PGP,ACO2,GLDC,CS,MUT,PCCB,AMT,GRHPR,MCEE,ACO1,AFMID
Propanoate metabolism	0.989583333333333	0.989583333333333	0.141225119642531	0.198285893844285	0.660894765988524	32	LDHB,LDHA
