p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	5.05410259773001	0.895	0.108	0	Regulatory T cells.5	STMN1
0	5.97764704945942	0.618	0.018	0	Regulatory T cells.5	KIAA0101
0	6.91570905167991	0.584	0.012	0	Regulatory T cells.5	TYMS
0	5.95938817355811	0.471	0.008	0	Regulatory T cells.5	CDT1
0	7.44008643703034	0.366	0.003	0	Regulatory T cells.5	UHRF1
0	5.43683976494698	0.366	0.009	0	Regulatory T cells.5	ASF1B
0	5.67561427083741	0.353	0.008	0	Regulatory T cells.5	ZWINT
0	7.91984754408754	0.324	0.003	0	Regulatory T cells.5	RRM2
0	8.18117316853142	0.282	0.002	0	Regulatory T cells.5	BIRC5
0	8.62953443082494	0.277	0.001	0	Regulatory T cells.5	PKMYT1
0	7.24562528544239	0.244	0.002	0	Regulatory T cells.5	CDC45
9.92034958176355e-304	6.85054075261841	0.328	0.007	3.04822581598849e-299	Regulatory T cells.5	UBE2C
1.60650253113104e-301	6.07726324166837	0.269	0.003	4.93630032740635e-297	Regulatory T cells.5	KIFC1
1.79370576986259e-301	4.94034706564314	0.437	0.017	5.51151971905678e-297	Regulatory T cells.5	GINS2
2.31996082471455e-277	6.34362618871692	0.273	0.004	7.1285436261004e-273	Regulatory T cells.5	CCNB2
8.25686945810108e-273	5.78405201736533	0.353	0.011	2.53708827839072e-268	Regulatory T cells.5	MKI67
5.70900320324409e-261	8.25656815619583	0.193	0.001	1.75420541426081e-256	Regulatory T cells.5	DLGAP5
6.84269901733409e-260	7.99702905298204	0.189	0.001	2.10255612705625e-255	Regulatory T cells.5	GTSE1
2.71116382748516e-256	4.86412498971659	0.387	0.016	8.33059309271365e-252	Regulatory T cells.5	TK1
1.09804596878962e-254	4.72552270666608	0.366	0.013	3.37396584829986e-250	Regulatory T cells.5	CENPU
5.83895051366912e-251	7.65659158195571	0.206	0.002	1.79413432433511e-246	Regulatory T cells.5	AURKB
2.20611555434153e-249	5.05656862174183	0.298	0.008	6.77873126382522e-245	Regulatory T cells.5	CLSPN
2.08242965067416e-246	6.83763683577813	0.206	0.002	6.39868158762649e-242	Regulatory T cells.5	CDCA5
6.81731978605711e-242	6.35491964453957	0.206	0.002	2.09475785066177e-237	Regulatory T cells.5	CDC6
1.23905467398815e-235	5.33669243379437	0.353	0.014	3.80724329676338e-231	Regulatory T cells.5	TOP2A
5.59373029785802e-226	10.3658705969891	0.151	0	1.71878550862283e-221	Regulatory T cells.5	SPC25
2.20151512168977e-223	7.0694507600393	0.206	0.003	6.76459551441616e-219	Regulatory T cells.5	TROAP
9.16095547455645e-201	4.37402255122657	0.353	0.018	2.81488678866696e-196	Regulatory T cells.5	MCM2
1.44898102358834e-199	5.82298744316777	0.227	0.005	4.4522839911799e-195	Regulatory T cells.5	CDC20
