Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
DNA replication	32/36	4.6091898564881e-31	1.39197533665941e-28	0	0	91.9449311639549	6422.54521845896	PRIM2;RNASEH2C;FEN1;RNASEH2B;PCNA;RNASEH2A;MCM7;PRIM1;POLD3;POLD1;POLD2;POLE;RFC5;RFC3;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;POLE4;POLA1;POLA2;POLE2;RPA3;POLE3;MCM3;MCM4;MCM5;DNA2;MCM6;MCM2
Cell cycle	58/124	1.56091847955475e-30	2.35698690412767e-28	0	0	10.2324003392706	702.272948507478	YWHAE;MCM7;BUB1B;SMC3;CDC20;PTTG1;YWHAQ;CHEK2;CDC27;CHEK1;YWHAH;CDC25C;SMC1A;CDC25A;CDC25B;RBX1;CCNA2;DBF4;RBL1;TFDP1;CCNE2;ESPL1;CCNE1;MCM3;MCM4;MCM5;MCM6;TP53;MCM2;HDAC2;PCNA;PRKDC;HDAC1;TTK;PKMYT1;ANAPC11;CCNB2;CCNB1;ORC6;CDC45;ORC1;ORC3;RAD21;E2F1;E2F2;E2F3;BUB3;BUB1;CDKN2D;CDKN2A;PLK1;CDC7;CDC6;MAD2L2;CDK4;CDK2;CDK1;MAD2L1
Spliceosome	51/150	1.87245346677384e-19	1.88493648988566e-17	0	0	5.9609457462529	257.047110746889	DDX46;EIF4A3;PRPF19;SNRPD2;SNRPD1;SNRNP70;MAGOH;DHX15;SNRPD3;TXNL4A;RBM17;BUD31;THOC3;CRNKL1;PRPF4;DDX39B;SNRPG;SRSF2;PPIH;SNRPE;SRSF4;SNRPA1;SNRPF;SNRPA;SNRPB;SF3B4;SF3B2;SF3B3;SF3B6;SRSF1;PUF60;U2AF2;HNRNPA1;SRSF10;HNRNPA3;PPIL1;SF3A2;ALYREF;CDC5L;HSPA2;LSM5;MAGOHB;LSM4;LSM3;LSM2;HNRNPM;LSM7;SNRNP40;SNW1;PHF5A;RBMX
Amyotrophic lateral sclerosis	82/364	1.22954533795405e-17	9.28306730155304e-16	0	0	3.39769457730863	132.297060281027	COX7B;NDUFA13;NUP107;NUP188;NDUFA12;COX6A1;ACTB;ACTG1;PSMD8;TUBA1C;TUBA1B;TUBB6;PSMD7;PSMD2;NUP62;UQCRFS1;RAC1;NEFH;RAB8A;COX8A;NDC1;SEC13;NUP210;TUBB;SIGMAR1;TRAF2;SDHA;COX6B1;NUP93;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA2;NDUFS6;NUP50;NDUFS4;UQCRC1;VDAC1;PFN1;TP53;NUP205;TOMM40;PSMD14;NDUFB6;NDUFB11;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5A;PSMA7;NUP160;UQCRH;PSMB6;PSMB7;PSMB5;PSMB2;NUP85;PSMB3;CYC1;HNRNPA1;RAE1;NDUFV1;HNRNPA3;NDUFA7;NUP155;BAD;ALYREF;NDUFA2;COX6C;TUBB4B;EIF2S1;UQCRHL;PSMC6;PSMC3;PSMC4;UQCRQ;HNRNPA2B1;NUP35;NUP37
Parkinson disease	62/249	8.36156163673508e-16	5.05038322858799e-14	0	0	3.84476290516206	133.481387703748	COX7B;NDUFA13;NDUFA12;COX6A1;UBE2L3;TXN2;PSMD8;TUBA1C;TUBA1B;TUBB6;PSMD7;PSMD2;UQCRFS1;COX8A;TUBB;SDHA;COX6B1;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA2;NDUFS6;NDUFS4;UQCRC1;VDAC3;PPIF;VDAC1;SLC25A5;TP53;PSMD14;NDUFB6;NDUFB11;NDUFB3;NDUFB2;HTRA2;NDUFB1;UQCR10;COX5A;PSMA7;UQCRH;GNAI2;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;CYC1;NDUFV1;NDUFA7;NDUFA2;COX6C;TUBB4B;EIF2S1;UQCRHL;PSMC6;PSMC3;PSMC4;UQCRQ;GNAS;CALM3;CALM2
Base excision repair	20/33	3.04883348986246e-14	1.53457952323077e-12	0	0	17.5413282369804	545.911258245976	MBD4;FEN1;PCNA;PARP4;LIG1;PARP1;PARP2;APEX2;XRCC1;HMGB1;UNG;POLD3;POLE4;NEIL3;POLD1;POLE2;POLD2;POLE3;POLE;MUTYH
Huntington disease	66/306	1.68174515534125e-13	7.25552909875798e-12	0	0	3.18781969309463	93.7658085528722	COX7B;NDUFA13;HIP1;NDUFA12;CLTA;AP2A1;COX6A1;PSMD8;TUBA1C;TUBA1B;TUBB6;PSMD7;PSMD2;UQCRFS1;COX8A;TUBB;TRAF2;SDHA;COX6B1;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA2;NDUFS6;NDUFS4;UQCRC1;VDAC3;PPIF;TFAM;VDAC1;SLC25A5;TP53;HDAC2;PSMD14;NDUFB6;NDUFB11;HDAC1;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5A;PSMA7;UQCRH;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;AP2S1;CYC1;POLR2H;POLR2I;NDUFV1;POLR2J;NDUFA7;NDUFA2;COX6C;TUBB4B;UQCRHL;PSMC6;PSMC3;PSMC4;UQCRQ
Mismatch repair	16/23	4.99080411079586e-13	1.88402855182544e-11	0	0	26.0053106744557	736.626668573348	RFC5;RFC3;PCNA;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;MSH6;POLD3;MSH2;EXO1;POLD1;RPA3;POLD2
Prion disease	60/273	9.11476720288992e-13	3.05851077252528e-11	0	0	3.25773750784965	90.3165710350232	COX7B;NDUFA13;NDUFA12;COX6A1;PSMD8;TUBA1C;TUBA1B;TUBB6;PSMD7;PSMD2;RAC2;UQCRFS1;RAC1;COX8A;TUBB;SDHA;COX6B1;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA2;NDUFS6;CSNK2B;NDUFS4;UQCRC1;VDAC3;PPIF;VDAC1;SLC25A5;PSMD14;ATF6B;NDUFB6;NDUFB11;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5A;PSMA7;UQCRH;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;CYC1;NDUFV1;NDUFA7;BAD;NDUFA2;HSPA2;COX6C;TUBB4B;EIF2S1;UQCRHL;PSMC6;PSMC3;PSMC4;UQCRQ
Homologous recombination	20/41	7.57152438590521e-12	2.28660036454337e-10	0	0	10.8541851523218	277.939067293124	BARD1;BLM;XRCC2;XRCC3;RPA1;RPA2;BRCA1;BRCA2;RAD54B;POLD3;BRIP1;RAD51;RAD51C;EME1;POLD1;RPA3;POLD2;RBBP8;RAD54L;TOPBP1
Proteasome	21/46	1.14053933666725e-11	3.13129890612282e-10	0	0	9.57725295214419	241.317417911599	PSMD14;POMP;PSMA7;PSMB8;PSMB9;PSMB6;PSMD8;PSMB7;PSMA6;PSMA3;PSMB5;PSMD7;PSMA4;PSMC6;PSMB2;PSMC3;PSMB3;PSMA2;PSMC4;PSMD2;PSME2
Nucleotide excision repair	21/47	1.90382736601226e-11	4.79129887113085e-10	0	0	9.20839508533729	227.30527085969	RFC5;RFC3;PCNA;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;RAD23A;GTF2H5;DDB2;RBX1;POLD3;POLE4;POLD1;POLE2;RPA3;POLD2;POLE3;POLE
Fanconi anemia pathway	22/54	5.88471513299865e-11	1.36706459243507e-09	0	0	7.84040733830846	184.689244374612	FANCI;RMI2;BLM;FANCM;RMI1;FANCL;FANCA;RPA1;RPA2;FANCC;BRCA1;FANCB;BRCA2;FANCG;BRIP1;RAD51C;RAD51;EME1;FANCD2;RPA3;UBE2T;USP1
