Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Mitotic Spindle	87/199	9.84977485848504e-11	4.92488742924252e-09	0	0	2.60814692844567	60.094280580917	CEP57;NUMA1;WASL;BRCA2;ARHGAP5;SMC4;PREX1;PCM1;CNTRL;NCK2;ARFIP2;CEP250;TLK1;KIFAP3;SPTAN1;CDK5RAP2;PLEKHG2;RFC1;CSNK1D;ACTN4;KIF22;SMC1A;DYNLL2;CKAP5;TUBA4A;CD2AP;LATS1;TIAM1;ARHGAP10;CLIP1;ALS2;RASA1;RASA2;ARHGEF3;MYH9;ATG4B;ARHGEF2;KIF20B;EZR;KPTN;ARHGEF7;SOS1;DOCK2;RAPGEF6;ARL8A;PAFAH1B1;NOTCH2;ROCK1;EPB41;TUBGCP2;PXN;TUBD1;NEDD9;KLC1;ABR;RHOT2;BCL2L11;KIF3B;EPB41L2;STK38L;CEP72;FLNA;CEP192;PCNT;MARK4;PDLIM5;SPTBN1;ARFGEF1;DYNC1H1;TBCD;RANBP9;ARHGAP27;HOOK3;SSH2;LRPPRC;NET1;CENPE;NIN;APC;PRC1;CENPJ;ABI1;NF1;TUBGCP5;TUBGCP3;RAB3GAP1;MAP3K11
p53 Pathway	78/200	3.46207088602025e-07	8.65517721505063e-06	0	0	2.14102393305801	31.850361720939	CYFIP2;RB1;APP;CCNK;BTG2;CD81;CCP110;ABAT;RRP8;PITPNC1;PIDD1;SEC61A1;SESN1;FDXR;KIF13B;CTSF;UPP1;IER5;CTSD;POLH;TSC22D1;PRMT2;APAF1;FBXW7;SPHK1;F2R;RHBDF2;AEN;CGRRF1;PRKAB1;DDB2;WRAP73;RAP2B;RAD51C;TRAF4;DDIT3;DDIT4;ANKRA2;TP53;ATF3;PPP1R15A;POM121;HDAC3;SLC35D1;RETSAT;PVT1;RGS16;NOL8;XPC;FOXO3;PPM1D;RCHY1;NDRG1;TOB1;CDKN2AIP;IRAK1;RAB40C;ZMAT3;MKNK2;RALGDS;IP6K2;PLK3;JUN;PMM1;GADD45A;ZBTB16;WWP1;DEF6;PTPRE;SP1;MDM2;FAS;ERCC5;COQ8A;MXD1;ADA;MXD4;RAD9A
Protein Secretion	43/96	2.32304755519632e-06	3.8717459253272e-05	0	0	2.70841078449113	35.1352127094416	COPB2;STX12;SGMS1;COPB1;GOSR2;CLTC;USO1;ICA1;ATP1A1;CLCN3;NAPG;RPS6KA3;LMAN1;GOLGA4;AP1G1;LAMP2;ATP6V1H;MAPK1;ATP7A;DNM1L;YKT6;SEC31A;ARFGEF1;ARFGEF2;STX7;GBF1;COG2;ADAM10;AP3B1;AP2B1;STAM;SCAMP1;IGF2R;ARCN1;GALC;GNAS;YIPF6;VPS45;SEC22B;SEC24D;PAM;GLA;BET1
G2-M Checkpoint	75/200	3.28150503270722e-06	4.10188129088403e-05	0	0	2.00755048287972	25.349758299509	CDKN1B;CCNT1;NUMA1;AMD1;HNRNPU;ARID4A;BRCA2;SMC4;XPO1;KMT5A;LBR;UPF1;SS18;PRMT5;TLE3;SMARCC1;SLC38A1;RBM14;ATRX;LIG3;PRPF4B;KIF22;SMC1A;SLC7A5;ILF3;SFPQ;DDX39A;DBF4;RBL1;EWSR1;NUP50;MTF2;NUP98;MCM6;KIF20B;KPNB1;PAFAH1B1;NOTCH2;PRIM2;CUL5;YTHDC1;CUL3;SRSF1;CUL1;PDS5B;HIF1A;SLC7A1;GSPT1;PURA;WRN;TRA2B;NSD2;E2F3;E2F4;CASP8AP2;STIL;SMAD3;ODF2;CDC7;FANCC;FOXN3;MAPK14;PML;CUL4A;SQLE;CENPE;STAG1;POLA2;NASP;UBE2S;PRC1;HNRNPD;TACC3;MNAT1;EZH2
PI3K/AKT/mTOR  Signaling	43/105	3.57728611710293e-05	0.000357728611710293	0	0	2.31389388868577	23.6903884383143	GSK3B;CDKN1B;MAPKAP1;CLTC;PTEN;SLC2A1;SLA;PIK3R3;ITPR2;DAPP1;CXCR4;RPTOR;RPS6KA3;MAPK9;MAPK8;TBK1;GRK2;PPP2R1B;PRKAR2A;MKNK1;MKNK2;AKT1;THEM4;MAPK1;RIPK1;PLCG1;MAP3K7;PDK1;MAP2K6;PAK4;SMAD2;VAV3;ACTR2;PLA2G12A;PRKCB;TRAF2;IRAK4;TIAM1;DDIT3;CAMK4;RAF1;SQSTM1;NFKBIB
Unfolded Protein Response	45/113	5.40299896138631e-05	0.000450249913448859	0	0	2.20795066827429	21.6952599034398	EIF4A2;ERO1A;EIF4A1;GOSR2;PARN;CXXC1;SLC1A4;EDC4;TATDN2;EXOSC10;KHSRP;MTREX;EXOSC2;EXOSC1;SEC31A;HSPA9;NOP56;ZBTB17;TTC37;NFYA;FUS;SLC30A5;EDEM1;EIF2AK3;DDX10;ASNS;WIPI1;ARFGAP1;CNOT4;DNAJC3;SLC7A5;CNOT6;TUBB2A;XPOT;CNOT2;DDIT4;SRPRA;PREB;HYOU1;DCP1A;ATF6;ATF3;DCP2;EXOC2;ATF4
Apoptosis	59/161	7.47805224034174e-05	0.000534146588595839	0	0	1.93152050846585	18.3512857675842	APP;BTG2;CDKN1B;BRCA1;ENO2;CASP9;CASP8;FDXR;CD38;CASP2;DNM1L;SPTAN1;ANXA1;IFNGR1;F2R;PPP2R5B;RHOB;DNAJC3;TGFBR3;DDIT3;IRF1;MADD;DPYD;ETF1;SQSTM1;ATF3;BIRC3;RNASEL;RETSAT;ROCK1;SATB1;SLC20A1;PSEN2;XIAP;NEDD9;PSEN1;ADD1;RHOT2;PAK1;BCL2L11;ANKH;LMNA;SC5D;BMF;JUN;CREBBP;GADD45B;GCH1;GADD45A;MGMT;GSR;CFLAR;SOD2;IGF2R;SMAD7;CYLD;FAS;CTNNB1;CD69
TNF-alpha Signaling via NF-kB	69/200	0.00016841502342421	0.000935639019023388	0	0	1.75934286221056	15.2870695530994	BTG2;CD83;B4GALT1;TNFAIP3;IRS2;IFIT2;PANX1;ZFP36;ZC3H12A;NAMPT;SLC16A6;MAP3K8;CCNL1;IER5;IER2;KDM6B;TSC22D1;DDX58;SPHK1;TRAF1;GEM;RHOB;TUBB2A;IRF1;SIK1;SGK1;SQSTM1;ATF3;BIRC2;BIRC3;PPP1R15A;PFKFB3;SDC4;TANK;RELB;NFIL3;DNAJB4;PDLIM5;LDLR;STAT5A;EGR1;JUN;EGR2;SMAD3;GADD45B;GCH1;GADD45A;TIPARP;CCL20;TNFRSF9;CFLAR;ATP2B1;SOD2;NFKB1;FOSL2;NFKB2;EHD1;NFKBIA;NR4A1;PTPRE;KLF6;ID2;GPR183;BHLHE40;KLF9;CD69;IL7R;MXD1;NFE2L2
mTORC1 Signaling	69/200	0.00016841502342421	0.000935639019023388	0	0	1.75934286221056	15.2870695530994	ERO1A;GSK3B;BTG2;TFRC;PITPNB;SLC2A1;SLA;ATP2A2;TM7SF2;FADS2;TBK1;NAMPT;FDXR;SLC37A4;PDK1;ACTR2;STARD4;HMGCS1;ELOVL5;IFRD1;ELOVL6;ACSL3;TUBA4A;SYTL2;SLC7A5;DDX39A;DDIT3;DDIT4;MTHFD2L;ETF1;SQSTM1;PPP1R15A;IDI1;RAB1A;NUP205;USO1;PIK3R3;CXCR4;DAPP1;SLC1A4;HMGCR;ADD3;ADIPOR2;GGA2;NFIL3;RDH11;SC5D;YKT6;LDLR;HSPA9;GOT1;HSPA4;SRD5A1;EDEM1;IDH1;GSR;CYP51A1;ASNS;IMMT;GTF2H1;MLLT11;SQLE;GCLC;PFKL;P4HA1;BHLHE40;NMT1;GLA;NFKBIB
UV Response Dn	52/144	0.00029371649142761	0.00146858245713805	0	0	1.88574494146244	15.3365666819811	PHF3;CDKN1B;CELF2;PTEN;ICA1;PIK3CD;PRDM2;NR3C1;SYNE1;NIPBL;SIPA1L1;ZMIZ1;SLC22A18;PIAS3;MIOS;SFMBT1;BCKDHB;ATRX;DYRK1A;RUNX1;TGFBR2;TGFBR3;RASA2;NOTCH2;YTHDC1;GCNT1;MRPS31;PIK3R3;ADD3;ATP2C1;SLC7A1;SCAF8;ATXN1;MTA1;GRK5;TOGARAM1;FYN;PDLIM5;LDLR;MAP2K5;SMAD3;MGMT;NEK7;NR1D2;SYNJ2;ATP2B1;MAPK14;NFKB1;PEX14;SMAD7;BHLHE40;CDK13
