gene	avg_expr
EEF1A1	212.055770896235
RPLP1	150.851396104672
B2M	137.553657740287
MALAT1	132.842978850871
RPL10	117.10673925
TMSB4X	106.25306335678
RPS12	97.5739773999856
ACTB	95.5272119027424
RPL13	84.3248678894952
FOS	84.2651293221687
TPT1	83.1465662347178
MT-CO1	73.2043570352332
RPL32	73.0958675004971
RPS27	71.2048502300538
RPL30	68.6294290800571
RPS3	68.5598984890808
RPS15A	66.1684866105555
RPL28	65.6819706988333
RPS27A	64.8150329494727
RPS19	63.7638436337914
RPS18	62.0577712642069
RPS3A	61.8833546154476
RPS14	60.550294471037
RPL19	59.5245130696993
MT-CO2	57.9875830785921
RPL11	55.1259638638532
RPS8	53.8836481153819
RPL34	53.2163309850994
RPL39	53.198149040381
RPS4X	52.6554077256421
RPS23	49.4394380481426
HLA-B	48.0667109954182
RPL18A	46.4703298670147
RPS2	45.327914909539
RPLP0	44.5699096606707
RPS6	44.4608332282807
RPS28	43.7348991404717
RPL3	43.0124481087315
RPL26	42.175708460812
RPS13	41.8303074637158
MT-CO3	39.8267871644488
RPL37	39.375411567585
RPS25	39.0048555615886
RPL7A	38.5029370949955
FTH1	38.4273319770029
RPL18	38.3977719007191
RPLP2	38.0973599417726
RPS15	38.0937548250222
MT-ND4L	37.8791677677292
RPL29	37.1266939419948
MT-ATP6	36.8199735812042
MT-CYB	36.6079928598812
RPL35A	35.7575036194434
JUNB	35.6715509991571
RPL12	35.5022342741706
RPS24	35.2857948039104
RPS7	33.7509570540488
RPSA	33.3861005586794
RPL8	33.0400192280383
RPL6	32.5460336308165
RPL14	32.183774471442
RPL23A	31.7220654191059
DUSP1	31.238202929052
FAU	29.5199348301364
TMSB10	29.2308386259409
RPL17	28.6623457055134
RPL5	28.1749920617435
RPS16	27.143908996217
RPS5	26.7237774619174
IL32	26.6566960068231
ACTG1	26.6264567969408
PTMA	26.0603691730811
RPL15	26.0420147409682
VIM	25.6954741787916
HLA-A	25.6298787797452
RPS21	25.6049957285123
RPL21	24.9681303508587
MT-ATP8	24.9013342711853
PFN1	24.5460318057122
ZFP36L2	24.0567857350565
CD69	23.8805595676852
RPL36	23.8416322040904
ZFP36	23.689726862944
HLA-C	23.6198498851955
RPS26	23.4924343166113
RPL9	23.3767576250146
RPL10A	23.1683320286945
IL7R	22.5495113310593
BTG1	22.4070187385226
RPS9	22.3131579016972
RACK1	22.2581976152787
MT-ND3	21.8464547385102
EIF1	21.7788171903546
S100A4	20.1238679781434
